player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Kelvin Beachum,7229,T,ARZ,10,100.0,0,1,70.1,72.7,64.0,3,21,444,100.0,100.0,96.4,5,28,4,717,0,0,0,717,479,479,0,715,238,2
Robert Hainsey,59980,C,TB,10,100.0,1,30,64.4,64.5,63.4,3,12,443,100.0,100.0,98.3,2,15,0,703,703,0,0,703,473,473,0,0,230,0
Tristan Wirfs,64818,T,TB,10,100.0,0,30,85.7,89.9,72.6,1,2,443,100.0,100.0,99.7,3,3,0,703,0,0,0,703,473,473,0,702,230,1
Charles Leno Jr.,8880,T,WAS,10,100.0,0,32,75.7,85.1,58.3,4,13,404,100.0,100.0,96.7,1,22,5,703,0,0,700,703,432,432,0,3,271,0
Shaq Mason,9564,G,TB,10,100.0,0,30,68.9,71.7,63.8,4,5,443,100.0,100.0,99.0,2,9,0,702,0,0,0,702,473,473,702,0,229,0
Andrew Norwell,9126,G,WAS,10,100.0,1,32,55.6,54.4,57.9,2,14,402,100.0,100.0,97.0,4,20,4,700,0,700,0,700,430,430,0,0,270,0
Quenton Nelson,12954,G,IND,10,100.0,1,14,70.1,75.5,67.1,1,10,426,100.0,100.0,98.2,4,13,2,686,0,686,0,686,453,453,0,0,233,0
Braden Smith,46794,T,IND,10,100.0,1,14,69.9,74.1,66.8,6,10,426,100.0,100.0,97.2,7,20,4,685,0,0,0,685,453,453,79,604,232,2
Luke Fortner,42028,C,JAX,10,100.0,0,15,52.6,61.8,48.8,3,16,379,100.0,100.0,97.5,3,19,0,677,675,0,0,677,405,405,2,0,272,0
Jawaan Taylor,41665,T,JAX,10,100.0,1,15,57.0,72.6,41.0,0,5,375,100.0,100.0,98.3,4,9,4,672,0,0,11,672,400,400,0,659,272,2
Brandon Scherff,9438,G,JAX,10,100.0,0,15,58.7,65.6,53.9,1,8,376,100.0,100.0,97.7,2,13,4,669,0,0,0,669,402,402,667,2,267,0
Cam Robinson,11789,T,JAX,10,99.7,1,15,66.7,72.5,59.5,3,14,375,99.7,99.5,97.2,7,19,2,669,0,2,640,671,400,402,0,0,269,29
Josh Myers,59992,C,GB,10,100.0,1,12,61.4,73.0,56.0,2,3,370,100.0,100.0,98.8,2,7,2,655,655,0,0,655,397,397,0,0,258,0
Cesar Ruiz,59857,G,NO,10,100.0,0,20,59.0,65.8,53.9,0,6,370,100.0,100.0,98.6,3,8,2,641,33,0,0,641,390,390,608,0,251,0
Ryan Ramczyk,11787,T,NO,10,100.0,0,20,78.3,74.5,77.7,4,11,368,100.0,100.0,97.1,2,18,3,639,0,0,0,639,388,388,0,639,251,0
Connor Williams,46216,C,MIA,10,100.0,0,17,76.5,68.5,82.2,1,6,384,100.0,100.0,99.1,4,7,0,638,638,0,0,638,408,408,0,0,230,0
Robert Hunt,46139,G,MIA,10,100.0,1,17,78.8,75.7,77.7,1,9,383,100.0,100.0,98.2,4,12,2,637,0,0,0,637,407,407,632,5,230,0
Joe Thuney,10712,G,KC,9,100.0,0,16,79.0,84.8,71.8,3,9,412,100.0,100.0,98.3,2,13,1,637,0,637,0,637,445,445,0,0,192,0
Matt Feiler,9289,G,LAC,9,100.0,0,27,49.1,55.9,46.8,1,19,417,100.0,100.0,97.4,2,21,1,635,0,635,0,635,435,435,0,0,200,0
Zion Johnson,99681,G,LAC,9,100.0,0,27,59.7,47.6,63.2,3,16,417,100.0,100.0,97.2,3,21,2,635,0,0,0,635,435,435,635,0,200,0
Creed Humphrey,59996,C,KC,9,100.0,0,16,83.2,76.2,83.8,2,10,411,100.0,100.0,98.5,2,12,0,632,631,0,0,632,444,444,0,0,188,0
Ryan Kelly,10652,C,IND,10,100.0,0,14,61.5,64.8,59.1,2,9,390,100.0,100.0,98.1,1,13,2,631,631,0,0,631,413,413,0,0,218,0
Braxton Jones,60092,T,CHI,10,100.0,1,6,70.4,63.0,74.7,3,21,294,100.0,100.0,94.2,5,29,5,631,0,0,629,631,316,316,0,0,315,2
Orlando Brown Jr.,46227,T,KC,9,100.0,1,16,67.2,65.2,65.4,5,26,411,100.0,100.0,95.7,3,33,2,627,0,0,626,627,444,444,0,0,183,0
Ethan Pocic,11813,C,CLV,9,100.0,0,8,83.0,67.4,84.4,0,7,325,100.0,100.0,98.6,0,8,1,627,627,0,0,627,350,350,0,0,277,0
Joel Bitonio,8670,G,CLV,9,100.0,0,8,89.3,73.9,88.2,5,7,325,100.0,100.0,97.8,2,13,1,627,0,627,0,627,350,350,0,0,277,0
Abraham Lucas,60218,T,SEA,10,100.0,0,29,68.1,74.9,62.2,3,8,359,100.0,100.0,97.4,5,15,4,622,0,0,0,622,388,388,0,622,234,0
James Hurst,9001,T,NO,10,100.0,0,20,67.8,80.5,53.5,3,9,358,100.0,100.0,97.8,4,14,2,621,0,0,619,621,377,377,0,0,244,2
Charles Cross,98401,T,SEA,10,100.0,0,29,65.3,70.8,59.6,2,19,359,100.0,100.0,96.0,5,25,4,620,0,0,618,620,388,388,0,0,232,2
James Daniels,45576,G,PIT,9,100.0,1,25,72.3,77.5,66.1,1,10,372,100.0,100.0,98.5,4,11,0,619,0,0,1,619,405,405,618,0,214,0
