player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Alex Cappa,66578,G,CIN,2,100.0,0,7,70.4,70.0,71.5,1,2,110,100.0,100.0,97.7,1,4,1,169,0,0,0,169,117,117,169,0,52,0
Cordell Volson,30614,G,CIN,2,100.0,0,7,59.6,62.0,60.6,2,3,110,100.0,100.0,95.9,1,7,2,169,0,169,0,169,117,117,0,0,52,0
Jonah Williams,41651,T,CIN,2,100.0,0,7,54.1,58.7,44.3,2,5,110,100.0,100.0,94.1,0,10,3,169,0,0,169,169,117,117,0,0,52,0
La'el Collins,9719,T,CIN,2,100.0,0,7,61.6,43.3,83.4,2,3,110,100.0,100.0,96.8,1,6,1,169,0,0,0,169,117,117,0,169,52,0
Ted Karras,10855,C,CIN,2,100.0,0,7,70.3,75.6,70.2,0,3,110,100.0,100.0,98.6,1,3,0,169,169,0,0,169,117,117,0,0,52,0
George Fant,11282,T,NYJ,2,100.0,0,22,52.6,49.3,58.0,2,6,109,100.0,100.0,95.4,2,9,1,154,0,0,154,154,115,115,0,0,39,0
Max Mitchell,81707,T,NYJ,2,100.0,0,22,52.0,52.7,46.2,1,4,109,100.0,100.0,95.9,1,7,2,154,0,0,0,154,115,115,0,154,39,0
Alijah Vera-Tucker,57107,G,NYJ,2,100.0,0,22,76.0,57.9,84.2,0,6,109,100.0,100.0,97.2,0,6,0,154,0,0,0,154,115,115,154,0,39,0
Laken Tomlinson,9461,G,NYJ,2,100.0,0,22,44.5,55.3,35.0,0,10,109,100.0,100.0,95.4,0,10,0,154,0,154,0,154,115,115,0,0,39,0
Connor McGovern,10778,C,NYJ,2,100.0,0,22,63.4,67.0,65.2,1,2,109,100.0,100.0,98.6,2,3,0,154,154,0,0,154,115,115,0,0,39,0
D.J. Humphries,9457,T,ARZ,2,100.0,0,1,78.6,86.2,69.7,1,2,96,100.0,100.0,98.4,1,3,0,151,0,0,151,151,106,106,0,0,45,0
Charles Leno Jr.,8880,T,WAS,2,100.0,0,32,76.6,81.9,64.2,0,4,98,100.0,100.0,96.9,0,5,1,151,0,0,150,151,107,107,0,1,44,0
Samuel Cosmi,60114,T,WAS,2,100.0,0,32,73.6,65.8,77.8,0,2,98,100.0,100.0,98.0,0,3,1,151,0,0,0,151,107,107,0,150,44,1
Chase Roullier,11954,C,WAS,2,100.0,0,32,54.8,55.9,52.6,0,3,97,100.0,100.0,98.5,0,3,0,150,150,0,0,150,106,106,0,0,44,0
Landon Dickerson,41712,G,PHI,2,100.0,0,24,60.0,82.4,51.0,0,1,80,100.0,100.0,99.4,2,1,0,148,0,148,0,148,87,87,0,0,61,0
Lane Johnson,7786,T,PHI,2,100.0,1,24,65.3,81.1,58.2,0,2,80,100.0,100.0,98.7,2,2,0,148,0,0,4,148,87,87,0,144,61,0
Jordan Mailata,66916,T,PHI,2,100.0,0,24,55.4,64.9,49.1,0,4,80,100.0,100.0,97.5,3,4,0,148,0,0,143,148,87,87,0,0,61,5
Andrew Norwell,9126,G,WAS,2,100.0,1,32,60.3,80.1,57.3,1,1,96,100.0,100.0,97.9,2,3,1,148,0,148,0,148,105,105,0,0,43,0
Isaac Seumalo,10713,G,PHI,2,100.0,0,24,65.1,74.2,59.0,1,1,80,100.0,100.0,98.7,1,2,0,148,0,0,0,148,87,87,148,0,61,0
Jason Kelce,6343,C,PHI,2,100.0,1,24,80.4,73.3,83.1,0,3,80,100.0,100.0,98.1,1,3,0,148,148,0,0,148,87,87,0,0,61,0
