player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Kelvin Beachum,7229,T,ARZ,12,100.0,0,1,71.4,74.5,63.6,4,27,528,100.0,100.0,96.3,5,35,4,853,0,0,0,853,563,563,0,851,290,2
Charles Leno Jr.,8880,T,WAS,12,100.0,0,32,74.2,83.7,57.6,5,15,455,100.0,100.0,96.7,1,25,5,833,0,0,828,833,485,485,0,5,348,0
Andrew Norwell,9126,G,WAS,12,100.0,1,32,56.9,55.9,59.4,3,15,453,100.0,100.0,97.1,5,22,4,830,0,830,0,830,483,483,0,0,347,0
Quenton Nelson,12954,G,IND,12,100.0,1,14,69.4,75.8,65.2,3,16,501,100.0,100.0,97.7,4,21,2,815,0,815,0,815,531,531,0,0,284,0
Braden Smith,46794,T,IND,12,100.0,2,14,72.1,76.7,68.2,6,11,501,100.0,100.0,97.5,8,21,4,814,0,0,0,814,531,531,79,732,283,3
Joel Bitonio,8670,G,CLV,11,100.0,0,8,86.1,75.2,84.0,5,10,413,100.0,100.0,97.9,2,16,1,781,0,781,0,781,448,448,0,0,333,0
Creed Humphrey,59996,C,KC,11,100.0,0,16,87.5,79.0,89.8,2,11,495,100.0,100.0,98.7,3,13,0,773,772,0,0,773,535,535,0,0,238,0
Robert Hainsey,59980,C,TB,11,100.0,1,30,66.1,65.2,65.4,3,12,489,100.0,100.0,98.5,2,15,0,772,772,0,0,772,522,522,0,0,250,0
Shaq Mason,9564,G,TB,11,100.0,0,30,72.2,78.3,64.6,4,5,489,100.0,100.0,99.1,2,9,0,771,0,0,0,771,522,522,771,0,249,0
Tristan Wirfs,64818,T,TB,11,100.0,0,30,86.8,90.0,73.9,1,2,488,100.0,100.0,99.5,3,4,1,771,0,0,0,771,521,521,0,770,250,1
Orlando Brown Jr.,46227,T,KC,11,100.0,1,16,69.6,71.3,63.2,5,28,495,100.0,100.0,96.3,4,35,2,768,0,0,767,768,535,535,0,0,233,0
Jedrick Wills Jr.,58467,T,CLV,11,100.0,2,8,66.3,69.2,63.5,8,15,402,100.0,100.0,96.1,8,27,4,767,0,0,762,767,436,436,0,0,331,5
Zion Johnson,99681,G,LAC,11,100.0,0,27,61.1,46.1,66.3,5,21,508,100.0,100.0,96.9,4,29,3,766,0,0,0,766,528,528,766,0,238,0
Matt Feiler,9289,G,LAC,11,100.0,0,27,48.9,56.0,45.7,2,23,508,100.0,100.0,97.1,2,27,2,766,0,766,0,766,528,528,0,0,238,0
Josh Myers,59992,C,GB,12,100.0,1,12,62.8,74.6,56.8,2,4,438,100.0,100.0,98.6,2,9,3,765,765,0,0,765,466,466,0,0,299,0
Dan Moore Jr.,60120,T,PIT,11,100.0,0,25,62.5,67.2,57.7,7,16,450,100.0,100.0,96.1,8,29,6,761,0,0,760,761,488,488,1,0,273,0
Chukwuma Okorafor,46302,T,PIT,11,100.0,1,25,60.9,64.6,54.0,2,24,450,100.0,100.0,96.7,4,28,2,761,0,0,0,761,488,488,0,756,273,5
Kevin Dotson,46735,G,PIT,11,100.0,1,25,63.2,74.1,57.8,3,4,450,100.0,100.0,98.3,8,11,4,761,0,761,0,761,488,488,0,0,273,0
James Daniels,45576,G,PIT,11,100.0,2,25,69.4,72.8,64.0,3,12,450,100.0,100.0,98.3,5,15,0,761,0,0,1,761,488,488,760,0,273,0
Ryan Kelly,10652,C,IND,12,100.0,0,14,61.7,65.2,60.2,2,10,464,100.0,100.0,97.8,2,16,4,759,759,0,0,759,490,490,0,0,269,0
Braxton Jones,60092,T,CHI,12,100.0,2,6,72.4,65.0,76.8,3,24,354,100.0,100.0,94.8,8,32,5,757,0,0,754,757,378,378,0,0,379,3
Cesar Ruiz,59857,G,NO,12,100.0,0,20,57.0,60.5,53.3,2,9,437,100.0,100.0,98.3,3,13,2,755,33,0,0,755,461,461,722,0,294,0
Ryan Ramczyk,11787,T,NO,12,100.0,0,20,77.4,73.3,76.9,5,12,435,100.0,100.0,97.4,4,20,3,753,0,0,0,753,459,459,0,753,294,0
Cordell Volson,30614,G,CIN,11,100.0,1,7,52.7,50.4,54.4,8,15,467,100.0,100.0,96.7,4,27,4,752,0,752,0,752,494,494,0,0,258,0
Jason Kelce,6343,C,PHI,11,100.0,1,24,87.2,81.4,85.1,0,7,377,100.0,100.0,99.1,4,7,0,750,750,0,0,750,401,401,0,0,349,0
Andrew Thomas,59701,T,NYG,11,100.0,0,21,87.3,89.3,77.8,1,10,390,100.0,100.0,98.3,2,12,1,746,0,0,741,746,427,427,0,0,319,3
Jonah Williams,41651,T,CIN,11,100.0,0,7,63.8,65.5,53.3,5,16,462,100.0,100.0,95.8,0,30,9,746,0,0,746,746,489,489,0,0,257,0
Ted Karras,10855,C,CIN,11,100.0,0,7,64.6,74.5,59.7,1,11,466,100.0,100.0,98.3,2,14,2,745,745,0,0,745,493,493,0,0,252,0
Sam Mustipher,13026,C,CHI,12,100.0,1,6,65.7,51.6,69.4,3,9,348,100.0,100.0,97.7,3,14,2,744,744,0,0,744,372,372,0,0,372,0
Alex Cappa,66578,G,CIN,11,99.9,0,7,68.1,73.9,62.8,4,8,465,99.8,99.8,98.1,2,15,3,744,0,0,0,745,492,493,745,0,252,0
Ed Ingram,59819,G,MIN,11,100.0,1,18,54.7,38.8,64.4,13,23,458,100.0,100.0,94.3,4,44,8,743,0,0,0,743,491,491,743,0,252,0
Brian O'Neill,46854,T,MIN,11,100.0,0,18,79.4,73.9,80.4,4,11,458,100.0,100.0,97.7,4,18,3,743,0,0,0,743,491,491,0,742,252,1
Ezra Cleveland,41973,G,MIN,11,100.0,1,18,74.8,53.1,81.6,13,18,457,100.0,100.0,96.0,1,34,3,742,0,742,0,742,490,490,0,0,252,0
Garrett Bradbury,46013,C,MIN,11,100.0,0,18,71.0,68.9,73.7,2,18,456,100.0,100.0,97.4,4,22,2,741,741,0,0,741,489,489,0,0,252,0
Luke Fortner,42028,C,JAX,11,100.0,0,15,53.5,57.8,51.4,5,17,421,100.0,100.0,97.1,3,23,1,740,738,0,0,740,449,449,2,0,291,0
Dalton Risner,47008,G,DEN,11,100.0,0,10,61.3,69.4,55.4,5,15,436,100.0,100.0,97.0,1,23,3,740,0,740,0,740,470,470,0,0,270,0
Mark Glowinski,9567,G,NYG,11,100.0,0,21,62.5,53.6,64.7,3,18,386,100.0,100.0,96.5,3,24,3,738,0,0,0,738,422,422,737,0,316,0
Jawaan Taylor,41665,T,JAX,11,100.0,1,15,58.0,74.8,41.1,0,5,417,100.0,100.0,98.4,5,9,4,735,0,0,13,735,444,444,0,720,291,2
Isaac Seumalo,10713,G,PHI,11,100.0,2,24,73.6,69.6,71.1,3,13,377,100.0,100.0,97.6,4,17,1,733,0,0,0,733,400,400,733,0,333,0
Brandon Scherff,9438,G,JAX,11,100.0,0,15,58.3,67.0,52.4,1,8,418,100.0,100.0,98.0,2,13,4,732,0,0,0,732,446,446,730,2,286,0
Cam Robinson,11789,T,JAX,11,99.7,1,15,65.6,74.8,56.3,3,14,417,99.8,99.6,97.5,8,19,2,732,0,2,700,734,444,446,0,0,288,32
Taylor Decker,10650,T,DET,11,100.0,0,11,70.4,69.6,69.3,5,15,391,100.0,100.0,96.7,6,23,3,729,0,0,724,729,421,421,0,4,308,1
Penei Sewell,81788,T,DET,11,99.9,0,11,79.6,73.0,85.7,4,12,391,100.0,99.8,97.4,8,18,2,728,0,0,0,729,420,421,0,723,308,5
Tyler Smith,98385,T,DAL,11,100.0,2,9,62.7,59.5,64.8,7,14,364,100.0,100.0,96.0,10,25,4,728,0,20,707,728,389,389,0,0,339,0
Andrew Wylie,12333,T,KC,11,100.0,3,16,61.0,58.7,63.3,4,25,470,100.0,100.0,95.6,7,35,6,728,0,0,0,728,509,509,0,724,219,3
La'el Collins,9719,T,CIN,11,100.0,0,7,60.4,49.7,72.9,5,13,449,100.0,100.0,97.3,5,21,3,726,0,0,0,726,474,474,0,726,252,0
Rodger Saffold,5558,G,BUF,11,100.0,0,4,51.3,56.8,49.9,2,20,477,100.0,100.0,97.7,4,22,0,725,0,725,0,725,497,497,0,0,228,0
Jon Runyan,36661,G,GB,12,100.0,0,12,64.4,77.4,55.1,1,8,410,100.0,100.0,98.4,0,11,2,725,0,369,1,725,436,436,355,0,289,0
Drew Dalman,52270,C,ATL,12,100.0,2,2,63.8,55.1,67.0,3,15,325,100.0,100.0,97.2,7,18,0,722,722,0,0,722,348,348,0,0,374,0
Chris Lindstrom,46692,G,ATL,12,100.0,0,2,92.4,72.3,91.3,1,6,325,100.0,100.0,98.3,1,9,2,722,0,0,0,722,348,348,722,0,374,0
