player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
D.J. Humphries,9457,T,ARZ,7,100.0,0,1,70.0,79.4,55.3,1,11,314,100.0,100.0,98.1,5,12,0,511,0,0,507,511,336,336,0,0,175,4
Kelvin Beachum,7229,T,ARZ,7,100.0,0,1,70.6,73.5,64.6,3,13,308,100.0,100.0,96.1,4,20,4,508,0,0,0,508,330,330,0,507,178,1
Matt Feiler,9289,G,LAC,7,100.0,0,27,43.7,48.5,42.3,1,18,329,100.0,100.0,96.8,1,20,1,508,0,508,0,508,345,345,0,0,163,0
Zion Johnson,99681,G,LAC,7,100.0,0,27,59.8,49.9,61.9,3,14,329,100.0,100.0,97.1,3,18,1,508,0,0,0,508,345,345,508,0,163,0
Quenton Nelson,12954,G,IND,7,100.0,1,14,66.1,75.8,60.2,1,5,326,100.0,100.0,98.5,2,8,2,502,0,502,0,502,344,344,0,0,158,0
Braden Smith,46794,T,IND,7,100.0,0,14,69.3,74.3,63.8,4,5,326,100.0,100.0,98.0,4,11,2,502,0,0,0,502,344,344,79,421,158,2
Charles Leno Jr.,8880,T,WAS,7,100.0,0,32,77.7,85.8,61.4,2,10,301,100.0,100.0,97.0,1,15,3,496,0,0,495,496,323,323,0,1,173,0
Andrew Norwell,9126,G,WAS,7,100.0,1,32,59.2,64.9,59.1,2,10,299,100.0,100.0,96.7,4,16,4,493,0,493,0,493,321,321,0,0,172,0
Will Hernandez,46180,G,ARZ,7,100.0,1,1,65.4,71.9,62.7,1,8,304,100.0,100.0,97.5,3,12,3,490,0,0,0,490,324,324,490,0,166,0
Cordell Volson,30614,G,CIN,7,100.0,1,7,52.8,55.5,53.1,6,7,310,100.0,100.0,96.9,4,16,3,489,0,489,0,489,329,329,0,0,160,0
Alex Cappa,66578,G,CIN,7,100.0,0,7,66.7,72.0,61.4,3,4,310,100.0,100.0,97.9,1,10,3,489,0,0,0,489,329,329,489,0,160,0
Joel Bitonio,8670,G,CLV,7,100.0,0,8,89.2,80.6,85.5,3,4,258,100.0,100.0,98.3,1,8,1,489,0,489,0,489,278,278,0,0,211,0
Ted Karras,10855,C,CIN,7,100.0,0,7,63.2,67.7,62.5,1,10,310,100.0,100.0,97.9,2,12,1,489,489,0,0,489,329,329,0,0,160,0
Ethan Pocic,11813,C,CLV,7,100.0,0,8,74.8,70.1,73.1,0,6,258,100.0,100.0,98.4,0,7,1,489,489,0,0,489,278,278,0,0,211,0
Jonah Williams,41651,T,CIN,7,100.0,0,7,60.8,62.7,51.5,4,11,305,100.0,100.0,95.6,0,21,6,483,0,0,483,483,324,324,0,0,159,0
