"","player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","injury_status","injury_details","week","season_year"
"1","Tom Brady","TB","QB","2504211","robust",311.65,21.20118,2.65,0.103782,0.528026580354429,0.163086,2.2,0.59304,0.1025,0.044478,0.055,0.022239,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","Aaron Rodgers","GB","QB","2506363","robust",295.05,28.792092,2.25,0.237216,0.4,0.111195,11.69,3.543414,0.105,0.037065,0.1475,0.07413,0.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","Dak Prescott","DAL","QB","2555260","robust",299,5.9304,1.95,0.0741300000000001,0.8,0.0593040000000001,17.6,1.4826,0.19,0.029652,0.18,0.059304,0.19,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","Patrick Mahomes","KC","QB","2558125","robust",311.3125,6.31587600000007,2.2,0.44478,0.428105434660093,0.14826,20.275,0.37065,0.2125,0.103782,0.09,0.029652,0.13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","Matthew Stafford","LAR","QB","79860","robust",284.1375,16.9312919999999,1.85,0.14826,0.8,0,6.24,0.7413,0.05,0.088956,0.14,0.088956,0.09,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","Josh Allen","BUF","QB","2560955","robust",290.4975,14.38122,1.97,0.118608,0.581977323095744,0.29652,34.57,2.698332,0.3925,0.014826,0.29625,0.0111195,0.06,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","Justin Herbert","LAC","QB","2565045","robust",296.6,0.593039999999966,2.075,0.14826,0.7,0.14826,15.075,1.63086,0.2,0.029652,0.1925,0.022239,0.11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","Matt Ryan","ATL","QB","310","robust",268.895,17.650353,1.58,0.192738,1,0.022239,5.55,1.319514,0.05,0.059304,0.19375,0.00926625000000001,0.13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","Russell Wilson","SEA","QB","2532975","robust",275.145,2.66868000000002,2.255,0.177912,0.495,0.014826,26.73,1.63086,0.1,0,0.1125,0.037065,0.06,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","Ben Roethlisberger","PIT","QB","2506109","robust",271.3,24.01812,2,0.140847,0.820555632816358,0.14826,3.573,1.33434,0.02,0,0.075,0.029652,0.19,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","Kirk Cousins","MIN","QB","2532820","robust",266.76,12.30558,1.85,0.177912,0.777677987710415,0.14826,5.95,0.415128,0.0225,0,0.2,0,0.25,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","Ryan Tannehill","TEN","QB","2532956","robust",250.5,32.409636,1.75,0.200151,0.502327683900007,0.144808975849849,16.85,3.11346,0.2,0.14826,0.2325,0.07413,0.13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
