"","player","position","team","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","adp","aav","uncertainty"
"45","Cole Beasley","WR","BUF",14.7,1.44,0.0486,12.3,16.8,4.06,2.92,4.69,45,53,49,21,"6",NA,NA,65
"46","Jaylen Waddle","WR","MIA",14.6,1.22,0.117,13.7,18.5,4.01,4.32,6.32,46,44,36,22,"6",NA,NA,54
"47","Patrick Mahomes","QB","KC",23.2,0.257,0.905,21.6,23.8,3.98,3.66,3.47,47,48,58,3,"3",NA,NA,15
"48","Clyde Edwards-Helaire","RB","KC",13.6,NA,0.914,13.6,13.6,3.93,5.87,1.74,48,28,70,17,"9",NA,NA,NA
"49","Courtland Sutton","WR","DEN",14.5,0.813,0.453,13.4,17.5,3.89,4.09,5.33,49,46,42,23,"7",NA,NA,28
"50","Dalton Schultz","TE","DAL",11,1.13,1.15,8.81,12.6,3.45,2.81,4.08,50,54,51,7,"6",NA,NA,72
"51","DeAndre Hopkins","WR","ARI",14.1,4.65,0.152,11.2,17.1,3.44,1.83,4.96,51,69,46,24,"7",NA,NA,99
"52","Jarvis Landry","WR","CLE",13.9,1.91,0.36,12.5,18.7,3.29,3.13,6.59,52,50,32,25,"7",NA,NA,82
"53","Matthew Stafford","QB","LAR",22.3,0.869,0.534,20,24.2,3.07,2.04,3.83,53,65,55,4,"4",NA,NA,44
"54","Damien Harris","RB","NE",12.7,1.1,0.731,11.9,14.5,3.01,4.21,2.66,54,45,65,18,"10",NA,NA,62
"55","Emmanuel Sanders","WR","BUF",13.6,0.971,0.452,12.5,16.6,2.93,3.19,4.45,55,49,50,26,"7",NA,NA,35
"56","Dak Prescott","QB","DAL",21.7,1.04,0.687,19.9,23.2,2.54,1.95,2.87,56,66,62,5,"5",NA,NA,59
"57","Tee Higgins","WR","CIN",13.1,0.6,0.0697,11,14.2,2.48,1.63,2.03,57,72,67,27,"8",NA,NA,15
"58","Hunter Renfrow","WR","LVR",13,1.4,0.443,11.6,17.2,2.41,2.28,5.09,58,60,45,28,"8",NA,NA,62
"59","George Kittle","TE","SF",9.82,1.12,0.226,7.38,12,2.3,1.39,3.48,59,76,57,8,"6",NA,NA,69
"60","Darrel Williams","RB","KC",12,0.245,0.461,9.87,13.3,2.28,2.14,1.48,60,64,76,19,"10",NA,NA,3
"61","Hunter Henry","TE","NE",9.59,0.577,0.0786,8.39,13.2,2.07,2.4,4.7,61,57,48,9,"6",NA,NA,22
"62","Zach Ertz","TE","ARI",9.52,0.401,0.425,8.39,11.2,1.99,2.39,2.67,62,58,64,10,"7",NA,NA,9
"63","Chase Claypool","WR","PIT",12.6,1.29,0.19,10.5,15.1,1.96,1.21,2.96,63,78,61,29,"8",NA,NA,59
"64","Jalen Hurts","QB","PHI",21,0.544,0.225,20.5,22.5,1.85,2.53,2.16,64,56,66,6,"5",NA,NA,24
"65","Melvin Gordon","RB","DEN",11.5,1.42,0.115,9.92,15,1.82,2.2,3.15,65,62,60,20,"11",NA,NA,83
"66","Jamison Crowder","WR","NYJ",12.4,0.446,0.0747,11.2,13.3,1.77,1.9,1.14,66,68,79,30,"8",NA,NA,6
"67","Steelers","DST","PIT",6.75,1.38,0.478,5.45,8.02,1.75,0.949,1.97,67,87,68,1,"1",NA,NA,96
"68","Chase Edmonds","RB","ARI",11.4,0.284,0.245,10.8,12.7,1.7,3.12,0.818,68,51,88,21,"11",NA,NA,5
"69","Christian Kirk","WR","ARI",12.3,0.808,0.0453,11.5,13.8,1.7,2.18,1.65,69,63,71,31,"8",NA,NA,27
"70","Marvin Jones","WR","JAC",12.3,0.959,0.34,10.7,13.7,1.65,1.38,1.57,70,77,74,32,"9",NA,NA,34
"71","Justin Herbert","QB","LAC",20.8,0.798,1.3,19.5,21.5,1.63,1.6,1.11,71,74,80,7,"6",NA,NA,38
"72","Jared Cook","TE","LAC",9.09,0.413,0.07,7.18,10.2,1.57,1.18,1.64,72,80,72,11,"7",NA,NA,12
"73","Dan Arnold","TE","JAC",9.02,0.995,0.0943,7.56,13.5,1.5,1.57,4.95,73,75,47,12,"7",NA,NA,56
"74","Zack Moss","RB","BUF",11.1,0.729,0.133,9.63,11.9,1.46,1.91,0,74,67,106,22,"11",NA,NA,33
"75","Albert Okwuegbunam","TE","DEN",8.93,0.88,0.00496,8.22,10.1,1.41,2.23,1.59,75,61,73,13,"7",NA,NA,41
"76","Tyler Higbee","TE","LAR",8.92,0.401,0.0625,7.14,9.49,1.4,1.14,0.971,76,81,83,14,"7",NA,NA,6
"77","Evan Engram","TE","NYG",8.86,0.955,0.249,7.18,9.74,1.34,1.18,1.22,77,79,78,15,"7",NA,NA,53
"78","Elijah Mitchell","RB","SF",11,1.08,0.31,9.44,12.9,1.32,1.72,1.08,78,71,81,23,"11",NA,NA,61
"79","Kadarius Toney","WR","NYG",11.9,1.94,0.085,9.74,15,1.31,0.401,2.86,79,98,63,33,"9",NA,NA,86
"80","Colts","DST","IND",6.27,0.389,0.178,5.45,7.98,1.27,0.951,1.92,80,86,69,2,"2",NA,NA,26
"81","Jakobi Meyers","WR","NE",11.9,0.302,0.425,10.5,12.8,1.23,1.13,0.647,81,82,90,34,"9",NA,NA,1
"82","Jack Doyle","TE","IND",8.61,1.56,0.0857,5.99,16.1,1.09,0,7.56,83,106,25,16,"7",NA,NA,88
"83","Patriots","DST","NE",6.1,0.582,0.15,5.54,6.55,1.09,1.04,0.5,82,85,95,3,"3",NA,NA,70
"84","James Robinson","RB","JAC",10.7,0,0.334,10.7,10.7,1.01,2.96,-1.17,84,52,144,24,"12",NA,NA,1
"85","Pat Freiermuth","TE","PIT",8.52,0.915,0.0993,7.61,9.46,1,1.62,0.941,85,73,85,17,"8",NA,NA,47
"86","Bills","DST","BUF",5.94,0.541,0.277,5.17,6.98,0.943,0.668,0.925,86,93,86,4,"4",NA,NA,63
"87","Tyler Conklin","TE","MIN",8.43,0.753,0.125,7.74,9.49,0.904,1.75,0.97,87,70,84,18,"8",NA,NA,34
"88","Julio Jones","WR","TEN",11.4,0.576,0.208,9.71,12.1,0.805,0.375,0,88,99,106,35,"9",NA,NA,14
"89","Ryan Izzo","TE","FA",8.3,NA,0.779,8.3,8.3,0.779,2.31,-0.223,89,59,112,19,"9",NA,NA,NA
"90","Mike Davis","RB","ATL",10.4,0.866,0.109,8.22,11.4,0.681,0.496,-0.492,90,96,120,25,"12",NA,NA,50
"91","Rams","DST","LAR",5.67,0.256,0.0225,5.22,6.61,0.665,0.72,0.561,91,91,94,5,"4",NA,NA,15
"92","Saints","DST","NO",5.64,0.823,0.185,4.72,6.7,0.643,0.217,0.645,92,102,91,6,"5",NA,NA,81
"93","DeVonta Smith","WR","PHI",11.2,1.24,0.0918,9.86,12.5,0.596,0.526,0.35,93,95,100,36,"9",NA,NA,55
"94","Javonte Williams","RB","DEN",10.2,0.85,0.37,8.78,11.3,0.572,1.05,-0.514,94,84,121,26,"12",NA,NA,48
"95","Jerry Jeudy","WR","DEN",11.1,1.51,0.152,9.49,13,0.505,0.153,0.872,95,103,87,37,"9",NA,NA,72
"96","Cowboys","DST","DAL",5.46,0.556,0.045,5.04,7.02,0.458,0.54,0.975,96,94,82,7,"6",NA,NA,67
"97","49ers","DST","SF",5.42,1.14,0.265,3.39,6.67,0.413,-1.11,0.618,97,134,93,8,"7",NA,NA,89
"98","Tyler Boyd","WR","CIN",11,0.506,0.093,9.63,11.5,0.353,0.294,-0.619,98,100,125,38,"10",NA,NA,8
"99","Kirk Cousins","QB","MIN",19.5,0.878,0.154,17.9,20.4,0.328,0,0,99,106,106,8,"6",NA,NA,47
"100","Kenny Golladay","WR","NYG",10.9,0.8,0.26,4.02,11.8,0.26,-5.32,-0.362,100,260,116,39,"10",NA,NA,25
"101","Khalil Herbert","RB","CHI",9.88,0.761,0.0833,7.7,15.9,0.202,-0.03,4.06,101,108,53,27,"12",NA,NA,39
"102","Joe Burrow","QB","CIN",19.4,0.0845,0.173,18.9,19.6,0.173,0.938,-0.755,102,88,130,9,"6",NA,NA,3
"103","Dolphins","DST","MIA",5.15,0.334,0.148,4.76,6.05,0.148,0.258,0,103,101,106,9,"8",NA,NA,19
"104","James Conner","RB","ARI",9.79,0.559,0.0387,8.52,11.9,0.119,0.793,0.0777,104,89,105,28,"12",NA,NA,15
"105","David Johnson","RB","HOU",9.76,1.32,0.08,8.45,11.5,0.08,0.721,-0.332,105,90,115,29,"13",NA,NA,79
"106","Ryan Tannehill","QB","TEN",19.2,1.19,0.0932,16.8,20.3,0,-1.1,-0.109,106,133,107,10,"6",NA,NA,65
"107","Boston Scott","RB","PHI",9.68,2.39,0.005,6.71,12.6,0,-1.01,0.718,106,132,89,30,"13",NA,NA,95
"108","Rondale Moore","WR","ARI",10.6,1.05,0.115,9.3,11.8,0,-0.0342,-0.368,106,109,117,40,"10",NA,NA,42
"109","Austin Hooper","TE","CLE",7.52,1.02,0.273,5.09,8.52,0,-0.902,0,106,130,106,20,"9",NA,NA,59
"110","Raiders","DST","LVR",5,0.529,0.0525,4.18,5.56,0,-0.316,-0.487,106,114,119,10,"9",NA,NA,52
"111","Carlos Hyde","RB","JAC",9.67,0.751,0.24,8.82,11.7,-0.005,1.1,-0.127,107,83,108,31,"13",NA,NA,36
"112","Panthers","DST","CAR",4.95,0.245,8.88e-16,4.52,5.48,-0.0525,0.0163,-0.575,108,105,122,11,"9",NA,NA,7
"113","Vikings","DST","MIN",4.95,0.534,0.01,4.48,6.2,-0.0525,-0.0225,0.152,109,107,103,12,"10",NA,NA,56
"114","Cardinals","DST","ARI",4.94,0.534,0.01,4.39,5.81,-0.0625,-0.105,-0.245,110,111,113,13,"10",NA,NA,56
"115","Browns","DST","CLE",4.93,0.437,0.0225,3.69,5.77,-0.0725,-0.81,-0.277,111,128,114,14,"10",NA,NA,33
"116","Daniel Jones","QB","NYG",19.1,0.693,0.0164,16.4,20.8,-0.0932,-1.51,0.46,112,147,96,11,"6",NA,NA,32
"117","Texans","DST","HOU",4.91,0.445,0.0975,4.14,5.45,-0.095,-0.355,-0.604,113,116,123,15,"11",NA,NA,37
"118","Derek Carr","QB","LVR",19.1,0.808,0.366,18,19.9,-0.11,0.0593,-0.424,114,104,118,12,"7",NA,NA,41
"119","Darnell Mooney","WR","CHI",10.5,0.756,0.406,9.79,11.3,-0.115,0.451,-0.852,115,97,132,41,"10",NA,NA,24
"120","Bengals","DST","CIN",4.81,0.245,0.05,3.78,5.26,-0.192,-0.715,-0.788,116,126,131,16,"12",NA,NA,11
"121","Chargers","DST","LAC",4.76,0.682,0.0525,4.11,5.42,-0.242,-0.392,-0.63,117,118,126,17,"13",NA,NA,78
"122","Tony Pollard","RB","DAL",9.43,1.17,0.159,7.11,12,-0.245,-0.612,0.118,118,123,104,32,"13",NA,NA,68
"123","C.J. Uzomah","TE","CIN",7.25,1.4,0.205,5.42,8.89,-0.273,-0.569,0.368,119,121,97,21,"9",NA,NA,81
"124","Packers","DST","GB",4.71,0.452,0.055,4.3,5.37,-0.295,-0.196,-0.68,120,112,129,18,"14",NA,NA,48
"125","Eagles","DST","PHI",4.65,0.219,0.117,4.5,4.88,-0.35,0,-1.17,121,106,145,19,"15",NA,NA,4
"126","Jeremy McNichols","RB","TEN",9.27,1.21,0.157,4.87,13.3,-0.404,-2.85,1.45,122,173,77,33,"13",NA,NA,74
"127","Chiefs","DST","KC",4.54,1.39,0.08,3.13,5.88,-0.467,-1.37,-0.168,123,143,110,20,"16",NA,NA,99
"128","Carson Wentz","QB","IND",18.7,0.626,0.947,17.7,19.5,-0.476,-0.211,-0.862,124,113,133,13,"8",NA,NA,29
"129","Cole Kmet","TE","CHI",7.04,0.358,0.472,6.67,7.5,-0.478,0.679,-1.03,125,92,136,22,"10",NA,NA,1
"130","Rashod Bateman","WR","BAL",10.1,1.65,0.0186,7.55,11.5,-0.521,-1.78,-0.654,126,152,128,42,"10",NA,NA,76
"131","Laviska Shenault","WR","JAC",10.1,0.602,0.0525,9.34,11.1,-0.539,0,-1.06,127,106,138,43,"10",NA,NA,17
"132","Ravens","DST","BAL",4.46,0.445,0.055,3.9,4.98,-0.547,-0.604,-1.07,128,122,139,21,"17",NA,NA,37
"133","David Montgomery","RB","CHI",9.11,1.36,0.337,7.73,10.7,-0.561,0,-1.21,129,106,147,34,"14",NA,NA,80
"134","Marquez Callaway","WR","NO",10,2.41,0.21,7.33,12.5,-0.592,-2,0.352,130,158,99,44,"11",NA,NA,92
"135","Falcons","DST","ATL",4.4,0.2,0.0175,2.83,5.1,-0.602,-1.67,-0.951,131,150,134,22,"17",NA,NA,1
"136","Giants","DST","NYG",4.38,0.36,0.263,4,4.82,-0.62,-0.5,-1.23,132,120,148,23,"18",NA,NA,22
"137","Allen Robinson","WR","CHI",9.82,0.645,0.0508,7.89,12,-0.802,-1.44,-0.13,133,144,109,45,"11",NA,NA,18
"138","Russell Gage","WR","ATL",9.77,1.84,0.0222,8.46,12.8,-0.853,-0.875,0.644,134,129,92,46,"11",NA,NA,80
"139","Bryan Edwards","WR","LVR",9.75,1.66,0.005,8.2,12.5,-0.875,-1.14,0.363,135,136,98,47,"11",NA,NA,77
"140","Mecole Hardman","WR","KC",9.75,0.575,0.17,7,10.3,-0.88,-2.33,-1.84,136,163,161,48,"11",NA,NA,13
"141","Bears","DST","CHI",4.12,0.393,0.115,3.82,4.39,-0.882,-0.68,-1.66,137,125,157,24,"19",NA,NA,30
"142","Kenyan Drake","RB","LVR",8.78,1.17,0.0315,7.05,10.6,-0.899,-0.674,-1.3,138,124,150,35,"14",NA,NA,70
"143","Devonta Freeman","RB","BAL",8.74,0.68,0.19,6.26,11.7,-0.93,-1.47,-0.178,139,145,111,36,"14",NA,NA,29
"144","Jonnu Smith","TE","NE",6.57,0.942,0.208,4.63,7.33,-0.95,-1.36,-1.19,140,142,146,23,"10",NA,NA,50
"145","Broncos","DST","DEN",4,0.652,0.19,3.36,4.65,-0.997,-1.14,-1.41,141,137,151,25,"20",NA,NA,74
"146","Van Jefferson","WR","LAR",9.57,0.534,0.0525,8.92,10.1,-1.05,-0.415,-2.02,142,119,165,49,"11",NA,NA,11
"147","Tim Patrick","WR","DEN",9.52,1.56,0.0945,5.72,11.1,-1.1,-3.62,-1.01,143,195,135,50,"11",NA,NA,73
"148","Kenneth Gainwell","RB","PHI",8.56,0.619,0.41,7.66,10.3,-1.12,-0.0692,-1.55,144,110,153,37,"14",NA,NA,23
"149","Mo Alie-Cox","TE","IND",6.36,0.367,0.106,5.04,7.9,-1.16,-0.953,-0.619,145,131,124,24,"10",NA,NA,3
"150","Jets","DST","NYJ",3.82,0.867,0.05,2.85,4.82,-1.19,-1.65,-1.23,146,149,149,26,"21",NA,NA,85
"151","Zach Pascal","WR","IND",9.43,0.534,0.25,8.98,10.2,-1.2,-0.357,-1.93,147,117,163,51,"11",NA,NA,10
"152","Titans","DST","TEN",3.76,0.445,0.55,3.15,4.39,-1.24,-1.35,-1.66,148,141,156,27,"22",NA,NA,44
"153","Tommy Sweeney","TE","BUF",6.26,0.681,0.224,4.52,7.36,-1.26,-1.47,-1.16,149,146,143,25,"10",NA,NA,31
"154","Kyler Murray","QB","ARI",17.8,2.82,0.405,13.3,20.5,-1.42,-4.66,0.185,150,235,101,14,"8",NA,NA,99
"155","Nelson Agholor","WR","NE",9.18,0.998,0.292,8.11,10.3,-1.45,-1.23,-1.8,151,140,159,52,"11",NA,NA,38
"156","Jordan Akins","TE","HOU",6.03,0.439,0.0709,4,7.05,-1.49,-2,-1.47,152,157,152,26,"11",NA,NA,16
"157","Ty Johnson","RB","NYJ",8.14,0.6,0.294,7.4,8.98,-1.53,-0.324,-2.88,153,115,185,38,"15",NA,NA,20
"158","David Njoku","TE","CLE",5.96,1.42,0.639,4.8,7.44,-1.56,-1.19,-1.08,154,138,140,27,"11",NA,NA,84
"159","Tre'Quan Smith","WR","NO",8.89,1.49,0.171,7.38,11.5,-1.74,-1.96,-0.639,155,155,127,53,"12",NA,NA,66
"160","Jaguars","DST","JAC",3.22,1.21,0,2.29,4.05,-1.79,-2.21,-2,156,160,164,28,"22",NA,NA,93
"161","Salvon Ahmed","RB","MIA",7.85,0.6,0.22,7,9.43,-1.82,-0.728,-2.43,157,127,174,39,"15",NA,NA,20
"162","Jacoby Brissett","QB","MIA",17.4,0.126,0.61,14.7,17.6,-1.83,-3.21,-2.72,158,181,183,15,"9",NA,NA,9
"163","Brandon Aiyuk","WR","SF",8.71,1.24,0.125,7.75,9.58,-1.91,-1.59,-2.56,159,148,178,54,"12",NA,NA,56
"164","Devin Singletary","RB","BUF",7.63,1.21,5e-04,5.12,9.66,-2.04,-2.61,-2.2,161,165,169,40,"15",NA,NA,71
"165","Robby Anderson","WR","CAR",8.59,1.07,0.18,4.89,9.7,-2.04,-4.44,-2.44,160,225,175,55,"12",NA,NA,44
"166","Nyheim Hines","RB","IND",7.63,0.334,0.258,5.75,8.83,-2.05,-1.98,-3.03,162,156,189,41,"15",NA,NA,6
"167","Hayden Hurst","TE","ATL",5.32,1.94,0.452,2.91,7.37,-2.2,-3.09,-1.15,163,179,142,28,"12",NA,NA,91
"168","Darius Slayton","WR","NYG",8.41,2.46,0.21,6.7,10.3,-2.22,-2.64,-1.87,164,166,162,56,"12",NA,NA,93
"169","Jeffery Wilson","RB","SF",7.37,1.28,0.0372,5.94,13.4,-2.3,-1.79,1.56,165,153,75,42,"15",NA,NA,76
"170","Chuba Hubbard","RB","CAR",7.34,0.956,0.348,6.5,12,-2.34,-1.22,0.185,166,139,102,43,"16",NA,NA,56
"171","K.J. Osborn","WR","MIN",8.2,1.38,0.234,5.64,9.3,-2.43,-3.69,-2.83,167,198,184,57,"12",NA,NA,61
"172","Jordan Love","QB","GB",16.8,1.36,0.0255,14.5,18.6,-2.44,-3.44,-1.76,168,188,158,16,"9",NA,NA,71
"173","Teddy Bridgewater","QB","DEN",16.7,0.264,0.107,14.4,17.3,-2.46,-3.56,-3.11,169,192,193,17,"9",NA,NA,18
"174","Tyrod Taylor","QB","HOU",16.6,2.11,0.615,15.2,18.1,-2.57,-2.77,-2.27,170,171,171,18,"10",NA,NA,85
"175","Maxx Williams","TE","ARI",4.87,NA,0.133,4.87,4.87,-2.65,-1.12,-3.65,171,135,202,29,"12",NA,NA,NA
"176","Jamal Agnew","WR","JAC",7.97,0.985,0.366,7.08,9.05,-2.66,-2.26,-3.09,172,161,191,58,"13",NA,NA,37
"177","AJ Dillon","RB","GB",6.99,0.749,0.0612,5.89,8.42,-2.69,-1.83,-3.44,173,154,197,44,"16",NA,NA,35
"178","D'Ernest Johnson","RB","CLE",6.93,0.579,0.206,4.99,9.16,-2.75,-2.74,-2.7,174,170,182,45,"16",NA,NA,18
"179","Donald Parham","TE","LAC",4.74,1.32,4.17e-05,3.4,6.94,-2.78,-2.6,-1.59,175,164,154,30,"12",NA,NA,75
"180","Adam Trautman","TE","NO",4.74,1.05,0.202,2.91,6.11,-2.78,-3.08,-2.41,176,178,173,31,"12",NA,NA,66
"181","Adrian Peterson","RB","TEN",6.72,3.06,0.312,3.68,9.68,-2.96,-4.05,-2.18,177,214,168,46,"16",NA,NA,98
"182","Nick Boyle","TE","BAL",4.54,1.33,0.0933,3.73,5.34,-2.99,-2.26,-3.18,178,162,196,32,"12",NA,NA,78
"183","Donovan Peoples-Jones","WR","CLE",7.6,1.93,0.0313,4.78,10.3,-3.03,-4.56,-1.81,179,228,160,59,"13",NA,NA,83
"184","Allen Lazard","WR","GB",7.57,1.5,0.116,5.74,9.68,-3.06,-3.6,-2.46,180,194,176,60,"13",NA,NA,69
"185","Anthony Firkser","TE","TEN",4.44,0.638,0.142,3.19,5.52,-3.08,-2.81,-3,181,172,187,33,"13",NA,NA,28
"186","Marquez Valdes-Scantling","WR","GB",7.45,1.62,0.298,5.91,9.73,-3.17,-3.42,-2.41,182,186,172,61,"13",NA,NA,75
"187","Baker Mayfield","QB","CLE",16,0.217,0.122,13.4,17.8,-3.19,-4.51,-2.57,183,227,179,19,"10",NA,NA,12
"188","Blake Jarwin","TE","DAL",4.3,NA,0.03,4.3,4.3,-3.22,-1.69,-4.22,184,151,216,34,"13",NA,NA,NA
"189","Juwan Johnson","TE","NO",4.27,3.45,0.213,2.17,6.37,-3.25,-3.82,-2.16,185,203,167,35,"13",NA,NA,99
"190","Mark Ingram","RB","NO",6.41,1.63,0.073,3.97,8.73,-3.27,-3.76,-3.13,186,201,194,47,"16",NA,NA,88
"191","Ben Roethlisberger","QB","PIT",15.9,0.974,0.397,13.8,18.1,-3.31,-4.13,-2.26,187,219,170,20,"10",NA,NA,53
"192","Rhamondre Stevenson","RB","NE",6.34,0.887,0.447,5.56,7.93,-3.34,-2.16,-3.93,188,159,210,48,"17",NA,NA,53
"193","Marcedes Lewis","TE","GB",4.06,0.601,0.0537,2.96,7.42,-3.46,-3.04,-1.11,189,177,141,36,"13",NA,NA,25
"194","Deonte Harris","WR","NO",7.15,0.69,0.0748,6.47,9.04,-3.47,-2.87,-3.1,190,174,192,62,"13",NA,NA,21
"195","Elijah Moore","WR","NYJ",7.08,2.77,0.01,4.75,9.18,-3.55,-4.59,-2.96,192,230,186,63,"13",NA,NA,94
"196","Nico Collins","WR","HOU",7.07,1.69,0.137,4.28,9.09,-3.56,-5.05,-3.05,193,251,190,64,"13",NA,NA,79
"197","Kendrick Bourne","WR","NE",6.93,0.269,0.131,6.63,10.1,-3.69,-2.71,-2.07,194,167,166,65,"13",NA,NA,1
