"","player","position","team","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","adp","aav","uncertainty"
"18","D.J. Moore","WR","CAR",18.5,1.24,0.651,16.8,20.9,6.88,7.11,6.52,18,14,30,7,"3",NA,NA,49
"19","Darrell Henderson","RB","LAR",17.5,1.81,0.665,15.1,19.6,6.61,5.62,7.5,19,25,18,9,"4",NA,NA,93
"20","A.J. Brown","WR","TEN",17.8,1.19,0.213,16.3,20.2,6.23,6.66,5.83,20,18,35,8,"3",NA,NA,44
"21","CeeDee Lamb","WR","DAL",17.6,4.09,0.0779,14.4,21.7,6.01,4.7,7.29,21,36,20,9,"3",NA,NA,96
"22","T.J. Hockenson","TE","DET",12.6,1.55,0.276,11.2,16.4,5.96,5.54,8.31,22,27,10,3,"2",NA,NA,83
"23","James Robinson","RB","JAC",16.8,1.49,0.08,15.7,19,5.95,6.24,6.91,23,20,24,10,"4",NA,NA,86
"24","Chris Godwin","WR","TB",17.6,1.55,0.0232,15.7,21.3,5.94,6.03,6.88,24,21,25,10,"3",NA,NA,66
"25","Adam Thielen","WR","MIN",17.5,3.44,0.156,14,21.5,5.91,4.29,7.11,25,39,22,11,"3",NA,NA,94
"26","Ezekiel Elliott","RB","DAL",16.8,0.89,0.037,15.3,19.9,5.87,5.76,7.85,26,22,14,11,"4",NA,NA,46
"27","Joe Mixon","RB","CIN",16.7,1.97,0.281,14.4,18.9,5.83,4.89,6.83,27,32,28,12,"5",NA,NA,97
"28","DK Metcalf","WR","SEA",17.4,2.04,0.164,15.4,19,5.76,5.68,4.55,28,24,48,12,"3",NA,NA,81
"29","Robert Tonyan","TE","GB",12.3,1.79,0.0572,10.4,16.1,5.69,4.75,7.95,29,34,13,4,"2",NA,NA,91
"30","Dallas Goedert","TE","PHI",12.3,2.05,0.276,9.91,16.3,5.63,4.26,8.12,30,40,12,5,"3",NA,NA,97
"31","Diontae Johnson","WR","PIT",17.2,2.58,0.05,14,20.5,5.59,4.33,6.1,31,38,33,13,"3",NA,NA,90
"32","Nick Chubb","RB","CLE",16.4,1.2,1.12,13.2,18.1,5.55,3.64,5.97,32,44,34,13,"6",NA,NA,64
"33","DeAndre Hopkins","WR","ARI",17.2,0.241,0.08,15.1,18.6,5.54,5.38,4.16,33,28,52,14,"3",NA,NA,1
"34","Mike Evans","WR","TB",17.1,1.95,0.346,15.4,19.4,5.46,5.71,5.01,34,23,42,15,"4",NA,NA,79
"35","Mike Gesicki","TE","MIA",12,1.08,0.439,9.65,16.8,5.35,4.01,8.69,35,42,7,6,"3",NA,NA,66
"36","Mike Williams","WR","LAC",16.7,1.82,0.17,15,20,5.12,5.32,5.6,36,29,37,16,"4",NA,NA,74
"37","Calvin Ridley","WR","ATL",16.6,1.08,0.17,15.3,18,4.95,5.61,3.61,37,26,54,17,"4",NA,NA,37
"38","Dalton Schultz","TE","DAL",11.6,1.55,0.354,9.55,14.5,4.91,3.9,6.35,38,43,31,7,"4",NA,NA,86
"39","Robert Woods","WR","LAR",16.4,1.33,0.203,15,18,4.78,5.27,3.56,39,30,55,18,"4",NA,NA,54
"40","Courtland Sutton","WR","DEN",16.2,4.09,0.484,13.2,19.7,4.57,3.54,5.31,40,46,39,19,"5",NA,NA,97
"41","Noah Fant","TE","DEN",11.2,1.92,1.18,8.97,15.1,4.56,3.32,6.99,41,51,23,8,"5",NA,NA,94
"42","Patrick Mahomes","QB","KC",24.3,0.791,0.0607,22.5,26.1,4.54,4.69,4.69,42,37,46,2,"1",NA,NA,26
"43","Jalen Hurts","QB","PHI",24.3,0.812,0.624,19.3,26.1,4.48,1.46,4.64,43,76,47,3,"1",NA,NA,29
"44","Chuba Hubbard","RB","CAR",15.3,1.39,0.0602,14.2,17.6,4.43,4.7,5.49,44,35,38,14,"6",NA,NA,80
"45","Leonard Fournette","RB","TB",15.2,0.148,0.845,14.7,17.1,4.37,5.15,5.02,45,31,41,15,"7",NA,NA,4
"46","Terry McLaurin","WR","WAS",15.7,1.68,0.516,14.6,19.1,4.09,4.89,4.74,46,33,45,20,"5",NA,NA,73
"47","Kyler Murray","QB","ARI",23.6,0.718,0.76,21.8,25.1,3.85,4.03,3.65,47,41,53,4,"2",NA,NA,21
"48","Keenan Allen","WR","LAC",15.2,1.13,0.402,12.2,16.3,3.57,2.51,1.86,48,59,80,21,"5",NA,NA,39
"49","Cordarrelle Patterson","RB","ATL",14.4,0.461,0.507,12.2,14.9,3.52,2.65,2.84,49,56,63,16,"8",NA,NA,25
"50","Hunter Henry","TE","NE",10,2.22,0.147,6.75,13.7,3.38,1.1,5.6,50,83,36,9,"5",NA,NA,99
"51","Tyler Higbee","TE","LAR",9.88,0.971,0.784,9,10.7,3.24,3.35,2.61,51,50,69,10,"6",NA,NA,57
"52","Amari Cooper","WR","DAL",14.8,1.56,0.0685,13,17.6,3.17,3.28,3.23,52,52,61,22,"6",NA,NA,67
"53","Emmanuel Sanders","WR","BUF",14.7,1.61,0.0455,11.9,17.7,3.1,2.19,3.3,53,62,59,23,"6",NA,NA,69
"54","Matthew Stafford","QB","LAR",22.9,0.908,1.58,19.3,24.7,3.09,1.53,3.24,54,74,60,5,"3",NA,NA,38
"55","Michael Pittman","WR","IND",14.7,1.32,0.259,13.2,18.8,3.06,3.53,4.43,55,47,51,24,"6",NA,NA,53
"56","Khalil Herbert","RB","CHI",13.9,1.82,0.755,12.1,17,3.01,2.59,4.93,56,57,43,17,"8",NA,NA,94
"57","Tee Higgins","WR","CIN",14.4,0.97,0.0208,13.1,16.8,2.8,3.4,2.38,57,49,73,25,"6",NA,NA,31
"58","Brandin Cooks","WR","HOU",14.4,1.31,0.06,12.7,17.2,2.78,2.99,2.82,58,53,64,26,"6",NA,NA,51
"59","Marvin Jones","WR","JAC",14.3,1.22,0.0369,13.1,17.2,2.72,3.4,2.75,59,48,65,27,"6",NA,NA,46
"60","DeVonta Smith","WR","PHI",14.3,0.738,0.123,12.6,15.1,2.68,2.88,0.71,60,54,93,28,"6",NA,NA,19
"61","Sterling Shepard","WR","NYG",14.2,0.83,0.01,13.3,17.8,2.56,3.63,3.41,61,45,57,29,"6",NA,NA,23
"62","Cole Beasley","WR","BUF",14.2,1.43,0.578,10.8,16.5,2.55,1.16,2.05,62,81,75,30,"7",NA,NA,57
"63","Zach Ertz","TE","ARI",9.1,0.593,0.154,8.21,9.65,2.45,2.56,1.51,63,58,86,11,"6",NA,NA,29
"64","Evan Engram","TE","NYG",8.94,0.486,0.0487,8.37,10.1,2.3,2.72,1.92,64,55,79,12,"6",NA,NA,23
"65","Damien Harris","RB","NE",13.1,0.936,0.0853,11.4,14.6,2.26,1.91,2.54,65,66,70,18,"8",NA,NA,51
"66","Jared Cook","TE","LAC",8.9,0.848,0.0555,6.92,10.5,2.25,1.27,2.41,66,79,72,13,"6",NA,NA,46
"67","Ricky Seals-Jones","TE","WAS",8.84,0.653,0.216,8.01,14.5,2.2,2.36,6.33,67,60,32,14,"6",NA,NA,37
"68","Darrel Williams","RB","KC",13.1,1.86,0.427,11.5,15.5,2.17,2.01,3.45,68,65,56,19,"9",NA,NA,96
"69","Rams","DST","LAR",7.11,0.704,0.822,6.16,8.29,2.16,1.76,2.66,69,69,67,1,"1",NA,NA,83
"70","Rob Gronkowski","TE","TB",8.62,1.18,0.254,7.45,9.59,1.98,1.8,1.46,70,68,87,15,"7",NA,NA,71
"71","Cordarrelle Patterson","WR","ATL",13.6,0.89,0.202,11.9,17.4,1.97,2.18,2.98,71,63,62,31,"7",NA,NA,24
"72","Jaylen Waddle","WR","MIA",13.4,1.51,0.169,11.4,18.9,1.77,1.68,4.53,72,71,49,32,"7",NA,NA,64
"73","Devontae Booker","RB","NYG",12.6,0.445,0.022,11.8,16.9,1.75,2.3,4.81,73,61,44,20,"9",NA,NA,22
"74","Elijah Mitchell","RB","SF",12.6,2.28,0.158,10.3,14.8,1.73,0.749,2.67,74,93,66,21,"9",NA,NA,99
"75","C.J. Uzomah","TE","CIN",8.37,1.48,0.0143,6.44,10.2,1.72,0.791,2.03,75,92,76,16,"7",NA,NA,80
"76","Tyler Conklin","TE","MIN",8.36,0.537,0.161,7.66,9.05,1.71,2.02,0.909,76,64,89,17,"7",NA,NA,26
"77","Chase Claypool","WR","PIT",13.2,2.39,0.301,11.1,16.4,1.6,1.37,2.01,77,77,78,33,"7",NA,NA,87
"78","Kenneth Gainwell","RB","PHI",12.4,1.49,0.151,10.5,17.4,1.57,0.968,5.3,78,88,40,22,"9",NA,NA,87
"79","Dan Arnold","TE","JAC",8.19,0.739,1.01,6.84,8.92,1.55,1.19,0.78,79,80,91,18,"8",NA,NA,43
"80","Justin Herbert","QB","LAC",21.3,0.87,0.588,19.7,22.2,1.51,1.87,0.776,80,67,92,6,"3",NA,NA,35
"81","Alex Collins","RB","SEA",12.3,0.983,0.0817,9.91,15.5,1.42,0.405,3.38,81,96,58,23,"9",NA,NA,54
"82","Antonio Gibson","RB","WAS",12.2,0.297,0.0903,9.46,12.9,1.34,-0.0437,0.84,83,107,90,24,"9",NA,NA,14
"83","49ers","DST","SF",6.29,0.823,0.0825,4.79,7.49,1.34,0.385,1.85,82,98,81,2,"2",NA,NA,90
"84","Tyler Lockett","WR","SEA",12.9,0.77,0.329,9.77,14.4,1.3,0.0866,0.0098,84,104,105,34,"7",NA,NA,21
"85","Bills","DST","BUF",6.2,0.823,0.0725,5.38,7.17,1.26,0.979,1.54,85,87,85,3,"3",NA,NA,93
"86","Chase Edmonds","RB","ARI",12.1,0.0593,0.216,10.6,12.7,1.24,1.08,0.602,86,84,95,25,"10",NA,NA,1
"87","Bengals","DST","CIN",6.13,1,0.308,4.99,7.65,1.19,0.586,2.02,87,94,77,4,"4",NA,NA,97
"88","Michael Carter","RB","NYJ",11.9,1.6,0.0442,10.6,13.7,1.03,1.05,1.62,88,86,83,26,"10",NA,NA,90
"89","Myles Gaskin","RB","MIA",11.9,0.734,0.59,11.2,13.4,0.985,1.71,1.31,89,70,88,27,"10",NA,NA,39
"90","Randall Cobb","WR","GB",12.6,1.23,0.155,11.2,18.9,0.969,1.55,4.49,90,73,50,35,"8",NA,NA,47
"91","Kirk Cousins","QB","MIN",20.7,0.581,0.375,19.1,21.5,0.927,1.28,0,91,78,106,7,"4",NA,NA,18
"92","Buccaneers","DST","TB",5.82,0.159,0.435,5.25,6.05,0.88,0.846,0.421,92,89,96,5,"5",NA,NA,7
"93","Jakobi Meyers","WR","NE",12.4,1.02,0.536,11.2,13.6,0.814,1.48,-0.805,93,75,129,36,"8",NA,NA,36
"94","Tom Brady","QB","TB",20.3,0.547,0.28,19.4,21.8,0.551,1.6,0.35,94,72,97,8,"4",NA,NA,15
"95","Pat Freiermuth","TE","PIT",7.18,1.03,0.539,5.94,8.29,0.539,0.286,0.153,95,100,102,19,"9",NA,NA,60
"96","Falcons","DST","ATL",5.39,0.163,0.39,3.8,5.66,0.445,-0.608,0.0275,96,131,104,6,"6",NA,NA,10
"97","David Johnson","RB","HOU",11.3,0.408,0.265,10,14.6,0.395,0.537,2.53,97,95,71,28,"11",NA,NA,17
"98","Jarvis Landry","WR","CLE",11.9,1.44,0.0268,10.5,17,0.278,0.795,2.62,98,90,68,37,"8",NA,NA,59
"99","Daniel Jones","QB","NYG",20.1,0.933,0.271,17.8,21.6,0.271,0,0.117,99,106,103,9,"4",NA,NA,41
"100","Jamison Crowder","WR","NYJ",11.9,0.948,0.0617,10.8,12.9,0.251,1.15,-1.47,100,82,143,38,"8",NA,NA,29
"101","Jerry Jeudy","WR","DEN",11.8,2.35,0.189,9.69,14.7,0.189,0,0.265,101,106,101,39,"8",NA,NA,86
"102","Melvin Gordon","RB","DEN",11,1.17,0.13,9.91,12.1,0.13,0.399,0,102,97,106,29,"11",NA,NA,61
"103","Seahawks","DST","SEA",5,0.593,0.0325,3.62,5.4,0.055,-0.789,-0.232,103,136,110,7,"7",NA,NA,79
"104","Commanders","DST","WAS",4.97,0.285,0.0075,4.7,5.93,0.0225,0.3,0.293,104,99,100,8,"7",NA,NA,38
"105","Chiefs","DST","KC",4.96,0.208,0.015,4,5.32,0.015,-0.408,-0.316,105,121,113,9,"7",NA,NA,21
"106","Joe Burrow","QB","CIN",19.8,0.465,0.259,18.9,20.3,0,1.05,-1.12,106,85,135,10,"5",NA,NA,9
"107","J.D. McKissic","RB","WAS",10.9,0.801,0.312,9.51,12.7,0,0,0.614,106,106,94,30,"11",NA,NA,42
"108","Laviska Shenault","WR","JAC",11.6,1.3,0.462,10.5,12.8,0,0.794,-1.65,106,91,147,40,"9",NA,NA,50
"109","Cole Kmet","TE","CHI",6.64,0.943,0.183,5.65,7.82,0,0,-0.315,106,106,112,20,"9",NA,NA,49
"110","Vikings","DST","MIN",4.94,0.408,0.0375,3.71,5.29,0,-0.694,-0.345,106,133,115,10,"8",NA,NA,66
"111","Packers","DST","GB",4.91,0.56,0.0025,3.91,5.93,-0.0375,-0.49,0.3,107,127,99,11,"8",NA,NA,72
"112","Broncos","DST","DEN",4.9,0.586,0.005,3.67,5.94,-0.04,-0.73,0.308,108,135,98,12,"8",NA,NA,76
"113","Steelers","DST","PIT",4.9,0.308,0.02,4.55,5.25,-0.045,0.146,-0.379,109,102,116,13,"8",NA,NA,48
"114","Colts","DST","IND",4.88,0.371,0.05,4,5.31,-0.065,-0.409,-0.32,110,122,114,14,"9",NA,NA,59
"115","Eagles","DST","PHI",4.83,0.282,0.11,4.54,5.41,-0.115,0.132,-0.221,111,103,109,15,"10",NA,NA,34
"116","Mo Alie-Cox","TE","IND",6.46,0.968,0.0148,5,8.14,-0.183,-0.649,0,112,132,106,21,"9",NA,NA,54
"117","Tommy Sweeney","TE","BUF",6.45,0.352,0.106,4.08,6.92,-0.198,-1.56,-1.22,113,149,138,22,"10",NA,NA,6
"118","Bears","DST","CHI",4.72,0.259,0.02,4.48,5.63,-0.225,0.0762,0,114,105,106,16,"10",NA,NA,31
"119","Chargers","DST","LAC",4.72,0.541,0,3.97,5.53,-0.225,-0.439,-0.105,114,123,107,16,"10",NA,NA,69
"120","Panthers","DST","CAR",4.7,0.185,0.0225,4.4,5.14,-0.245,0,-0.498,115,106,118,17,"11",NA,NA,14
"121","Aaron Rodgers","QB","GB",19.5,0.934,0.551,17.4,20.4,-0.259,-0.358,-1.1,116,118,134,11,"5",NA,NA,44
"122","Cowboys","DST","DAL",4.68,0.297,0.178,4.32,5.05,-0.268,-0.0875,-0.583,117,108,121,18,"12",NA,NA,45
"123","Gerald Everett","TE","SEA",6.34,0.631,0.045,5.37,7.12,-0.304,-0.276,-1.02,118,115,132,23,"10",NA,NA,34
"124","Zack Moss","RB","BUF",10.6,0.578,0.0213,9.7,11.3,-0.312,0.195,-0.803,119,101,128,31,"11",NA,NA,36
"125","Javonte Williams","RB","DEN",10.5,0.559,1.07,9.13,11.7,-0.333,-0.382,-0.379,120,119,117,32,"12",NA,NA,33
"126","Jonnu Smith","TE","NE",6.3,0.964,0.189,3.22,7.52,-0.349,-2.43,-0.615,121,165,122,24,"10",NA,NA,51
"127","Patriots","DST","NE",4.5,0.741,0.01,3.96,5.07,-0.445,-0.441,-0.561,122,124,120,19,"12",NA,NA,86
"128","Jaguars","DST","JAC",4.49,0.341,0.005,3.54,4.92,-0.455,-0.864,-0.713,123,138,124,20,"12",NA,NA,55
"129","Lions","DST","DET",4.49,0.289,0.015,3.44,5.5,-0.46,-0.964,-0.137,124,139,108,21,"13",NA,NA,41
"130","Kadarius Toney","WR","NYG",11.2,4.57,0.35,5.31,16.2,-0.462,-4.37,1.8,125,222,82,41,"9",NA,NA,99
"131","Titans","DST","TEN",4.47,0.319,0.03,4.15,5.08,-0.475,-0.254,-0.55,126,114,119,22,"13",NA,NA,52
"132","Cardinals","DST","ARI",4.44,0.371,0.125,4.05,4.84,-0.505,-0.354,-0.798,127,117,127,23,"14",NA,NA,59
"133","Austin Hooper","TE","CLE",6.11,0.472,0.541,5.09,6.66,-0.538,-0.559,-1.47,128,129,144,25,"11",NA,NA,17
"134","Saints","DST","NO",4.32,0.215,0.005,4.12,4.85,-0.63,-0.284,-0.78,129,116,126,24,"15",NA,NA,24
"135","Jets","DST","NYJ",4.31,1.13,0.025,2.7,5.36,-0.635,-1.7,-0.277,130,152,111,25,"15",NA,NA,99
"136","Browns","DST","CLE",4.28,0.148,0.075,4,4.92,-0.66,-0.4,-0.715,131,120,125,26,"16",NA,NA,3
"137","Giants","DST","NYG",4.21,0.0297,0.06,4.05,4.26,-0.735,-0.354,-1.38,132,117,140,27,"17",NA,NA,1
"138","Dolphins","DST","MIA",4.15,0.222,0.418,3.4,4.57,-0.795,-1,-1.06,133,141,133,28,"18",NA,NA,28
"139","Ryan Tannehill","QB","TEN",19,1.1,0.292,17.6,19.8,-0.81,-0.236,-1.68,134,112,148,12,"6",NA,NA,62
"140","Christian Kirk","WR","ARI",10.8,1.38,0.00233,9.2,13,-0.812,-0.483,-1.4,135,126,141,42,"9",NA,NA,56
"141","Tyler Boyd","WR","CIN",10.8,1.51,0.0577,9.19,12.5,-0.814,-0.499,-1.95,136,128,152,43,"9",NA,NA,61
"142","Robby Anderson","WR","CAR",10.8,0.765,0.092,8.83,12,-0.872,-0.854,-2.44,137,137,163,44,"9",NA,NA,20
"143","A.J. Green","WR","ARI",10.7,0.726,0.058,8.99,14.4,-0.964,-0.698,0,138,134,106,45,"9",NA,NA,17
"144","Kalif Raymond","WR","DET",10.6,0.314,0.024,9.12,11.2,-1.02,-0.57,-3.22,139,130,184,46,"9",NA,NA,3
"145","Allen Robinson","WR","CHI",10.6,0.961,0.0702,9.24,11.9,-1.05,-0.442,-2.51,140,125,165,47,"9",NA,NA,30
"146","Ross Dwelley","TE","SF",5.56,1.23,0.0835,3.94,7.22,-1.08,-1.7,-0.915,141,153,130,26,"11",NA,NA,77
"147","Carson Wentz","QB","IND",18.7,1.05,0.16,17.7,19.4,-1.1,-0.138,-2.01,142,109,156,13,"6",NA,NA,56
"148","Marquez Callaway","WR","NO",10.5,1.01,0.0795,8.08,12.3,-1.12,-1.6,-2.15,143,151,158,48,"9",NA,NA,34
"149","Anthony Firkser","TE","TEN",5.48,1.56,0.116,4.1,6.96,-1.16,-1.55,-1.18,144,148,137,27,"11",NA,NA,89
"150","Darnell Mooney","WR","CHI",10.4,0.369,0.151,9.54,11.3,-1.2,-0.148,-3.11,145,110,181,49,"9",NA,NA,4
"151","Texans","DST","HOU",3.73,0.196,0,3.05,4.22,-1.21,-1.36,-1.41,146,145,142,29,"18",NA,NA,17
"152","Teddy Bridgewater","QB","DEN",18.5,1.12,0.108,17.6,19.5,-1.26,-0.158,-1.96,147,111,154,14,"6",NA,NA,65
"153","David Njoku","TE","CLE",5.37,0.484,0.304,3.67,6.49,-1.28,-1.98,-1.64,148,156,146,28,"11",NA,NA,20
"154","DeVante Parker","WR","MIA",10.3,0.93,0.0772,8.56,11.4,-1.35,-1.12,-3.04,149,144,177,50,"9",NA,NA,27
"155","Matt Ryan","QB","ATL",18.4,1.06,0.949,17.6,19.7,-1.37,-0.249,-1.74,150,113,149,15,"7",NA,NA,59
"156","James Conner","RB","ARI",9.48,0.89,0.306,7.42,11.4,-1.4,-2.09,-0.688,151,158,123,33,"13",NA,NA,45
"157","Darius Slayton","WR","NYG",10.2,0.556,0.578,7.33,10.6,-1.42,-2.36,-3.81,152,163,196,51,"10",NA,NA,13
"158","Hayden Hurst","TE","ATL",5.06,0.689,0.125,2.97,5.96,-1.58,-2.68,-2.18,153,173,159,29,"12",NA,NA,40
"159","Jamaal Williams","RB","DET",9.17,0.482,0.389,6.48,9.86,-1.71,-3.02,-2.23,155,181,160,34,"13",NA,NA,26
"160","Jordan Akins","TE","HOU",4.94,0.327,0.0344,3.58,5.88,-1.71,-2.07,-2.26,154,157,161,30,"12",NA,NA,3
"161","Donald Parham","TE","LAC",4.9,0.0341,0.193,4.08,7.01,-1.74,-1.57,-1.13,156,150,136,31,"12",NA,NA,1
"162","Ian Thomas","TE","CAR",4.71,0.454,0.282,4.28,5.11,-1.94,-1.37,-3.03,157,146,176,32,"12",NA,NA,14
"163","Tre'Quan Smith","WR","NO",9.62,4.12,0.11,5.97,16,-2,-3.71,1.58,158,195,84,52,"10",NA,NA,99
"164","Tony Pollard","RB","DAL",8.78,1.21,0.0563,7.23,11.1,-2.1,-2.28,-0.978,159,162,131,35,"13",NA,NA,65
"165","Odell Beckham","WR","CLE",9.51,0.623,0.0901,8.7,10.4,-2.11,-0.985,-3.98,160,140,202,53,"10",NA,NA,14
"166","Mike Davis","RB","ATL",8.72,1.23,0.579,7.58,10.1,-2.16,-1.93,-1.95,161,155,153,36,"14",NA,NA,67
"167","Russell Gage","WR","ATL",9.42,1.84,0.03,7.1,11.3,-2.2,-2.58,-3.11,162,170,180,54,"10",NA,NA,76
"168","Adam Trautman","TE","NO",4.43,0.599,0.024,3.04,5.02,-2.22,-2.61,-3.12,163,172,182,33,"12",NA,NA,31
"169","Tim Patrick","WR","DEN",9.39,2.2,0.1,5.92,11.7,-2.23,-3.77,-2.67,164,196,169,55,"10",NA,NA,84
"170","Blake Jarwin","TE","DAL",4.4,1.16,0.143,3.25,5.66,-2.24,-2.4,-2.48,165,164,164,34,"13",NA,NA,69
"171","Jameis Winston","QB","NO",17.5,3.26,0.0604,14.7,19.8,-2.32,-3.07,-1.63,166,183,145,16,"7",NA,NA,94
"172","Mecole Hardman","WR","KC",9.29,0.975,0.194,6.33,10.5,-2.33,-3.36,-3.87,167,186,199,56,"10",NA,NA,33
"173","Trevor Lawrence","QB","JAC",17.4,1.44,0.142,16.4,18.5,-2.38,-1.44,-2.96,168,147,174,17,"7",NA,NA,71
"174","Albert Okwuegbunam","TE","DEN",4.26,1.06,0.156,1.79,5.4,-2.38,-3.86,-2.74,169,202,173,35,"13",NA,NA,63
"175","Jared Goff","QB","DET",17.3,0.38,0.186,14,17.8,-2.52,-3.77,-3.62,170,197,194,18,"7",NA,NA,3
"176","Amon-Ra St. Brown","WR","DET",9.1,0.544,0.149,6.63,10.2,-2.53,-3.06,-4.24,171,182,208,57,"11",NA,NA,11
"177","MyCole Pruitt","TE","TEN",4.11,0.385,0.113,3.13,6.28,-2.54,-2.52,-1.86,172,169,151,36,"13",NA,NA,9
"178","Nelson Agholor","WR","NE",8.95,0.498,0.0473,8.59,9.71,-2.67,-1.1,-4.69,174,142,221,58,"11",NA,NA,10
"179","Sam Darnold","QB","CAR",17.1,2.06,0.472,14.8,18.8,-2.71,-3,-2.61,176,179,167,19,"8",NA,NA,88
"180","Van Jefferson","WR","LAR",8.9,1.16,0.0477,7.2,10.1,-2.72,-2.49,-4.35,177,168,212,59,"11",NA,NA,43
"181","Devin Singletary","RB","BUF",8.14,1.3,1.13,6.5,9.42,-2.74,-3.01,-2.68,178,180,171,37,"15",NA,NA,72
"182","Josh Reynolds","WR","TEN",8.85,0.686,0.121,7.24,9.64,-2.77,-2.44,-4.77,181,167,223,60,"11",NA,NA,16
"183","Brandon Aiyuk","WR","SF",8.73,0.434,0.025,7.85,9.87,-2.89,-1.84,-4.54,185,154,215,61,"11",NA,NA,6
"184","T.Y. Hilton","WR","IND",8.71,1.91,0.0565,5.44,10.9,-2.92,-4.24,-3.49,186,214,192,62,"11",NA,NA,77
"185","Zach Pascal","WR","IND",8.65,0.489,0.0015,7.49,10.4,-2.97,-2.2,-3.99,187,161,203,63,"11",NA,NA,9
"186","K.J. Osborn","WR","MIN",8.65,1.47,0.0785,6.84,10.4,-2.97,-2.84,-4.04,188,175,204,64,"11",NA,NA,60
"187","Tyrell Williams","WR","DET",8.57,NA,0.408,8.57,8.57,-3.05,-1.12,-5.84,189,143,241,65,"11",NA,NA,NA
"188","Geno Smith","QB","SEA",16.6,0.747,0.0544,13.9,17.2,-3.18,-3.95,-4.26,192,205,210,20,"8",NA,NA,24
"189","Taylor Heinicke","QB","WAS",16.5,1.02,0.246,15.6,17.3,-3.23,-2.2,-4.14,193,160,206,21,"8",NA,NA,50
"190","Jalen Reagor","WR","PHI",8.16,0.238,0.466,7.1,8.56,-3.46,-2.58,-5.85,195,171,243,66,"12",NA,NA,1
"191","Ben Roethlisberger","QB","PIT",16.3,1.67,0.605,13.6,18.3,-3.48,-4.17,-3.19,196,210,183,22,"9",NA,NA,79
"192","Nyheim Hines","RB","IND",7.02,0.892,0.0722,5.21,7.85,-3.86,-4.3,-4.24,202,216,209,38,"15",NA,NA,48
"193","Quez Watkins","WR","PHI",7.7,1.15,0.0383,5.85,9.08,-3.93,-3.84,-5.32,204,201,232,67,"12",NA,NA,41
"194","AJ Dillon","RB","GB",6.94,0.897,0.057,6.06,8.42,-3.94,-3.45,-3.68,205,188,195,39,"15",NA,NA,49
"195","Kendrick Bourne","WR","NE",7.66,2.99,0.193,5.17,10.6,-3.96,-4.51,-3.83,207,226,198,68,"12",NA,NA,93
"196","Brandon Bolden","RB","NE",6.89,1.43,0.0065,5.33,8.82,-3.99,-4.17,-3.28,208,211,185,40,"15",NA,NA,81
"197","Ty Johnson","RB","NYJ",6.88,0.799,0.088,6.07,9.02,-4,-3.44,-3.07,209,187,178,41,"15",NA,NA,41
