"","player","position","team","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","adp","aav","uncertainty"
"19","James Conner","RB","ARI",15.6,1.53,0.511,12.4,18,6.94,5.17,7.64,19,37,30,12,"4",NA,NA,71
"20","Diontae Johnson","WR","PIT",17.2,1.19,0.341,15.7,20.8,6.86,7.26,8.95,20,13,15,7,"4",NA,NA,52
"21","George Kittle","TE","SF",15,2.74,0.533,12.7,18.6,6.79,6.19,9.9,21,21,10,2,"1",NA,NA,99
"22","Adam Thielen","WR","MIN",16.9,1.37,0.326,14.7,18.4,6.52,6.23,6.59,22,19,40,8,"4",NA,NA,69
"23","Mark Ingram","RB","NO",15.1,2.74,0.238,12.4,18.2,6.43,5.24,7.86,23,36,24,13,"5",NA,NA,97
"24","Mark Andrews","TE","BAL",14.5,2.68,1.03,11.8,18.1,6.26,5.29,9.46,24,33,11,3,"2",NA,NA,97
"25","Myles Gaskin","RB","MIA",14.8,1.62,0.0525,12.7,18,6.2,5.56,7.61,25,25,31,14,"5",NA,NA,78
"26","Mike Evans","WR","TB",16.6,0.89,0.168,13.9,20,6.19,5.44,8.14,26,30,22,9,"4",NA,NA,32
"27","Jamaal Williams","RB","DET",14.8,1.59,0.167,12.3,18.9,6.14,5.11,8.55,27,38,18,15,"5",NA,NA,75
"28","Ja'Marr Chase","WR","CIN",16.4,1.39,0.327,13.8,20.8,6.02,5.37,8.92,28,31,17,10,"5",NA,NA,70
"29","Ezekiel Elliott","RB","DAL",14.6,0.6,0.0348,12.7,16.2,5.98,5.47,5.8,29,28,51,16,"5",NA,NA,29
"30","David Montgomery","RB","CHI",14.6,0.497,0.218,14,18.1,5.94,6.78,7.8,30,17,27,17,"5",NA,NA,22
"31","James Robinson","RB","JAC",14.3,0.553,0.102,12.5,17.5,5.72,5.29,7.14,31,32,34,18,"5",NA,NA,25
"32","CeeDee Lamb","WR","DAL",16.1,1.9,0.135,12.8,20,5.7,4.41,8.11,32,46,23,11,"5",NA,NA,89
"33","Josh Jacobs","RB","LVR",14.2,1.97,0.192,12.6,16.7,5.62,5.46,6.36,33,29,44,19,"6",NA,NA,87
"34","Terry McLaurin","WR","WAS",15.9,1.62,0.159,13.2,18.8,5.56,4.8,6.92,34,41,36,12,"5",NA,NA,77
"35","Sony Michel","RB","LAR",14,2.54,0.399,11.6,16.7,5.43,4.45,6.39,35,45,42,20,"6",NA,NA,96
"36","Marquise Brown","WR","BAL",15.8,1.65,0.095,13.7,19.5,5.4,5.26,7.69,36,35,29,13,"5",NA,NA,79
"37","Hunter Renfrow","WR","LVR",15.7,0.884,0.192,14.4,18.1,5.31,5.99,6.22,37,23,47,14,"5",NA,NA,31
"38","Rob Gronkowski","TE","TB",13.5,1.1,0.455,12,17.8,5.22,5.5,9.11,38,27,12,4,"3",NA,NA,65
"39","Jaylen Waddle","WR","MIA",15.5,1.06,0.306,14.6,20,5.11,6.15,8.18,39,22,21,15,"6",NA,NA,44
"40","Miles Sanders","RB","PHI",13.7,0.801,0.92,12.1,16.7,5.03,4.87,6.32,40,39,45,21,"7",NA,NA,38
"41","DeAndre Hopkins","WR","ARI",15.2,1.24,0.0443,12.4,16.9,4.81,4.01,5.1,41,50,56,16,"6",NA,NA,56
"42","Kyle Pitts","TE","ATL",13,1.34,0.853,11.2,16.2,4.77,4.77,7.49,42,42,32,5,"4",NA,NA,77
"43","Cordarrelle Patterson","WR","ATL",15.1,0.311,0.313,14.6,18.2,4.76,6.21,6.37,43,20,43,17,"6",NA,NA,1
"44","Darnell Mooney","WR","CHI",14.8,2.43,0.05,12.7,19.7,4.45,4.27,7.85,44,47,25,18,"6",NA,NA,94
"45","Brandon Aiyuk","WR","SF",14.8,1.25,0.05,13.7,18.6,4.4,5.28,6.77,45,34,38,19,"6",NA,NA,61
"46","Michael Pittman","WR","IND",14.7,1.35,0.46,12.7,18.6,4.35,4.23,6.75,46,49,39,20,"6",NA,NA,68
"47","Clyde Edwards-Helaire","RB","KC",12.7,0.924,0.795,11.1,15.6,4.11,3.88,5.24,47,51,54,22,"8",NA,NA,48
"48","T.J. Hockenson","TE","DET",12.2,0.636,0.41,11.3,16.4,3.91,4.86,7.7,48,40,28,6,"4",NA,NA,19
"49","Tyler Lockett","WR","SEA",14.3,0.6,0.198,12.9,17.9,3.89,4.47,6.04,49,44,50,21,"7",NA,NA,14
"50","Brandin Cooks","WR","HOU",14.1,0.827,0.437,13,16.8,3.69,4.55,4.93,50,43,60,22,"7",NA,NA,25
"51","Dallas Goedert","TE","PHI",11.8,1.58,0.557,9.55,14.8,3.5,3.07,6.14,51,56,48,7,"5",NA,NA,84
"52","Lamar Jackson","QB","BAL",22.9,0.894,0.485,21.6,25.1,3.35,3.12,5,52,55,58,1,"1",NA,NA,61
"53","Devonta Freeman","RB","BAL",11.9,0.393,0.795,10.4,13.9,3.32,3.25,3.53,53,53,65,23,"9",NA,NA,14
"54","Tee Higgins","WR","CIN",13.6,0.828,0.032,12.7,16,3.26,4.26,4.1,54,48,61,23,"7",NA,NA,27
"55","DeVonta Smith","WR","PHI",13.6,1.76,0.347,12,14.9,3.22,3.55,3.03,55,52,69,24,"7",NA,NA,85
"56","Zach Ertz","TE","ARI",11.2,0.493,0.111,8.74,13.7,2.95,2.27,4.99,56,68,59,8,"5",NA,NA,16
"57","DK Metcalf","WR","SEA",13.3,0.541,0.546,11.4,15.1,2.88,2.96,3.23,57,59,68,25,"8",NA,NA,10
"58","Tom Brady","QB","TB",22.4,0.919,0.426,20.9,23.9,2.87,2.39,3.81,58,65,64,2,"1",NA,NA,64
"59","Dalton Schultz","TE","DAL",11.1,0.778,0.125,9.43,14.3,2.84,2.96,5.62,59,60,52,9,"5",NA,NA,26
"60","Foster Moreau","TE","LVR",11,1.54,0.578,6.94,13.9,2.71,0.462,5.23,60,96,55,10,"6",NA,NA,81
"61","Rex Burkhead","RB","HOU",11.1,0.89,0.327,9.73,12.8,2.52,2.55,2.49,61,62,72,24,"9",NA,NA,43
"62","Justin Herbert","QB","LAC",22,0.974,0.0804,21.1,23.1,2.44,2.56,2.96,62,61,70,3,"1",NA,NA,67
"63","Patrick Mahomes","QB","KC",21.9,0.415,0.683,21.5,23.5,2.36,3,3.34,63,58,67,4,"2",NA,NA,18
"64","Odell Beckham","WR","LAR",12.7,0.517,0.104,10.2,15.8,2.33,1.73,3.9,64,71,62,26,"8",NA,NA,8
"65","Mike Williams","WR","LAC",12.6,1.25,0.351,11.6,13.7,2.23,3.12,1.89,65,54,78,27,"8",NA,NA,59
"66","Tony Pollard","RB","DAL",10.8,1.32,0.472,9.47,12.2,2.2,2.29,1.86,66,67,79,25,"10",NA,NA,64
"67","Mike Gesicki","TE","MIA",10.4,1.02,0.0387,9.53,14.8,2.13,3.06,6.14,67,57,49,11,"6",NA,NA,55
"68","Noah Fant","TE","DEN",10.4,0.792,0.0754,9.02,13.7,2.09,2.54,5.08,68,63,57,12,"6",NA,NA,32
"69","Pat Freiermuth","TE","PIT",10.3,1.93,0.279,8.8,14,2.02,2.33,5.31,69,66,53,13,"6",NA,NA,90
"70","Elijah Moore","WR","NYJ",12.3,0.758,0.084,10.1,13.9,1.88,1.66,2.04,70,72,76,28,"9",NA,NA,21
"71","Amari Cooper","WR","DAL",12.2,2.02,0.484,4.61,14.6,1.79,-3.82,2.71,71,201,71,29,"9",NA,NA,90
"72","Logan Thomas","TE","WAS",10,1.05,0.168,8.56,15.1,1.74,2.08,6.44,72,70,41,14,"7",NA,NA,61
"73","Damien Harris","RB","NE",10.3,1.41,1.02,8.83,13.8,1.72,1.65,3.42,73,74,66,26,"11",NA,NA,68
"74","Josh Allen","QB","BUF",21.2,0.701,0.386,19.6,22.4,1.68,1.11,2.29,74,82,73,5,"2",NA,NA,39
"75","Dawson Knox","TE","BUF",9.83,1.24,0.336,7.91,15,1.57,1.43,6.3,75,76,46,15,"7",NA,NA,71
"76","Chase Claypool","WR","PIT",11.7,0.807,0.217,11,13.4,1.31,2.53,1.59,76,64,80,30,"9",NA,NA,24
"77","Dak Prescott","QB","DAL",20.9,0.795,0.101,19.8,22.4,1.29,1.31,2.22,77,78,74,6,"3",NA,NA,48
"78","Eagles","DST","PHI",6.46,0.519,0.535,5.43,7.18,1.27,0.819,0.594,78,87,93,1,"1",NA,NA,70
"79","Tyler Higbee","TE","LAR",9.49,0.356,0.642,7.39,10.2,1.24,0.919,1.49,79,84,82,16,"8",NA,NA,3
"80","Kyler Murray","QB","ARI",20.8,0.866,0.0723,19.7,22.1,1.19,1.23,1.93,80,80,77,7,"3",NA,NA,55
"81","Matthew Stafford","QB","LAR",20.7,1.29,0.313,18.6,22.3,1.12,0.0383,2.22,81,104,75,8,"3",NA,NA,88
"82","Van Jefferson","WR","LAR",11.5,1.24,0.0413,8.93,12.6,1.09,0.498,0.709,82,95,89,31,"9",NA,NA,58
"83","Jerry Jeudy","WR","DEN",11.4,1.21,0.0724,9.25,12.6,1.05,0.817,0.713,83,88,88,32,"9",NA,NA,54
"84","Kenny Golladay","WR","NYG",11.4,0.899,0.105,9.78,12.4,0.975,1.35,0.566,84,77,94,33,"9",NA,NA,35
"85","Marvin Jones","WR","JAC",11.2,1.23,0.015,7.88,12.1,0.87,-0.553,0.246,85,124,102,34,"10",NA,NA,55
"86","Michael Gallup","WR","DAL",11.2,0.854,0.395,10.1,12.4,0.855,1.66,0.522,86,73,95,35,"10",NA,NA,30
"87","Kirk Cousins","QB","MIN",20.4,0.486,0.804,19.1,21,0.804,0.57,0.856,87,90,85,9,"4",NA,NA,24
"88","Colts","DST","IND",5.93,0.764,0.0525,5.14,7.3,0.73,0.533,0.715,88,93,87,2,"2",NA,NA,93
"89","Darrel Williams","RB","KC",9.32,0.971,0.148,6.18,11.9,0.701,-1.01,1.51,89,131,81,27,"11",NA,NA,51
"90","Buccaneers","DST","TB",5.88,0.66,0.065,5.07,6.98,0.678,0.456,0.39,90,97,100,3,"3",NA,NA,81
"91","Dolphins","DST","MIA",5.81,0.682,0.162,5.15,7.02,0.613,0.538,0.44,91,91,97,4,"4",NA,NA,89
"92","Evan Engram","TE","NYG",8.85,0.927,0.193,7.48,10,0.593,1.01,1.39,92,83,84,17,"8",NA,NA,48
"93","Rhamondre Stevenson","RB","NE",9.17,0.719,0.217,8.4,10.4,0.553,1.22,0,93,81,106,28,"11",NA,NA,36
"94","DeVante Parker","WR","MIA",10.8,1.44,0.262,7.79,11.9,0.46,-0.643,0,94,126,106,36,"10",NA,NA,73
"95","Rams","DST","LAR",5.65,0.208,0.05,5.2,5.95,0.45,0.588,-0.635,95,89,116,5,"5",NA,NA,19
"96","Cole Kmet","TE","CHI",8.66,2.03,0.0972,6.39,10.1,0.4,-0.0882,1.43,96,110,83,18,"8",NA,NA,94
"97","Cowboys","DST","DAL",5.6,0.682,0.105,4.56,6.59,0.4,-0.055,0,97,109,106,6,"6",NA,NA,85
"98","Devin Singletary","RB","BUF",8.96,1.36,0.336,7.72,11,0.336,0.536,0.612,98,92,92,29,"11",NA,NA,67
"99","Ryan Izzo","TE","FA",8.56,NA,0.303,8.56,8.56,0.303,2.09,-0.098,99,69,108,19,"8",NA,NA,NA
"100","Steelers","DST","PIT",5.5,0.482,0.107,4.78,7.22,0.295,0.173,0.64,100,101,91,7,"7",NA,NA,63
"101","Courtland Sutton","WR","DEN",10.6,0.551,0.00427,9.28,11.5,0.198,0.85,-0.333,101,86,112,37,"10",NA,NA,13
"102","Russell Gage","WR","ATL",10.6,0.767,0.0432,9.68,11.2,0.194,1.25,-0.661,102,79,117,38,"10",NA,NA,23
"103","Cardinals","DST","ARI",5.39,0.111,0.0375,5.04,6.61,0.188,0.431,0.025,103,98,105,8,"8",NA,NA,1
"104","Christian Kirk","WR","ARI",10.5,1.67,0.151,9.3,12.6,0.151,0.868,0.787,104,85,86,39,"10",NA,NA,80
"105","Bills","DST","BUF",5.35,0.801,0.15,4.22,6.63,0.15,-0.392,0.0475,105,119,104,9,"9",NA,NA,96
"106","Derek Carr","QB","LVR",19.6,0.347,0.316,18.5,20,0,0,-0.0933,106,106,107,10,"4",NA,NA,12
"107","Tevin Coleman","RB","NYJ",8.62,0.488,0.099,7.18,9.15,0,-0.0025,-1.2,106,107,137,30,"11",NA,NA,20
"108","Jakobi Meyers","WR","NE",10.4,1.85,0.557,8.94,12.2,0,0.513,0.351,106,94,101,40,"11",NA,NA,86
"109","Tyler Conklin","TE","MIN",8.26,0.373,0.543,7.94,8.66,0,1.47,0,106,75,106,20,"9",NA,NA,6
"110","Vikings","DST","MIN",5.2,0.215,0.09,4.61,6.98,0,0,0.4,106,106,98,10,"10",NA,NA,30
"111","Patriots","DST","NE",5.2,0.63,0,4.48,7.08,0,-0.134,0.49,106,111,96,10,"10",NA,NA,78
"112","Chiefs","DST","KC",5.11,0.163,0.04,4.84,5.38,-0.09,0.226,-1.2,107,100,138,11,"11",NA,NA,7
"113","Kenyan Drake","RB","LVR",8.52,0.866,0.0462,6.27,9.19,-0.099,-0.914,-1.16,108,130,135,31,"12",NA,NA,42
"114","Giants","DST","NYG",5.07,0.489,0.055,4.48,5.64,-0.13,-0.134,-0.945,109,112,123,12,"12",NA,NA,67
"115","Ty Johnson","RB","NYJ",8.47,0.523,0.184,7.19,9.54,-0.145,0.0075,-0.813,110,105,121,32,"12",NA,NA,23
"116","Chargers","DST","LAC",5.02,0.371,0.015,3.54,5.6,-0.185,-1.06,-0.988,111,134,125,13,"12",NA,NA,48
"117","49ers","DST","SF",5,0.208,0.23,4.68,5.21,-0.2,0.07,-1.37,112,103,144,14,"13",NA,NA,19
"118","Carson Wentz","QB","IND",19.2,1.1,1.17,17.1,20.1,-0.316,-1.37,0,113,148,106,11,"5",NA,NA,73
"119","Mike Davis","RB","ATL",8.29,1.34,0.307,7.18,9.29,-0.329,0,-1.06,114,106,129,33,"12",NA,NA,65
"120","Raiders","DST","LVR",4.77,1.02,0.145,3.52,5.63,-0.43,-1.08,-0.954,115,135,124,15,"14",NA,NA,99
"121","Saints","DST","NO",4.77,0.237,0,4.21,5.54,-0.43,-0.4,-1.05,115,120,128,15,"14",NA,NA,37
"122","Jared Cook","TE","LAC",7.71,1.19,0.288,5.1,9.06,-0.543,-1.37,0.399,116,147,99,21,"9",NA,NA,68
"123","Rashod Bateman","WR","BAL",9.82,0.604,0.0178,8.13,10.6,-0.557,-0.295,-1.27,117,117,140,41,"11",NA,NA,15
"124","Cole Beasley","WR","BUF",9.8,1.09,0.235,7.56,11.3,-0.575,-0.87,-0.528,119,128,114,42,"11",NA,NA,46
"125","Bears","DST","CHI",4.62,0.389,0.0375,4.15,5.47,-0.575,-0.459,-1.12,118,123,132,16,"15",NA,NA,52
"126","Bengals","DST","CIN",4.59,0.278,0.015,4.25,5.17,-0.612,-0.36,-1.42,120,118,146,17,"15",NA,NA,41
"127","Seahawks","DST","SEA",4.57,0.222,0.223,3.48,4.82,-0.627,-1.13,-1.77,121,136,161,18,"16",NA,NA,33
"128","Boston Scott","RB","PHI",7.98,0.851,0.295,5.93,9.28,-0.636,-1.25,-1.07,122,142,130,34,"12",NA,NA,39
"129","Tyler Boyd","WR","CIN",9.57,1.01,0.0035,8.77,10.4,-0.81,0.338,-1.47,123,99,148,43,"11",NA,NA,39
"130","T.Y. Hilton","WR","IND",9.57,0.626,0.0815,8.28,11.1,-0.813,-0.148,-0.727,124,114,120,44,"11",NA,NA,17
"131","Hunter Henry","TE","NE",7.43,0.873,0.075,6.46,8.28,-0.832,-0.0118,-0.376,125,108,113,22,"10",NA,NA,42
"132","Texans","DST","HOU",4.35,0.178,0.035,3.83,4.94,-0.85,-0.777,-1.64,126,127,158,19,"17",NA,NA,11
"133","Commanders","DST","WAS",4.31,0.334,0.015,3.45,4.99,-0.885,-1.16,-1.6,127,137,156,20,"17",NA,NA,44
"134","Kendrick Bourne","WR","NE",9.48,1.68,0.0503,8.01,12.5,-0.895,-0.417,0.648,128,121,90,45,"11",NA,NA,82
"135","Jets","DST","NYJ",4.3,0.185,8.88e-16,3.32,4.7,-0.9,-1.29,-1.88,129,143,165,21,"17",NA,NA,15
"136","Ravens","DST","BAL",4.3,0.549,0.66,3.59,4.98,-0.9,-1.02,-1.6,130,132,157,22,"18",NA,NA,74
"137","Broncos","DST","DEN",4.3,0.208,0,4.04,5.14,-0.9,-0.566,-1.45,130,125,147,22,"18",NA,NA,19
"138","Gerald Everett","TE","SEA",7.35,0.795,0.347,6.47,8.53,-0.907,0,-0.13,131,106,109,23,"10",NA,NA,35
"139","Matt Breida","RB","BUF",7.69,0.396,0.379,6.91,8.79,-0.931,-0.271,-1.56,132,116,154,35,"13",NA,NA,16
"140","Laviska Shenault","WR","JAC",9.43,1.05,0.132,8.43,10.6,-0.945,0,-1.27,133,106,141,46,"11",NA,NA,42
"141","Tim Patrick","WR","DEN",9.3,0.89,0.028,5.78,10.3,-1.08,-2.65,-1.54,134,173,152,47,"11",NA,NA,32
"142","Darius Slayton","WR","NYG",9.27,0.0904,0.0195,8.52,9.57,-1.11,0.0921,-2.29,135,102,173,48,"11",NA,NA,1
"143","Tre'Quan Smith","WR","NO",9.26,1.33,0.047,7.24,15.7,-1.12,-1.19,3.89,136,139,63,49,"12",NA,NA,66
"144","Jamison Crowder","WR","NYJ",9.21,1.02,0.00675,7.25,10.6,-1.17,-1.17,-1.26,137,138,139,50,"12",NA,NA,41
"145","Corey Davis","WR","NYJ",9.2,2.49,0.251,7.05,11.3,-1.18,-1.38,-0.548,138,149,115,51,"12",NA,NA,97
"146","C.J. Uzomah","TE","CIN",7,0.888,0.516,6.05,7.99,-1.25,-0.425,-0.673,139,122,118,24,"11",NA,NA,45
"147","Nyheim Hines","RB","IND",7.31,1.04,0.308,5.54,8.83,-1.31,-1.64,-1.52,140,155,151,36,"13",NA,NA,57
"148","Amon-Ra St. Brown","WR","DET",8.95,0.845,0.0835,7.18,9.96,-1.43,-1.25,-1.9,141,141,166,52,"12",NA,NA,28
"149","Joe Burrow","QB","CIN",18.1,0.833,0.104,17.2,18.9,-1.49,-1.34,-1.18,142,146,136,12,"5",NA,NA,52
"150","Josh Reynolds","WR","DET",8.87,0.333,0.137,6.02,10.5,-1.51,-2.41,-1.35,143,171,142,53,"12",NA,NA,4
"151","Falcons","DST","ATL",3.64,0.126,0.09,2.46,3.8,-1.56,-2.15,-2.79,144,163,180,23,"19",NA,NA,4
"152","Taylor Heinicke","QB","WAS",18,0.435,0.437,17.5,19.9,-1.59,-1.04,-0.251,145,133,110,13,"6",NA,NA,21
"153","Alex Collins","RB","SEA",7,NA,0.0725,7,7,-1.62,-0.183,-3.35,146,115,190,37,"13",NA,NA,NA
"154","A.J. Green","WR","ARI",8.73,1.73,0.0338,7.12,10.3,-1.65,-1.31,-1.55,148,144,153,54,"12",NA,NA,83
"155","Jaguars","DST","JAC",3.55,0.423,0.0125,3.17,4.56,-1.65,-1.44,-2.03,147,151,169,24,"19",NA,NA,56
"156","Lions","DST","DET",3.54,0.445,0,2.39,4.16,-1.66,-2.22,-2.42,149,168,177,25,"19",NA,NA,59
"157","Emmanuel Sanders","WR","BUF",8.7,0.387,0.285,8.29,9.46,-1.68,-0.138,-2.39,150,113,176,55,"12",NA,NA,7
"158","DeeJay Dallas","RB","SEA",6.93,1.87,0.291,5.34,9.42,-1.69,-1.85,-0.93,151,161,122,38,"13",NA,NA,86
"159","James OShaughnessy","TE","JAC",6.49,0.478,0.196,5.59,7.08,-1.77,-0.882,-1.58,152,129,155,25,"11",NA,NA,13
"160","Rondale Moore","WR","ARI",8.41,1.13,0.147,7.1,10.2,-1.97,-1.33,-1.66,154,145,159,56,"12",NA,NA,49
"161","Jack Doyle","TE","IND",6.29,0.855,0.931,5.23,7.28,-1.97,-1.24,-1.38,153,140,145,26,"12",NA,NA,39
"162","Brandon Bolden","RB","NE",6.64,1.54,0.0391,5.35,7.88,-1.98,-1.83,-2.47,155,160,178,39,"14",NA,NA,72
"163","Austin Walter","RB","NYJ",6.6,4.37,0.101,3.73,9.34,-2.02,-3.46,-1.01,156,190,126,40,"14",NA,NA,99
"164","Tua Tagovailoa","QB","MIA",17.5,0.594,0.348,16.4,18.3,-2.03,-2.15,-1.82,157,164,164,14,"6",NA,NA,33
"165","Darrell Henderson","RB","LAR",6.5,0.951,0.207,2.68,10.6,-2.12,-4.5,0.207,159,229,103,41,"14",NA,NA,49
"166","Bryan Edwards","WR","LVR",8.26,1.86,0.22,6.27,10.4,-2.12,-2.16,-1.48,158,165,149,57,"13",NA,NA,87
"167","Kenneth Gainwell","RB","PHI",6.29,2.18,0.433,4.33,8.54,-2.33,-2.86,-1.81,160,179,162,42,"14",NA,NA,90
"168","Marquez Callaway","WR","NO",8.04,1.4,0.0798,6.66,9.49,-2.34,-1.77,-2.36,161,158,174,58,"13",NA,NA,72
"169","Gardner Minshew","QB","PHI",17.2,2.36,0.32,15.3,19.1,-2.37,-3.25,-1.04,162,185,127,15,"6",NA,NA,99
"170","Kalif Raymond","WR","DET",7.96,1.31,0.225,5.2,10.8,-2.42,-3.23,-1.09,163,184,131,59,"13",NA,NA,65
"171","Mecole Hardman","WR","KC",7.74,2.59,0.00867,5.7,9.95,-2.64,-2.73,-1.9,164,177,167,60,"13",NA,NA,99
"172","Curtis Samuel","WR","WAS",7.73,1.58,0.0691,6.05,11.5,-2.65,-2.38,-0.318,165,170,111,61,"13",NA,NA,76
"173","Matt Ryan","QB","ATL",16.9,2.06,0.000268,15.2,18.6,-2.69,-3.35,-1.52,166,187,150,16,"6",NA,NA,97
"174","Taysom Hill","QB","NO",16.9,1.16,0.217,12.5,18.4,-2.69,-6.05,-1.75,167,298,160,17,"7",NA,NA,76
"175","Nelson Agholor","WR","NE",7.66,0.548,0.181,7.05,8.45,-2.72,-1.38,-3.41,168,150,193,62,"13",NA,NA,11
"176","Latavius Murray","RB","BAL",5.86,0.64,0.288,3.96,7.02,-2.76,-3.22,-3.33,169,183,189,43,"15",NA,NA,32
"177","Nico Collins","WR","HOU",7.48,1.13,0.195,3.67,8.45,-2.9,-4.76,-3.4,171,234,192,63,"13",NA,NA,48
"178","Jonnu Smith","TE","NE",5.36,0.786,0.29,4.3,6.27,-2.9,-2.17,-2.38,170,167,175,27,"12",NA,NA,29
"179","Russell Wilson","QB","SEA",16.7,1.26,0.0633,15,18.8,-2.91,-3.49,-1.35,172,192,143,18,"7",NA,NA,85
"180","Jimmy Garoppolo","QB","SF",16.6,1.88,0.586,14.5,19,-2.97,-4.04,-1.13,173,211,133,19,"7",NA,NA,94
"181","Jeffery Wilson","RB","SF",5.57,0.00741,0.00425,5.56,9.64,-3.05,-1.62,-0.709,174,153,119,44,"15",NA,NA,1
"182","Devontae Booker","RB","NYG",5.56,1.62,0.154,1.84,7.39,-3.05,-5.34,-2.96,175,262,182,45,"15",NA,NA,77
"183","Zach Pascal","WR","IND",7.28,0.638,0.0581,6.8,8.48,-3.1,-1.63,-3.37,176,154,191,64,"13",NA,NA,18
"184","DeSean Jackson","WR","LVR",7.23,2.48,0.0255,4.51,9.82,-3.15,-3.92,-2.04,177,205,170,65,"14",NA,NA,96
"185","Deonte Harris","WR","NO",7.2,0.356,0.178,6.74,7.77,-3.18,-1.69,-4.08,178,156,208,66,"14",NA,NA,6
"186","Albert Okwuegbunam","TE","DEN",5.07,1.02,0.081,4.11,6.39,-3.19,-2.37,-2.26,179,169,172,28,"12",NA,NA,58
"187","Ronald Jones","RB","TB",5.41,1.04,0.251,2.32,7.08,-3.21,-4.86,-3.27,180,238,187,46,"15",NA,NA,55
"188","Maxx Williams","TE","ARI",4.99,NA,0.208,4.99,4.99,-3.27,-1.48,-3.67,181,152,197,29,"13",NA,NA,NA
"189","Olamide Zaccheaus","WR","ATL",7.02,0.325,0.172,4.48,7.26,-3.36,-3.95,-4.6,182,208,218,67,"14",NA,NA,3
"190","Jermar Jefferson","RB","DET",5.16,0.593,0.0245,2.7,6.21,-3.46,-4.48,-4.14,183,227,210,47,"15",NA,NA,28
"191","Eno Benjamin","RB","ARI",5.14,1.21,0.215,4.15,6.38,-3.48,-3.03,-3.97,185,181,204,48,"15",NA,NA,62
"192","Brevin Jordan","TE","HOU",4.78,0.664,0.0715,3.95,5.79,-3.48,-2.53,-2.86,184,172,181,30,"13",NA,NA,23
"193","Jauan Jennings","WR","SF",6.85,0.961,0.0252,5.76,9.33,-3.53,-2.67,-2.52,186,174,179,68,"14",NA,NA,37
"194","Damiere Byrd","WR","CHI",6.83,1.07,0.0368,5.53,8.03,-3.55,-2.9,-3.82,188,180,200,69,"14",NA,NA,45
"195","Blake Jarwin","TE","DAL",4.71,0,0.0163,4.71,4.71,-3.55,-1.76,-3.95,187,157,202,31,"13",NA,NA,1
"196","Ben Roethlisberger","QB","PIT",16,0.68,0.512,14.6,17.1,-3.56,-3.94,-2.98,189,207,184,20,"8",NA,NA,36
"197","Ryan Griffin","TE","NYJ",4.69,0.934,0.00892,2.62,5.68,-3.56,-3.85,-2.98,190,202,183,32,"13",NA,NA,52
