"","player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","pass_300_yds","pass_300_yds_sd","return_tds","return_tds_sd","rush_100_yds","rush_100_yds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","rec_100_yds","rec_100_yds_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","injury_status","injury_details","week","season_year"
"11","Kirk Cousins","MIN","QB","2532820","robust",259.42,5.9304,1.82,0.14826,0.747114749364043,0.14826,7.86,0.29652,0.1,0,0.1825,0.051891,0.19,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","Tua Tagovailoa","MIA","QB","2564499","robust",255.43,12.498318,1.64,0.14826,0.75,0.0856976004763956,12.75,4.529343,0.255,0.096369,0.1,0,0.11,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","Lamar Jackson","BAL","QB","2560757","robust",237.9,2.9652,1.7475,0.266868,0.824562889034137,0.0485559190426827,60.0225,6.07866000000001,0.29,0.0296519999999999,0.235,0.051891,0.09,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"O","Illness",11,2021
"14","Mac Jones","NE","QB","2566334","robust",251.4,6.86443800000004,1.795,0.14826,0.64439133312487,0.14826,6.89,1.4826,0.085,0.014826,0.11,0.029652,0.12,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","Baker Mayfield","CLE","QB","2560800","robust",227.31,8.52495,1.5,0.214977,0.6,0.0985744874265982,8.95,2.609376,0.1,0.029652,0.18,0.029652,0.09,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","Joe Flacco","NYJ","QB","382","robust",247.32,11.386368,1.225,0.185325,0.9,0.217116388650866,2.16,3.098634,0.025,0,0.1075,0.126021,0.06,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","Ryan Tannehill","TEN","QB","2532956","robust",253.17,2.876244,1.95,0.118608,0.675,0.0741299999999999,18.7,1.4826,0.25,0.07413,0.1575,0.0630105,0.13,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","Zach Wilson","NYJ","QB","2566391","robust",150.65,159.15711,0.6,0.88956,0.8,0.59304,3.4,2.37216,0.02,0.029652,0.07,0.044478,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"O","Knee - PCL",11,2021
"19","Ben Roethlisberger","PIT","QB","2506109","robust",244.495,6.84961200000001,1.4,0.0889560000000001,0.7,0.14826,2.27,0.785778,0.02,0,0.183333333333333,0.02471,0.13,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","Kyler Murray","ARI","QB","2562382","robust",152.3,75.76086,1.045,0.96369,0.35,0.289107,15.6,2.07564,0.1,0.059304,0.0775,0.066717,0.04,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"O","Ankle",11,2021
"21","Taylor Heinicke","WAS","QB","2553656","robust",229.5,11.56428,1.115,0.14826,1,0,24.425,2.2239,0.1,0,0.09375,0.0185325,0.09,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","Carson Wentz","IND","QB","2555259","robust",222.9,7.99121399999998,1.3225,0.237216,0.8,0.14826,13.25,0.59304,0.1,0.029652,0.27625,0.0704235,0.22,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","Tyrod Taylor","HOU","QB","2495240","robust",231.98,13.3434,1.1,0.0741299999999999,0.9,0.14826,17.235,5.292882,0.1,0.007413,0.0525,0.066717,0.06,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","Daniel Jones","NYG","QB","2562299","robust",232.04,4.98153599999998,1.15,0.14826,0.882286083017278,0.14826,24.6,1.03782,0.125,0.07413,0.295,0.014826,0.16,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","Russell Wilson","SEA","QB","2532975","robust",227.205,13.254444,1.7,0.163086,0.6,0.0053285747572518,24.85,1.55673,0.11,0.029652,0.11,0.014826,0.03,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","Jalen Hurts","PHI","QB","2564832","robust",218.82,8.1543,1.3,0.14826,0.853765907505876,0.22239,48.715,8.1543,0.455,0.133434,0.175,0.014826,0.17,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","Trevor Siemian","NO","QB","2553457","robust",223.6,10.97124,1.355,0.163086,0.707651223344557,0.24069829626936,4.6,1.067472,0.025,0.014826,0.2125,0.07413,0.04,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","Tim Boyle","DET","QB","2561187","robust",210.75,18.82902,1,0.0889560000000001,0.873072930736286,0.0815430000000001,7.15,4.67019,0.05,0.051891,0.18125,0.02038575,0.09,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","Cam Newton","CAR","QB","2495455","robust",213.65,11.1195,1.1,0.14826,0.8,0.199771541039349,29.37,13.877136,0.3,0.029652,0.1125,0.0185325,0.09,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","Colt McCoy","ARI","QB","497123","robust",182.8,22.46139,0.9,0.133434,0.676012546502976,0.014826,8.775,7.04235,0.07,0.059304,0.105,0.014826,0.03,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","Justin Fields","CHI","QB","2565920","robust",208.5,12.691056,1.04,0.0741300000000001,0.935,0.145183563145414,39.6,3.372915,0.2,0,0.2175,0.07413,0.07,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","Trevor Lawrence","JAC","QB","2566163","robust",218,5.56716299999999,1.135,0.140847,0.9,0.14826,18,2.349921,0.13,0.059304,0.20625,0.00926625000000001,0.09,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","Mason Rudolph","PIT","QB","2560860","robust",94.225,95.03466,0.5,0.29652,0.375,0.44478,2.55,1.63086,0,0,0.075,0,0,NA,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","Kyle Allen","WAS","QB","2561177","robust",68.125,32.76546,0.325,0,0.4,0.29652,4.325,0.29652,0.025,0,0.1,0.14826,0,NA,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","Mike White","NYJ","QB","2560929","robust",67,25.64898,0.325,0,0.475,0.29652,0.35,0.29652,0,0,0.025,0,0,NA,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","Case Keenum","CLE","QB","2532888","robust",72.525,14.826,0.375,0.29652,0.275,0,0.1,0.14826,0,0,0,0,0,NA,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","Jacoby Brissett","MIA","QB","2555261","robust",27.775,13.19514,0.0825,0,0.075,0,1.3,0.59304,0.01,0,0.025,0,0,NA,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","Mike Glennon","NYG","QB","2539275","robust",21.425,0,0.15,0,0.125,0,0.925,0,0,0,0.0075,0,0,NA,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","Trey Lance","SF","QB","2566532","robust",31.3775,19.785297,0.175,0.103782,0.05,0.037065,7.85,0.51891,0.1,0.059304,0.0075,0.007413,0.06,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","Phillip Walker","CAR","QB","2558904","robust",47.1,7.998627,0.1,0.066717,0.166395911949686,0.107344280628931,1.225,0.66717,0,0,0.075,0.02471,0,NA,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","Andy Dalton","CHI","QB","2495143","robust",17.425,0,0.15,0,0.1,0,1.575,0,0.005,0,0.005,0,0,NA,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","Gardner Minshew","PHI","QB","2562796","robust",18.09,7.205436,0.1,0.00741300000000001,0.0475,0.066717,1.05,0.830256,0.0075,0.007413,0.0075,0.007413,0.06,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","Taysom Hill","NO","QB","2558954","robust",18.43,9.85929,0.09,0.07413,0.05,NA,13.06,4.74432,0.17,0.155673,0.0675,0.029652,0,NA,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","Brian Hoyer","NE","QB","81294","robust",15.2575,3.936303,0.1,0.022239,0.04,0.044478,0.225,0.103782,0,0,0.015,0.014826,0,NA,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","Brandon Allen","CIN","QB","2555365","robust",18.525,4.74432,0.175,0,0.025,0,0.875,0,0,0,0,0,0,NA,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","Nick Chubb","CLE","RB","2561021","robust",NA,NA,NA,NA,NA,NA,94.775,5.04084000000001,0.8,0.14826,0.124,0.0355824,0,NA,NA,NA,0,NA,0,0,1.685,0.340998,14.3,1.319514,0.0575,0.044478,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","Jonathan Taylor","IND","RB","2564148","robust",NA,NA,NA,NA,NA,NA,83.51,2.07564000000001,0.7275,0.0593040000000001,0.108,0.0237216,0,NA,NA,NA,0,NA,0,0,2.7,0.22239,22.4,1.764294,0.09,0.029652,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","Dalvin Cook","MIN","RB","2557991","robust",NA,NA,NA,NA,NA,NA,88.75,3.24689400000001,0.625,0.014826,0.1525,0.066717,0.09,0,NA,NA,0,NA,0,0,2.98,0.192738,22.2,1.92738,0.065,0.07413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","Najee Harris","PIT","RB","2566448","robust",NA,NA,NA,NA,NA,NA,80.5,6.37518,0.56,0.118608,0.1125,0.037065,0.01,0,NA,NA,0,NA,0,0,4.1075,0.44478,30.5975,0.889560000000002,0.1925,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","AJ Dillon","GB","RB","2563986","robust",NA,NA,NA,NA,NA,NA,77.95,5.678358,0.54,0.096369,0.11375,0.01297275,0.01,0,NA,NA,0,NA,0,0,2.6,0.333585,24.71,8.287734,0.1,0.007413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","Christian McCaffrey","CAR","RB","2557997","robust",NA,NA,NA,NA,NA,NA,68.8,9.72585599999998,0.6,0.200151,0.123333333333333,0.017297,0.03,0,NA,NA,0,NA,0,0,5.35,0.429953999999999,46.8,2.66868,0.185,0.081543,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","Ezekiel Elliott","DAL","RB","2555224","robust",NA,NA,NA,NA,NA,NA,72.2775,2.37215999999999,0.65,0.14826,0.152,0.0711648,0.06,0,NA,NA,0,NA,0,0,2.925,0.163086,22.775,1.63086,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","Mark Ingram","NO","RB","2495466","robust",NA,NA,NA,NA,NA,NA,65.67,8.82147,0.5,0.081543,0.0875,0.037065,0.06,0,NA,NA,0,NA,0,0,2.815,0.578214,23.41,5.1891,0.075,0.037065,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","D'Andre Swift","DET","RB","2563965","robust",NA,NA,NA,NA,NA,NA,57.2775,12.957924,0.46,0.118608,0.112,0.029652,0.01,0,NA,NA,0,NA,0,0,4.4,0.29652,36,3.232068,0.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","Joe Mixon","CIN","RB","2557976","robust",NA,NA,NA,NA,NA,NA,70.2025,2.66868,0.65,0.14826,0.094,0.0118608,0,NA,NA,NA,0,NA,0,0,2.55,0.103782,21.19,0.859907999999997,0.1375,0.07413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","Saquon Barkley","NYG","RB","2560968","robust",NA,NA,NA,NA,NA,NA,58.25,14.581371,0.45,0.22239,0.0666666666666667,0.02471,0.03,0,NA,NA,0,NA,0,0,3.305,0.59304,24.64,1.994097,0.12,0.044478,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","James Conner","ARI","RB","2557978","robust",NA,NA,NA,NA,NA,NA,65.4875,3.26172,0.75,0.14826,0.0985,0.0029652,0,NA,NA,NA,0,NA,0,0,2.525,0.59304,20.595,3.395154,0.08,0.029652,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","Adrian Peterson","TEN","RB","2507164","robust",NA,NA,NA,NA,NA,NA,50.3,10.67472,0.37,0.07413,0.0675,0.037065,0,NA,NA,NA,0,NA,0,0,0.8,0.748713,5.84,5.759901,0.025,0.029652,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","DOnta Foreman","TEN","RB","2557994","robust",NA,NA,NA,NA,NA,NA,59.28,9.85929,0.435,0.259455,0.07,0.037065,0,NA,NA,NA,0,NA,0,0,1.23,0.59304,11.95,5.863683,0.05,0.037065,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","David Montgomery","CHI","RB","2562502","robust",NA,NA,NA,NA,NA,NA,66.25,4.07715,0.455,0.07413,0.10125,0.03150525,0.03,0,NA,NA,0,NA,0,0,2.4,0.281694,20.355,3.002265,0.09,0.007413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","Jeffery Wilson","SF","RB","2560938","robust",NA,NA,NA,NA,NA,NA,59.79,10.60059,0.5925,0.00741300000000001,0.1625,0.111195,0.01,0,NA,NA,0,NA,0,0,1.66,0.474432,14.975,2.52042,0.14,0.044478,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","Leonard Fournette","TB","RB","2557973","robust",NA,NA,NA,NA,NA,NA,61.4975,3.36550199999999,0.59,0.029652,0.10125,0.0037065,0,NA,NA,NA,0,NA,0,0,3.7525,0.696822,28.345,6.07866,0.09,0.029652,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","Elijah Mitchell","SF","RB","2566538","robust",NA,NA,NA,NA,NA,NA,40.85,43.21779,0.2,0.29652,0.01,0.014826,NA,NA,NA,NA,NA,NA,0,0,1.35,0.22239,8.8,7.70952,0.05,0.07413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"O","Finger",11,2021
"64","Damien Harris","NE","RB","2562281","robust",NA,NA,NA,NA,NA,NA,62.5975,6.508614,0.6,0.14826,0.112,0.029652,0,NA,NA,NA,0,NA,0,0,0.9,0.311346,6.8,2.81694,0.015,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","Austin Ekeler","LAC","RB","2559169","robust",NA,NA,NA,NA,NA,NA,59.195,9.04386,0.455,0.103782,0.10625,0.0185325,0.03,0,NA,NA,0,NA,0,0,4.6,0,39.83,1.63086,0.3,0.044478,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","Antonio Gibson","WAS","RB","2565276","robust",NA,NA,NA,NA,NA,NA,60.645,2.9652,0.5,0.029652,0.138,0.0563388,0,NA,NA,NA,0,NA,0,0,1.9825,0.103782,14.7075,0.59304,0.08,0.044478,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","Alex Collins","SEA","RB","2555430","robust",NA,NA,NA,NA,NA,NA,57.93,4.314366,0.35,0.096369,0.0925,0.0111195,0,NA,NA,NA,0,NA,0,0,1.3,0.504084,9.4,3.491523,0.02,0.014826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","James Robinson","JAC","RB","2564223","robust",NA,NA,NA,NA,NA,NA,61.01,3.973368,0.5,0,0.11125,0.0333585,0.03,0,NA,NA,0,NA,0,0,2.625,0.14826,18.85,0.7413,0.09,0.014826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","Michael Carter","NYJ","RB","2566382","robust",NA,NA,NA,NA,NA,NA,52.47,6.22692,0.46,0.14826,0.102,0.0059304,0.01,0,NA,NA,0,NA,0,0,3.2325,0.59304,28.75,1.18608,0.0675,0.088956,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","D'Ernest Johnson","CLE","RB","2563327","robust",NA,NA,NA,NA,NA,NA,39.51,4.52193,0.255,0.096369,0.0525,0.066717,0,NA,NA,NA,0,NA,0,0,1.56,0.504084,13.05,2.186835,0.04,0.037065,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","Myles Gaskin","MIA","RB","2562270","robust",NA,NA,NA,NA,NA,NA,49.53,13.3434,0.4,0.111195,0.125,0.022239,0.01,0,NA,NA,0,NA,0,0,3.66,0.504084,24.7,2.305443,0.185,0.103782,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","Josh Jacobs","LVR","RB","2562377","robust",NA,NA,NA,NA,NA,NA,55.95,0.667169999999999,0.6,0.155673,0.1025,0.0259455,0,NA,NA,NA,0,NA,0,0,2.795,0.0741299999999997,20.005,1.616034,0.05,0.059304,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","Jordan Howard","PHI","RB","2555418","robust",NA,NA,NA,NA,NA,NA,32.03,7.368522,0.21,0.214977,0.055,0.059304,0,NA,NA,NA,0,NA,0,0,0.35,0.37065,2.13,1.823598,0.005,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","Clyde Edwards-Helaire","KC","RB","2564271","robust",NA,NA,NA,NA,NA,NA,43.955,8.37669,0.2,0.022239,0.1075,0.0111195,0,NA,NA,NA,0,NA,0,0,2.22,0.88956,16.65,3.48411,0.11,0.103782,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","Miles Sanders","PHI","RB","2562722","robust",NA,NA,NA,NA,NA,NA,41.285,10.667307,0.22,0.088956,0.09,0.009884,0.09,0,NA,NA,0,NA,0,0,2.055,0.111195,16.165,1.467774,0.0775,0.044478,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","Latavius Murray","BAL","RB","2541161","robust",NA,NA,NA,NA,NA,NA,34.55,5.55975,0.225,0.037065,0.0366666666666667,0.019768,0,NA,NA,NA,0,NA,0,0,0.94,0.44478,6.39,3.083808,0.01,0.014826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","Zack Moss","BUF","RB","2563617","robust",NA,NA,NA,NA,NA,NA,35.45,6.02676899999999,0.28,0.066717,0.0666666666666667,0.02471,0,NA,NA,NA,0,NA,0,0,1.72,0.140847,14.495,1.912554,0.05,0.029652,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","Rhamondre Stevenson","NE","RB","2566343","robust",NA,NA,NA,NA,NA,NA,43.555,4.166106,0.45,0.096369,0.09,0.044478,0,NA,NA,NA,0,NA,0,0,2.25,0.59304,20.165,4.59606,0.08,0.00741300000000001,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","Darrel Williams","KC","RB","2560935","robust",NA,NA,NA,NA,NA,NA,37.525,3.26172,0.4025,0.14826,0.03,0.0474432,0.01,0,NA,NA,0,NA,0,0,2.845,0.207564,22.395,3.839934,0.085,0.014826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","Mike Davis","ATL","RB","2553439","robust",NA,NA,NA,NA,NA,NA,41.165,2.52042,0.235,0.103782,0.09875,0.00185325,0,NA,NA,NA,0,NA,0,0,2.755,0.437367,16.85,3.565653,0.085,0.022239,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
