"","player","position","team","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","adp","aav","uncertainty"
"34","Joe Mixon","RB","CIN",16.2,0.897,0.141,15.1,18.6,4.86,5.32,5.54,34,26,28,10,"6",NA,NA,51
"35","Patrick Mahomes","QB","KC",25.1,1.97,1.26,23,27.1,4.74,4.31,5.57,35,44,27,3,"2",NA,NA,89
"36","Najee Harris","RB","PIT",16,2.12,0.412,14.1,17.9,4.72,4.28,4.84,36,45,33,11,"6",NA,NA,94
"37","Noah Fant","TE","DEN",11.8,0.83,0.479,10.8,14,4.61,4.61,5.41,37,39,31,8,"5",NA,NA,50
"38","Deebo Samuel","WR","SF",16.7,1.5,0.127,14.3,20.4,4.45,4.48,4.42,38,41,40,16,"4",NA,NA,63
"39","D.J. Moore","WR","CAR",16.5,1.74,0.193,15,19.9,4.32,5.18,3.93,39,30,45,17,"5",NA,NA,73
"40","Ezekiel Elliott","RB","DAL",15.6,1.14,0.127,14.5,16.9,4.3,4.68,3.84,40,37,47,12,"6",NA,NA,65
"41","Saquon Barkley","RB","NYG",15.5,1.55,0.364,14.4,18.5,4.18,4.65,5.48,41,38,29,13,"7",NA,NA,82
"42","Terry McLaurin","WR","WAS",16.3,0.767,0.21,14.6,19.5,4.13,4.85,3.55,42,35,50,18,"5",NA,NA,17
"43","Logan Thomas","TE","WAS",11.4,0.882,1.19,9.32,15.5,4.13,3.18,6.93,43,55,15,9,"6",NA,NA,53
"44","Sterling Shepard","WR","NYG",16.1,1.24,0.0882,13.1,20.5,3.92,3.34,4.48,44,53,38,19,"5",NA,NA,54
"45","Julio Jones","WR","TEN",16,1.39,0.117,14.6,18.3,3.83,4.81,2.29,45,36,63,20,"5",NA,NA,59
"46","Alexander Mattison","RB","MIN",15.1,2.73,0.0193,12.6,17.8,3.81,2.8,4.75,46,59,35,14,"7",NA,NA,99
"47","Antonio Gibson","RB","WAS",15.1,1.84,0.242,13.6,16.9,3.8,3.77,3.88,47,49,46,15,"7",NA,NA,90
"48","Marquise Brown","WR","BAL",15.9,1.81,0.196,14.1,19.1,3.71,4.32,3.09,48,43,53,21,"5",NA,NA,77
"49","David Montgomery","RB","CHI",14.9,0.919,0.64,13.6,17.8,3.55,3.83,4.8,49,47,34,16,"8",NA,NA,54
"50","Mike Evans","WR","TB",15.7,3.03,0.104,13.2,17.9,3.52,3.44,1.95,50,52,66,22,"5",NA,NA,96
"51","Jalen Hurts","QB","PHI",23.9,2.46,0.903,19.8,28.2,3.48,1.12,6.75,51,78,18,4,"3",NA,NA,97
"52","Brandin Cooks","WR","HOU",15.6,0.681,0.229,15,19.6,3.41,5.24,3.6,52,29,49,23,"5",NA,NA,11
"53","Courtland Sutton","WR","DEN",15.4,0.289,0.0862,14.8,19.1,3.18,5.02,3.11,53,32,52,24,"5",NA,NA,1
"54","Mike Williams","WR","LAC",15.3,2.1,0.0432,13,19.1,3.1,3.21,3.11,54,54,51,25,"6",NA,NA,83
"55","Allen Robinson","WR","CHI",15.3,0.546,0.0447,13.3,17.4,3.06,3.52,1.38,55,51,76,26,"6",NA,NA,7
"56","Ja'Marr Chase","WR","CIN",15.2,3,0.126,12.7,19.1,3.01,2.93,3.08,56,58,54,27,"6",NA,NA,93
"57","Tyler Higbee","TE","LAR",10.2,2.31,0.706,8.12,15.2,2.94,1.98,6.63,57,66,19,10,"7",NA,NA,94
"58","Miles Sanders","RB","PHI",14.2,0.378,0.398,13.4,17.6,2.91,3.67,4.59,58,50,37,17,"8",NA,NA,15
"59","Robert Woods","WR","LAR",15.1,1.05,0.374,14.2,16.1,2.88,4.38,0.08,59,42,102,28,"6",NA,NA,39
"60","Josh Allen","QB","BUF",23,1.43,0.609,21.4,24.5,2.58,2.72,3,60,61,55,5,"3",NA,NA,57
"61","James Robinson","RB","JAC",13.8,0.877,0.391,11.5,14.7,2.52,1.75,1.68,61,72,69,18,"8",NA,NA,49
"62","Marvin Jones","WR","JAC",14.7,1.74,0.437,12.9,17.7,2.51,3.09,1.74,62,56,68,29,"6",NA,NA,75
"63","Jared Cook","TE","LAC",9.47,1.26,0.0211,7.56,10.8,2.23,1.42,2.2,63,75,64,11,"7",NA,NA,74
"64","Dallas Goedert","TE","PHI",9.45,0.626,1.01,7.05,11.4,2.21,0.914,2.85,64,81,58,12,"8",NA,NA,26
"65","Chase Edmonds","RB","ARI",13.5,0.596,0.357,12.5,15.7,2.12,2.69,2.66,65,62,59,19,"9",NA,NA,25
"66","Chase Claypool","WR","PIT",14.3,1.51,0.365,12.8,17.5,2.07,2.99,1.53,66,57,74,30,"7",NA,NA,66
"67","Russell Wilson","QB","SEA",22.4,1.2,0.085,21,23.6,1.97,2.34,2.12,67,63,65,6,"3",NA,NA,37
"68","Dak Prescott","QB","DAL",22.3,1.59,0.918,19.6,23.9,1.89,0.889,2.44,68,82,61,7,"4",NA,NA,74
"69","Myles Gaskin","RB","MIA",13.1,1.82,0.06,11.7,14.6,1.77,1.97,1.57,69,67,73,20,"9",NA,NA,89
"70","Clyde Edwards-Helaire","RB","KC",13,0.678,0.175,11.7,14.3,1.71,1.94,1.26,71,68,80,21,"9",NA,NA,31
"71","DeVonta Smith","WR","PHI",13.9,3,0.01,9.91,17.5,1.71,0.121,1.57,70,103,72,31,"7",NA,NA,94
"72","JuJu Smith-Schuster","WR","PIT",13.9,1.39,0.055,12.1,15.1,1.7,2.27,-0.843,72,64,126,32,"7",NA,NA,61
"73","Michael Pittman","WR","IND",13.9,1.25,0.66,11.8,17.2,1.64,2.05,1.26,73,65,79,33,"7",NA,NA,55
"74","Mike Davis","RB","ATL",12.9,1.86,0.163,10.4,15.9,1.53,0.651,2.87,74,91,57,22,"9",NA,NA,92
"75","Ty'Son Williams","RB","BAL",12.7,0.178,0.137,12.5,14.3,1.37,2.73,1.25,75,60,82,23,"9",NA,NA,3
"76","Broncos","DST","DEN",6.48,0.434,0.47,5.76,7.52,1.31,1.27,1.25,76,77,81,1,"1",NA,NA,39
"77","Damien Harris","RB","NE",12.6,1.03,0.262,11.6,14.9,1.23,1.82,1.9,77,70,67,24,"10",NA,NA,59
"78","Austin Hooper","TE","CLE",8.44,0.385,0.0111,7,10,1.21,0.86,1.47,78,83,75,13,"8",NA,NA,9
"79","Robert Tonyan","TE","GB",8.43,0.532,0.0776,7.8,9.04,1.2,1.66,0.477,79,73,92,14,"8",NA,NA,18
"80","Evan Engram","TE","NYG",8.36,1.56,0.396,6.76,9.57,1.12,0.621,1.01,80,93,84,15,"9",NA,NA,88
"81","Tyler Boyd","WR","CIN",13.2,1.1,0.233,11.6,18.4,0.984,1.81,2.39,81,71,62,34,"8",NA,NA,46
"82","Melvin Gordon","RB","DEN",12.3,0.795,0.149,11.7,13.3,0.97,1.93,0.285,82,69,98,25,"10",NA,NA,39
"83","Justin Herbert","QB","LAC",21.4,0.693,0.116,20.2,22,0.969,1.53,0.533,83,74,89,8,"4",NA,NA,11
"84","Tom Brady","QB","TB",21.2,3.59,0.853,18.4,24,0.853,-0.245,2.54,84,114,60,9,"5",NA,NA,99
"85","Bills","DST","BUF",6.01,0.089,0.005,5.34,6.78,0.843,0.86,0.503,85,84,91,2,"1",NA,NA,1
"86","Patriots","DST","NE",6.01,0.678,0.0575,5.3,6.9,0.838,0.819,0.632,86,87,87,3,"2",NA,NA,77
"87","Kenyan Drake","RB","LVR",12.1,0.946,0.13,10.8,12.9,0.821,1.02,-0.162,87,80,110,26,"10",NA,NA,55
"88","Steelers","DST","PIT",5.95,0.704,0.02,5,7.85,0.78,0.516,1.58,88,94,71,4,"2",NA,NA,84
"89","Cardinals","DST","ARI",5.93,0.282,0.085,5.28,6.62,0.76,0.791,0.343,89,88,95,5,"3",NA,NA,23
"90","Corey Davis","WR","NYJ",13,1.05,0.0378,11.2,16.5,0.751,1.37,0.507,90,76,90,35,"8",NA,NA,38
"91","Jonnu Smith","TE","NE",7.96,1.17,0.218,6.76,8.89,0.722,0.622,0.329,91,92,96,16,"9",NA,NA,71
"92","Robby Anderson","WR","CAR",12.9,2.19,0.431,9.69,16.3,0.714,-0.104,0.352,92,110,94,36,"8",NA,NA,85
"93","Leonard Fournette","RB","TB",12,1.09,0.0643,10.3,13.6,0.691,0.513,0.591,93,95,88,27,"10",NA,NA,63
"94","Panthers","DST","CAR",5.85,0.645,0.41,5.31,6.65,0.675,0.823,0.378,94,85,93,6,"4",NA,NA,71
"95","Trey Sermon","RB","SF",12,0.706,0.469,10.1,13,0.626,0.293,0,95,99,106,28,"11",NA,NA,32
"96","Hunter Henry","TE","NE",7.74,0.776,0.225,5.31,8.52,0.504,-0.831,-0.0457,96,141,109,17,"9",NA,NA,41
"97","Rondale Moore","WR","ARI",12.5,0.999,0.124,8.17,16.7,0.283,-1.62,0.767,97,164,85,37,"8",NA,NA,35
"98","Mike Gesicki","TE","MIA",7.52,1.44,0.053,5.02,8.57,0.279,-1.12,0.00578,98,147,105,18,"9",NA,NA,76
"99","Browns","DST","CLE",5.44,0.638,0.195,4.36,6.35,0.265,-0.119,0.078,99,113,104,7,"5",NA,NA,65
"100","Cole Kmet","TE","CHI",7.46,0.82,0.226,6.51,8.56,0.226,0.37,0,100,97,106,19,"9",NA,NA,47
"101","DeVante Parker","WR","MIA",12.4,1.76,0.0905,9.47,17.3,0.159,-0.325,1.27,101,123,77,38,"8",NA,NA,76
"102","James White","RB","NE",11.5,0.065,0.158,10.9,12.5,0.158,1.08,-0.573,102,79,121,29,"11",NA,NA,1
"103","Chiefs","DST","KC",5.24,0.726,0.06,4.66,6.27,0.07,0.172,0,103,102,106,8,"6",NA,NA,90
"104","Odell Beckham","WR","CLE",12.3,1.27,0.0685,10.2,16,0.0685,0.406,0,104,96,106,39,"8",NA,NA,56
"105","Cowboys","DST","DAL",5.18,0.378,0.01,4.81,5.74,0.01,0.328,-0.532,105,98,118,9,"6",NA,NA,32
"106","Ryan Tannehill","QB","TEN",20.4,0.922,0.0154,19.5,21.3,0,0.823,-0.214,106,86,112,10,"5",NA,NA,17
"107","Sony Michel","RB","LAR",11.3,2.48,0.268,8.2,14.3,0,-1.58,1.27,106,161,78,30,"11",NA,NA,97
"108","Kenny Golladay","WR","NYG",12.2,1.68,0.43,8.21,13.9,0,-1.58,-2.04,106,162,159,40,"9",NA,NA,69
"109","Jack Doyle","TE","IND",7.24,0.675,0.385,6.81,8.85,0,0.674,0.287,106,89,97,20,"10",NA,NA,29
"110","Vikings","DST","MIN",5.17,0.237,0.157,4.66,6.35,0,0.181,0.078,106,101,103,10,"7",NA,NA,13
"111","Daniel Jones","QB","NYG",20.4,1.16,0.528,18.6,21.5,-0.0154,-0.105,0,107,111,106,11,"5",NA,NA,31
"112","Titans","DST","TEN",5.01,0.89,0.0075,4.1,5.87,-0.157,-0.384,-0.4,108,125,115,11,"8",NA,NA,97
"113","Buccaneers","DST","TB",5,0.267,0.075,4.46,6.43,-0.165,-0.0202,0.155,109,108,100,12,"9",NA,NA,16
"114","Saints","DST","NO",4.93,0.489,0.06,4.23,6.26,-0.24,-0.252,-0.007,110,115,107,13,"10",NA,NA,52
"115","Devin Singletary","RB","BUF",11.1,1.15,0.105,9.46,13.8,-0.268,-0.32,0.71,111,122,86,31,"11",NA,NA,66
"116","Rams","DST","LAR",4.87,0.467,0.04,4.37,5.82,-0.3,-0.117,-0.457,112,112,117,14,"11",NA,NA,45
"117","Commanders","DST","WAS",4.83,0.208,0.015,3.77,5.7,-0.34,-0.716,-0.572,113,135,120,15,"12",NA,NA,10
"118","Ravens","DST","BAL",4.82,0.467,0.015,4.48,5.27,-0.355,0,-1.01,114,106,130,16,"12",NA,NA,48
"119","Falcons","DST","ATL",4.8,0.593,0.0075,4.19,5.4,-0.37,-0.292,-0.872,115,118,127,17,"12",NA,NA,58
"120","Kareem Hunt","RB","CLE",11,0.313,0.355,9.78,12.4,-0.373,0,-0.619,116,106,123,32,"12",NA,NA,8
"121","Raiders","DST","LVR",4.79,0.638,0.06,3.59,5.46,-0.377,-0.898,-0.809,117,143,125,18,"13",NA,NA,65
"122","Blake Jarwin","TE","DAL",6.85,0.714,0.0967,5.71,7.99,-0.385,-0.427,-0.569,118,126,119,21,"10",NA,NA,35
"123","Jakobi Meyers","WR","NE",11.8,2.71,0.237,9.06,16.1,-0.43,-0.729,0.127,119,137,101,41,"9",NA,NA,92
"124","Eagles","DST","PHI",4.73,0.726,0.0125,3.95,5.96,-0.438,-0.533,-0.314,120,131,113,19,"14",NA,NA,90
"125","Seahawks","DST","SEA",4.72,0.675,0.02,4.23,5.27,-0.45,-0.252,-1,121,116,129,20,"14",NA,NA,74
"126","Packers","DST","GB",4.7,0.445,0.06,4.17,5.12,-0.47,-0.315,-1.15,122,121,135,21,"15",NA,NA,42
"127","Giants","DST","NYG",4.7,0.385,0,4.02,5.23,-0.47,-0.466,-1.04,122,129,131,21,"15",NA,NA,35
"128","Dawson Knox","TE","BUF",6.76,0.25,0.0619,6.2,8.23,-0.482,0.06,-0.331,123,104,114,22,"10",NA,NA,1
"129","Bears","DST","CHI",4.64,0.141,0.02,4.44,4.8,-0.53,-0.0465,-1.47,124,109,145,22,"16",NA,NA,3
"130","Aaron Rodgers","QB","GB",19.8,1.37,0.147,17.9,21.1,-0.544,-0.768,-0.413,126,138,116,12,"5",NA,NA,49
"131","Dalton Schultz","TE","DAL",6.69,0.521,0.39,6.14,8.73,-0.544,-0.0045,0.17,125,107,99,23,"10",NA,NA,15
"132","Colts","DST","IND",4.62,0.497,0.075,4.21,5.08,-0.55,-0.271,-1.19,127,117,136,23,"17",NA,NA,55
"133","Dolphins","DST","MIA",4.54,0.341,0.0325,4.19,4.91,-0.625,-0.296,-1.36,128,119,144,24,"18",NA,NA,26
"134","Texans","DST","HOU",4.51,0.612,0.213,3.9,5.05,-0.657,-0.579,-1.22,129,132,138,25,"19",NA,NA,61
"135","Cole Beasley","WR","BUF",11.5,0.787,0.0033,9.81,13.1,-0.667,0.0114,-2.84,130,105,172,42,"9",NA,NA,21
"136","D.J. Chark","WR","JAC",11.5,0.936,0.375,10.4,12.6,-0.67,0.652,-3.36,131,90,187,43,"9",NA,NA,31
"137","Derek Carr","QB","LVR",19.7,0.485,0.248,18.7,20.3,-0.691,0,-1.15,132,106,134,13,"5",NA,NA,6
"138","Javonte Williams","RB","DEN",10.6,0.571,0.151,6.96,14.7,-0.727,-2.82,1.64,133,186,70,33,"12",NA,NA,23
"139","Jaguars","DST","JAC",4.3,0.148,0.1,4.14,4.47,-0.87,-0.348,-1.8,134,124,152,26,"20",NA,NA,6
"140","Jamaal Williams","RB","DET",10.4,2.43,0.617,8.33,12,-0.879,-1.44,-1.09,135,157,133,34,"12",NA,NA,96
"141","Tyler Conklin","TE","MIN",6.3,0.511,0.113,5.84,7.67,-0.933,-0.298,-0.896,136,120,128,24,"10",NA,NA,12
"142","Matthew Stafford","QB","LAR",19.4,1.6,0.141,17.3,20.9,-0.939,-1.41,-0.62,137,155,124,14,"5",NA,NA,77
"143","Lions","DST","DET",4.2,1.07,0.01,2.73,4.98,-0.97,-1.76,-1.29,138,166,140,27,"21",NA,NA,99
"144","Jets","DST","NYJ",4.19,0.689,0.09,3.69,4.68,-0.98,-0.793,-1.59,139,139,148,28,"22",NA,NA,81
"145","Nelson Agholor","WR","NE",11.2,0.783,0.0885,9.79,12.8,-1.05,0,-3.21,140,106,180,44,"9",NA,NA,20
"146","Gerald Everett","TE","SEA",6.19,1.06,0.051,4.94,7.27,-1.05,-1.2,-1.3,141,150,141,25,"10",NA,NA,59
"147","49ers","DST","SF",4.1,0.712,0.29,3.52,4.59,-1.07,-0.96,-1.68,142,144,150,29,"23",NA,NA,87
"148","Kirk Cousins","QB","MIN",19.3,1.89,0.461,17.3,21.3,-1.08,-1.36,-0.199,143,153,111,15,"6",NA,NA,83
"149","Ryan Izzo","TE","FA",6.14,NA,0.163,6.14,6.14,-1.1,0,-2.42,144,106,164,26,"11",NA,NA,NA
"150","Henry Ruggs","WR","LVR",11.1,0.986,0.167,10,17.1,-1.13,0.251,1.15,145,100,83,45,"10",NA,NA,34
"151","Hayden Hurst","TE","ATL",5.98,0.316,0.0765,5.42,6.64,-1.26,-0.722,-1.92,146,136,155,27,"11",NA,NA,6
"152","Emmanuel Sanders","WR","BUF",10.9,1.5,0.0258,9.3,15.4,-1.3,-0.494,-0.611,147,130,122,46,"10",NA,NA,65
"153","Jaylen Waddle","WR","MIA",10.9,1.08,0.189,8.46,12,-1.33,-1.33,-4.01,148,152,201,47,"10",NA,NA,44
"154","C.J. Uzomah","TE","CIN",5.9,0.274,0.164,5.53,6.27,-1.34,-0.605,-2.29,149,134,163,28,"11",NA,NA,3
"155","Bengals","DST","CIN",3.81,0.341,0.31,3.43,4.25,-1.36,-1.05,-2.02,150,145,158,30,"24",NA,NA,26
"156","J.D. McKissic","RB","WAS",9.83,1.77,0.247,8.12,11.8,-1.5,-1.65,-1.28,151,165,139,35,"13",NA,NA,86
"157","Albert Okwuegbunam","TE","DEN",5.74,1.51,0.281,3.69,6.84,-1.5,-2.45,-1.72,152,180,151,29,"11",NA,NA,85
"158","Zach Pascal","WR","IND",10.7,0.439,0.142,9.33,11.1,-1.52,-0.46,-4.86,153,128,220,48,"10",NA,NA,3
"159","Sam Darnold","QB","CAR",18.8,1.75,0.0707,16.3,21.5,-1.54,-2.38,-0.014,154,177,108,16,"6",NA,NA,80
"160","Teddy Bridgewater","QB","DEN",18.8,0.948,0.567,17.8,20,-1.61,-0.856,-1.5,155,142,146,17,"6",NA,NA,20
"161","Christian Kirk","WR","ARI",10.6,0.722,0.207,7.62,13.1,-1.66,-2.18,-2.86,156,176,173,49,"10",NA,NA,14
"162","Chargers","DST","LAC",3.5,0.274,0,2.68,4.07,-1.67,-1.81,-2.2,157,168,162,31,"24",NA,NA,19
"163","Nyheim Hines","RB","IND",9.59,1.94,0.06,7.36,11.1,-1.74,-2.42,-1.93,158,179,156,36,"13",NA,NA,93
"164","Dan Arnold","TE","CAR",5.46,0.676,0.0547,4.69,6.66,-1.78,-1.45,-1.9,159,158,154,30,"11",NA,NA,32
"165","Tony Pollard","RB","DAL",9.52,0.784,0.91,8.57,11.8,-1.8,-1.2,-1.3,160,149,142,37,"14",NA,NA,37
"166","Adam Trautman","TE","NO",5.4,1.07,0.02,3.98,6.68,-1.84,-2.16,-1.89,161,174,153,31,"11",NA,NA,62
"167","Darnell Mooney","WR","CHI",10.4,1.15,0.0287,9.36,11.8,-1.86,-0.433,-4.14,163,127,203,50,"10",NA,NA,49
"168","David Njoku","TE","CLE",5.38,0.906,0.0592,4.37,6.59,-1.86,-1.77,-1.97,162,167,157,32,"11",NA,NA,56
"169","Laviska Shenault","WR","JAC",10.3,0.935,0.171,8.52,11.5,-1.89,-1.28,-4.51,164,151,212,51,"10",NA,NA,30
"170","Eric Ebron","TE","PIT",5.32,2.03,0.0932,3.72,7.25,-1.92,-2.42,-1.31,165,178,143,33,"11",NA,NA,91
"171","Pat Freiermuth","TE","PIT",5.23,0.746,0.102,2.83,6.92,-2.01,-3.31,-1.64,166,193,149,34,"11",NA,NA,38
"172","Jalen Reagor","WR","PHI",10.2,0.773,0.0985,7.98,11.7,-2.06,-1.82,-4.24,167,169,207,52,"10",NA,NA,18
"173","Juwan Johnson","TE","NO",5.13,0.552,0.0144,4.58,5.91,-2.11,-1.56,-2.65,168,160,167,35,"11",NA,NA,24
"174","Pharaoh Brown","TE","HOU",5.11,0.779,0.008,4.15,5.94,-2.13,-1.99,-2.62,169,170,166,36,"11",NA,NA,44
"175","Tim Patrick","WR","DEN",10.1,2.29,0.195,8.2,11.9,-2.16,-1.59,-4.06,171,163,202,53,"11",NA,NA,87
"176","Justin Fields","QB","CHI",18.2,1.33,0.294,14.1,20.4,-2.18,-4.6,-1.09,172,230,132,18,"6",NA,NA,43
"177","Quintez Cephus","WR","DET",9.86,1.23,0.00417,8.63,11.1,-2.36,-1.16,-4.84,173,148,218,54,"11",NA,NA,51
"178","Will Fuller","WR","MIA",9.85,3.27,0.00333,6.61,12.8,-2.36,-3.18,-3.21,174,191,181,55,"11",NA,NA,97
"179","Cordarrelle Patterson","WR","ATL",9.85,0.746,0.0908,8.98,10.4,-2.37,-0.814,-5.57,175,140,233,56,"11",NA,NA,15
"180","Sammy Watkins","WR","BAL",9.76,0.638,0.0752,9.19,10.4,-2.46,-0.604,-5.57,176,133,232,57,"11",NA,NA,10
"181","Jared Goff","QB","DET",17.9,2.16,0.105,16.2,19.4,-2.47,-2.46,-2.07,177,182,160,19,"6",NA,NA,94
"182","Darius Slayton","WR","NYG",9.68,1.41,0.3,7.72,10.7,-2.53,-2.07,-5.26,178,171,227,58,"11",NA,NA,62
"183","Matt Ryan","QB","ATL",17.8,0.458,0.545,16.5,18.3,-2.58,-2.17,-3.18,179,175,178,20,"7",NA,NA,3
"184","Mark Ingram","RB","HOU",8.62,0.662,0.027,6.72,9.78,-2.71,-3.06,-3.26,181,189,183,38,"14",NA,NA,30
"185","James Conner","RB","ARI",8.59,0.599,0.171,5.69,9.32,-2.74,-4.08,-3.72,182,216,194,39,"14",NA,NA,27
"186","Hunter Renfrow","WR","LVR",9.38,0.864,0.115,8.42,10.7,-2.83,-1.37,-5.26,183,154,228,59,"11",NA,NA,27
"187","Cordarrelle Patterson","RB","ATL",8.42,0.378,0.442,6.9,8.82,-2.91,-2.88,-4.22,185,187,205,40,"15",NA,NA,15
"188","K.J. Osborn","WR","MIN",9.27,0.715,0.188,8.72,9.82,-2.95,-1.07,-6.16,186,146,241,60,"11",NA,NA,13
"189","Baker Mayfield","QB","CLE",17.3,1.01,0.344,14.7,20.3,-3.12,-3.97,-1.19,190,214,137,21,"7",NA,NA,26
"190","Mecole Hardman","WR","KC",9.08,0.618,0.14,8.36,10.2,-3.14,-1.44,-5.76,191,156,237,61,"11",NA,NA,8
"191","Elijah Moore","WR","NYJ",8.94,1.27,0.256,7.7,10.1,-3.28,-2.09,-5.83,194,173,238,62,"12",NA,NA,58
"192","David Johnson","RB","HOU",7.98,1.47,0.305,6.08,10.2,-3.35,-3.7,-2.9,196,202,174,41,"15",NA,NA,76
"193","Jimmy Garoppolo","QB","SF",16.9,1.43,0.201,14.9,18.2,-3.47,-3.83,-3.29,198,205,184,22,"7",NA,NA,54
"194","Marquez Callaway","WR","NO",8.68,1.56,0.0781,5.91,11.1,-3.53,-3.88,-4.85,200,210,219,63,"12",NA,NA,68
"195","Van Jefferson","WR","LAR",8.61,1.13,0.0965,6.87,9.64,-3.61,-2.93,-6.34,202,188,245,64,"12",NA,NA,48
"196","Michael Carter","RB","NYJ",7.67,1.41,0.338,5.59,9.25,-3.66,-4.19,-3.8,203,218,197,42,"15",NA,NA,73
"197","Joe Burrow","QB","CIN",16.7,1.4,0.115,15,18.7,-3.67,-3.7,-2.75,204,203,170,23,"7",NA,NA,51
"198","Deonte Harris","WR","NO",8.51,1.82,0.0495,6.43,11,-3.71,-3.36,-5.02,205,195,222,65,"12",NA,NA,79
