"","player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","pass_300_yds","pass_300_yds_sd","return_tds","return_tds_sd","rush_100_yds","rush_100_yds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","rec_100_yds","rec_100_yds_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","injury_status","injury_details","week","season_year"
"1","Dak Prescott","DAL","QB","2555260","robust",295.0125,15.71556,1.9975,0.14826,0.621613190274512,0.227649136396035,12,4.937058,0.15,0.14826,0.2925,0.0222389999999999,0.29,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","Tom Brady","TB","QB","2504211","robust",280.0325,22.38726,2.2,0.29652,0.730288380562194,0.14826,2.95,0.88956,0.085,0,0.0925,0.022239,0,NA,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","Josh Allen","BUF","QB","2560955","robust",277.25,30.4526039999999,1.9725,0,0.9,0.14826,31.57,2.07564,0.415,0.14826,0.27875,0.0630105,0.03,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","Justin Herbert","LAC","QB","2565045","robust",287.375,21.34944,2,0,0.925,0.0741299999999999,21.3225,0.252041999999997,0.2,0,0.075,0.022239,0.18,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","Patrick Mahomes","KC","QB","2558125","robust",283.45,1.63086000000003,2.145,0.14826,0.525,0.029652,20.425,2.07564,0.2,0,0.1825,0.051891,0.09,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","Matthew Stafford","LAR","QB","79860","robust",281.1275,10.215114,1.935,0.0741300000000001,0.655626303568519,0.29652,5.525,1.18608,0.015,0,0.10875,0.0259455,0.09,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","Aaron Rodgers","GB","QB","2506363","robust",273.4975,10.30407,2.1,0.14826,0.3,0.122062961620235,9.64,2.713158,0.125,0.07413,0.1025,0.00741300000000001,0.03,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","Kirk Cousins","MIN","QB","2532820","robust",272.425,6.6717,1.9,0.14826,0.75,0.150942896469166,6.5,0.7413,0.085,0.014826,0.18125,0.0555975,0.16,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","Derek Carr","LVR","QB","2543499","robust",283.1525,1.77911999999998,1.625,0.29652,0.785,0.044478,8.975,0.7413,0.08,0.014826,0.2175,0.0259455,0.03,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","Teddy Bridgewater","DEN","QB","2543465","robust",250.21,6.86443799999999,1.65,0.177912,0.8,0.159198297174694,10.695,1.512252,0.1425,0.103782,0.09625,0.0111195,0.09,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
