"","player","position","team","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","adp","aav","uncertainty"
"23","Lamar Jackson","QB","BAL",24.4,0.602,1.41,23,25.8,5.78,5.42,6.19,23,25,33,1,"1",NA,NA,32
"24","David Montgomery","RB","CHI",16.4,0.509,0.077,15.2,19.5,5.71,6.6,6.7,25,19,28,8,"4",NA,NA,14
"25","Terry McLaurin","WR","WAS",16.3,3.04,0.471,13.5,19.3,5.71,4.31,7.28,24,36,22,12,"6",NA,NA,99
"26","Joe Mixon","RB","CIN",16.3,0.872,0.783,15.6,17.7,5.63,6.91,4.93,26,16,45,9,"5",NA,NA,39
"27","Adam Thielen","WR","MIN",15.8,1.66,0.431,14.1,18.2,5.24,4.94,6.18,27,29,34,13,"6",NA,NA,80
"28","Saquon Barkley","RB","NYG",15.5,1.94,0.155,13.8,18.4,4.85,5.13,5.61,28,27,38,10,"5",NA,NA,83
"29","Darnell Mooney","WR","CHI",15.4,0.399,0.3,13.6,18.1,4.81,4.43,6.06,29,31,36,14,"7",NA,NA,13
"30","James Robinson","RB","JAC",15.4,0.242,0.245,14,17.7,4.69,5.36,4.92,30,26,46,11,"6",NA,NA,3
"31","Dalton Schultz","TE","DAL",12.4,1.77,0.842,11,15.9,4.63,4.85,7.03,31,30,26,5,"3",NA,NA,88
"32","D.J. Moore","WR","CAR",15.1,1.62,0.051,12.3,17.6,4.51,3.09,5.61,32,54,39,15,"7",NA,NA,77
"33","Michael Gallup","WR","DAL",15,1.75,0.0727,12,18.5,4.46,2.8,6.43,33,58,31,16,"7",NA,NA,86
"34","Nick Chubb","RB","CLE",15.1,1.6,0.347,13.7,17.5,4.45,5.03,4.7,34,28,50,12,"6",NA,NA,75
"35","Brandin Cooks","WR","HOU",14.9,1.94,0.0667,13.5,20.2,4.38,4.34,8.2,35,35,13,17,"7",NA,NA,90
"36","Josh Allen","QB","BUF",22.9,1.85,1,21.5,24.6,4.37,3.95,5.08,36,40,42,2,"2",NA,NA,91
"37","Tyler Lockett","WR","SEA",14.9,1.07,0.112,13.6,16.9,4.32,4.41,4.85,37,32,48,18,"7",NA,NA,57
"38","DeVonta Smith","WR","PHI",14.8,0.878,0.113,13.6,17,4.21,4.39,5.02,38,33,44,19,"7",NA,NA,46
"39","Cordarrelle Patterson","RB","ATL",14.8,2.76,0.211,11.8,17.5,4.1,3.18,4.69,39,52,51,13,"6",NA,NA,93
"40","Jaylen Waddle","WR","MIA",14.6,1.99,0.021,12.7,19.3,4.09,3.54,7.25,40,46,23,20,"7",NA,NA,91
"41","Michael Pittman","WR","IND",14.6,1.71,0.218,12.8,18.5,4.07,3.6,6.51,41,44,30,21,"7",NA,NA,83
"42","Leonard Fournette","RB","TB",14.6,0.589,0.542,12.9,16.3,3.89,4.26,3.51,42,37,59,14,"7",NA,NA,23
"43","Marquise Brown","WR","BAL",14.4,1.65,1.05,12.9,15.8,3.85,3.7,3.78,43,42,57,22,"8",NA,NA,79
"44","Mike Gesicki","TE","MIA",11.6,0.999,0.369,10.2,15,3.79,4.03,6.12,44,39,35,6,"4",NA,NA,48
"45","Pat Freiermuth","TE","PIT",11.2,1.2,0.0353,9.78,14.4,3.42,3.61,5.52,45,43,40,7,"4",NA,NA,61
"46","Dallas Goedert","TE","PHI",11.2,0.294,0.0386,10.2,12.1,3.39,4.06,3.19,46,38,60,8,"4",NA,NA,9
"47","Tom Brady","QB","TB",21.9,1.35,0.0502,20.6,23.8,3.36,3.08,4.19,47,55,53,3,"2",NA,NA,79
"48","Darrell Henderson","RB","LAR",14,0.942,0.378,13,17,3.35,4.36,4.18,48,34,55,15,"7",NA,NA,43
"49","T.J. Hockenson","TE","DET",11.1,1.94,0.17,9.48,16.2,3.35,3.32,7.34,49,49,21,9,"4",NA,NA,91
"50","Justin Herbert","QB","LAC",21.9,0.667,0.122,20.8,22.6,3.31,3.28,3.02,50,50,62,4,"2",NA,NA,38
"51","Jalen Hurts","QB","PHI",21.8,0.307,0.694,21,23.2,3.19,3.47,3.67,51,48,58,5,"3",NA,NA,15
"52","Rob Gronkowski","TE","TB",11,1.16,0.684,9.38,15.5,3.18,3.21,6.64,52,51,29,10,"5",NA,NA,55
"53","AJ Dillon","RB","GB",13.7,2.97,0.137,9.22,17.7,2.97,0.572,4.88,53,89,47,16,"7",NA,NA,96
"54","Myles Gaskin","RB","MIA",13.5,0.356,0.156,12.1,14.2,2.83,3.49,1.41,54,47,77,17,"7",NA,NA,6
"55","Hunter Renfrow","WR","LVR",13.4,0.593,0.261,12.8,17.4,2.8,3.57,5.41,55,45,41,23,"9",NA,NA,29
"56","Melvin Gordon","RB","DEN",13.4,2.27,0.023,11.1,17.6,2.68,2.43,4.78,56,62,49,18,"7",NA,NA,88
"57","Antonio Gibson","RB","WAS",13.3,0.528,0.111,12.4,15.2,2.65,3.7,2.41,57,41,64,19,"7",NA,NA,16
"58","Josh Jacobs","RB","LVR",13.2,0.367,0.412,10.9,13.8,2.54,2.22,1.05,58,66,83,20,"8",NA,NA,7
"59","Elijah Moore","WR","NYJ",13.1,1.41,0.166,9.97,14.4,2.54,0.772,2.35,59,86,65,24,"9",NA,NA,71
"60","Dak Prescott","QB","DAL",21.1,0.377,1.46,19.7,21.6,2.5,2.12,2.08,60,68,67,6,"4",NA,NA,18
"61","Dan Arnold","TE","JAC",10.3,0.7,0.0118,9.34,13.9,2.49,3.17,5.03,61,53,43,11,"5",NA,NA,33
"62","Dawson Knox","TE","BUF",10.3,2.07,0.516,8.1,15.1,2.48,1.93,6.22,62,71,32,12,"5",NA,NA,97
"63","Mike Williams","WR","LAC",12.9,0.887,0.0565,12.1,13.8,2.38,2.9,1.73,63,56,74,25,"9",NA,NA,47
"64","Kenny Golladay","WR","NYG",12.9,1.54,0.147,10.6,16.5,2.32,1.43,4.45,64,75,52,26,"9",NA,NA,74
"65","Cordarrelle Patterson","WR","ATL",12.7,0.51,0.085,11.5,14.1,2.17,2.25,2.12,65,65,66,27,"9",NA,NA,23
"66","Miles Sanders","RB","PHI",12.8,3.1,0.738,10.5,17,2.13,1.82,4.19,66,73,54,21,"9",NA,NA,97
"67","Jerry Jeudy","WR","DEN",12.6,0.453,0.257,10.2,17.9,2.09,0.971,5.88,67,83,37,28,"9",NA,NA,19
"68","Noah Fant","TE","DEN",9.74,0.652,0.22,8.72,10.8,1.96,2.56,1.92,68,60,72,13,"6",NA,NA,30
"69","Brandon Aiyuk","WR","SF",12.4,0.722,0.0635,11.6,13.1,1.83,2.41,1.05,69,63,84,29,"10",NA,NA,39
"70","Jarvis Landry","WR","CLE",12.3,0.261,0.0303,12,15.2,1.77,2.83,3.14,70,57,61,30,"10",NA,NA,1
"71","Marvin Jones","WR","JAC",12.3,1.29,0.005,8.77,13.5,1.74,-0.427,1.5,72,116,76,31,"10",NA,NA,64
"72","Evan Engram","TE","NYG",9.52,0.371,0.287,7.77,11.4,1.74,1.61,2.49,71,74,63,14,"6",NA,NA,12
"73","Chase Claypool","WR","PIT",12.3,0.845,0.289,11.1,13.2,1.73,1.86,1.17,73,72,80,32,"10",NA,NA,43
"74","Tyler Higbee","TE","LAR",9.23,0.979,0.172,8.46,9.79,1.46,2.29,0.91,74,64,89,15,"6",NA,NA,45
"75","Tee Higgins","WR","CIN",12,0.868,0.564,10.5,12.7,1.44,1.25,0.673,75,80,95,33,"10",NA,NA,44
"76","Devonta Freeman","RB","BAL",12.1,1.5,0.18,10.8,13.7,1.39,2.13,0.872,76,67,90,22,"9",NA,NA,74
"77","Cole Kmet","TE","CHI",9.06,1,0.18,6.48,10.2,1.29,0.316,1.34,77,96,78,16,"6",NA,NA,52
"78","Rhamondre Stevenson","RB","NE",11.9,0.882,0.065,9.98,14.8,1.21,1.33,2.05,78,78,69,23,"9",NA,NA,41
"79","Texans","DST","HOU",6.18,0.385,0.67,5.52,6.72,1.18,0.909,0.94,79,85,87,1,"1",NA,NA,45
"80","Elijah Mitchell","RB","SF",11.8,0.83,0.164,10.7,14.8,1.15,2.06,2.06,80,70,68,24,"9",NA,NA,36
"81","Ryan Izzo","TE","FA",8.88,NA,0.117,8.88,8.88,1.11,2.71,0,81,59,106,17,"7",NA,NA,NA
"82","Aaron Rodgers","QB","GB",19.6,0.619,0.372,17.6,20.7,1.04,0.106,1.17,82,100,79,7,"4",NA,NA,35
"83","Hunter Henry","TE","NE",8.76,1.29,0.302,7.1,10.5,0.989,0.939,1.6,83,84,75,18,"7",NA,NA,73
"84","Ty Johnson","RB","NYJ",11.7,0.606,0.525,11.1,12.4,0.983,2.47,-0.369,84,61,120,25,"10",NA,NA,26
"85","Cole Beasley","WR","BUF",11.4,0.277,0.147,10.5,13.9,0.878,1.35,1.91,85,76,73,34,"11",NA,NA,3
"86","Jamison Crowder","WR","NYJ",11.3,0.572,0.0162,8.04,12.4,0.731,-1.16,0.423,86,144,97,35,"11",NA,NA,27
"87","Courtland Sutton","WR","DEN",11.3,0.946,0.123,10.5,13,0.715,1.33,0.934,87,77,88,36,"11",NA,NA,53
"88","Tyler Conklin","TE","MIN",8.46,0.0983,0.687,8.26,8.72,0.687,2.09,-0.163,88,69,112,19,"8",NA,NA,1
"89","Russell Wilson","QB","SEA",19.2,1.08,0.252,18,20.3,0.664,0.501,0.715,89,92,93,8,"5",NA,NA,62
"90","Jakobi Meyers","WR","NE",11.1,0.809,0.0803,10.4,12,0.592,1.21,0,90,82,106,37,"11",NA,NA,40
"91","Tre'Quan Smith","WR","NO",11.1,2.6,0.485,7.1,15.9,0.512,-2.1,3.86,91,165,56,38,"11",NA,NA,97
"92","Patriots","DST","NE",5.51,0.445,0.065,5.15,6.63,0.51,0.541,0.84,92,90,91,2,"2",NA,NA,59
"93","David Johnson","RB","HOU",11.2,1.23,0.273,8.57,12.5,0.458,-0.0781,-0.305,93,107,118,26,"10",NA,NA,58
"94","Panthers","DST","CAR",5.44,0.46,0.07,4.83,6.17,0.445,0.226,0.385,94,97,100,3,"3",NA,NA,62
"95","Matthew Stafford","QB","LAR",19,0.734,0.412,17.5,19.6,0.412,0,0,95,106,106,9,"5",NA,NA,44
"96","Eagles","DST","PHI",5.38,0.385,0.0875,5.09,6.88,0.375,0.486,1.1,96,93,82,4,"4",NA,NA,48
"97","Dolphins","DST","MIA",5.29,0.278,0.025,5.01,5.53,0.287,0.4,-0.254,97,94,114,5,"5",NA,NA,24
"98","Browns","DST","CLE",5.26,0.204,0.112,4.66,6.52,0.263,0.05,0.74,98,104,92,6,"6",NA,NA,17
"99","Javonte Williams","RB","DEN",10.9,1.15,0.144,9.31,12.2,0.185,0.66,-0.562,99,87,129,27,"10",NA,NA,55
"100","Bears","DST","CHI",5.15,0.304,0.05,4.61,6.18,0.15,0,0.395,100,106,99,7,"7",NA,NA,34
"101","Steelers","DST","PIT",5.1,0.578,0.0925,3.95,6.77,0.1,-0.656,0.983,101,122,85,8,"8",NA,NA,72
"102","Damien Harris","RB","NE",10.7,0.371,0.0404,9.97,13,0.041,1.32,0.195,102,79,102,28,"10",NA,NA,9
"103","Van Jefferson","WR","LAR",10.6,0.393,0.0272,9.73,11,0.0272,0.527,-0.985,103,91,143,39,"11",NA,NA,11
"104","Cowboys","DST","DAL",5.01,0.363,0.0075,4.7,6.72,0.0075,0.0975,0.94,104,101,86,9,"8",NA,NA,41
"105","Kareem Hunt","RB","CLE",10.7,0.63,0.000583,9.9,12.4,0.000583,1.25,-0.431,105,81,123,29,"10",NA,NA,29
"106","Kirk Cousins","QB","MIN",18.6,1.22,0.196,17.7,19.5,0,0.166,-0.0296,106,98,107,10,"5",NA,NA,71
"107","Aaron Jones","RB","GB",10.7,2.9,0.00775,7.77,13.9,0,-0.88,1.15,106,134,81,30,"10",NA,NA,94
"108","Russell Gage","WR","ATL",10.6,0.613,0.0868,9.53,11.1,0,0.325,-0.898,106,95,137,40,"12",NA,NA,30
"109","Austin Hooper","TE","CLE",7.77,0.724,0.0763,5.12,8.44,0,-1.04,-0.438,106,138,125,20,"8",NA,NA,36
"110","Ravens","DST","BAL",5,0.474,0.015,3.92,5.44,0,-0.686,-0.345,106,124,119,10,"9",NA,NA,66
"111","Alex Collins","RB","SEA",10.7,0.984,0.171,7.8,14.7,-0.00775,-0.85,1.93,107,131,71,31,"10",NA,NA,46
"112","Commanders","DST","WAS",4.98,0.4,0.065,4.66,5.75,-0.015,0.0578,-0.031,108,103,108,11,"10",NA,NA,52
"113","Jared Cook","TE","LAC",7.7,1.41,0.0672,5.08,8.98,-0.0763,-1.08,0.0967,109,140,104,21,"8",NA,NA,79
"114","Vikings","DST","MIN",4.92,0.66,0.02,4.19,5.7,-0.08,-0.421,-0.09,110,115,110,12,"10",NA,NA,93
"115","Laviska Shenault","WR","JAC",10.5,0.189,0.233,8.94,11,-0.0868,-0.262,-1.05,111,111,147,41,"12",NA,NA,1
"116","Saints","DST","NO",4.9,0.43,0.0825,4.4,5.51,-0.1,-0.207,-0.275,112,110,115,13,"11",NA,NA,55
"117","Logan Thomas","TE","WAS",7.63,0.459,0.154,3.04,8.95,-0.144,-3.12,0.068,113,189,105,22,"8",NA,NA,18
"118","Dontrell Hilliard","RB","TEN",10.5,1.16,0.394,6.59,11.5,-0.179,-2.06,-1.28,114,162,154,32,"11",NA,NA,57
"119","Chargers","DST","LAC",4.82,0.638,0.01,3.94,5.35,-0.183,-0.666,-0.438,115,123,126,14,"11",NA,NA,90
"120","Titans","DST","TEN",4.81,0.189,0.04,4.45,5.57,-0.192,-0.152,-0.217,116,109,113,15,"12",NA,NA,14
"121","Derek Carr","QB","LVR",18.4,1.19,0.0941,16.3,19.9,-0.196,-1.26,0.285,117,146,101,11,"6",NA,NA,68
"122","Lions","DST","DET",4.77,0.608,0.0025,3.77,5.88,-0.232,-0.837,0.097,118,129,103,16,"12",NA,NA,83
"123","Bills","DST","BUF",4.76,0.089,0.025,4.62,5.78,-0.235,0.0188,0,119,105,106,17,"13",NA,NA,3
"124","Seahawks","DST","SEA",4.74,0.556,0.0675,4.04,5.5,-0.26,-0.562,-0.283,120,121,116,18,"14",NA,NA,69
"125","Tyrod Taylor","QB","HOU",18.3,0.51,0.236,17.4,19.5,-0.29,-0.148,-0.0817,121,108,109,12,"6",NA,NA,26
"126","Gerald Everett","TE","SEA",7.48,1.68,0.297,6.17,8.74,-0.297,0,-0.142,122,106,111,23,"8",NA,NA,85
"127","Cedrick Wilson","WR","DAL",10.2,0.823,0.0335,8.79,11.1,-0.319,-0.413,-0.968,123,114,141,42,"12",NA,NA,41
"128","Jets","DST","NYJ",4.67,0.741,0.0225,4.07,5.48,-0.328,-0.539,-0.303,124,118,117,19,"14",NA,NA,97
"129","Packers","DST","GB",4.65,0.586,0.162,4.21,5.35,-0.35,-0.399,-0.437,125,113,124,20,"15",NA,NA,76
"130","Emmanuel Sanders","WR","BUF",10.2,0.414,0.0923,9.79,10.8,-0.353,0.592,-1.17,126,88,151,43,"12",NA,NA,16
"131","Odell Beckham","WR","LAR",10.1,0.507,0.0827,7.93,11.3,-0.445,-1.27,-0.76,127,148,133,44,"12",NA,NA,21
"132","Jaguars","DST","JAC",4.49,1.04,0.0175,3.72,5.23,-0.512,-0.886,-0.555,128,135,128,21,"15",NA,NA,99
"133","Cam Newton","QB","CAR",18.1,0.452,0.384,16.8,18.6,-0.526,-0.792,-0.928,129,127,140,13,"6",NA,NA,24
"134","Rashod Bateman","WR","BAL",10,0.383,0.16,9.35,10.4,-0.528,0.152,-1.65,130,99,163,45,"12",NA,NA,10
"135","Buccaneers","DST","TB",4.47,0.104,0.0625,3.84,5.41,-0.53,-0.761,-0.375,131,126,121,22,"16",NA,NA,7
"136","Tony Pollard","RB","DAL",10.1,1.44,0.167,8.65,12.1,-0.573,0,-0.657,132,106,130,33,"11",NA,NA,70
"137","Broncos","DST","DEN",4.41,0.597,0.123,3.49,5.06,-0.592,-1.11,-0.725,133,142,132,23,"17",NA,NA,79
"138","C.J. Uzomah","TE","CIN",7.18,0.529,1.11,5.79,7.67,-0.594,-0.376,-1.21,134,112,153,24,"9",NA,NA,24
"139","Tyler Boyd","WR","CIN",9.87,0.615,0.428,7.92,10.4,-0.688,-1.28,-1.59,135,149,160,46,"13",NA,NA,31
"140","Rams","DST","LAR",4.28,0.0667,0.055,4.06,4.63,-0.715,-0.551,-1.16,136,120,149,24,"18",NA,NA,1
"141","J.D. McKissic","RB","WAS",9.95,1.11,0.474,8.73,11.3,-0.74,0.0824,-1.45,137,102,158,34,"11",NA,NA,52
"142","Giants","DST","NYG",4.23,0.119,0.065,4.1,4.9,-0.77,-0.506,-0.885,138,117,136,25,"19",NA,NA,10
"143","Colts","DST","IND",4.16,0.282,0.04,3.85,4.86,-0.835,-0.756,-0.927,139,125,139,26,"20",NA,NA,28
"144","Raiders","DST","LVR",4.12,0.326,0.025,3.26,4.58,-0.875,-1.34,-1.21,140,150,152,27,"20",NA,NA,38
"145","49ers","DST","SF",4.12,0.259,0,3.36,4.81,-0.875,-1.25,-0.973,140,145,142,27,"20",NA,NA,21
"146","Falcons","DST","ATL",4.1,0.297,0,3.03,4.79,-0.9,-1.58,-0.997,141,151,145,28,"20",NA,NA,31
"147","Bengals","DST","CIN",4.1,0.615,0,3.34,4.75,-0.9,-1.26,-1.04,141,147,146,28,"20",NA,NA,86
"148","Joe Burrow","QB","CIN",17.7,0.538,0.0266,17,18.7,-0.91,-0.543,-0.855,142,119,135,14,"6",NA,NA,29
"149","Jimmy Garoppolo","QB","SF",17.6,1.1,0.0436,16.6,18.8,-0.936,-0.94,-0.78,143,136,134,15,"6",NA,NA,65
"150","Carson Wentz","QB","IND",17.6,1.24,0.184,16.5,18.9,-0.98,-1.06,-0.707,144,139,131,16,"7",NA,NA,74
"151","Marquez Valdes-Scantling","WR","GB",9.44,1.23,0.111,8.11,11.1,-1.12,-1.09,-0.921,145,141,138,47,"13",NA,NA,61
"152","Matt Ryan","QB","ATL",17.4,1.01,0.285,14.3,19.1,-1.16,-3.27,-0.511,146,195,127,17,"7",NA,NA,59
"153","Kenyan Drake","RB","LVR",9.48,1.37,0.524,7.64,11.4,-1.21,-1.01,-1.34,147,137,156,35,"12",NA,NA,67
"154","Darius Slayton","WR","NYG",9.33,0.917,0.0327,8.36,10.7,-1.23,-0.836,-1.29,148,128,155,48,"13",NA,NA,49
"155","Tim Patrick","WR","DEN",9.29,1.2,0.0935,5.65,10.9,-1.26,-3.55,-1.17,149,203,150,49,"13",NA,NA,59
"156","Corey Davis","WR","NYJ",9.2,NA,0.04,9.2,9.2,-1.35,0,-2.82,150,106,188,50,"13",NA,NA,NA
"157","Nick Westbrook-Ikhine","WR","TEN",9.16,1.7,0.0544,6.47,14,-1.39,-2.73,2,151,181,70,51,"13",NA,NA,81
"158","Taylor Heinicke","QB","WAS",17.1,1.01,0.213,15.5,17.9,-1.45,-2.06,-1.65,153,164,162,18,"7",NA,NA,56
"159","Amon-Ra St. Brown","WR","DET",9.11,0.378,0.0863,8.06,10,-1.45,-1.14,-1.97,152,143,173,52,"13",NA,NA,9
"160","Marquez Callaway","WR","NO",9.02,1.9,0.114,6.68,10.6,-1.53,-2.52,-1.4,154,174,157,53,"13",NA,NA,87
"161","T.Y. Hilton","WR","IND",8.91,0.569,0.0425,6.81,9.49,-1.65,-2.39,-2.53,155,170,181,54,"13",NA,NA,26
"162","Tua Tagovailoa","QB","MIA",16.9,0.815,0.28,15.1,17.7,-1.66,-2.43,-1.85,156,171,169,19,"8",NA,NA,47
"163","Marquise Goodwin","WR","CHI",8.86,2.48,0.048,7.04,10.4,-1.69,-2.16,-1.64,157,166,161,55,"13",NA,NA,96
"164","David Njoku","TE","CLE",6.07,0.115,0.716,5.3,7.01,-1.7,-0.861,-1.87,158,132,170,25,"10",NA,NA,3
"165","DOnta Foreman","RB","TEN",8.96,1.66,0.00925,7.8,13.2,-1.74,-0.848,0.402,159,130,98,36,"12",NA,NA,77
"166","Kendrick Bourne","WR","NE",8.81,1.02,0.0502,7.35,10.2,-1.74,-1.85,-1.82,160,157,168,56,"13",NA,NA,56
"167","Tony Jones","RB","NO",8.95,4.89,0.126,4.13,13.5,-1.75,-4.52,0.677,161,228,94,37,"12",NA,NA,99
"168","Nelson Agholor","WR","NE",8.76,0.363,0.19,8.33,9.15,-1.79,-0.872,-2.87,162,133,191,57,"14",NA,NA,7
"169","Devin Singletary","RB","BUF",8.82,1.31,0.627,6.16,11.1,-1.87,-2.49,-1.73,163,173,164,38,"13",NA,NA,62
"170","Daniel Jones","QB","NYG",16.6,1.73,0.114,14.2,18.5,-1.94,-3.32,-1.11,164,197,148,20,"8",NA,NA,88
"171","Robby Anderson","WR","CAR",8.57,1.71,0.0925,6.97,10.5,-1.98,-2.23,-1.55,165,168,159,58,"14",NA,NA,84
"172","Mac Jones","QB","NE",16.5,2.21,0.0231,13.9,18.6,-2.06,-3.64,-0.987,166,207,144,21,"8",NA,NA,97
"173","Deonte Harris","WR","NO",8.48,0.504,0.248,6.21,10.1,-2.07,-2.99,-1.94,167,186,171,59,"14",NA,NA,20
"174","Ben Roethlisberger","QB","PIT",16.5,1.71,0.252,15.2,17.8,-2.08,-2.39,-1.79,168,169,166,22,"8",NA,NA,85
"175","Kalif Raymond","WR","DET",8.23,0.45,0.163,7.45,9.05,-2.32,-1.75,-2.98,169,155,194,60,"14",NA,NA,17
"176","Andy Dalton","QB","CHI",16.2,0.305,0.19,13.4,17.8,-2.33,-4.18,-1.77,170,219,165,23,"8",NA,NA,12
"177","Juwan Johnson","TE","NO",5.35,1.34,0.108,4.1,6.93,-2.42,-2.06,-1.95,171,163,172,26,"10",NA,NA,76
"178","Olamide Zaccheaus","WR","ATL",8.07,1.25,0.159,7.04,9.58,-2.48,-2.16,-2.44,172,167,179,61,"14",NA,NA,63
"179","Mike Davis","RB","ATL",8.19,1,0.402,6.92,9.84,-2.5,-1.73,-2.94,173,154,192,39,"13",NA,NA,48
"180","Trevor Lawrence","QB","JAC",16.1,2.13,0.447,14.5,17.7,-2.52,-3.08,-1.82,174,188,167,24,"9",NA,NA,94
"181","Jack Doyle","TE","IND",5.25,0.944,0.00417,4.37,6.06,-2.53,-1.79,-2.82,175,156,189,27,"10",NA,NA,42
"182","Geoff Swaim","TE","TEN",5.24,1.26,0.0633,4.2,6.31,-2.53,-1.96,-2.57,176,159,182,28,"10",NA,NA,70
"183","Pharaoh Brown","TE","HOU",5.18,0.148,0.0463,4.54,6.4,-2.6,-1.63,-2.48,177,152,180,29,"10",NA,NA,6
"184","Bryan Edwards","WR","LVR",7.91,0.65,0.191,7.34,8.57,-2.64,-1.86,-3.45,178,158,202,62,"15",NA,NA,36
"185","Albert Okwuegbunam","TE","DEN",5.13,1.22,0.139,4.14,6.08,-2.64,-2.03,-2.8,179,160,187,30,"10",NA,NA,64
"186","Jonnu Smith","TE","NE",4.99,1.19,0.0418,2.72,6.19,-2.78,-3.44,-2.69,180,201,186,31,"10",NA,NA,58
"187","Anthony Firkser","TE","TEN",4.95,1.22,0.186,2.96,6.05,-2.82,-3.21,-2.83,181,192,190,32,"10",NA,NA,67
"188","Zach Pascal","WR","IND",7.72,0.637,0.0805,6.65,8.38,-2.83,-2.55,-3.64,182,176,206,63,"15",NA,NA,34
"189","Tevin Coleman","RB","NYJ",7.79,1.86,0.54,6.19,9.39,-2.9,-2.46,-3.39,183,172,197,40,"14",NA,NA,81
"190","Curtis Samuel","WR","WAS",7.64,4.19,0.01,3.65,12.7,-2.91,-5.55,0.661,184,263,96,64,"15",NA,NA,99
"191","Chester Rogers","WR","TEN",7.63,1.3,0.161,5.61,11.6,-2.92,-3.59,-0.429,185,206,122,65,"15",NA,NA,66
"192","Teddy Bridgewater","QB","DEN",15.6,0.979,0.0296,14.7,16.6,-2.97,-2.82,-3,186,183,195,25,"9",NA,NA,53
"193","Baker Mayfield","QB","CLE",15.6,0.245,0.0899,12.1,16,-3,-5.47,-3.6,187,260,204,26,"9",NA,NA,9
"194","Cameron Brate","TE","TB",4.77,0.54,0.197,2.94,6.67,-3.01,-3.23,-2.21,188,194,174,33,"10",NA,NA,27
"195","Randall Cobb","WR","GB",7.47,0.289,0.11,6.37,8.11,-3.08,-2.83,-3.91,189,184,211,66,"15",NA,NA,4
"196","Ryan Tannehill","QB","TEN",15.5,0.957,1.56,14,16.9,-3.09,-3.56,-2.65,190,204,185,27,"10",NA,NA,50
"197","Donovan Peoples-Jones","WR","CLE",7.36,1.92,0.0388,4.26,9.61,-3.19,-4.94,-2.41,191,248,178,67,"15",NA,NA,89
