"","player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","pass_300_yds","pass_300_yds_sd","return_tds","return_tds_sd","rush_100_yds","rush_100_yds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","rec_100_yds","rec_100_yds_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","injury_status","injury_details","week","season_year"
"11","Jimmy Garoppolo","SF","QB","2543801","robust",257.27,6.56791800000001,1.7,0.29652,0.660837526809545,0.22239,5.5775,1.33434,0.1,0,0.18625,0.0407715,0.09,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","Kirk Cousins","MIN","QB","2532820","robust",250.15,7.85778000000002,1.85,0.207564,0.8,0.140747133234541,6.6,0.59304,0.085,0,0.18125,0.0555975,0.16,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","Trevor Lawrence","JAC","QB","2566163","robust",225.2,13.3434,1.03,0.177912,0.95,0.204534431139904,17.43,2.00151,0.1,0.044478,0.1375,0.07413,0.11,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","Ben Roethlisberger","PIT","QB","2506109","robust",246.8875,7.94673600000002,1.3,0.44478,0.795,0.014826,2.28,1.33434,0.035,0.07413,0.19375,0.0185325,0.19,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","Russell Wilson","SEA","QB","2532975","robust",237.005,15.93795,1.835,0.0741299999999999,0.581714971281879,0.07413,16.5,2.090466,0.095,0.00741300000000001,0.105,0.00741300000000001,0.06,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","Mac Jones","NE","QB","2566334","robust",213.25,15.826755,1.2,0.022239,0.702355584593918,0.144767610281057,9.2,2.9652,0.07,0.051891,0.11125,0.01667925,0.11,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","Josh Allen","BUF","QB","2560955","robust",245.955,4.4478,1.6575,0.29652,1,0,38,2.35733400000001,0.2525,0.088956,0.19375,0.0185325,0.03,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","Davis Mills","HOU","QB","2566136","robust",227.175,14.826,1.2,0.133434,0.855,0.216858193735222,7.3,3.076395,0.05,0.066717,0.1075,0.0111195,0.1,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","Tua Tagovailoa","MIA","QB","2564499","robust",238.01,10.52646,1.27,0.244629,0.721820387818375,0.308647093020477,11.205,3.765804,0.135,0.051891,0.0875,0.0185325,0.1,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","Jake Fromm","NYG","QB","2563608","robust",212.7,28.76244,1,0,0.95,0.0593040000000001,7.075,1.18608,0.045,0,0.1675,0.1000755,0.09,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","Josh Johnson","BAL","QB","264","robust",224.585,5.17427400000001,1.155,0.0963689999999999,1.1,0,21.4225,6.582744,0.1125,0.088956,0.1225,0.029652,0.06,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","Nick Foles","CHI","QB","2532842","robust",221.95,18.591804,1,0.0593040000000001,1,0.237216,7,4.937058,0.075,0.029652,0.156666666666667,0.064246,0.06,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","Drew Lock","DEN","QB","2562305","robust",213.71,6.96821999999998,1.2,0.214977,0.947166130389921,0,10,1.85325,0.105,0.022239,0.20125,0.00185325,0.07,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","Zach Wilson","NYJ","QB","2566391","robust",218.355,18.821607,1.18,0.340998,1.22264645317626,0.29652,12.365,3.143112,0.15,0.07413,0.1375,0.07413,0.13,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","Baker Mayfield","CLE","QB","2560800","robust",227.72,6.16761599999999,1.2,0.0889560000000001,0.85,0.103782,10.15,1.378818,0.09,0.029652,0.146666666666667,0.079072,0.09,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","Taylor Heinicke","WAS","QB","2553656","robust",225.95,7.35369600000001,1.15,0.111195,1.05,0.129248671923187,19.1,2.416638,0.1,0.022239,0.0766666666666667,0.017297,0.11,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","Carson Wentz","IND","QB","2555259","robust",222.805,6.49378800000003,1.2975,0.29652,0.653631283173058,0.103782,15.2375,1.33434,0.1,0.044478,0.2275,0.0407715,0.22,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","Ryan Tannehill","TEN","QB","2532956","robust",225.5,6.6717,1.3,0.207564,0.615,0.162454696817803,15.9575,0.830255999999998,0.2,0.029652,0.18125,0.0555975,0.13,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","Tim Boyle","DET","QB","2561187","robust",217,5.53009799999998,1.215,0.14826,0.895,0.14826,6.88,6.938568,0.07,0.103782,0.0733333333333333,0.039536,0.08,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","Ian Book","NO","QB","2566352","robust",183.1,40.0302,1.025,0.14826,1,0,23,1.378818,0.135,0.103782,0.6,0.59304,0.09,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","Jalen Hurts","PHI","QB","2564832","robust",203.9575,1.74946800000001,1.2,0.29652,0.615704789437424,0.203384316720299,54.3,9.236598,0.595,0.14826,0.195,0.014826,0.17,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","Cam Newton","CAR","QB","2495455","robust",164,23.42508,0.69,0.259455,0.835,0.189740181776424,30,3.7065,0.5,0.192738,0.1125,0.0185325,0.13,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","Sam Darnold","CAR","QB","2561036","robust",43.47,9.66655199999999,0.135,0.088956,0.146952554744526,0.14826,2.785,2.66868,0.015,0,0.0366666666666667,0.039536,0.04,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","Mike Glennon","NYG","QB","2539275","robust",35.325,0,0.125,0,0.35,0,0.4,0,0,0,0.005,0,0,NA,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","Colt McCoy","ARI","QB","497123","robust",31.5375,17.309355,0.1,0,0.1,0.022239,0.825,0.481845,0,0,0.0075,0.007413,0.02,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","Jacoby Brissett","MIA","QB","2555261","robust",30.8,31.43112,0.015,0.022239,0.1,0,1.95,1.55673,0.015,0.022239,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","Geno Smith","SEA","QB","2539335","robust",16.875,5.48562,0.125,0,0.05,0,2.175,0.29652,0,0,0,0,0,NA,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","Trey Lance","SF","QB","2566532","robust",11.75,0,0.125,0,0.005,0,7.15,0,0.125,0,0,0,0,NA,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","Jonathan Taylor","IND","RB","2564148","robust",NA,NA,NA,NA,NA,NA,101.075,0.444779999999996,0.8,0,0.111,0.014826,0,NA,NA,NA,0,NA,0,0,2.585,0.0444780000000004,20.9,1.11195,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","Nick Chubb","CLE","RB","2561021","robust",NA,NA,NA,NA,NA,NA,87.325,3.15793800000001,0.6,0.014826,0.1015,0.00889560000000001,0,NA,NA,NA,0,NA,0,0,1.8975,0.400302,15.5,0.978516,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","Alexander Mattison","MIN","RB","2562682","robust",NA,NA,NA,NA,NA,NA,77.755,6.07866,0.515,0.126021,0.1075,0.0111195,0.01,0,NA,NA,0,NA,0,0,2.785,0.37065,22.69,2.157183,0.1,0.022239,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","James Robinson","JAC","RB","2564223","robust",NA,NA,NA,NA,NA,NA,75.8,8.117235,0.65,0.0741300000000001,0.1125,0.0185325,0,NA,NA,NA,0,NA,0,0,2.965,0.0741300000000004,22.4,1.000755,0.1,0.014826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","Joe Mixon","CIN","RB","2557976","robust",NA,NA,NA,NA,NA,NA,67.335,8.1543,0.69,0.0296519999999999,0.096,0,0,NA,NA,NA,0,NA,0,0,1.8,0.118608,13.65,0.593039999999998,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","Chase Edmonds","ARI","RB","2560711","robust",NA,NA,NA,NA,NA,NA,58.485,13.803006,0.35,0.096369,0.106666666666667,0.004942,0.01,0,NA,NA,0,NA,0,0,3.16,0.874733999999999,24.8,4.255062,0.095,0.014826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","Damien Harris","NE","RB","2562281","robust",NA,NA,NA,NA,NA,NA,72.2,7.11648,0.6,0.0889559999999999,0.109,0.014826,0,NA,NA,NA,0,NA,0,0,1.085,0.14826,8.3,2.66868,0.0075,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","DOnta Foreman","TEN","RB","2557994","robust",NA,NA,NA,NA,NA,NA,60.82,11.297412,0.4,0.07413,0.125,0.022239,0,NA,NA,NA,0,NA,0,0,1.2,0.763539,10.38,5.41149,0.025,0.022239,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","Justin Jackson","LAC","RB","2560756","robust",NA,NA,NA,NA,NA,NA,62.05,10.45233,0.42,0.111195,0.133333333333333,0.02471,0.01,0,NA,NA,0,NA,0,0,2.41,0.51891,18.92,5.789553,0.08,0.103782,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","Ronald Jones","TB","RB","2560770","robust",NA,NA,NA,NA,NA,NA,69.455,3.06898199999999,0.6,0.163086,0.21,0.014826,0,NA,NA,NA,0,NA,0,0,1.745,0.355824,12.07,1.85325,0.03,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","Najee Harris","PIT","RB","2566448","robust",NA,NA,NA,NA,NA,NA,66.05,1.18608,0.45,0.059304,0.1,0,0.01,0,NA,NA,0,NA,0,0,4.0625,0.237216,28.48,1.92738,0.14,0.07413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","David Montgomery","CHI","RB","2562502","robust",NA,NA,NA,NA,NA,NA,66.655,4.959297,0.455,0.07413,0.10625,0.01667925,0.03,0,NA,NA,0,NA,0,0,3.135,0.541148999999999,23.17,5.507859,0.06,0.051891,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","Sony Michel","LAR","RB","2560809","robust",NA,NA,NA,NA,NA,NA,64.76,5.93040000000001,0.4,0.14826,0.0875,0.044478,0,NA,NA,NA,0,NA,0,0,1.6,0.429954,12.41,2.74281,0.085,0.029652,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","Miles Sanders","PHI","RB","2562722","robust",NA,NA,NA,NA,NA,NA,68.2,4.04749799999999,0.395,0.096369,0.11125,0.01667925,0.09,0,NA,NA,0,NA,0,0,2.01,0.0741300000000001,14.8,0.978516000000003,0.05,0.044478,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","Alvin Kamara","NO","RB","2558019","robust",NA,NA,NA,NA,NA,NA,63.65,4.00302,0.5,0.014826,0.097,0.0059304,0.03,0,NA,NA,0,NA,0,0,3.91,0.237216,32.75,2.52042,0.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","Rashaad Penny","SEA","RB","2560835","robust",NA,NA,NA,NA,NA,NA,61.72,7.294392,0.545,0.096369,0.0475,0.037065,0.01,0,NA,NA,0,NA,0,0,0.96,0.214977,8.4,2.37216,0.025,0.022239,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","Javonte Williams","DEN","RB","2566049","robust",NA,NA,NA,NA,NA,NA,57.95,2.757636,0.375,0.044478,0.09,0.0266868,0.01,0,NA,NA,0,NA,0,0,2.6975,0.14826,21.8,3.7065,0.15,0.088956,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","Jamaal Williams","DET","RB","2558204","robust",NA,NA,NA,NA,NA,NA,50.35,14.52948,0.26,0.177912,0.1,0,0.03,0,NA,NA,0,NA,0,0,2.6,0.59304,16.75,1.18608,0.085,0.014826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","Antonio Gibson","WAS","RB","2565276","robust",NA,NA,NA,NA,NA,NA,61.095,9.45898799999999,0.465,0.103782,0.155,0.0652344,0,NA,NA,NA,0,NA,0,0,2.7125,0.44478,19.575,3.55824,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","Cordarrelle Patterson","ATL","RB","2540145","robust",NA,NA,NA,NA,NA,NA,61.4375,6.16761600000001,0.5,0.014826,0.15,0.037065,0,NA,NA,NA,0,NA,0,0,3.06,0.0963689999999999,29.275,1.097124,0.2,0.022239,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","Melvin Gordon","DEN","RB","2552469","robust",NA,NA,NA,NA,NA,NA,58.55,6.96821999999999,0.44,0.14826,0.146,0.0681996,0,NA,NA,NA,0,NA,0,0,1.5075,0.133434,11.655,4.166106,0.085,0.044478,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","Jeffery Wilson","SF","RB","2560938","robust",NA,NA,NA,NA,NA,NA,60.4925,6.89409,0.4475,0.051891,0.2,0,0.01,0,NA,NA,0,NA,0,0,1.425,0.14826,11.06,1.882902,0.0925,0.00741300000000001,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","Craig Reynolds","DET","RB","2562834","robust",NA,NA,NA,NA,NA,NA,46.625,15.93795,0.3,0.140847,0.065,0.027181,0,NA,NA,NA,0,NA,0,0,1.145,0.51891,10,3.40998,0.015,0.014826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","Clyde Edwards-Helaire","KC","RB","2564271","robust",NA,NA,NA,NA,NA,NA,58.35,4.455213,0.335,0.0741300000000001,0.10625,0.01667925,0,NA,NA,NA,0,NA,0,0,2.17,0.126021,17.41,2.00151,0.1,0.037065,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","Josh Jacobs","LVR","RB","2562377","robust",NA,NA,NA,NA,NA,NA,59.92,3.26172,0.5,0.029652,0.111,0.014826,0,NA,NA,NA,0,NA,0,0,3.705,0.400302,28.515,4.032672,0.055,0.07413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","Ezekiel Elliott","DAL","RB","2555224","robust",NA,NA,NA,NA,NA,NA,56.63,5.722836,0.57,0.0889559999999999,0.103,0,0.09,0,NA,NA,0,NA,0,0,2.515,0.37065,18.5,3.128286,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","AJ Dillon","GB","RB","2563986","robust",NA,NA,NA,NA,NA,NA,49.7,10.029789,0.325,0.111195,0.0725,0.037065,0,NA,NA,NA,0,NA,0,0,1.8,0.363237,15.7,3.914064,0.085,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","Devonta Freeman","BAL","RB","2543583","robust",NA,NA,NA,NA,NA,NA,51.935,10.029789,0.38,0.051891,0.06,0.044478,0,NA,NA,NA,0,NA,0,0,2.365,0.29652,16.44,2.705745,0.085,0.022239,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","Saquon Barkley","NYG","RB","2560968","robust",NA,NA,NA,NA,NA,NA,55.465,3.654609,0.3,0.111195,0.10375,0.00555975,0,NA,NA,NA,0,NA,0,0,3.39,0.281694,23.85,1.163841,0.105,0.022239,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","Duke Johnson","MIA","RB","2552461","robust",NA,NA,NA,NA,NA,NA,41.4,9.295902,0.24,0.088956,0.1075,0.0111195,0,NA,NA,NA,0,NA,0,0,2.14,0.14826,16.745,2.483355,0.095,0.007413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","James Conner","ARI","RB","2557978","robust",NA,NA,NA,NA,NA,NA,62,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,0,24,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"O","Heel",16,2021
"70","Devin Singletary","BUF","RB","2562734","robust",NA,NA,NA,NA,NA,NA,56.37,4.55158200000001,0.25,0.081543,0.06,0.044478,0,NA,NA,NA,0,NA,0,0,2.45,0.378063,16.045,2.060814,0.05,0.0719851828183195,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","Aaron Jones","GB","RB","2558116","robust",NA,NA,NA,NA,NA,NA,56.25,2.37216,0.3625,0.133434,0.0985,0.0029652,0,NA,NA,NA,0,NA,0,0,3.0875,0.0741299999999997,24.925,1.245384,0.2,0.029652,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","Darrell Henderson","LAR","RB","2562574","robust",NA,NA,NA,NA,NA,NA,42.9,14.892717,0.225,0.111195,0.0666666666666667,0.02471,0,NA,NA,NA,0,NA,0,0,1.8,0.237216,12.75,3.617544,0.1,0.059304,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","Michael Carter","NYJ","RB","2566382","robust",NA,NA,NA,NA,NA,NA,48,10.259592,0.4,0.118608,0.07,0.029652,0.01,0,NA,NA,0,NA,0,0,2.69,0.111195,23,2.735397,0.065,0.081543,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","Rex Burkhead","HOU","RB","2539265","robust",NA,NA,NA,NA,NA,NA,50.4,5.396664,0.26,0.133434,0.1,0,0.01,0,NA,NA,0,NA,0,0,2.1,0.0444780000000004,18.5,0.7413,0.085,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","Jordan Howard","PHI","RB","2555418","robust",NA,NA,NA,NA,NA,NA,38.27,9.19212,0.335,0.140847,0.0333333333333333,0.02471,0,NA,NA,NA,0,NA,0,0,0.295,0.274281,2.195,2.305443,0.005,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","Tony Pollard","DAL","RB","2562699","robust",NA,NA,NA,NA,NA,NA,48.82,4.72949400000001,0.2,0.140847,0.025,0.022239,0,NA,NA,NA,0,NA,0,0,2.22,0.37065,16.8,2.490768,0.05,0.059304,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","Chuba Hubbard","CAR","RB","2565899","robust",NA,NA,NA,NA,NA,NA,44.755,6.6717,0.255,0.014826,0.09625,0.00555975,0.01,0,NA,NA,0,NA,0,0,1.295,0.303933,9.43,1.675338,0.03,0.022239,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","Mark Ingram","NO","RB","2495466","robust",NA,NA,NA,NA,NA,NA,30.02,5.678358,0.13,0.088956,0.0575,0.051891,0.03,0,NA,NA,0,NA,0,0,1.55,0.400302,12.28,0.96369,0.02,0.007413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","Tevin Coleman","NYJ","RB","2552453","robust",NA,NA,NA,NA,NA,NA,33.4,2.37216,0.17,0.103782,0.07,0.022239,0,NA,NA,NA,0,NA,0,0,1.2,0.118608,10,1.26021,0.015,0.022239,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","Devontae Booker","NYG","RB","2555223","robust",NA,NA,NA,NA,NA,NA,34.35,4.284714,0.1,0.029652,0.07,0.022239,0,NA,NA,NA,0,NA,0,0,1.78,0.22239,13.035,4.29954,0.02,0.022239,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
