player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Josh Jones,26634,T,HST,2,100.0,0,13,45.8,50.1,49.5,2,5,106,100.0,100.0,95.8,4,8,1,161,0,63,84,161,116,116,0,14,45,0
Ethan Pocic,11813,C,CLV,2,100.0,1,8,71.5,64.2,71.4,0,4,84,100.0,100.0,97.6,2,4,0,161,161,0,0,161,88,88,0,0,73,0
Alaric Jackson,40972,T,LA,2,100.0,0,26,54.9,47.1,62.1,1,6,98,100.0,100.0,96.4,1,7,0,161,0,0,161,161,102,102,0,0,59,0
Jarrett Patterson,81775,C,HST,2,100.0,0,13,53.8,52.4,52.6,1,2,106,100.0,100.0,98.6,0,3,0,161,161,0,0,161,116,116,0,0,45,0
Jedrick Wills Jr.,58467,T,CLV,2,100.0,0,8,45.0,57.9,38.7,1,6,84,100.0,100.0,93.5,1,9,2,161,0,0,161,161,88,88,0,0,73,0
Shaq Mason,9564,G,HST,2,100.0,0,13,62.0,49.6,65.9,0,8,106,100.0,100.0,95.3,0,9,1,161,0,0,0,161,116,116,161,0,45,0
Coleman Shelton,39316,C,LA,2,100.0,0,26,69.1,46.6,76.5,3,6,98,100.0,100.0,95.4,0,9,0,161,161,0,0,161,102,102,0,0,59,0
Rob Havenstein,9490,T,LA,2,100.0,0,26,56.5,45.4,63.6,1,3,98,100.0,100.0,98.0,0,4,0,161,0,0,0,161,102,102,0,161,59,0
Joel Bitonio,8670,G,CLV,2,100.0,0,8,67.2,78.7,60.8,0,2,84,100.0,100.0,98.8,1,2,0,161,0,161,0,161,88,88,0,0,73,0
Wyatt Teller,46131,G,CLV,2,100.0,1,8,71.9,68.3,72.6,2,1,84,100.0,100.0,97.0,1,4,1,161,0,0,0,161,88,88,161,0,73,0
Steve Avila,77319,G,LA,2,100.0,0,26,59.0,53.7,59.3,1,5,98,100.0,100.0,96.9,0,6,0,161,0,161,0,161,102,102,0,0,59,0
Calvin Anderson,46247,T,NE,2,100.0,0,19,44.6,38.4,49.1,2,6,105,100.0,100.0,95.2,1,9,1,154,0,0,0,154,110,110,0,154,44,0
David Andrews,9948,C,NE,2,100.0,0,19,61.7,65.9,58.3,2,2,105,100.0,100.0,98.1,0,4,0,154,154,0,0,154,110,110,0,0,44,0
Corey Linsley,8796,C,LAC,2,100.0,0,27,67.8,63.0,67.8,0,3,86,100.0,100.0,98.3,0,3,0,148,148,0,0,148,93,93,0,0,55,0
Rashawn Slater,59971,T,LAC,2,100.0,0,27,79.3,85.6,67.9,0,1,86,100.0,100.0,99.4,1,1,0,148,0,0,148,148,93,93,0,0,55,0
Zion Johnson,99681,G,LAC,2,100.0,0,27,61.4,52.4,67.5,0,2,86,100.0,100.0,96.5,1,4,2,148,0,148,0,148,93,93,0,0,55,0
Jamaree Salyer,81656,G,LAC,2,100.0,0,27,59.1,53.5,59.1,2,2,86,100.0,100.0,96.5,0,5,1,148,0,0,0,148,93,93,148,0,55,0
Spencer Brown,42296,T,BUF,2,100.0,0,4,59.9,53.3,69.3,1,5,88,100.0,100.0,95.5,1,7,1,147,0,0,0,147,93,93,0,145,54,2
Trey Pipkins III,91462,T,LAC,2,99.3,1,27,66.4,74.8,53.8,1,2,86,100.0,98.9,95.9,1,5,2,147,0,0,0,148,92,93,0,148,55,0
O'Cyrus Torrence,102821,G,BUF,2,100.0,1,4,67.4,71.8,66.8,1,3,88,100.0,100.0,97.7,1,4,0,147,0,0,0,147,93,93,147,0,54,0
George Fant,11282,T,HST,2,100.0,0,13,70.8,73.4,63.6,0,6,91,100.0,100.0,95.6,0,7,1,146,0,0,0,146,101,101,0,146,45,0
Terence Steele,39461,T,DAL,2,100.0,0,9,46.1,36.9,57.3,2,1,66,100.0,100.0,97.7,2,3,0,145,0,0,0,145,71,71,0,144,74,1
Saahdiq Charles,59820,G,WAS,2,100.0,0,32,71.8,74.7,66.9,0,3,85,100.0,100.0,98.2,1,3,0,144,0,144,0,144,97,97,0,0,47,0
Charles Leno Jr.,8880,T,WAS,2,100.0,0,32,67.1,64.6,70.6,2,3,85,100.0,100.0,95.9,1,6,1,144,0,0,144,144,97,97,0,0,47,0
Nick Gates,29476,C,WAS,2,100.0,0,32,64.7,65.3,67.3,2,1,85,100.0,100.0,95.9,1,5,2,144,144,0,0,144,97,97,0,0,47,0
Andrew Wylie,12333,T,WAS,2,100.0,0,32,63.9,59.5,64.4,0,3,85,100.0,100.0,95.9,1,5,2,144,0,0,0,144,97,97,0,143,47,1
Jason Kelce,6343,C,PHI,2,100.0,0,24,66.5,75.5,62.2,0,0,69,100.0,100.0,100.0,0,0,0,143,143,0,0,143,74,74,0,0,69,0
Landon Dickerson,41712,G,PHI,2,100.0,0,24,67.0,64.1,68.8,0,4,69,100.0,100.0,95.7,1,5,1,143,0,143,0,143,74,74,0,0,69,0
Dion Dawkins,11818,T,BUF,2,100.0,0,4,77.2,80.7,67.8,0,3,88,100.0,100.0,98.3,0,3,0,143,0,0,142,143,93,93,0,0,50,1
Lane Johnson,7786,T,PHI,2,100.0,0,24,68.0,70.1,67.5,1,5,69,100.0,100.0,95.7,1,6,0,143,0,0,0,143,74,74,0,143,69,0
Cam Jurgens,84014,G,PHI,2,100.0,0,24,56.2,66.0,51.9,0,3,69,100.0,100.0,97.8,0,3,0,143,0,0,0,143,74,74,143,0,69,0
Jordan Mailata,66916,T,PHI,2,100.0,1,24,85.6,76.8,91.7,0,4,69,100.0,100.0,97.1,2,4,0,143,0,0,143,143,74,74,0,0,69,0
Connor McGovern,41714,G,BUF,2,100.0,0,4,60.8,75.9,51.9,0,4,88,100.0,100.0,96.6,0,5,1,143,0,143,0,143,93,93,0,0,50,0
Trevor Penning,59963,T,NO,2,100.0,0,20,48.3,53.9,40.3,1,6,79,100.0,100.0,91.8,0,10,3,142,0,0,142,142,82,82,0,0,60,0
Erik McCoy,37347,C,NO,2,100.0,1,20,65.1,47.3,73.7,1,4,79,100.0,100.0,95.6,2,6,1,142,142,0,0,142,82,82,0,0,60,0
Cesar Ruiz,59857,G,NO,2,100.0,0,20,33.2,43.0,30.8,0,2,79,100.0,100.0,97.5,0,3,1,142,0,0,0,142,82,82,142,0,60,0
James Hurst,9001,G,NO,2,100.0,0,20,59.7,40.6,65.1,2,0,79,100.0,100.0,96.2,0,4,2,142,0,142,0,142,82,82,0,0,60,0
Ryan Ramczyk,11787,T,NO,2,100.0,0,20,69.4,75.8,65.4,0,2,79,100.0,100.0,98.7,1,2,0,142,0,0,0,142,82,82,0,142,60,0
Mitch Morse,9482,C,BUF,2,100.0,0,4,67.6,72.0,64.2,1,3,86,100.0,100.0,97.7,0,4,0,141,141,0,0,141,91,91,0,0,50,0
Sam Cosmi,60114,G,WAS,2,100.0,0,32,70.3,75.0,64.4,0,2,83,100.0,100.0,98.8,1,2,0,140,0,0,0,140,94,94,140,0,46,0
Dawand Jones,101550,T,CLV,2,100.0,0,8,46.7,71.4,33.1,1,4,69,100.0,100.0,96.4,2,5,0,139,0,0,0,139,73,73,0,139,66,0
Kevin Zeitler,7032,G,BLT,2,100.0,0,3,58.6,57.4,57.2,1,3,69,100.0,100.0,97.1,1,4,0,139,0,0,0,139,78,78,139,0,61,0
John Simpson,41715,G,BLT,2,100.0,0,3,60.5,58.0,67.8,1,3,69,100.0,100.0,97.1,2,4,0,139,0,139,0,139,78,78,0,0,61,0
Robert Hainsey,59980,C,TB,2,100.0,1,30,52.2,37.3,55.8,0,7,75,100.0,100.0,95.3,1,7,0,139,139,0,0,139,76,76,0,0,63,0
Luke Goedeke,77548,T,TB,2,100.0,1,30,72.8,75.3,72.2,0,1,75,100.0,100.0,98.0,3,2,1,139,0,0,0,139,76,76,0,139,63,0
Morgan Moses,8701,T,BLT,2,100.0,1,3,77.8,73.3,81.6,0,1,69,100.0,100.0,97.8,2,2,1,139,0,0,5,139,78,78,0,134,61,0
Cody Mauch,66637,G,TB,2,100.0,0,30,49.0,83.9,36.5,0,1,75,100.0,100.0,99.3,1,1,0,139,0,0,0,139,76,76,139,0,63,0
Matt Feiler,9289,G,TB,2,100.0,0,30,59.5,60.2,57.5,0,3,75,100.0,100.0,98.0,0,3,0,139,0,139,0,139,76,76,0,0,63,0
Tristan Wirfs,64818,T,TB,2,100.0,0,30,75.2,83.7,69.5,0,2,75,100.0,100.0,98.7,1,2,0,139,0,0,139,139,76,76,0,0,63,0
John Michael Schmitz Jr.,55238,C,NYG,2,100.0,0,21,54.9,53.7,54.0,1,2,88,100.0,100.0,97.2,0,4,1,138,138,0,0,138,94,94,0,0,44,0
Evan Neal,99063,T,NYG,2,100.0,1,21,43.3,34.8,67.6,2,7,88,100.0,100.0,93.7,3,10,1,138,0,0,0,138,94,94,0,138,44,0
Tyler Biadasz,41178,C,DAL,2,100.0,0,9,54.3,58.6,52.5,1,1,65,100.0,100.0,98.5,0,2,0,138,138,0,0,138,70,70,0,0,68,0
Ikem Ekwonu,98286,T,CAR,2,100.0,1,5,69.8,68.5,76.3,2,1,81,100.0,100.0,96.9,2,4,1,137,0,0,137,137,88,88,0,0,49,0
Bradley Bozeman,27934,C,CAR,2,100.0,0,5,62.4,50.1,65.7,1,3,81,100.0,100.0,97.5,0,4,0,137,137,0,0,137,88,88,0,0,49,0
Chandler Zavala,144009,G,CAR,2,100.0,0,5,39.1,23.0,52.7,3,5,81,100.0,100.0,92.6,1,10,2,137,0,60,0,137,88,88,77,0,49,0
Taylor Moton,11819,T,CAR,2,100.0,0,5,71.2,71.3,66.6,0,6,81,100.0,100.0,96.3,0,6,0,137,0,0,0,137,88,88,0,137,49,0
Jonah Jackson,37070,G,DET,2,100.0,1,11,62.7,54.8,63.3,1,4,72,100.0,100.0,95.1,1,6,1,136,0,136,0,136,76,76,0,0,60,0
Luke Fortner,42028,C,JAX,2,100.0,0,15,46.0,34.5,49.5,0,3,85,100.0,100.0,97.1,0,4,1,136,136,0,0,136,88,88,0,0,48,0
Frank Ragnow,39137,C,DET,2,100.0,0,11,81.8,87.0,81.8,0,0,72,100.0,100.0,100.0,1,0,0,136,136,0,0,136,76,76,0,0,60,0
Ben Bartch,84236,G,JAX,2,100.0,0,15,53.8,50.7,53.9,1,3,85,100.0,100.0,95.3,0,6,2,136,0,136,0,136,88,88,0,0,48,0
Walker Little,52287,T,JAX,2,100.0,0,15,76.4,77.2,70.1,0,1,85,100.0,100.0,99.4,1,1,0,136,0,0,134,136,88,88,0,0,48,2
Anton Harrison,122929,T,JAX,2,100.0,0,15,46.2,42.8,46.6,0,2,85,100.0,100.0,95.3,0,5,3,136,0,0,2,136,88,88,0,134,48,0
Penei Sewell,81788,T,DET,2,100.0,1,11,80.4,81.5,80.5,0,2,72,100.0,100.0,98.6,1,2,0,136,0,0,66,136,76,76,0,70,60,0
Tyron Smith,6161,T,DAL,2,100.0,0,9,78.8,88.6,68.6,0,1,63,100.0,100.0,99.2,1,1,0,136,0,0,135,136,68,68,0,0,68,1
Kaleb McGary,46912,T,ATL,2,100.0,0,2,70.5,44.7,84.8,0,3,60,100.0,100.0,95.8,1,4,1,133,0,0,0,133,66,66,0,133,67,0
Matthew Bergeron,99658,G,ATL,2,100.0,0,2,48.2,53.4,51.2,2,2,60,100.0,100.0,96.7,2,4,0,133,0,133,0,133,66,66,0,0,67,0
Zack Martin,8651,G,DAL,2,100.0,0,9,84.3,82.7,78.8,0,1,64,100.0,100.0,99.2,0,1,0,133,0,0,0,133,69,69,133,0,64,0
Jake Matthews,8641,T,ATL,2,100.0,0,2,71.2,63.9,75.2,0,2,60,100.0,100.0,96.7,1,3,1,133,0,0,131,133,66,66,0,0,67,2
