Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
1,Davante Adams,GNB,29,wr,6,6,66,46,668,2,31,462,10,206,4.5,12.3,1,46,1,1.5,2,99.8
2,Tyreek Hill,KAN,27,wr,6,6,63,46,592,5,31,398,8.7,194,4.2,10.3,5,9.2,3,4.8,2,115.3
3,Cooper Kupp,LAR,28,wr,6,6,68,46,653,7,29,388,8.4,265,5.8,9.3,5,9.2,5,7.4,3,114.4
4,Justin Jefferson,MIN,22,wr,6,6,59,41,542,3,26,344,8.4,198,4.8,11,1,41,3,5.1,0,115.2
5,Brandin Cooks,HOU,28,wr,6,6,57,40,481,1,21,390,9.8,91,2.3,12.9,1,40,2,3.5,2,87
6,D.J. Moore,CAR,24,wr,6,6,63,40,513,3,27,311,7.8,202,5.1,11.6,3,13.3,4,6.3,3,85
7,Keenan Allen,LAC,29,wr,6,6,58,39,419,1,23,285,7.3,134,3.4,8.2,1,39,5,8.6,2,79.6
8,Travis Kelce,KAN,32,te,6,6,53,38,468,4,29,231,6.1,237,6.2,7.8,6,6.3,3,5.7,4,92.3
9,Stefon Diggs,BUF,28,wr,6,6,58,37,463,2,25,365,9.9,98,2.6,12.2,2,18.5,1,1.7,2,85.6
10,Adam Thielen,MIN,31,wr,6,6,50,37,393,5,22,284,7.7,109,2.9,9.2,1,37,1,2,1,121.5
11,Jaylen Waddle,MIA,23,wr,6,6,49,37,301,3,17,135,3.6,166,4.5,5.4,4,9.3,4,8.2,2,94
12,Jakobi Meyers,NWE,25,wr,6,5,52,36,346,0,15,249,6.9,97,2.7,8.9,0,,2,3.8,0,87.5
13,Mark Andrews,BAL,26,te,6,4,44,34,468,3,25,334,9.8,134,3.9,9.7,1,34,1,2.3,0,133.5
14,Chris Godwin,TAM,25,wr,6,6,46,34,409,2,24,205,6,204,6,8.7,3,11.3,2,4.3,0,115.2
15,Najee Harris,PIT,23,rb,6,6,46,34,244,2,12,0,0,244,7.2,0.3,8,4.3,5,10.9,0,100.3
16,Diontae Johnson,PIT,25,wr,5,5,50,34,376,3,18,209,6.1,167,4.9,10.2,1,34,0,0,2,93.4
17,D'Andre Swift,DET,22,,6,0,42,34,295,1,13,-19,-0.6,314,9.2,0,6,5.7,3,7.1,0,103.9
18,Cole Beasley,BUF,32,wr,6,3,43,33,303,1,13,155,4.7,148,4.5,5.7,0,,2,4.7,0,103.1
19,CeeDee Lamb,DAL,22,wr,6,6,49,33,497,4,24,281,8.5,216,6.5,10,1,33,2,4.1,2,110.7
20,Terry McLaurin,WAS,26,wr,6,6,57,33,428,3,21,320,9.7,108,3.3,13.1,2,16.5,2,3.5,2,84.5
21,Courtland Sutton,DEN,26,wr,6,6,53,33,471,2,22,386,11.7,85,2.6,16.7,1,33,1,1.9,3,80
22,Darren Waller,LVR,29,te,6,6,53,33,378,2,17,256,7.8,122,3.7,10.2,1,33,4,7.5,1,88.4
23,Mike Williams,LAC,27,wr,6,5,56,33,498,6,23,321,9.7,177,5.4,11.9,1,33,3,5.4,0,124
24,Marquise Brown,BAL,24,wr,6,6,43,32,486,5,20,320,10,166,5.2,13.7,3,10.7,3,7,2,130.6
