Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
1,Tyreek Hill,KAN,27,wr,8,8,90,64,735,6,43,480,7.5,255,4,9.9,7,9.1,5,5.6,2,108.3
2,Cooper Kupp,LAR,28,wr,8,8,90,63,924,10,41,558,8.9,366,5.8,9.4,6,10.5,6,6.7,3,126.3
3,Davante Adams,GNB,29,wr,7,7,73,52,744,3,35,514,9.9,230,4.4,12,1,52,1,1.4,2,106.2
4,Brandin Cooks,HOU,28,wr,8,8,70,51,585,2,25,462,9.1,123,2.4,12,1,51,3,4.3,2,95.2
5,Chris Godwin,TAM,25,wr,8,8,69,50,660,4,35,299,6,361,7.2,8.4,4,12.5,3,4.3,2,109.6
6,D.J. Moore,CAR,24,wr,8,8,81,50,645,3,35,398,8,247,4.9,11,3,16.7,5,6.2,3,83.6
7,Travis Kelce,KAN,32,te,8,8,71,49,560,4,34,271,5.5,289,5.9,8,6,8.2,3,4.2,4,87.8
8,T.J. Hockenson,DET,24,te,8,8,64,48,448,2,25,276,5.8,172,3.6,7.2,4,12,0,0,2,91.1
9,Jaylen Waddle,MIA,23,wr,8,8,68,48,413,3,26,203,4.2,210,4.4,6.1,4,12,5,7.4,4,76.4
10,D'Andre Swift,DET,22,rb,8,1,57,47,415,2,16,-19,-0.4,434,9.2,0.1,6,7.8,4,7,1,101.4
11,Keenan Allen,LAC,29,wr,7,7,69,45,496,2,27,331,7.4,165,3.7,8.3,1,45,5,7.2,2,84
12,Jakobi Meyers,NWE,25,wr,8,7,68,45,426,0,21,303,6.7,123,2.7,9,0,,2,2.9,0,83.3
13,Michael Pittman Jr.,IND,24,wr,8,8,65,45,594,4,27,439,9.8,155,3.4,11,0,,0,0,1,112
14,Deebo Samuel,SFO,25,wr,7,7,72,44,819,4,29,403,9.2,416,9.5,8,6,7.3,9,12.5,1,113.1
15,Cole Beasley,BUF,32,wr,7,4,56,43,413,1,19,224,5.2,189,4.4,5.7,0,,2,3.6,0,102.8
16,Justin Jefferson,MIN,22,wr,7,7,63,43,563,3,27,354,8.2,209,4.9,11.2,1,43,4,6.3,0,112.1
17,Terry McLaurin,WAS,26,wr,8,8,76,43,573,4,27,413,9.6,160,3.7,12.5,3,14.3,2,2.6,2,87.2
18,Adam Thielen,MIN,31,wr,7,7,59,43,471,6,25,330,7.7,141,3.3,9.1,1,43,1,1.7,1,122.9
19,Stefon Diggs,BUF,28,wr,7,7,65,42,503,3,27,373,8.9,130,3.1,11.4,2,21,1,1.5,2,90.7
20,Tyler Lockett,SEA,29,wr,8,8,58,41,579,3,21,433,10.6,146,3.6,12.1,2,20.5,0,0,2,105.5
21,Mike Gesicki,MIA,26,te,8,3,55,40,475,2,24,359,9,116,2.9,9.8,1,40,1,1.8,1,103.2
22,Diontae Johnson,PIT,25,wr,6,6,63,40,474,3,22,251,6.3,223,5.6,9.8,1,40,0,0,2,89
23,Courtland Sutton,DEN,26,wr,8,8,62,40,579,2,27,483,12.1,96,2.4,16.2,1,40,1,1.6,3,85.3
24,Mike Evans,TAM,28,wr,8,8,63,39,544,8,29,444,11.4,100,2.6,14.7,0,,1,1.6,0,129.2
25,CeeDee Lamb,DAL,22,wr,7,7,57,39,609,4,29,377,9.7,232,5.9,10.5,1,39,3,5.3,2,112.4
26,D.K. Metcalf,SEA,24,wr,8,8,56,39,580,8,27,365,9.4,215,5.5,11.3,7,5.6,1,1.8,0,142.9
27,Ja'Marr Chase,CIN,21,wr,8,8,60,38,786,7,27,497,13.1,289,7.6,13.2,3,12.7,4,6.7,3,125
28,Amari Cooper,DAL,27,wr,7,7,56,38,495,5,29,385,10.1,110,2.9,12,1,38,1,1.8,0,125.2
29,Hunter Renfrow,LVR,26,wr,7,2,51,38,399,2,17,213,5.6,186,4.9,6.7,2,19,2,3.9,0,109.8
30,Robert Woods,LAR,29,wr,8,8,59,38,458,4,29,299,7.9,159,4.2,8.6,0,,3,5.1,0,110.7
31,Mark Andrews,BAL,26,te,7,5,51,37,516,3,27,370,10,146,3.9,9.9,1,37,1,2,0,124.3
32,Tyler Boyd,CIN,27,wr,8,6,53,37,398,2,21,192,5.2,206,5.6,6.8,2,18.5,0,0,4,72.7
33,Marquise Brown,BAL,24,wr,7,7,57,37,566,6,22,393,10.6,173,4.7,16,3,12.3,3,5.3,2,118
34,Noah Fant,DEN,24,te,8,8,53,37,320,3,14,180,4.9,140,3.8,6,0,,2,3.8,0,104.3
35,Najee Harris,PIT,23,rb,7,7,49,37,273,2,13,-8,-0.2,281,7.6,0.1,8,4.6,5,10.2,0,101.8
36,A.J. Brown,TEN,24,wr,7,7,54,35,509,3,23,352,10.1,157,4.5,12.2,0,,3,5.6,0,113.9
37,Mecole Hardman,KAN,23,wr,8,6,47,35,352,1,16,112,3.2,240,6.9,6.9,5,7,0,0,1,93.6
38,DeAndre Hopkins,ARI,29,wr,8,8,49,35,486,7,27,355,10.1,131,3.7,12.1,0,,0,0,0,142.5
39,Mike Williams,LAC,27,wr,7,6,61,35,517,6,23,336,9.6,181,5.2,11.9,1,35,3,4.9,0,118
40,Christian Kirk,ARI,25,wr,8,5,42,34,454,4,23,359,10.6,95,2.8,13,0,,2,4.8,2,123.6
41,Austin Ekeler,LAC,26,rb,7,7,42,33,302,3,17,17,0.5,285,8.6,1.5,3,11,2,4.8,1,110.5
42,Aaron Jones,GNB,27,rb,8,8,39,33,237,4,14,-40,-1.2,277,8.4,0.8,2,16.5,0,0,0,126.2
