Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
1,Cooper Kupp*,LAR,28,WR,15,15,177,132,1734,14,80,989,7.5,745,5.6,8.6,9,14.7,8,4.5,5,119.6
2,Davante Adams*,GNB,29,WR,14,14,148,106,1362,10,73,846,8,516,4.9,9.9,4,26.5,3,2,3,114.2
3,Tyreek Hill*,KAN,27,WR,15,15,146,104,1197,9,71,768,7.4,429,4.1,10.2,10,10.4,7,4.8,3,107.6
4,Chris Godwin,TAM,25,WR,14,14,127,98,1103,5,55,517,5.3,586,6,7.3,5,19.6,5,3.9,2,109.1
5,Justin Jefferson*,MIN,22,WR,15,15,149,97,1451,9,68,999,10.3,452,4.7,12.5,5,19.4,5,3.4,2,111.5
6,Keenan Allen*,LAC,29,WR,14,14,140,96,1042,5,60,719,7.5,323,3.4,8.4,1,96,6,4.3,5,87.3
7,Jaylen Waddle,MIA,23,WR,14,14,126,96,941,5,56,533,5.6,408,4.3,7.1,4,24,6,4.8,7,86.8
8,Mark Andrews*,BAL,26,te,15,8,132,93,1187,9,69,793,8.5,394,4.2,10,4,23.3,3,2.3,7,98.9
9,Diontae Johnson,PIT,25,WR,14,13,144,92,1079,7,53,589,6.4,490,5.3,8.8,6,15.3,3,2.1,3,94.1
10,Hunter Renfrow,LVR,26,wr,15,8,114,92,949,6,45,524,5.7,425,4.6,6.2,2,46,2,1.8,1,115.2
11,Stefon Diggs*,BUF,28,WR,15,15,141,89,1092,9,56,804,9,288,3.2,11.3,6,14.8,3,2.1,5,93.5
12,Marquise Brown,BAL,24,WR,14,14,130,85,953,6,37,579,6.8,374,4.4,11.2,4,21.3,5,3.8,2,96.1
13,Travis Kelce*,KAN,32,TE,14,14,122,83,1066,7,58,526,6.3,540,6.5,7.6,8,10.4,10,8.2,5,97.2
14,D.J. Moore,CAR,24,WR,15,15,145,83,1041,4,55,670,8.1,371,4.5,10.7,4,20.8,8,5.5,5,74.5
15,Brandin Cooks,HOU,28,WR,14,14,119,80,945,5,41,611,7.6,334,4.2,10.6,4,20,4,3.4,3,94.7
16,Cole Beasley,BUF,32,wr,14,7,101,76,640,1,32,354,4.7,286,3.8,5.4,0,,3,3,1,90.4
17,Michael Pittman Jr.,IND,24,WR,15,15,116,76,971,5,49,670,8.8,301,4,10.1,1,76,5,4.3,3,95.2
18,CeeDee Lamb,DAL,22,WR,14,11,114,74,1006,6,50,597,8.1,409,5.5,10.3,9,8.2,8,7,6,88.6
19,Amon-Ra St. Brown,DET,22,wr,15,8,98,74,692,3,35,375,5.1,317,4.3,6.8,1,74,1,1,1,100.4
20,Tee Higgins,CIN,22,WR,13,13,105,71,1029,6,51,767,10.8,262,3.7,12,2,35.5,4,3.8,2,110.4
21,Jakobi Meyers,NWE,25,WR,15,14,110,71,723,1,36,517,7.3,206,2.9,9.8,1,71,3,2.7,2,78.7
22,Deebo Samuel*,SFO,25,WR,14,13,109,70,1247,5,47,559,8,688,9.8,8.3,13,5.4,10,9.2,4,103.3
23,Leonard Fournette,TAM,26,RB,14,13,84,69,454,2,30,5,0.1,449,6.5,0.8,6,11.5,6,7.1,2,87.2
24,Christian Kirk,ARI,25,wr,15,10,91,69,860,5,40,667,9.7,193,2.8,11.3,1,69,6,6.6,2,113.8
25,Dalton Schultz,DAL,25,TE,15,14,91,69,733,6,38,417,6,316,4.6,7.3,3,23,3,3.3,1,116.2
26,Ja'Marr Chase*,CIN,21,WR,15,15,112,68,1163,10,49,694,10.2,469,6.9,12.9,5,13.6,11,9.8,6,103.4
27,Mike Gesicki,MIA,26,te,15,8,102,67,707,2,35,501,7.5,206,3.1,9,1,67,2,2,2,84.1
28,Najee Harris,PIT,23,RB,15,15,87,67,422,3,19,-34,-0.5,456,6.8,-0.2,16,4.2,7,8,0,98
29,Adam Thielen,MIN,31,WR,13,13,95,67,726,10,37,487,7.3,239,3.6,9.5,1,67,1,1.1,2,119
30,Terry McLaurin,WAS,26,WR,15,15,116,66,899,5,41,661,10,238,3.6,13.7,3,22,5,4.3,4,81.8
31,George Kittle*,SFO,28,TE,12,12,85,65,871,6,41,431,6.6,440,6.8,8.2,8,8.1,2,2.4,4,112.4
32,Tyler Lockett,SEA,29,WR,14,14,99,65,1053,5,34,808,12.4,245,3.8,14.9,2,32.5,0,0,3,105.3
33,Mike Evans,TAM,28,WR,14,14,100,64,899,11,47,685,10.7,214,3.3,12.9,2,32,2,2,2,121.2
34,Marvin Jones,JAX,31,WR,15,14,106,64,698,3,35,582,9.1,116,1.8,12,0,,2,1.9,2,81.4
35,D.K. Metcalf,SEA,24,WR,15,15,109,64,846,9,42,555,8.7,291,4.5,12.9,8,8,3,2.8,2,103.2
36,Kyle Pitts*,ATL,21,TE,15,14,101,64,949,1,42,695,10.9,254,4,11,2,32,5,5,5,76.7
37,Mike Williams,LAC,27,WR,14,12,108,64,964,7,43,606,9.5,358,5.6,10.7,2,32,6,5.6,0,110.3
38,Tyler Boyd,CIN,27,wr,15,9,88,63,792,4,35,413,6.6,379,6,7.9,2,31.5,0,0,4,95.5
39,Austin Ekeler,LAC,26,RB,14,14,79,62,558,7,27,25,0.4,533,8.6,1.8,4,15.5,6,7.6,2,115.1
40,Darnell Mooney,CHI,24,WR,15,13,111,62,860,3,38,605,9.8,255,4.1,11.8,5,12.4,8,7.2,7,63.6
