Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
29,Adam Thielen,MIN,31,wr,5,5,37,26,267,4,16,200,7.7,67,2.6,9.1,0,,1,2.7,1,115.5
30,Amari Cooper,DAL,27,wr,5,5,35,25,318,4,18,254,10.2,64,2.6,10.4,0,,1,2.9,0,137.6
31,Diontae Johnson,PIT,25,wr,4,4,37,25,305,3,13,159,6.4,146,5.8,9.8,1,25,0,0,2,97.2
32,Tyler Lockett,SEA,29,wr,5,5,35,25,390,3,12,283,11.3,107,4.3,13.5,1,25,0,0,2,112.8
33,D.K. Metcalf,SEA,24,wr,5,5,38,25,383,5,19,261,10.4,122,4.9,12.7,5,5,1,2.6,0,138.5
34,Cordarrelle Patterson,ATL,30,rb,5,2,31,25,295,4,14,96,3.8,199,8,2.6,4,6.3,0,0,1,132.5
35,DeVonta Smith,PHI,23,wr,5,5,40,25,314,1,15,221,8.8,93,3.7,12.8,0,,1,2.5,1,84.8
36,Courtland Sutton,DEN,26,wr,5,5,39,25,377,1,15,317,12.7,60,2.4,16.5,0,,1,2.6,2,83
37,T.J. Hockenson,DET,24,te,5,5,33,24,237,2,14,130,5.4,107,4.5,7.5,2,12,0,0,1,100.2
38,CeeDee Lamb,DAL,22,wr,5,5,38,24,348,2,16,184,7.7,164,6.8,9.8,1,24,2,5.3,2,88.5
39,Kyle Pitts,ATL,21,te,5,5,36,24,308,1,15,235,9.8,73,3,9,0,,0,0,0,102.5
40,Ja'Marr Chase,CIN,21,wr,5,5,35,23,456,5,16,326,14.2,130,5.7,15.5,2,11.5,2,5.7,0,148.5
41,Chase Edmonds,ARI,25,rb,5,5,26,23,159,0,4,1,0,158,6.9,1.3,1,23,2,7.7,0,92.1
42,Austin Ekeler,LAC,26,rb,5,5,25,23,194,3,10,10,0.4,184,8,0.6,2,11.5,0,0,0,138.6
43,DeAndre Hopkins,ARI,29,wr,5,5,34,23,312,4,18,232,10.1,80,3.5,12.4,0,,0,0,0,135.9
44,Myles Gaskin,MIA,24,rb,5,3,26,22,131,2,5,3,0.1,128,5.8,-0.2,1,22,1,3.8,0,113.3
45,Mike Gesicki,MIA,26,te,5,1,34,22,227,1,13,174,7.9,53,2.4,9.9,1,22,1,2.9,1,81.4
46,Mecole Hardman,KAN,23,wr,5,4,30,22,199,1,12,80,3.6,119,5.4,7.2,3,7.3,0,0,1,88.1
47,Tim Patrick,DEN,28,wr,5,5,28,22,302,2,17,214,9.7,88,4,10.4,0,,0,0,0,135.4
48,Noah Fant,DEN,24,te,5,5,31,21,176,2,8,98,4.7,78,3.7,6,0,,1,3.2,0,103.7
49,Marvin Jones,JAX,31,wr,5,4,37,21,243,2,11,205,9.8,38,1.8,12.4,0,,0,0,1,83.5
50,Christian Kirk,ARI,25,wr,5,3,23,21,283,2,12,207,9.9,76,3.6,12.4,0,,0,0,2,110.7
51,Rondale Moore,ARI,21,wr,5,2,24,21,270,1,10,48,2.3,222,10.6,2.9,2,10.5,0,0,1,110.1
52,Antonio Brown,TAM,33,wr,4,2,29,20,325,3,15,205,10.3,120,6,14.1,0,,1,3.4,0,140.7
53,Chase Claypool,PIT,23,wr,4,3,35,20,341,1,14,201,10.1,140,7,12.5,1,20,1,2.9,1,87.9
54,Corey Davis,NYJ,26,wr,5,5,36,20,302,3,13,231,11.6,71,3.6,14.1,0,,5,13.9,4,71.5
55,Hunter Henry,NWE,27,te,5,4,26,20,216,2,11,151,7.6,65,3.3,8.3,1,20,0,0,1,110.4
56,Darnell Mooney,CHI,24,wr,5,4,31,20,261,0,10,210,10.5,51,2.6,10.3,2,10,0,0,2,64
57,K.J. Osborn,MIN,24,wr,5,3,28,20,233,1,8,143,7.2,90,4.5,7.4,1,20,0,0,1,93.3
58,Laviska Shenault Jr.,JAX,23,wr,5,2,31,20,252,0,10,122,6.1,130,6.5,7,6,3.3,1,3.2,1,76.3
59,Kadarius Toney,NYG,22,wr,5,1,27,20,281,0,14,116,5.8,165,8.3,7.2,1,20,1,3.7,0,107.2
60,Tyler Conklin,MIN,26,te,5,4,25,19,169,1,7,91,4.8,78,4.1,4.1,0,,2,8,0,106.9
61,Leonard Fournette,TAM,26,rb,5,4,24,19,167,0,12,0,0,167,8.8,1.3,4,4.8,3,12.5,1,78.3
62,George Kittle,SFO,28,te,4,4,28,19,227,0,10,66,3.5,161,8.5,7,4,4.8,0,0,2,62.6
63,Emmanuel Sanders,BUF,34,wr,5,4,31,19,322,4,17,288,15.2,34,1.8,16,0,,0,0,0,136
64,Amon-Ra St. Brown,DET,22,wr,5,1,26,19,178,0,10,102,5.4,76,4,7.5,0,,0,0,0,91.5
65,Mike Davis,ATL,28,rb,5,4,24,18,88,1,4,-33,-1.8,121,6.7,-1.7,7,2.6,0,0,0,93.7
66,Dawson Knox,BUF,25,te,5,4,24,18,261,5,12,177,9.8,84,4.7,9.4,1,18,1,4.2,0,149.5
67,Zach Pascal,IND,27,wr,5,5,28,18,204,3,10,130,7.2,74,4.1,6.9,1,18,3,10.7,0,121.7
68,Sterling Shepard,NYG,28,wr,3,3,22,18,223,1,11,162,9,61,3.4,8.8,1,18,1,4.5,0,124.1
69,Sammy Watkins,BAL,28,wr,5,5,32,18,292,0,12,212,11.8,80,4.4,13.3,0,,4,12.5,1,74
70,Kendrick Bourne,NWE,26,wr,5,2,22,17,207,1,9,129,7.6,78,4.6,10.4,3,5.7,1,4.5,0,120.8
71,Jared Cook,LAC,34,te,5,5,26,17,210,1,11,108,6.4,102,6,8.4,0,,2,7.7,0,103
72,Kenny Golladay,NYG,28,wr,5,5,29,17,282,0,15,207,12.2,75,4.4,13.9,3,5.7,1,3.4,0,91.5
73,Tyler Higbee,LAR,28,te,5,5,20,17,166,2,10,65,3.8,101,5.9,4.7,1,17,0,0,0,134.6
74,Kareem Hunt,CLE,26,,5,0,21,17,149,0,9,-10,-0.6,159,9.4,-0.1,0,,1,4.8,0,96.2
75,Aaron Jones,GNB,27,rb,5,5,19,17,132,3,8,-12,-0.7,144,8.5,0.9,1,17,0,0,0,135.2
76,Jeremy McNichols,TEN,26,,5,0,23,17,160,1,8,6,0.4,154,9.1,0.2,0,,1,4.3,0,107.2
77,DeVante Parker,MIA,28,wr,4,4,32,17,242,1,13,193,11.4,49,2.9,12.9,1,17,3,9.4,0,88.3
78,Jalen Reagor,PHI,22,wr,5,4,25,17,140,1,5,50,2.9,90,5.3,8.4,1,17,1,4,1,78.7
79,Allen Robinson,CHI,28,wr,5,5,29,17,181,1,10,124,7.3,57,3.4,8.2,1,17,2,6.9,0,88.4
80,Henry Ruggs III,LVR,22,wr,5,5,28,17,348,1,12,264,15.5,84,4.9,17.5,2,8.5,2,7.1,0,116.4
81,Nelson Agholor,NWE,28,wr,5,5,27,16,197,1,12,137,8.6,60,3.8,13.8,1,16,0,0,3,54.6
82,Braxton Berrios,NYJ,26,,5,0,23,16,156,0,5,100,6.3,56,3.5,6.7,0,,0,0,1,70.2
83,A.J. Green,ARI,33,wr,5,3,26,16,261,2,11,208,13,53,3.3,10.7,1,16,2,7.7,0,120.8
84,Rob Gronkowski,TAM,32,te,3,3,21,16,184,4,9,108,6.8,76,4.8,9.2,1,16,2,9.5,0,141.7
85,Christian McCaffrey,CAR,25,rb,3,3,17,16,163,0,12,12,0.8,151,9.4,0.7,5,3.2,0,0,0,106.6
86,Miles Sanders,PHI,24,rb,5,5,19,16,111,0,3,-58,-3.6,169,10.6,-2.7,5,3.2,0,0,0,91
87,Maxx Williams,ARI,27,te,5,5,17,16,193,1,9,68,4.3,125,7.8,5.3,1,16,0,0,0,133.6
88,Dan Arnold,2TM,26,,5,1,21,15,177,0,8,92,6.1,85,5.7,7.8,2,7.5,0,0,,96.7
89,Giovani Bernard,TAM,30,,4,0,17,15,93,2,6,-18,-1.2,111,7.4,0.5,1,15,0,0,0,128.7
90,Quintez Cephus,DET,23,wr,5,3,22,15,204,2,9,109,7.3,95,6.3,11.4,2,7.5,0,0,0,127.8
91,Dallas Goedert,PHI,26,te,5,4,19,15,216,2,12,96,6.4,120,8,6.3,3,5,1,5.3,0,149.1
92,Tee Higgins,CIN,22,wr,3,3,22,15,150,2,8,99,6.6,51,3.4,8.3,1,15,2,9.1,1,98.7
93,Alvin Kamara,NOR,26,rb,5,5,22,15,113,3,7,-12,-0.8,125,8.3,0.9,1,15,4,18.2,0,119.9
94,Alexander Mattison,MIN,23,rb,5,2,17,15,120,1,5,4,0.3,116,7.7,0.4,5,3,0,0,0,115.7
95,Jonnu Smith,NWE,26,te,5,3,23,15,115,1,6,31,2.1,84,5.6,4.2,0,,3,13,1,73.6
96,JuJu Smith-Schuster,PIT,25,wr,5,5,28,15,129,0,6,61,4.1,68,4.5,6.5,3,5,0,0,1,51
97,Jamaal Williams,DET,26,rb,5,5,16,15,101,0,6,-4,-0.3,105,7,0,1,15,0,0,0,93
98,Saquon Barkley,NYG,24,rb,5,5,20,14,130,1,4,-10,-0.7,140,10,1,0,,3,15,0,104.2
99,Zach Ertz,PHI,31,te,5,2,25,14,160,1,8,93,6.6,67,4.8,8.8,1,14,3,12,1,72.1
100,Kenneth Gainwell,PHI,22,,5,0,21,14,122,0,5,5,0.4,117,8.4,1.1,1,14,1,4.8,0,81.8
101,Derrick Henry,TEN,27,rb,5,5,15,14,125,0,6,14,1,111,7.9,1.2,1,14,0,0,0,101.4
102,Nyheim Hines,IND,25,,5,0,19,14,124,0,4,15,1.1,109,7.8,0.3,1,14,1,5.3,0,90.7
103,Adam Humphries,WAS,28,wr,5,5,20,14,153,0,6,62,4.4,91,6.5,5.9,1,14,1,5,1,71.5
104,Van Jefferson,LAR,25,wr,5,5,22,14,242,2,12,172,12.3,70,5,14.9,1,14,1,4.5,0,131.2
105,Kyle Juszczyk,SFO,30,fb,5,5,16,14,135,1,8,56,4,79,5.6,5.9,2,7,0,0,0,122.7
106,David Njoku,CLE,25,te,5,4,17,14,260,1,8,101,7.2,159,11.4,10.2,1,14,0,0,0,138.4
107,Kalif Raymond,DET,27,wr,5,5,24,14,182,2,9,114,8.1,68,4.9,14,0,,1,4.2,0,110.1
108,James Robinson,JAX,23,rb,5,5,18,14,88,0,4,-12,-0.9,100,7.1,0.1,1,14,2,11.1,0,87
109,Jonathan Taylor,IND,22,rb,5,5,16,14,197,1,6,-18,-1.3,215,15.4,-1.2,2,7,2,12.5,0,138.8
110,Brandon Bolden,NWE,31,,5,0,14,13,80,0,4,-11,-0.8,91,7,0.2,5,2.6,0,0,0,90.5
111,Marquez Callaway,NOR,23,wr,5,4,21,13,222,3,10,191,14.7,31,2.4,14.8,0,,1,4.8,0,137.3
112,Kenyan Drake,LVR,27,rb,5,2,18,13,138,0,6,21,1.6,117,9,3.8,2,6.5,0,0,0,94.2
113,Bryan Edwards,LVR,23,wr,5,4,22,13,236,0,11,165,12.7,71,5.5,15.8,3,4.3,1,4.5,0,96
114,Hayden Hurst,ATL,28,te,5,3,15,13,103,1,5,55,4.2,48,3.7,6.9,0,,0,0,0,117.5
115,David Johnson,HOU,30,,5,0,16,13,113,1,6,15,1.2,98,7.5,3.3,1,13,0,0,0,116.9
116,Terrace Marshall Jr.,CAR,21,wr,5,3,20,13,107,0,6,53,4.1,54,4.2,6.4,1,13,0,0,0,78.5
117,J.D. McKissic,WAS,28,rb,5,1,18,13,150,1,4,33,2.5,117,9,2.3,0,,0,0,0,115.5
118,Chester Rogers,TEN,27,,5,0,20,13,179,1,8,137,10.5,42,3.2,9.8,0,,2,10,1,89.4
119,Quez Watkins,PHI,23,wr,5,4,17,13,267,0,8,133,10.2,134,10.3,10.3,1,13,0,0,0,117.9
120,Robby Anderson,CAR,28,wr,5,5,29,12,179,1,8,132,11,47,3.9,15.2,1,12,2,6.9,2,45
121,Deonte Harris,NOR,24,,5,0,16,12,236,2,9,145,12.1,91,7.6,15.5,1,12,0,0,2,116.7
122,Chuba Hubbard,CAR,22,rb,5,2,16,12,78,0,3,17,1.4,61,5.1,1.1,3,4,3,18.8,1,58.9
123,Julio Jones,TEN,32,wr,3,3,18,12,204,0,8,156,13,48,4,13.4,2,6,1,5.6,1,81.7
124,Tony Pollard,DAL,24,,5,0,12,12,93,0,4,-22,-1.8,115,9.6,-1.8,2,6,0,0,0,99
125,Logan Thomas,WAS,30,te,4,4,14,12,117,2,5,65,5.4,52,4.3,7.5,1,12,0,0,0,141.1
126,James White,NWE,29,,3,0,14,12,94,0,5,24,2,70,5.8,3.6,1,12,1,7.1,0,94.6
127,Randall Cobb,GNB,31,,5,0,14,11,157,2,9,133,12.1,24,2.2,11.4,0,,0,0,0,153
128,Jamison Crowder,NYJ,28,,2,0,15,11,85,1,6,57,5.2,28,2.5,4.9,0,,1,6.7,0,109
129,Jack Doyle,IND,31,te,5,4,16,11,123,0,6,68,6.2,55,5,6.3,0,,1,6.3,2,51.8
130,Evan Engram,NYG,27,te,3,2,16,11,103,0,4,75,6.8,28,2.5,6.2,0,,1,6.3,0,86.2
131,Pat Freiermuth,PIT,23,te,5,3,13,11,100,1,9,67,6.1,33,3,7.8,0,,1,7.7,0,124.4
132,Rashard Higgins,CLE,27,,5,0,16,11,143,1,8,126,11.5,17,1.5,13.6,0,,0,0,0,117.4
133,Austin Hooper,CLE,27,te,5,5,16,11,97,1,6,49,4.5,48,4.4,4.4,0,,0,0,0,105.5
134,C.J. Uzomah,CIN,28,te,5,5,13,11,150,2,6,49,4.5,101,9.2,4.5,2,5.5,1,7.7,0,154.3
135,Javonte Williams,DEN,21,,5,0,12,11,75,0,2,8,0.7,67,6.1,0.4,0,,0,0,0,92.7
136,A.J. Brown,TEN,24,wr,4,4,25,10,130,1,10,98,9.8,32,3.2,14,0,,3,12,0,70.4
137,Dalvin Cook,MIN,26,rb,3,3,16,10,70,0,3,-12,-1.2,82,8.2,-1.6,2,5,2,12.5,0,72.4
138,Devin Duvernay,BAL,24,wr,5,3,15,10,104,1,5,62,6.2,42,4.2,11.2,0,,0,0,0,108.7
139,Antonio Gibson,WAS,23,rb,5,4,13,10,119,1,4,-5,-0.5,124,12.4,-0.3,2,5,3,23.1,0,130
140,Melvin Gordon,DEN,28,rb,5,5,13,10,96,0,3,12,1.2,84,8.4,0.3,4,2.5,0,0,0,97
141,Darrell Henderson,LAR,24,rb,4,4,13,10,90,0,4,-13,-1.3,103,10.3,-1.2,2,5,1,7.7,0,95
142,Josh Jacobs,LVR,23,rb,3,3,12,10,42,0,0,-8,-0.8,50,5,-0.3,1,10,1,8.3,0,81.2
143,Cole Kmet,CHI,22,te,5,5,19,10,81,0,4,46,4.6,35,3.5,10.2,2,5,1,5.3,0,63.7
144,Mohamed Sanu,SFO,32,,5,0,16,10,97,0,7,69,6.9,28,2.8,7.9,0,,1,6.3,0,79.4
145,Freddie Swain,SEA,23,wr,5,2,15,10,134,2,5,62,6.2,72,7.2,7.8,0,,0,0,0,134.4
146,Damien Williams,CHI,29,rb,5,1,13,10,61,0,2,-8,-0.8,69,6.9,-0.8,2,5,0,0,0,85.7
147,Cedrick Wilson Jr.,DAL,26,wr,5,1,12,10,126,2,7,87,8.7,39,3.9,10.8,0,,0,0,0,150
148,Mo Alie-Cox,IND,28,te,5,2,15,9,124,2,7,68,7.6,56,6.2,8.9,1,9,0,0,0,126.1
149,Odell Beckham Jr.,CLE,29,wr,3,3,19,9,124,0,6,107,11.9,17,1.9,16.5,0,,1,5.3,0,68.7
150,Parris Campbell,IND,24,wr,4,3,16,9,111,0,6,98,10.9,13,1.4,11.5,0,,0,0,0,77.9
151,Michael Carter,NYJ,22,rb,5,3,14,9,64,0,5,-11,-1.2,75,8.3,0.3,3,3,2,14.3,0,74.7
152,AJ Dillon,GNB,23,,5,0,10,9,88,1,5,8,0.9,80,8.9,1,0,,0,0,0,136.7
153,Ezekiel Elliott,DAL,26,rb,5,5,11,9,55,1,4,8,0.9,47,5.2,-0.6,0,,0,0,1,79.9
154,Anthony Firkser,TEN,26,te,3,1,13,9,75,0,3,45,5,30,3.3,6.5,0,,2,15.4,0,83.8
155,Blake Jarwin,DAL,27,te,5,4,12,9,89,1,4,51,5.7,38,4.2,6.4,0,,0,0,0,123.3
156,Albert Okwuegbunam,DEN,23,te,4,1,10,9,57,1,4,22,2.4,35,3.9,5.6,0,,0,0,0,123.7
157,Donovan Peoples-Jones,CLE,22,wr,5,2,10,9,127,0,6,88,9.8,39,4.3,13.9,1,9,0,0,0,118.7
158,Byron Pringle,KAN,28,wr,5,1,14,9,115,2,6,61,6.8,54,6,8.7,1,9,1,7.1,0,129.5
159,Ian Thomas,CAR,25,te,5,2,12,9,79,0,4,31,3.4,48,5.3,3.8,1,9,1,8.3,0,92
160,Robert Tonyan,GNB,27,te,5,3,17,9,82,1,5,16,1.8,66,7.3,8.4,0,,0,0,0,85.9
161,James Washington,PIT,25,wr,4,1,13,9,99,0,3,50,5.6,49,5.4,9.5,0,,1,7.7,0,91.5
162,Nick Westbrook-Ikhine,TEN,24,wr,4,2,15,9,98,1,4,60,6.7,38,4.2,10.3,0,,0,0,0,101.5
163,Brandon Aiyuk,SFO,23,wr,5,4,15,8,90,1,6,67,8.4,23,2.9,9.3,0,,2,13.3,0,93.7
164,Jordan Akins,HOU,29,te,5,1,12,8,70,0,4,38,4.8,32,4,6.3,1,8,2,16.7,0,81.9
165,Cameron Brate,TAM,30,te,5,1,13,8,84,0,5,50,6.3,34,4.3,10.2,0,,1,7.7,0,80.3
166,Will Dissly,SEA,25,te,5,5,10,8,110,0,5,39,4.9,71,8.9,5.2,2,4,1,10,0,112.5
167,Clyde Edwards-Helaire,KAN,22,rb,5,5,10,8,61,2,6,-12,-1.5,73,9.1,-1.8,0,,1,10,0,131.7
168,Gerald Everett,SEA,27,te,3,3,9,8,77,1,5,20,2.5,57,7.1,3.3,3,2.7,0,0,0,139.4
169,Ryan Griffin,NYJ,31,te,5,5,15,8,49,0,1,22,2.8,27,3.4,4.5,0,,0,0,1,32.4
170,Jalen Guyton,LAC,24,wr,5,2,13,8,106,0,4,52,6.5,54,6.8,9.4,1,8,1,7.7,0,87.3
171,Joe Mixon,CIN,25,rb,5,5,10,8,31,0,2,-3,-0.4,34,4.3,-0.9,1,8,1,10,0,79.6
172,Elijah Moore,NYJ,21,wr,4,3,20,8,66,0,2,44,5.5,22,2.8,14.1,0,,0,0,2,9.6
173,Zack Moss,BUF,24,,4,0,10,8,94,1,5,-4,-0.5,98,12.3,0.2,2,4,1,10,0,139.2
174,James Proche,BAL,25,,5,0,9,8,118,0,5,76,9.5,42,5.3,9.9,0,,0,0,0,118.7
175,Ricky Seals-Jones,WAS,26,te,5,1,14,8,79,1,4,40,5,39,4.9,6.4,2,4,1,7.1,0,97
176,Tajae Sharpe,ATL,27,wr,5,1,10,8,82,0,4,57,7.1,25,3.1,8.1,0,,0,0,0,100.8
177,Devin Singletary,BUF,24,rb,5,4,13,8,22,0,1,-11,-1.4,33,4.1,0.6,2,4,3,23.1,0,65.9
178,Olamide Zaccheaus,ATL,24,wr,5,2,17,8,89,1,6,66,8.3,23,2.9,9.1,0,,2,11.8,0,82.7
179,Jamal Agnew,JAX,26,,5,0,8,7,68,0,3,44,6.3,24,3.4,6.3,0,,0,0,0,102.1
180,Pharaoh Brown,HOU,27,te,5,4,12,7,95,0,4,49,7,46,6.6,7.4,1,7,1,8.3,1,49
181,DJ Chark,JAX,25,wr,4,4,22,7,154,2,7,130,18.6,24,3.4,16.3,0,,1,4.5,1,69.1
182,Keelan Cole,NYJ,28,wr,4,2,9,7,160,0,5,149,21.3,11,1.6,20,0,,0,0,1,79.2
183,Damien Harris,NWE,24,rb,5,5,8,7,46,0,1,7,1,39,5.6,1.4,1,7,0,0,0,90.6
184,DeSean Jackson,LAR,35,,5,0,13,7,215,1,4,112,16,103,14.7,23.2,0,,0,0,1,92.6
185,Tyler Johnson,TAM,23,,5,0,14,7,110,0,4,82,11.7,28,4,10.9,0,,0,0,0,76.5
186,Allen Lazard,GNB,26,wr,5,4,10,7,97,0,3,57,8.1,40,5.7,10.1,0,,0,0,0,100.8
187,James O'Shaughnessy,JAX,29,te,2,2,9,7,72,0,3,45,6.4,27,3.9,6.6,1,7,1,11.1,0,100
188,Samaje Perine,CIN,26,,5,0,9,7,54,1,4,7,1,47,6.7,1.1,0,,0,0,0,128.7
189,Josh Reynolds,TEN,26,,3,0,10,7,67,0,5,44,6.3,23,3.3,13.9,0,,0,0,0,88.3
190,Demarcus Robinson,KAN,27,wr,5,5,10,7,80,1,3,65,9.3,15,2.1,13.5,0,,0,0,0,127.1
191,Kyle Rudolph,NYG,32,te,5,3,11,7,71,0,4,55,7.9,16,2.3,7.9,0,,0,0,0,82
192,Darius Slayton,NYG,24,,3,0,14,7,127,1,4,119,17,8,1.1,14.4,0,,3,21.4,0,105.4
193,Lee Smith,ATL,34,te,5,2,7,7,46,1,2,26,3.7,20,2.9,3.7,0,,0,0,0,133.6
194,Darrel Williams,KAN,26,,5,0,10,7,45,0,2,2,0.3,43,6.1,0.5,0,,1,10,0,79.2
195,Ty'Son Williams,BAL,25,rb,4,3,9,7,60,0,3,6,0.9,54,7.7,2.9,0,,0,0,0,94.4
196,Salvon Ahmed,MIA,23,,5,0,11,6,52,0,2,5,0.8,47,7.8,4.2,1,6,2,18.2,0,67.2
197,Danny Amendola,HOU,36,,2,0,6,6,43,1,2,24,4,19,3.2,4,0,,0,0,0,136.1
198,Tavon Austin,JAX,31,,2,0,8,6,62,0,2,48,8,14,2.3,7.9,1,6,0,0,0,96.9
199,Trinity Benson,DET,24,,5,0,15,6,55,0,3,24,4,31,5.2,7.9,0,,2,13.3,1,22.9
200,Devontae Booker,NYG,29,,4,0,7,6,30,1,1,-6,-1,36,6,-1.4,0,,1,14.3,0,124.1
201,Harrison Bryant,CLE,23,te,5,2,10,6,69,0,3,43,7.2,26,4.3,12.5,0,,0,0,1,41.2
202,Chris Carson,SEA,27,rb,4,4,6,6,29,0,1,-13,-2.2,42,7,-2.2,2,3,0,0,0,86.8
203,Chris Conley,HOU,29,wr,5,4,10,6,124,1,4,86,14.3,38,6.3,14.3,1,6,0,0,0,137.1
204,Demetric Felton,CLE,23,,5,0,7,6,76,1,4,-8,-1.3,84,14,2,1,6,0,0,0,151.5
205,Marquise Goodwin,CHI,31,,5,0,12,6,63,0,3,43,7.2,20,3.3,9.8,0,,0,0,1,30.9
206,Travis Homer,SEA,23,,5,0,6,6,75,0,4,4,0.7,71,11.8,0.7,2,3,0,0,0,118.7
207,Justin Jackson,LAC,25,,4,0,6,6,27,0,1,-6,-1,33,5.5,-1,0,,0,0,0,85.4
208,Jerry Jeudy,DEN,22,wr,1,1,7,6,72,0,4,64,10.7,8,1.3,11.9,0,,0,0,0,109.5
209,Juwan Johnson,NOR,25,,5,0,11,6,64,3,6,44,7.3,20,3.3,10.5,0,,0,0,1,73.5
210,Ty Johnson,NYJ,24,rb,5,1,13,6,51,0,3,21,3.5,30,5,5.8,0,,2,15.4,0,56.9
211,Tyler Kroft,NYJ,29,te,4,2,10,6,46,0,2,26,4.3,20,3.3,5.5,0,,0,0,0,71.2
212,Jarvis Landry,CLE,29,wr,2,2,6,6,80,0,5,14,2.3,66,11,2.3,0,,0,0,0,118.7
213,David Montgomery,CHI,24,rb,4,4,9,6,49,0,3,1,0.2,48,8,0.2,1,6,0,0,0,80.3
214,MyCole Pruitt,TEN,29,te,5,2,6,6,78,1,5,37,6.2,41,6.8,6.2,0,,0,0,0,158.3
215,Adam Trautman,NOR,24,te,5,3,10,6,64,0,3,34,5.7,30,5,6.2,0,,2,20,0,78.7
216,Marquez Valdes-Scantling,GNB,27,wr,3,3,16,6,76,1,4,52,8.7,24,4,21.8,0,,0,0,1,47.9
217,Dyami Brown,WAS,22,wr,4,3,14,5,51,0,2,42,8.4,9,1.8,14.2,0,,1,7.1,0,47
