Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
1,Brandin Cooks,HOU,28,wr,2,2,21,14,210,1,10,153.3333333,10,61.33333333,4,11.6,1,23,2,6.3,0,114.3
2,D.J. Moore,CAR,24,wr,2,2,20,16,159,1,11,135.3333333,9.2,54.66666667,3.7,6.9,0,,1,3.2,0,110.3
6,Christian McCaffrey,CAR,25,rb,2,2,15,14,154,0,11,20,1.3,143,8.9,1.2,4,4,0,0,0,106.6
43,Terrace Marshall Jr.,CAR,21,wr,2,1,9,6,43,0,3,32,4.8,28.66666667,4.3,6.4,0,,0,0,0,88.7
79,Dan Arnold,CAR,26,te,2,1,8,5,60,0,3,36.66666667,7.9,19.33333333,4.1,4.8,0,,0,0,0,86.9
114,Jordan Akins,HOU,29,te,2,1,9,5,49,0,3,43,8.6,6,1.2,8,0,,1,11.1,0,71.1
115,Robby Anderson,CAR,28,wr,2,2,10,4,95,1,4,65,14.8,29,5.8,16.9,1,5,0,0,0,109.3
127,Chuba Hubbard,CAR,22,,2,0,3,1,4,0,1,0,3.6,4,2.6,2.5,0,,0,0,0,70.3
129,David Johnson,HOU,30,,2,0,6,5,40,1,2,-2,-0.4,42,8.4,0.5,0,,0,0,0,134
146,Pharaoh Brown,HOU,27,te,2,2,6,4,67,0,3,33,8.3,34,8.5,11.7,1,4,0,0,0,104.2
172,Chris Conley,HOU,29,wr,2,2,5,3,40,0,2,26,8.7,14,4.7,3.6,1,3,0,0,0,85.4
192,Brandon Zylstra,CAR,28,,2,0,3,3,44,1,3,29,9.7,15,5,9.7,1,3,0,0,0,158.3
197,Rex Burkhead,HOU,31,,2,0,3,2,11,0,1,-2,-1,13,6.5,0,1,2,0,0,0,72.9
208,Mark Ingram,HOU,32,rb,2,2,4,2,-2,0,0,-2,-1,0,0,6,0,,0,0,0,56.2
226,Ian Thomas,CAR,25,te,2,2,4,2,24,0,1,1,0.5,23,11.5,2.5,1,2,1,25,0,68.7
253,Royce Freeman,CAR,25,,2,0,1,1,8,0,0,5,5,3,3,5,0,,0,0,0,100
269,Phillip Lindsay,HOU,27,,2,0,2,1,22,1,1,-4,-4,26,26,-3.5,0,,1,50,0,129.2
277,Andre Roberts,HOU,33,,2,0,2,1,35,0,1,19,19,16,16,14.5,0,,0,0,1,56.2
291,Tommy Tremble,CAR,23,te,2,1,1,1,30,0,1,25,25,5,5,25,0,,0,0,0,118.7
3,Amari Cooper,DAL,27,wr,2,2,22,16,163,2,10,128,8,35,2.2,7.7,0,,0,0,0,123.9
4,T.J. Hockenson,DET,24,te,2,2,20,16,163,2,11,82,5.1,81,5.1,7.2,1,16,0,0,1,113.1
5,Cooper Kupp,LAR,28,wr,2,2,21,16,271,3,11,125,7.8,146,9.1,7.7,4,4,1,4.8,1,137.4
7,Sterling Shepard,NYG,28,wr,2,2,19,16,207,1,10,151,9.4,56,3.5,9.4,1,16,0,0,0,129.6
8,CeeDee Lamb,DAL,22,wr,2,2,24,15,185,1,10,76,5.1,109,7.3,8.5,1,15,2,8.3,2,65.5
9,Terry McLaurin,WAS,26,wr,2,2,18,15,169,1,9,114,7.6,55,3.7,8.4,0,,0,0,1,101.2
10,Deebo Samuel,SFO,25,wr,2,2,20,15,282,1,9,127,8.5,155,10.3,7.4,2,7.5,3,15,0,133.3
11,Adam Thielen,MIN,31,wr,2,2,17,15,131,3,8,86,5.7,45,3,5.9,0,,0,0,0,138.4
12,Darren Waller,LVR,29,te,2,2,26,15,170,1,7,115,7.7,55,3.7,10.3,1,15,2,7.7,0,90.2
13,Mike Williams,LAC,27,wr,2,2,22,15,173,2,10,114,7.6,59,3.9,9.3,1,15,2,9.1,0,122
14,Tyreek Hill,KAN,27,wr,2,2,19,14,211,1,9,148,10.6,63,4.5,13.1,1,14,0,0,0,127.3
15,Diontae Johnson,PIT,25,wr,2,2,22,14,141,1,7,52,3.7,89,6.4,8.5,0,,0,0,1,78
16,Davante Adams,GNB,29,wr,2,2,16,13,177,0,6,130,10,47,3.6,9.8,1,13,0,0,1,86.7
17,Keenan Allen,LAC,29,wr,2,2,21,13,208,0,11,150,11.5,58,4.5,10.5,1,13,3,14.3,2,55.4
18,Stefon Diggs,BUF,28,wr,2,2,21,13,129,1,7,101,7.8,28,2.2,11.2,0,,0,0,1,75.3
19,Chris Godwin,TAM,25,wr,2,2,18,13,167,2,11,94,7.2,73,5.6,9.1,2,6.5,2,11.1,0,138
20,Travis Kelce,KAN,32,te,2,2,15,13,185,3,12,67,5.2,118,9.1,5.5,3,4.3,0,0,1,129.9
21,Cole Beasley,BUF,32,wr,2,2,17,12,96,0,3,46,3.8,50,4.2,4.1,0,,1,5.9,0,84.4
22,Braxton Berrios,NYJ,26,,2,0,18,12,124,0,4,86,7.2,38,3.2,6.3,0,,1,5.6,0,86.3
23,Marquise Brown,BAL,24,wr,2,2,16,12,182,2,9,100,8.3,82,6.8,11.9,1,12,0,0,1,125.5
24,Rob Gronkowski,TAM,32,te,2,2,13,12,129,4,7,80,6.7,49,4.1,7.7,1,12,0,0,0,147.6
25,Tyler Lockett,SEA,29,wr,2,2,16,12,278,3,7,195,16.3,83,6.9,16.9,1,12,0,0,0,156.2
26,K.J. Osborn,MIN,24,wr,2,2,15,12,167,1,5,99,8.3,68,5.7,7.9,1,12,0,0,0,135.3
27,Calvin Ridley,ATL,27,wr,2,2,18,12,114,1,6,85,7.1,29,2.4,11,0,,1,5.6,0,102.5
28,D'Andre Swift,DET,22,,2,0,16,12,106,1,3,-19,-1.6,125,10.4,-0.3,3,4,2,12.5,0,113
29,James White,NWE,29,,2,0,13,12,94,0,5,24,2,70,5.8,2.1,1,12,1,7.7,0,96.8
30,Justin Jefferson,MIN,22,wr,2,2,19,11,136,1,5,85,7.7,51,4.6,12.5,1,11,2,10.5,0,97.7
31,Marvin Jones,JAX,31,wr,2,2,20,11,132,2,5,114,10.4,18,1.6,14,0,,0,0,0,108.7
32,Darnell Mooney,CHI,24,wr,2,2,15,11,92,0,5,81,7.4,11,1,8.6,1,11,0,0,1,61
33,Rondale Moore,ARI,21,wr,2,2,13,11,182,1,7,35,3.2,147,13.4,4.1,2,5.5,0,0,1,112.3
34,Michael Pittman Jr.,IND,24,wr,2,2,16,11,152,0,6,112,10.2,40,3.6,11.1,0,,0,0,0,99
35,Hunter Renfrow,LVR,26,,2,0,16,11,127,0,7,66,6,61,5.5,7.7,1,11,1,6.3,0,92.4
36,Jamaal Williams,DET,26,rb,2,2,12,11,68,0,4,0,0,68,6.2,0.3,1,11,0,0,0,90.3
37,Tyler Boyd,CIN,27,wr,2,1,13,10,105,0,7,65,6.5,40,4,4.9,0,,0,0,2,60.3
