player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Derrick Henry,10679,HB,TEN,1,34,11,4,56.4,141,0,250,0,0,11,187,177.9,5,11,31,2,13,22.5,83.4,75.3,,75.8,51.1,83.0,60.0,52,0,0,0,17,39,0,0,0,34,2,250,187,5.5,7.4,0.0,21
Jonathan Taylor,57488,HB,IND,1,30,5,4,59.3,150,0,253,1,0,5,144,77.4,7,10,14,0,10,79.8,82.0,77.8,,79.1,30.5,84.3,60.0,56,0,1,1,16,36,0,0,2,31,2,253,144,4.8,8.4,0.06,19
Melvin Gordon III,9448,HB,DEN,1,26,6,1,16.1,15,0,93,0,1,6,79,70.9,2,3,10,0,14,79.3,67.6,77.0,,62.0,69.2,65.8,60.0,15,0,17,4,15,28,0,0,5,30,1,93,79,3.04,3.6,1.13,12
David Montgomery,45719,HB,CHI,1,22,2,0,0.0,0,0,69,0,3,2,36,26.4,0,6,6,0,2,29.0,68.4,79.0,,41.3,56.5,72.5,60.0,8,0,63,9,33,24,0,0,9,31,1,69,36,1.64,3.1,1.91,19
Alexander Mattison,45817,HB,MIN,1,21,5,2,37.9,36,0,95,0,4,5,60,107.1,2,6,18,0,3,78.3,90.4,74.5,,79.2,84.0,85.8,60.0,20,0,50,3,17,27,0,0,3,24,1,95,60,2.86,4.5,2.94,17
Cam Akers,57206,HB,LA,1,21,0,0,0.0,0,0,34,0,0,0,31,0.0,1,2,26,1,11,27.0,40.4,78.1,,28.5,76.2,34.7,60.0,10,0,52,4,17,24,0,0,4,25,0,34,31,1.48,1.6,3.06,10
Jeff Wilson Jr.,29413,HB,SF,1,20,1,1,23.7,18,0,76,2,0,1,50,10.9,1,2,28,0,10,77.8,54.3,77.4,,54.3,44.0,61.1,60.0,18,0,12,3,28,23,0,0,6,23,1,76,50,2.5,3.8,0.43,10
Antonio Gibson,78050,HB,WAS,1,19,3,0,0.0,0,0,75,0,0,3,50,39.5,3,3,32,0,9,77.3,65.7,75.4,,69.2,56.2,66.3,59.2,13,0,6,1,13,23,0,0,1,20,0,75,50,2.63,3.9,0.46,10
Ty Montgomery,9527,HB,NO,1,18,4,1,34.3,36,0,105,0,0,4,53,62.0,3,4,20,0,8,76.7,65.5,75.7,,74.6,52.3,67.2,60.1,36,0,2,1,17,23,0,0,2,19,0,105,53,2.94,5.8,0.12,9
Sony Michel,27589,HB,NE,1,16,3,0,0.0,0,0,76,0,0,3,36,35.5,2,2,19,0,15,76.6,72.4,75.3,,80.5,84.9,67.2,54.4,13,0,60,3,11,25,0,0,3,19,0,76,36,2.25,4.8,5.45,1
