player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Matt Breida,12271,HB,MIA,1,9,1,0,0.0,0,0,28,0,0,1,23,25.6,1,1,17,0,4,73.1,68.6,74.2,,75.2,75.0,64.7,60.0,12,0,31,1,5,14,0,0,1,10,0,28,23,2.56,3.1,6.2,5
Cam Akers,57206,HB,LA,1,9,2,1,75.4,46,0,61,0,0,2,62,153.1,1,2,26,0,3,72.7,70.5,69.9,,69.2,60.0,68.1,60.0,46,0,0,0,0,11,0,0,0,9,0,61,62,6.89,6.8,,6
Kyler Murray,38334,QB,ARZ,1,9,1,1,51.6,16,0,31,0,0,1,3,3.7,2,4,1,0,0,81.1,73.7,0.0,76.1,,,58.8,60.0,16,1,0,0,0,32,0,0,0,9,1,31,3,0.33,3.4,,4
Jeremy McNichols,11917,HB,TEN,1,9,1,0,0.0,0,0,28,0,0,1,31,34.4,0,1,31,0,3,73.1,65.1,72.6,,84.4,58.2,63.1,60.0,7,0,3,1,8,10,0,0,1,10,0,28,31,3.44,3.1,0.38,6
Frank Gore,2282,HB,NYJ,1,9,1,0,0.0,0,0,30,0,0,1,29,35.8,1,3,22,0,3,72.7,53.7,73.9,,,53.5,55.0,60.0,11,0,0,0,8,11,0,0,0,9,0,30,29,3.22,3.3,0.0,6
D'Ernest Johnson,45734,HB,CLV,1,8,2,1,87.5,28,0,32,0,0,2,20,55.6,1,1,8,0,3,72.5,53.1,73.9,,34.1,55.9,54.5,60.0,28,0,4,1,11,9,0,0,1,9,0,32,20,2.5,4.0,0.36,5
Latavius Murray,7962,HB,NO,1,8,0,0,0.0,0,0,34,0,3,0,21,78.8,0,0,20,0,3,72.9,66.4,72.0,,75.9,89.1,59.0,60.0,8,0,23,2,9,10,0,0,2,10,0,34,21,2.63,4.3,2.56,5
Malcolm Brown,9902,HB,LA,1,8,2,0,0.0,0,0,30,0,0,2,9,25.0,1,1,26,0,4,72.5,50.3,73.6,,15.6,52.5,54.6,,12,0,-6,1,15,8,0,0,2,9,0,30,9,1.13,3.8,-0.4,4
Chris Carson,12004,HB,SEA,1,8,4,1,55.8,29,0,52,0,1,4,46,205.4,1,3,29,0,1,74.1,80.1,76.9,,77.5,74.3,80.0,,29,0,27,6,18,8,0,0,7,14,1,52,46,5.75,6.5,1.5,7
T.J. Yeldon,9469,HB,BUF,1,7,1,1,65.4,34,0,52,1,0,1,35,62.5,1,4,4,1,2,19.2,61.4,78.5,,81.3,54.0,63.0,,34,0,22,1,16,7,0,0,2,8,0,52,35,5.0,7.4,1.38,2
Devontae Booker,10770,HB,LV,1,7,1,1,69.4,43,0,62,0,0,1,43,76.8,1,2,23,0,4,71.9,64.6,72.5,,47.5,60.0,70.5,44.6,43,0,5,1,3,10,0,0,1,8,0,62,43,6.14,8.9,1.67,3
Benny Snell Jr.,45954,HB,PIT,1,7,0,0,0.0,0,0,19,0,0,0,8,0.0,0,1,25,0,4,71.4,66.2,72.3,,,56.6,65.8,60.0,8,0,0,0,3,11,0,0,0,7,0,19,8,1.14,2.7,0.0,2
Gus Edwards,46027,HB,BLT,1,7,0,0,0.0,0,0,25,0,0,0,15,0.0,0,2,3,0,5,71.4,53.4,74.9,,70.4,52.0,55.6,60.0,6,0,0,0,15,8,0,0,1,7,0,25,15,2.14,3.6,0.0,2
Tony Pollard,27126,HB,DAL,1,6,1,0,0.0,0,0,30,1,1,1,30,125.0,1,2,9,0,1,73.4,69.7,72.5,,69.2,44.3,76.2,60.0,13,0,2,2,6,8,0,0,3,8,0,30,30,5.0,5.0,0.33,4
Patrick Mahomes,11765,QB,KC,1,1,0,0,0.0,0,0,1,0,0,0,3,0.0,0,1,16,0,0,81.4,81.5,79.4,84.1,,,51.8,60.0,6,0,0,0,0,15,20,5,0,1,1,21,27,4.5,3.5,,1
Brian Hill,11911,HB,ATL,1,6,2,0,0.0,0,0,39,0,0,2,30,125.0,1,3,2,0,4,72.3,79.6,72.6,,,60.7,82.1,60.0,11,0,15,2,12,8,0,0,2,8,0,39,30,5.0,6.5,1.25,2
Russell Wilson,7077,QB,SEA,1,0,0,0,0.0,0,0,0,0,0,0,,100.0,3,3,29,0,0,79.5,78.8,78.3,73.1,,,77.4,60.0,19,0,0,0,0,11,58,5,0,0,0,58,0,0.0,11.6,,0
Wayne Gallman,11895,HB,NYG,1,5,1,0,0.0,0,0,24,0,0,1,13,37.1,1,2,21,0,5,70.9,71.3,71.2,,73.4,64.1,70.3,60.0,13,0,0,2,4,7,0,0,2,7,0,24,13,2.6,4.8,0.0,0
Gardner Minshew,41401,QB,JAX,1,1,0,0,0.0,0,0,0,0,0,0,0,0.0,1,2,15,1,0,37.7,57.1,79.6,56.2,,59.8,61.9,60.0,11,0,0,0,1,17,18,3,0,1,0,18,0,0.0,4.5,0.0,1
Joe Flacco,4332,QB,NYJ,1,0,0,0,0.0,0,0,0,0,0,0,,100.0,0,3,22,0,0,29.0,55.8,0.0,56.6,,58.9,61.8,60.0,9,1,0,0,1,24,20,4,0,0,0,20,3,0.75,5.0,0.0,0
Ryan Tannehill,7014,QB,TEN,1,1,0,0,0.0,0,0,3,0,0,0,0,0.0,2,4,31,0,0,78.3,95.0,79.2,92.3,,,87.1,60.0,23,0,0,0,0,32,39,3,0,1,1,42,1,0.25,10.5,,0
Derek Carr,8671,QB,LV,1,4,0,0,0.0,0,0,1,0,0,0,2,0.0,0,2,23,0,0,79.0,75.6,79.3,71.6,,,71.0,60.0,2,0,0,0,0,36,0,0,0,4,0,1,2,0.5,0.3,,0
Carson Wentz,10636,QB,PHI,1,3,1,0,0.0,0,0,9,0,0,1,2,22.2,0,1,24,0,0,80.1,81.9,78.7,83.8,,59.3,53.1,60.0,4,0,0,0,1,15,2,1,0,3,0,11,3,0.75,2.8,0.0,1
Curtis Samuel,11795,WR,CAR,1,4,3,1,60.7,17,0,28,0,0,3,20,166.7,1,1,5,0,1,71.6,67.1,78.2,,,60.2,72.1,77.2,17,0,36,5,33,14,0,0,5,9,0,28,20,5.0,7.0,1.09,3
Justin Herbert,28237,QB,LAC,1,3,1,0,0.0,0,0,3,0,0,1,4,44.4,0,0,27,1,1,79.5,77.5,79.3,77.8,,,56.5,60.0,5,0,0,0,0,31,5,1,0,3,0,8,7,1.75,2.0,,1
Jeff Wilson Jr.,29413,HB,SF,1,4,0,0,0.0,0,0,27,0,0,0,19,0.0,0,2,28,0,2,68.6,61.1,73.8,,62.0,54.3,62.5,,9,0,0,0,4,4,0,0,1,4,0,27,19,4.75,6.8,0.0,2
Josh Allen,46601,QB,BUF,1,2,3,0,0.0,0,0,4,0,0,1,4,100.0,0,1,4,0,0,80.4,76.7,79.2,72.4,,,74.7,60.0,7,0,0,0,0,19,14,2,0,2,0,18,18,4.5,4.5,,0
Chase Claypool,42312,WR,PIT,1,3,0,0,0.0,0,0,6,0,1,0,2,6.7,0,2,25,0,0,72.2,90.0,79.4,,,89.3,64.7,62.7,3,1,110,7,23,24,0,0,11,10,1,6,2,0.67,2.0,4.78,0
Tom Brady,698,QB,TB,1,3,0,0,,0,0,0,0,0,0,0,0.0,0,1,30,1,0,80.7,68.1,79.4,66.0,,,64.8,60.0,1,0,0,0,0,21,0,0,0,3,0,0,0,0.0,0.0,,0
Teddy Bridgewater,8667,QB,CAR,1,1,1,0,0.0,0,1,-1,0,0,0,0,0.0,0,0,5,0,0,79.1,75.5,79.0,78.0,,,48.0,60.0,2,1,0,0,0,26,4,2,0,1,0,3,4,1.33,1.0,,0
Joe Burrow,28022,QB,CIN,1,1,0,0,0.0,0,0,2,0,0,0,1,0.0,0,1,7,2,0,21.6,42.6,79.2,42.7,,,56.7,60.0,6,0,0,0,0,26,8,2,0,1,0,10,22,7.33,3.3,,0
Ryan Fitzpatrick,2467,QB,MIA,1,2,1,0,0.0,0,0,-1,0,0,0,0,0.0,1,1,17,0,0,78.4,88.0,79.2,84.4,,,69.4,61.0,17,0,0,0,0,34,17,1,0,2,0,16,2,0.67,5.3,,0
Travis Homer,45859,HB,SEA,1,3,0,0,0.0,0,0,14,0,0,0,6,0.0,0,0,29,0,0,67.2,59.9,74.7,,85.4,54.8,55.2,,6,0,0,0,9,3,0,0,0,3,0,14,6,2.0,4.7,0.0,3
Lynn Bowden Jr.,61361,WR,MIA,1,3,0,0,0.0,0,0,4,0,0,0,4,0.0,0,1,17,0,3,68.6,69.4,73.5,,,56.9,65.7,69.9,3,0,0,0,2,7,0,0,0,3,0,4,4,1.33,1.3,0.0,0
Tyreek Hill,10799,WR,KC,1,3,0,0,0.0,0,0,15,0,2,0,2,22.2,1,1,16,0,1,70.3,77.5,78.5,,,78.7,57.0,56.7,10,0,78,3,43,14,0,0,6,6,1,15,2,0.67,5.0,1.81,0
Anthony McFarland Jr.,57289,HB,PIT,1,3,0,0,0.0,0,0,6,0,0,0,6,0.0,0,0,25,0,0,67.2,46.4,67.2,,,57.7,49.1,,4,0,0,0,2,3,0,0,0,3,0,6,6,2.0,2.0,0.0,3
Chase Edmonds,45851,HB,ARZ,1,3,0,1,80.6,29,0,36,0,0,0,1,0.0,1,2,1,0,0,71.9,78.2,78.1,,76.7,84.3,71.8,60.7,29,0,56,5,15,12,0,0,6,8,1,36,1,0.33,12.0,3.73,3
Jared Goff,10635,QB,LA,1,2,0,0,,0,0,-2,0,0,0,0,0.0,0,1,26,1,0,78.4,75.1,79.1,72.9,,,64.4,60.0,2,0,0,0,0,34,2,1,0,2,1,0,0,0.0,0.0,,0
Taysom Hill,12112,QB,NO,1,2,1,0,0.0,0,0,4,1,0,0,4,0.0,0,1,20,0,2,67.8,38.2,76.3,53.5,,40.7,62.0,39.5,9,0,0,0,13,4,9,1,2,2,1,13,7,2.33,4.3,0.0,0
Nyheim Hines,48103,HB,IND,1,3,0,0,0.0,0,0,8,0,0,0,3,0.0,0,0,14,0,1,72.3,62.8,75.1,,,65.3,61.1,,5,0,22,2,17,3,0,0,4,5,0,8,3,1.0,2.7,1.29,2
Cordarrelle Patterson,7810,HB,CHI,1,3,1,0,0.0,0,0,7,0,1,1,11,122.2,0,1,6,0,0,72.9,62.7,73.4,,,69.4,57.3,,3,0,38,3,11,3,0,0,3,6,0,7,11,3.67,2.3,3.45,3
Duke Johnson Jr.,9510,HB,HST,1,3,0,0,0.0,0,0,8,0,1,0,3,25.0,0,0,13,0,0,68.2,56.7,74.9,,76.0,63.5,52.7,,3,0,11,1,10,3,0,0,1,4,0,8,3,1.0,2.7,1.1,3
Evan Engram,11778,TE,NYG,1,2,0,0,0.0,0,0,9,0,0,0,0,0.0,0,1,21,0,0,67.8,56.7,78.6,,73.2,62.1,60.8,44.3,6,0,16,1,30,19,0,0,2,3,1,9,0,0.0,4.5,0.53,0
Andy Janovich,10810,FB,CLV,1,2,0,0,0.0,0,0,4,0,0,0,2,0.0,0,1,8,0,1,65.2,54.8,72.1,,,55.5,58.3,56.8,2,0,0,0,6,8,0,0,0,2,0,4,2,1.0,2.0,0.0,0
Dak Prescott,10769,QB,DAL,1,2,1,0,0.0,0,0,7,0,0,1,6,100.0,0,0,9,0,0,76.8,85.8,77.5,77.8,,91.2,69.4,60.0,9,0,11,1,1,21,0,0,1,3,0,7,6,3.0,3.5,11.0,0
Michael Burton,9601,FB,NO,1,2,0,0,0.0,0,0,2,0,0,0,1,0.0,0,1,20,0,0,65.2,55.7,72.5,,72.4,57.5,61.8,45.7,2,0,0,0,3,9,0,0,0,2,0,2,1,0.5,1.0,0.0,0
Trenton Cannon,66446,HB,CAR,1,2,0,0,0.0,0,0,-1,0,0,0,3,0.0,0,0,5,0,2,65.2,55.3,66.4,,,,56.7,,2,0,0,0,0,2,0,0,0,2,0,-1,3,1.5,-0.5,,0
Mike Boone,31615,HB,MIN,1,2,2,0,0.0,0,0,19,0,0,2,15,750.0,1,0,18,0,1,67.2,67.3,68.0,,,58.4,66.4,,12,0,0,0,2,3,0,0,0,2,0,19,15,7.5,9.5,0.0,1
Daniel Jones,39395,QB,NYG,1,2,1,0,0.0,0,0,-7,0,0,1,0,0.0,0,0,21,1,1,28.8,68.6,79.1,69.0,,,55.2,60.0,-1,0,0,0,0,28,0,0,0,2,0,-7,0,0.0,-3.5,,0
Chris Thompson,7936,HB,JAX,1,2,0,0,0.0,0,0,7,0,2,0,3,60.0,0,0,15,0,0,68.7,55.7,79.5,,78.9,56.3,53.3,60.0,4,0,35,3,23,3,0,0,4,5,0,7,3,1.5,3.5,1.52,1
Darrynton Evans,40692,HB,TEN,1,2,0,0,0.0,0,0,12,0,0,0,1,0.0,0,0,31,0,0,65.2,60.3,68.5,,39.3,58.0,62.5,,9,0,0,0,1,2,0,0,0,2,0,12,1,0.5,6.0,0.0,2
Kyle Juszczyk,7912,FB,SF,1,2,0,0,0.0,0,0,11,0,0,0,4,0.0,0,2,28,0,0,65.2,62.7,74.6,,75.0,54.4,69.8,50.7,7,0,0,0,9,11,0,0,1,2,1,11,4,2.0,5.5,0.0,0
Ito Smith,45932,HB,ATL,1,2,0,0,0.0,0,0,6,0,0,0,3,0.0,0,0,2,0,0,67.2,55.8,72.3,,,53.7,57.9,,5,0,0,0,6,3,0,0,0,2,0,6,3,1.5,3.0,0.0,1
Lamar Jackson,46416,QB,BLT,1,2,1,0,0.0,0,0,3,0,0,1,5,125.0,0,1,3,0,1,79.5,49.7,78.9,48.8,,,61.8,60.0,7,0,0,0,0,22,0,0,0,2,0,3,5,2.5,1.5,,0
Baker Mayfield,46518,QB,CLV,1,1,0,0,0.0,0,0,1,0,0,0,1,0.0,1,1,8,1,0,28.8,54.7,79.4,54.3,60.9,,58.7,60.0,16,0,0,0,0,32,16,1,0,1,0,17,1,0.5,8.5,,1
Ray-Ray McCloud III,47895,WR,PIT,1,2,2,1,92.1,58,0,63,0,0,2,27,540.0,1,1,25,0,0,71.2,83.5,73.8,,,66.0,87.8,54.5,58,0,12,3,8,8,0,0,3,5,0,63,27,13.5,31.5,1.5,0
Ben Roethlisberger,1732,QB,PIT,1,2,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,0,25,0,0,79.7,76.8,79.6,75.4,,,60.0,60.0,-1,0,0,0,0,33,0,0,0,2,0,-2,0,0.0,-1.0,,0
Deshaun Watson,11767,QB,HST,1,0,1,0,0.0,0,0,0,0,0,0,,100.0,2,1,13,0,0,78.7,86.5,78.7,81.2,,,76.0,60.0,14,1,0,0,0,21,25,2,0,0,0,25,14,7.0,12.5,,0
Adam Thielen,8288,WR,MIN,1,1,2,0,0.0,0,0,3,0,0,2,5,100.0,0,0,18,0,0,71.3,84.1,79.8,,,85.4,57.3,59.3,3,0,80,9,41,38,0,0,13,10,0,3,5,5.0,3.0,1.95,0
Marquise Brown,61568,WR,BLT,1,1,0,0,0.0,0,0,1,0,2,0,0,0.0,0,0,3,0,0,70.1,77.8,78.7,,,76.4,,61.4,1,0,77,6,37,17,0,0,9,7,0,1,0,0.0,1.0,2.08,0
J.D. McKissic,11047,HB,WAS,1,1,0,0,0.0,0,0,3,0,2,0,2,57.1,0,1,32,0,0,69.8,65.6,75.8,,74.1,67.3,61.8,60.0,3,0,46,6,23,2,0,0,8,7,0,3,2,2.0,3.0,2.0,1
J.K. Dobbins,57366,HB,BLT,1,1,2,1,100.0,34,0,34,0,1,2,27,2025.0,1,1,3,0,1,67.4,72.0,76.6,,75.0,63.6,67.8,60.0,34,0,21,3,14,3,0,0,3,4,0,34,27,27.0,34.0,1.5,0
Kyle Allen,26152,QB,WAS,1,0,0,0,0.0,0,0,0,0,0,0,,100.0,0,1,32,0,0,74.5,61.1,75.5,56.4,,,64.4,60.0,7,0,0,0,0,7,7,1,0,0,1,7,0,0.0,7.0,,0
Trevon Wesco,42018,TE,NYJ,1,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,22,0,0,64.6,33.9,0.0,,70.3,59.1,55.1,55.2,0,1,5,1,2,13,0,0,1,2,0,0,0,0.0,0.0,2.5,0
Amari Cooper,9437,WR,DAL,1,1,0,0,0.0,0,1,-2,0,2,0,1,66.7,0,0,9,0,0,66.2,60.7,77.9,,,63.1,56.6,54.9,-2,1,23,2,25,17,0,0,4,3,0,-2,1,1.0,-2.0,0.92,0
Darrel Williams,13014,HB,KC,1,1,0,0,0.0,0,0,4,1,0,0,2,0.0,0,0,16,0,0,66.2,46.4,80.5,,9.2,41.4,56.7,60.0,4,0,15,1,22,3,0,0,5,2,0,4,2,2.0,4.0,0.68,1
Kirk Cousins,7102,QB,MIN,1,1,0,0,0.0,0,0,2,0,0,0,1,0.0,0,1,18,2,0,79.7,77.9,80.1,78.5,,,53.1,60.0,2,0,0,0,0,43,0,0,0,1,0,2,1,1.0,2.0,,0
Nick Foles,7089,QB,CHI,1,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,6,1,0,32.3,66.8,78.9,65.9,,,60.0,60.0,-1,0,0,0,0,15,0,0,0,1,0,-1,0,0.0,-1.0,,0
Alex Armah,11948,FB,CAR,1,1,0,0,0.0,0,0,2,0,0,0,0,0.0,0,1,5,0,0,61.9,59.5,70.6,,73.1,56.9,62.0,51.0,2,0,0,0,3,6,0,0,0,1,0,2,0,0.0,2.0,0.0,0
Jakeem Grant,10820,WR,MIA,1,1,0,0,0.0,0,0,-12,1,0,0,1,0.0,0,0,17,0,0,72.3,52.4,73.2,,,56.9,56.2,58.4,-12,0,6,1,6,7,0,0,3,2,0,-12,1,1.0,-12.0,1.0,0
Robert Griffin III,7008,QB,BLT,1,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,3,0,0,61.9,60.0,64.6,,,,60.0,,-1,0,0,0,0,1,0,0,0,1,0,-1,0,0.0,-1.0,,0
Philip Rivers,1725,QB,IND,1,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,14,0,0,78.8,36.7,0.0,39.3,,,60.0,60.0,-1,1,0,0,0,19,0,0,0,1,0,-1,0,0.0,-1.0,,0
Andy Dalton,6187,QB,DAL,1,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,9,1,0,20.7,74.4,75.0,85.8,,,60.0,60.0,0,0,0,0,0,10,0,0,0,1,0,0,0,0.0,0.0,,0
Matt Ryan,4317,QB,ATL,1,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,2,1,0,28.3,58.8,79.0,58.1,,,60.0,60.0,-1,0,0,0,0,26,0,0,0,1,0,-1,0,0.0,-1.0,,0
Mike Thomas,10840,WR,CIN,1,1,0,0,0.0,0,0,1,0,0,0,0,0.0,0,0,7,1,0,13.3,47.3,77.2,,,47.2,59.2,61.3,1,0,6,1,14,18,0,0,1,2,0,1,0,0.0,1.0,0.43,0
Robbie Anderson,11254,WR,CAR,1,1,0,0,0.0,0,0,3,1,1,0,0,0.0,0,0,5,0,0,71.8,77.4,77.4,,,77.6,59.2,59.1,3,0,112,8,32,14,0,0,12,9,0,3,0,0.0,3.0,3.5,0
Jalen Richard,11395,HB,LV,1,1,0,0,0.0,0,0,4,0,0,0,3,0.0,0,0,23,0,0,69.8,60.8,74.8,,43.5,71.7,56.6,60.0,4,0,26,4,10,3,0,0,5,5,0,4,3,3.0,4.0,2.6,0
Ashton Dulin,91479,WR,IND,1,1,0,0,0.0,0,0,3,0,0,0,5,0.0,0,0,14,0,0,64.6,84.6,70.0,,,89.6,56.6,60.0,3,0,34,1,3,4,0,0,1,2,0,3,5,5.0,3.0,11.33,0
