player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Clyde Edwards-Helaire,57279,HB,KC,1,26,7,2,29.8,48,0,161,0,1,7,94,96.4,5,11,16,0,3,79.1,88.4,79.0,,71.7,67.6,86.6,60.0,31,0,8,4,17,30,0,0,4,30,0,161,94,3.62,6.2,0.47,22
Phillip Lindsay,12660,HB,DEN,1,23,4,1,19.8,20,0,101,0,0,4,74,56.0,2,3,10,0,6,77.9,58.7,75.0,,18.5,52.2,62.1,60.0,20,0,0,0,11,27,0,0,0,23,0,101,74,3.22,4.4,0.0,17
Ronald Jones,34001,HB,TB,1,23,4,1,22.1,25,0,113,0,2,4,78,81.4,3,7,30,0,12,78.2,73.3,75.3,,75.7,65.4,71.5,,25,0,8,2,12,23,0,0,2,25,2,113,78,3.39,4.9,0.67,11
Derrick Henry,10679,HB,TEN,1,22,8,3,68.9,146,0,212,0,1,8,174,296.6,4,7,31,0,6,78.2,91.1,74.4,,80.1,66.7,90.6,,94,0,52,2,16,23,0,0,4,24,2,212,174,7.91,9.6,3.25,16
Todd Gurley II,9443,HB,ATL,1,20,3,0,0.0,0,0,47,0,2,3,37,40.2,0,4,2,0,6,77.6,54.7,0.0,,,63.0,55.9,60.0,9,1,20,3,24,21,0,0,4,23,0,47,37,1.85,2.4,0.83,14
James Conner,11860,HB,PIT,1,20,5,0,0.0,0,0,101,0,0,5,59,70.2,3,8,25,0,8,77.3,78.8,76.2,,59.2,56.2,79.2,,14,0,1,1,11,20,0,0,1,21,1,101,59,2.95,5.1,0.09,9
Kenyan Drake,10707,HB,ARZ,1,20,4,3,67.7,111,0,164,1,0,4,57,57.0,3,6,1,0,8,77.1,62.9,76.0,,73.2,29.8,69.4,60.0,69,0,0,0,18,22,0,0,2,20,2,164,57,2.85,8.2,0.0,11
David Johnson,9519,HB,HST,1,19,1,0,0.0,0,0,57,0,0,1,33,8.7,2,5,13,0,7,77.0,46.8,77.5,,75.2,50.6,47.1,56.8,11,0,12,1,31,21,0,0,2,20,1,57,33,1.74,3.0,0.39,12
David Montgomery,45719,HB,CHI,1,19,5,0,0.0,0,0,58,0,2,5,49,78.5,2,3,6,0,7,77.5,69.7,79.3,,76.8,72.4,66.8,60.0,12,0,39,4,29,23,0,0,4,23,0,58,49,2.58,3.1,1.34,11
Devonta Freeman,8738,HB,NYG,1,18,2,0,0.0,0,0,61,1,0,2,41,24.0,1,3,21,0,10,76.7,56.5,74.8,,74.1,29.9,61.6,60.0,14,0,-4,1,11,22,0,0,2,19,0,61,41,2.28,3.4,-0.36,8
