player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Chase Edmonds,45851,HB,ARZ,1,25,2,0,0.0,0,0,70,0,1,2,63,27.0,0,0,1,0,8,78.9,54.4,79.5,,83.9,61.6,51.3,58.6,6,0,18,3,23,31,0,0,3,28,0,70,63,2.52,2.8,0.78,17
James Robinson,22425,HB,JAX,1,25,4,0,0.0,0,0,99,1,0,4,67,42.9,4,7,15,0,13,78.4,59.4,78.1,,13.4,30.2,68.7,,12,0,0,0,20,25,0,0,1,25,1,99,67,2.68,4.0,0.0,12
Dalvin Cook,11796,HB,MIN,1,22,7,1,34.0,70,0,206,0,1,7,167,253.0,7,8,18,0,10,77.9,92.5,74.8,,77.6,73.4,91.6,,70,0,46,2,13,22,0,0,2,24,2,206,167,7.59,9.4,3.54,12
Derrick Henry,10679,HB,TEN,1,21,3,1,38.2,26,0,68,0,0,3,75,51.0,1,3,31,0,5,77.4,59.6,72.4,,74.7,56.1,59.4,,26,0,0,0,5,21,0,0,0,21,0,68,75,3.57,3.2,0.0,16
Todd Gurley II,9443,HB,ATL,1,19,2,0,0.0,0,0,53,0,0,2,26,13.0,1,2,2,0,9,77.1,44.1,74.8,,18.9,56.5,46.1,60.0,13,0,2,2,21,20,0,0,2,21,1,53,26,1.37,2.8,0.1,9
Christian McCaffrey,11763,HB,CAR,1,18,2,0,0.0,0,0,69,0,1,2,43,25.6,2,5,5,0,9,78.7,67.6,80.2,,44.8,76.4,66.5,30.9,13,0,82,10,30,22,0,0,10,28,1,69,43,2.39,3.8,2.73,9
Ezekiel Elliott,10638,HB,DAL,1,18,1,0,0.0,0,0,51,1,1,1,38,21.1,1,4,9,0,4,76.9,58.2,77.7,,39.0,44.5,65.1,60.0,10,0,18,2,19,20,0,0,3,20,0,51,38,2.11,2.8,0.95,14
Duke Johnson Jr.,9510,HB,HST,1,16,3,0,0.0,0,0,41,0,2,3,44,68.8,0,3,13,1,1,25.6,65.0,78.9,,28.1,72.6,61.0,72.4,8,0,32,4,25,17,0,0,4,20,1,41,44,2.75,2.6,1.28,15
Aaron Jones,11937,HB,GB,1,15,3,0,0.0,0,0,58,0,2,3,41,68.3,2,3,12,0,8,76.5,62.5,74.9,,23.1,64.6,63.2,60.0,11,0,21,5,20,16,0,0,5,20,0,58,41,2.73,3.9,1.05,7
Kalen Ballage,45741,HB,LAC,1,15,1,0,0.0,0,0,69,1,1,1,43,33.7,1,4,27,0,11,75.9,65.0,76.9,,73.4,41.1,69.8,60.0,14,0,15,2,13,17,0,0,3,17,1,69,43,2.87,4.6,1.15,3
Wayne Gallman,11895,HB,NYG,1,14,2,0,0.0,0,0,68,1,0,2,49,46.7,1,6,21,0,8,75.7,71.7,76.4,,81.3,36.9,76.7,60.0,12,0,9,1,17,21,0,0,2,15,1,68,49,3.5,4.9,0.53,6
David Montgomery,45719,HB,CHI,1,14,2,0,0.0,0,0,30,0,0,2,39,32.8,0,1,6,1,1,24.1,53.4,79.1,,56.2,30.2,62.5,,5,0,12,3,26,14,0,0,3,17,0,30,39,2.79,2.1,0.46,9
Damien Harris,35134,HB,NE,1,14,4,1,29.6,21,0,71,0,0,4,52,106.1,3,4,19,0,10,75.5,78.4,72.1,,79.7,55.0,76.3,60.0,21,0,0,0,5,18,0,0,0,14,0,71,52,3.71,5.1,0.0,3
Josh Jacobs,45953,HB,LV,1,14,2,0,0.0,0,0,65,0,0,2,54,51.4,3,4,23,0,6,75.3,81.1,73.8,,,55.8,82.9,60.0,14,0,3,1,13,15,0,0,1,15,1,65,54,3.86,4.6,0.23,8
Lamar Jackson,46416,QB,BLT,1,9,1,0,0.0,0,0,41,0,0,1,16,19.8,0,4,3,0,7,79.5,66.7,78.9,70.5,,,56.2,60.0,9,0,0,0,0,34,17,4,0,9,1,58,20,1.54,4.5,,1
D'Andre Swift,57212,HB,DET,1,13,0,2,51.6,33,0,64,1,1,0,24,11.5,2,4,11,1,3,75.4,56.3,75.2,,74.1,55.3,56.7,,17,0,33,3,15,13,0,0,5,16,0,64,24,1.85,4.9,2.2,10
Alexander Mattison,45817,HB,MIN,1,12,4,1,26.1,18,0,69,0,0,4,47,130.6,2,2,18,0,5,75.1,82.4,70.0,,,58.2,78.6,,18,0,0,0,2,14,0,0,0,12,0,69,47,3.92,5.8,0.0,7
J.K. Dobbins,57366,HB,BLT,1,12,2,0,0.0,0,0,30,0,0,2,19,22.6,0,2,3,0,10,74.8,59.5,74.1,,73.7,56.6,60.6,57.8,8,0,5,2,18,16,0,0,2,14,0,30,19,1.58,2.5,0.28,2
Frank Gore,2282,HB,NYJ,1,12,2,1,32.6,15,0,46,0,0,2,44,52.4,1,3,22,0,4,74.8,58.1,71.8,,80.3,63.2,56.3,,15,0,13,2,8,12,0,0,2,14,0,46,44,3.67,3.8,1.63,8
Rex Burkhead,7971,HB,NE,1,12,2,0,0.0,0,0,56,0,0,2,32,35.6,1,4,19,0,9,75.4,74.6,73.6,,81.3,65.8,72.8,59.3,10,0,11,3,9,19,0,0,3,15,1,56,32,2.67,4.7,1.22,3
