player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Derrick Henry,10679,HB,TEN,1,28,5,2,39.8,53,0,133,0,0,5,101,62.2,3,6,31,1,9,79.0,70.9,76.9,,69.7,54.2,71.2,60.0,29,0,-1,1,16,31,0,0,2,29,1,133,101,3.61,4.8,-0.06,18
Dalvin Cook,11796,HB,MIN,1,27,7,1,13.9,16,0,115,0,0,7,75,60.8,3,7,18,1,7,29.5,76.8,75.3,,74.0,42.9,82.0,,16,0,45,5,20,29,0,0,5,32,1,115,75,2.78,4.3,2.25,18
Jonathan Taylor,57488,HB,IND,1,22,4,1,20.0,18,0,90,0,0,4,75,52.4,2,6,14,0,5,79.5,84.4,77.0,,76.4,72.7,81.2,60.0,18,0,24,4,13,30,0,0,4,26,0,90,75,3.41,4.1,1.85,17
Ezekiel Elliott,10638,HB,DAL,1,21,4,2,32.0,33,0,103,0,0,4,52,43.1,2,6,9,0,8,77.7,78.1,76.5,,78.6,76.6,73.5,60.0,18,0,11,2,16,26,0,0,2,23,0,103,52,2.48,4.9,0.69,12
Nick Chubb,45783,HB,CLV,1,20,10,1,47.4,54,0,112,0,0,10,93,232.5,3,3,8,0,13,77.1,69.3,72.7,,,54.4,69.2,60.0,54,0,0,0,7,23,0,0,0,20,0,114,93,4.65,5.7,0.0,7
Mike Davis,9559,HB,CAR,1,19,3,0,0.0,0,0,64,0,0,3,47,35.3,0,4,5,0,12,77.1,77.2,76.5,,54.9,60.5,75.8,82.0,9,0,15,2,19,25,0,0,2,21,1,64,47,2.47,3.4,0.79,7
Josh Jacobs,45953,HB,LV,1,17,5,0,0.0,0,0,55,0,0,5,35,57.2,2,3,23,0,8,76.4,67.7,74.0,,59.7,55.7,68.8,60.0,13,0,9,1,14,20,0,0,1,18,1,55,35,2.06,3.2,0.64,9
James Robinson,22425,HB,JAX,1,17,2,1,24.7,18,0,73,0,1,2,49,45.5,3,4,15,0,10,76.6,70.9,0.0,,29.6,65.9,75.8,,18,1,21,2,18,17,0,0,2,19,0,73,49,2.88,4.3,1.17,7
Kalen Ballage,45741,HB,LAC,1,16,3,1,38.6,17,0,44,1,1,3,35,38.0,1,3,27,0,2,77.1,44.5,79.4,,16.6,49.6,48.6,,17,0,27,7,31,16,0,0,8,23,0,44,35,2.19,2.8,0.87,14
Miles Sanders,40555,HB,PHI,1,16,5,0,0.0,0,0,66,0,1,5,46,90.8,3,4,24,1,10,24.9,61.5,78.1,,79.8,65.2,59.7,60.0,11,0,15,3,18,19,0,0,5,19,0,66,46,2.88,4.1,0.83,6
Antonio Gibson,78050,HB,WAS,1,16,3,3,54.3,51,0,94,0,1,3,54,79.4,4,5,32,0,5,76.0,70.6,75.7,,76.6,65.2,68.3,60.0,19,0,10,1,11,20,0,0,1,17,1,94,54,3.38,5.9,0.91,11
Phillip Lindsay,12660,HB,DEN,1,16,3,3,70.7,58,0,82,0,0,3,54,63.3,3,4,10,0,12,75.8,76.0,73.0,,70.5,55.0,75.0,60.0,20,0,0,0,7,17,0,0,0,16,0,82,54,3.38,5.1,0.0,4
Melvin Gordon III,9448,HB,DEN,1,15,5,2,53.6,45,0,84,0,0,5,62,137.8,2,3,10,1,13,23.4,62.3,74.6,,29.4,53.2,65.8,,25,0,0,0,11,15,0,0,0,15,2,84,62,4.13,5.6,0.0,2
Frank Gore,2282,HB,NYJ,1,15,0,0,0.0,0,0,61,0,0,0,37,0.0,1,4,22,0,4,76.1,64.8,74.9,,78.9,59.2,64.7,,14,0,10,2,15,15,0,0,2,17,1,61,37,2.47,4.1,0.67,11
J.K. Dobbins,57366,HB,BLT,1,15,1,0,0.0,0,0,70,0,0,1,30,11.8,2,5,3,0,13,76.1,77.5,75.3,,79.5,82.7,67.9,71.8,11,0,15,2,17,20,0,0,2,17,1,70,30,2.0,4.7,0.88,2
Clyde Edwards-Helaire,57279,HB,KC,1,14,3,0,0.0,0,0,69,1,0,3,40,57.1,2,6,16,0,4,75.3,72.2,76.9,,86.4,39.9,79.6,60.0,14,0,8,1,16,16,0,0,2,15,2,69,40,2.86,4.9,0.5,10
Carlos Hyde,8692,HB,SEA,1,14,4,3,59.5,47,0,79,0,0,4,45,80.4,3,5,29,0,4,75.9,73.3,76.8,,49.9,70.4,73.5,59.8,17,0,16,2,17,18,0,0,3,16,1,79,45,3.21,5.6,0.94,9
Alvin Kamara,11822,HB,NO,1,13,4,0,0.0,0,0,45,1,0,4,30,71.0,1,4,20,0,3,74.7,56.3,77.1,,48.9,31.1,65.2,60.0,12,0,0,0,11,18,0,0,1,13,1,45,30,2.31,3.5,0.0,10
James Conner,11860,HB,PIT,1,13,4,3,66.3,59,0,89,0,0,4,53,101.9,4,5,25,0,10,75.4,70.4,78.4,,88.2,57.2,71.4,,25,0,10,3,26,13,0,0,3,16,0,89,53,4.08,6.8,0.38,3
Lamar Jackson,46416,QB,BLT,1,9,2,0,0.0,0,0,32,0,0,1,17,21.0,1,4,3,0,9,80.4,74.8,79.1,71.8,,,68.8,60.0,14,0,0,0,0,30,19,4,0,9,0,51,31,2.38,3.9,,0
Kareem Hunt,11841,HB,CLV,1,13,3,0,0.0,0,0,11,0,1,3,20,44.0,0,1,8,0,10,74.9,60.6,75.9,,82.3,61.4,58.8,60.0,6,0,10,1,15,15,0,0,1,14,1,11,20,1.54,0.8,0.67,3
Salvon Ahmed,57472,HB,MIA,1,12,1,0,0.0,0,0,43,1,0,1,27,13.2,1,3,17,0,3,75.5,57.0,77.6,,56.0,50.0,61.4,60.0,14,0,31,5,23,14,0,0,6,17,0,43,27,2.25,3.6,1.35,7
Latavius Murray,7962,HB,NO,1,12,0,0,0.0,0,0,49,0,1,0,29,17.3,1,2,20,0,4,74.8,64.1,73.6,,27.7,81.4,61.4,60.0,11,0,36,2,11,14,0,0,2,14,0,49,29,2.42,4.1,3.27,8
Kenyan Drake,10707,HB,ARZ,1,11,3,0,0.0,0,0,29,0,0,3,26,47.3,1,4,1,0,3,74.9,64.8,77.6,,36.8,72.5,63.2,60.0,12,0,31,4,15,12,0,0,4,15,1,29,26,2.36,2.6,2.07,8
