player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Josh Jacobs,45953,HB,LV,1,27,6,0,0.0,0,0,88,0,0,6,65,48.1,3,4,23,0,11,79.2,68.6,76.4,,53.2,64.7,68.1,59.8,14,0,17,3,15,28,0,0,3,30,0,88,65,2.41,3.3,1.13,15
Jonathan Taylor,57488,HB,IND,1,26,3,0,0.0,0,0,101,0,0,3,68,28.0,1,7,14,0,9,79.6,59.8,75.7,,26.9,63.1,59.6,60.0,13,0,9,2,17,30,0,0,2,28,1,101,68,2.62,3.9,0.53,16
Derrick Henry,10679,HB,TEN,1,25,2,0,0.0,0,0,84,0,0,2,69,22.1,2,5,31,0,9,78.4,55.0,0.0,,78.7,52.4,58.1,60.0,14,1,0,0,14,26,0,0,1,25,0,84,69,2.76,3.4,0.0,16
Joshua Kelley,13750,HB,LAC,1,23,1,0,0.0,0,0,64,0,0,1,44,7.7,0,4,27,0,13,78.2,55.3,74.8,,82.6,76.8,51.2,60.0,7,0,49,2,11,26,0,0,2,25,0,64,44,1.91,2.8,4.45,10
Nick Chubb,45783,HB,CLV,1,22,7,2,38.7,48,0,124,0,0,7,99,137.0,5,7,8,0,10,77.8,86.0,74.6,,78.3,56.1,84.9,,26,0,9,1,12,22,0,0,1,23,2,124,99,4.5,5.6,0.75,10
Ezekiel Elliott,10638,HB,DAL,1,22,7,0,0.0,0,0,89,0,2,7,77,112.5,3,6,9,2,7,21.3,58.1,78.0,,29.6,71.1,56.3,60.0,11,0,33,6,36,31,0,0,7,28,1,89,77,3.5,4.0,0.92,14
Frank Gore,2282,HB,NYJ,1,21,2,0,0.0,0,0,63,0,0,2,43,19.5,1,2,22,0,4,77.4,58.7,74.0,,80.4,53.8,58.9,60.0,13,0,0,0,9,22,0,0,1,21,0,63,43,2.05,3.0,0.0,17
Todd Gurley II,9443,HB,ATL,1,21,0,0,0.0,0,0,61,0,0,0,40,0.0,0,2,2,0,8,77.4,52.4,75.8,,56.5,50.6,54.0,60.0,8,0,0,0,20,22,0,0,0,21,0,61,40,1.9,2.9,0.0,12
Miles Sanders,40555,HB,PHI,1,20,3,1,15.8,15,0,95,0,0,3,46,30.0,1,8,24,1,2,27.0,61.7,78.2,,72.4,60.4,61.5,60.0,15,0,36,3,31,23,0,0,7,23,1,95,46,2.3,4.8,1.16,18
Kenyan Drake,10707,HB,ARZ,1,20,2,1,18.6,16,0,86,0,0,2,46,20.9,2,3,1,0,8,77.7,54.6,77.2,,77.0,56.6,54.5,59.5,16,0,9,2,19,27,0,0,2,22,0,86,46,2.3,4.3,0.47,9
Melvin Gordon III,9448,HB,DEN,1,19,3,2,47.1,33,0,70,0,0,3,47,35.3,3,3,10,0,6,77.1,61.8,77.5,,79.8,61.5,60.4,60.0,17,0,14,2,31,20,0,0,3,21,0,70,47,2.47,3.7,0.45,12
Aaron Jones,11937,HB,GB,1,18,3,1,44.6,75,0,168,1,0,3,116,87.9,4,5,12,0,7,77.2,80.2,76.0,,29.6,81.6,73.2,,75,0,68,4,13,18,0,0,8,22,2,168,116,6.44,9.3,5.23,11
Christian McCaffrey,11763,HB,CAR,1,18,3,0,0.0,0,0,59,0,0,3,42,31.8,0,3,5,0,11,77.5,78.9,78.0,,80.5,75.1,73.7,59.9,9,0,29,4,20,22,0,0,5,22,2,59,42,2.33,3.3,1.45,7
Chris Carson,12004,HB,SEA,1,17,1,0,0.0,0,0,72,0,1,1,53,31.2,1,4,29,0,2,77.0,80.0,76.8,,,82.5,74.7,,13,0,36,3,21,18,0,0,3,20,0,72,53,3.12,4.2,1.71,15
Joe Mixon,11803,HB,CIN,1,16,3,0,0.0,0,0,46,0,4,3,37,80.9,0,3,7,0,5,76.6,71.9,79.6,,,64.7,73.1,60.0,9,0,40,4,27,17,0,0,4,20,0,46,37,2.31,2.9,1.48,11
Austin Ekeler,12164,HB,LAC,1,16,7,0,0.0,0,0,93,0,3,7,73,228.1,1,6,27,0,5,76.6,90.1,77.1,,26.3,82.5,89.3,60.0,13,0,55,4,19,18,0,0,4,20,0,93,73,4.56,5.8,2.89,9
James Conner,11860,HB,PIT,1,16,4,1,55.7,59,0,106,0,0,4,87,120.8,2,4,25,0,8,76.6,72.7,78.0,,82.8,57.6,78.2,44.0,59,0,15,2,26,19,0,0,2,18,1,106,87,5.44,6.6,0.58,4
Lamar Jackson,46416,QB,BLT,1,12,2,0,0.0,0,0,37,0,0,1,25,17.4,3,4,3,0,8,80.3,61.7,79.1,64.1,,,56.5,60.1,14,0,0,0,0,33,17,4,0,12,0,54,33,2.06,3.4,,0
David Montgomery,45719,HB,CHI,1,16,4,1,28.0,23,0,82,0,2,4,55,108.6,3,4,6,0,1,76.7,67.8,74.4,,73.1,83.2,62.5,60.0,23,0,45,3,15,19,0,0,3,19,0,82,55,3.44,5.1,3.0,15
James Robinson,22425,HB,JAX,1,16,2,2,54.9,56,0,102,1,1,2,68,67.1,2,4,15,0,8,76.7,66.7,73.3,,53.8,43.7,71.0,60.0,39,0,18,3,13,19,0,0,4,19,1,102,68,4.25,6.4,1.38,7
Tevin Coleman,9506,HB,SF,1,14,1,0,0.0,0,0,12,0,2,1,30,40.2,0,0,28,0,5,75.8,64.4,74.4,,78.2,91.6,51.4,,6,0,28,2,11,14,0,0,2,16,0,12,30,2.14,0.9,2.55,9
Dalvin Cook,11796,HB,MIN,1,14,3,1,25.4,16,0,63,0,0,3,37,49.6,1,3,18,0,3,76.2,69.4,77.0,,75.6,53.7,72.8,60.0,16,0,8,2,22,17,0,0,2,16,1,63,37,2.64,4.5,0.36,9
Alvin Kamara,11822,HB,NO,1,13,4,1,26.6,21,0,79,0,2,4,54,113.3,3,6,20,0,7,26.6,79.8,75.5,,76.7,90.3,72.6,60.0,21,0,95,9,21,18,0,0,9,22,2,79,54,4.15,6.1,4.52,6
Antonio Gibson,78050,HB,WAS,1,13,5,0,0.0,0,0,55,0,0,5,53,145.6,1,2,32,0,8,75.3,73.7,77.8,,54.2,52.2,79.4,58.7,11,0,-3,1,20,17,0,0,2,14,1,55,53,4.08,4.2,-0.15,5
Leonard Fournette,11759,HB,TB,1,12,4,2,68.9,71,0,103,1,0,4,68,141.7,2,4,30,0,9,75.6,77.8,73.2,,75.1,62.7,78.4,,46,0,13,4,11,13,0,0,5,16,2,103,68,5.67,8.6,1.18,3
Darrell Henderson,41193,HB,LA,1,12,5,1,49.4,40,0,81,0,0,5,48,142.9,2,3,26,0,6,74.8,85.3,73.4,,,92.5,72.6,60.0,40,0,40,2,9,19,0,0,3,14,1,81,48,4.0,6.8,4.44,6
