player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Mike White,46453,QB,NYJ,1,61.5,52,57,8.8,2.52,2,3,5.1,54.4,31,0,13,3.1,59,1,15,22,81.9,65.6,64.3,64.5,1,2,61,0,7.7,59.8,1.7,1,1,0,2,0,1,1.6,369,6.5
Tom Brady,698,QB,TB,1,79.6,49,54,6.8,2.41,2,2,3.4,66.7,36,0,16,7.7,55,3,19,30,81.6,73.9,72.5,60.0,0,1,59,0,6.3,84.0,1.8,1,0,0,3,2,1,1.7,281,5.2
Justin Herbert,28237,QB,LAC,1,69.0,42,47,8.8,2.78,1,3,6.1,59.6,28,0,24,3.4,56,1,16,27,37.4,61.3,63.5,48.6,2,0,58,0,20.8,88.2,8.9,5,3,0,2,1,1,1.7,331,7.0
Taylor Heinicke,9896,QB,WAS,1,71.1,38,41,8.0,2.63,0,2,4.8,65.9,27,0,20,0.0,47,0,13,32,30.4,49.1,49.0,57.8,2,0,48,0,25.0,101.2,10.6,5,1,0,1,2,2,4.2,275,6.7
Jared Goff,10635,QB,DET,1,89.2,37,41,6.1,2.75,1,1,2.3,75.6,31,0,12,6.1,43,2,21,11,79.8,77.3,75.8,,0,0,45,0,16.7,115.9,4.7,2,0,0,3,2,1,2.2,340,8.3
Kyle Allen,26152,QB,HST,1,59.5,37,39,9.5,2.49,1,0,0.0,51.3,20,0,8,9.1,39,2,10,13,22.0,25.6,29.7,27.6,0,2,42,0,0.0,53.5,0.0,0,0,0,1,1,2,4.8,201,5.2
Jalen Hurts,40291,QB,PHI,1,82.9,35,39,10.1,2.75,1,1,2.4,74.4,29,0,8,0.0,41,0,15,24,33.4,68.2,66.2,70.6,0,0,44,2,25.0,130.3,4.9,2,0,0,3,3,1,2.3,380,9.7
Geno Smith,7820,QB,SEA,1,82.9,35,39,7.8,2.95,0,1,2.4,71.8,28,0,18,3.4,44,1,18,29,79.9,72.5,72.1,57.8,2,1,46,0,22.2,116.1,9.1,4,1,0,2,3,1,2.2,367,9.4
Matt Ryan,4317,QB,IND,1,71.9,32,37,6.8,2.22,1,2,5.1,56.8,21,0,12,8.7,40,2,12,14,29.4,53.9,51.8,64.1,1,3,42,0,25.0,59.9,7.5,3,0,0,3,2,5,11.9,233,6.3
Brock Purdy,77672,QB,SF,1,74.3,35,37,5.4,2.48,0,0,0.0,67.6,25,0,14,3.8,40,1,13,28,80.2,61.4,58.9,66.2,2,1,43,0,21.4,88.8,7.5,3,0,0,0,2,2,4.7,210,5.7
Mac Jones,60323,QB,NE,1,72.7,33,36,6.5,3.22,1,1,2.6,61.1,22,0,15,8.3,38,2,7,19,79.4,53.7,58.3,43.4,0,0,41,1,6.7,84.8,2.6,1,1,0,2,1,2,4.9,195,5.4
Kirk Cousins,7102,QB,MIN,1,71.9,32,35,9.5,2.66,0,2,5.4,60.0,21,0,14,8.7,38,2,13,18,79.5,72.4,70.3,66.1,1,0,40,0,14.3,82.2,5.3,2,1,0,2,1,2,5.0,173,4.9
Tyler Huntley,46448,QB,BLT,1,84.4,32,33,6.2,2.81,0,0,0.0,81.8,27,0,14,0.0,40,0,9,3,80.3,62.0,57.7,69.0,0,1,42,0,14.3,77.7,5.0,2,5,1,0,0,1,2.4,187,5.7
Josh Allen,46601,QB,BUF,1,78.8,33,33,8.7,3.01,0,4,11.1,66.7,22,0,11,15.4,37,4,15,4,29.9,75.5,75.9,58.3,0,0,40,0,18.2,106.0,5.4,2,2,0,0,2,3,7.5,223,6.8
Tua Tagovailoa,60326,QB,MIA,1,59.4,32,33,11.6,2.4,1,1,3.0,54.5,18,0,10,5.3,36,1,11,17,35.3,63.5,62.9,,0,2,36,0,30.0,79.7,8.3,3,0,0,0,2,0,0.0,295,8.9
Joe Burrow,28022,QB,CIN,1,86.7,30,31,7.7,2.88,1,0,0.0,80.6,25,0,8,3.8,36,1,15,7,80.6,75.0,77.0,57.6,0,0,42,0,12.5,126.6,2.8,1,4,0,0,2,0,0.0,286,9.2
Aaron Rodgers,2241,QB,GB,1,69.0,29,31,10.6,3.34,0,1,2.9,58.1,18,0,5,10.0,32,2,11,12,78.7,62.4,62.2,57.9,0,0,35,0,0.0,85.7,0.0,0,1,0,2,1,0,0.0,182,5.9
Daniel Jones,39395,QB,NYG,1,92.9,28,31,6.1,2.66,0,1,3.1,80.6,25,0,12,3.8,40,1,12,21,31.1,68.4,70.1,58.8,0,0,41,1,33.3,104.3,10.0,4,5,2,1,1,1,2.4,200,6.5
Trevor Lawrence,77632,QB,JAX,1,75.0,28,31,7.7,2.47,1,1,3.1,54.8,17,0,11,19.0,36,4,10,15,78.8,64.5,63.3,62.6,0,0,37,0,18.2,82.6,5.6,2,3,0,2,1,1,2.7,179,5.8
