player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Sam Ehlinger,60555,QB,IND,1,78.3,23,23,8.6,2.94,0,1,4.2,73.9,17,0,12,5.6,28,1,8,14,27.5,59.2,57.4,61.9,0,0,31,0,16.7,100.1,7.1,2,3,0,0,0,2,6.5,201,8.7
Justin Fields,82118,QB,CHI,1,85.7,21,23,10.5,3.39,1,1,3.4,73.9,17,0,17,5.6,30,1,7,6,79.6,72.6,63.5,82.2,0,0,37,0,23.5,120.0,13.3,4,3,0,1,2,0,0.0,151,6.6
Jacoby Brissett,10725,QB,CLV,1,94.7,19,22,10.9,3.28,0,1,4.5,77.3,17,1,7,5.6,25,1,13,8,26.5,90.8,86.0,79.9,0,0,25,1,28.6,133.7,8.0,2,1,1,2,1,1,4.0,278,12.6
Jarrett Stidham,13725,QB,LV,1,61.5,13,13,8.1,2.33,0,0,0.0,61.5,8,0,4,0.0,14,0,4,23,73.2,62.3,62.0,,0,0,14,0,25.0,76.4,7.1,1,0,0,0,0,0,0.0,72,5.5
Malik Willis,60341,QB,TEN,1,66.7,9,10,6.1,3.49,0,0,0.0,60.0,6,0,8,0.0,14,0,3,31,75.0,40.8,33.6,60.1,0,1,14,0,37.5,35.4,21.4,3,1,0,1,0,1,7.1,55,5.5
Gardner Minshew,41401,QB,PHI,1,50.0,2,2,6.0,2.2,0,0,0.0,50.0,1,0,1,0.0,2,0,1,24,66.1,50.8,49.7,60.0,0,0,2,0,0.0,91.7,0.0,0,0,0,0,0,0,0.0,23,11.5
Christian McCaffrey,11763,HB,SF,1,100.0,1,1,30.0,3.5,0,1,100.0,100.0,1,0,0,0.0,1,0,1,28,27.6,79.9,87.1,60.5,0,0,1,0,,158.3,0.0,0,0,0,0,1,0,0.0,34,34.0
Chase Claypool,42312,WR,PIT,1,100.0,1,1,5.0,2.2,0,0,0.0,100.0,1,0,1,0.0,1,0,1,25,68.0,62.4,68.9,,0,0,1,0,0.0,118.8,0.0,0,0,0,0,1,0,0.0,1,1.0
Trevor Siemian,9683,QB,CHI,1,100.0,1,1,-1.0,1.0,0,0,0.0,100.0,1,0,0,0.0,1,0,0,6,60.4,60.9,60.4,,0,0,1,0,,87.5,0.0,0,0,0,0,0,0,0.0,5,5.0
Amari Cooper,9437,WR,CLV,1,0.0,1,1,27.0,4.5,0,0,0.0,0.0,0,0,1,,1,0,0,8,68.8,69.9,33.1,,0,1,1,0,0.0,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Rex Burkhead,7971,HB,HST,1,,0,1,,3.1,0,0,0.0,0.0,0,0,1,,1,0,0,13,63.8,56.6,60.0,,0,0,1,0,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Najee Harris,57121,HB,PIT,1,100.0,1,1,-5.0,0.6,0,0,0.0,100.0,1,0,0,0.0,1,0,0,25,74.8,62.7,60.0,60.0,0,0,1,0,,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0
Taysom Hill,12112,TE,NO,1,100.0,1,1,-3.0,1.1,0,0,0.0,100.0,1,0,0,0.0,1,0,0,20,73.9,67.2,60.1,74.9,0,0,1,0,,79.2,0.0,0,0,0,0,0,0,0.0,2,2.0
