player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Tua Tagovailoa,60326,QB,MIA,1,78.0,50,50,7.8,2.45,0,2,3.9,72.0,36,0,10,7.7,51,3,22,17,80.9,85.2,83.6,60.3,0,2,53,0,10.0,124.1,2.0,1,0,0,0,6,2,3.8,469,9.4
Kyler Murray,38334,QB,ARZ,1,75.0,44,49,5.9,2.43,1,3,5.6,63.3,31,0,9,6.1,52,2,15,1,82.0,82.8,73.9,90.4,1,1,60,1,11.1,76.7,1.9,1,2,0,3,1,1,1.7,277,5.7
Justin Herbert,28237,QB,LAC,1,79.1,43,48,6.0,2.69,3,1,2.0,68.8,33,0,18,2.9,50,1,15,27,80.9,64.0,62.2,64.7,0,1,51,0,11.1,100.5,4.0,2,0,0,2,3,1,2.0,334,7.0
Kirk Cousins,7102,QB,MIN,1,67.4,46,46,5.9,2.54,0,2,4.3,58.7,27,0,17,12.9,50,4,17,18,33.2,53.3,51.7,66.4,0,3,52,0,11.8,51.1,4.0,2,2,0,0,1,4,7.7,221,4.8
Carson Wentz,10636,QB,WAS,1,80.5,41,46,8.7,2.87,0,1,2.1,65.2,30,0,21,9.1,53,3,17,32,80.9,57.4,55.4,74.0,1,1,55,2,23.8,99.6,9.4,5,2,0,4,3,3,5.5,337,7.3
Joe Flacco,4332,QB,NYJ,1,72.5,40,44,10.5,2.64,1,2,4.3,59.1,26,0,18,10.3,47,3,16,22,80.3,79.5,77.3,64.7,2,0,49,0,11.1,110.7,4.3,2,1,0,1,4,0,0.0,307,7.0
Jameis Winston,9434,QB,NO,1,65.0,40,40,12.9,2.76,0,2,4.8,62.5,25,0,15,3.8,47,1,9,20,30.0,46.9,48.2,56.8,0,3,49,0,40.0,55.8,12.8,6,1,0,0,1,4,8.2,236,5.9
Derek Carr,8671,QB,LV,1,74.3,35,39,6.5,2.21,1,0,0.0,64.1,25,0,13,3.8,41,1,14,23,79.6,59.2,59.1,58.3,2,0,44,0,7.7,99.5,2.4,1,1,0,1,2,1,2.3,252,6.5
Davis Mills,52269,QB,HST,1,64.7,34,38,9.4,2.43,1,0,0.0,50.0,19,0,11,13.6,41,3,6,13,79.6,55.3,53.8,64.4,2,0,43,0,27.3,63.2,7.3,3,0,0,1,0,0,0.0,177,4.7
Josh Allen,46601,QB,BUF,1,84.4,32,38,8.9,2.54,3,2,4.9,68.4,26,0,8,3.7,40,1,14,4,79.5,75.6,73.1,63.9,1,0,43,1,12.5,128.9,2.5,1,1,0,2,4,1,2.3,317,8.3
