player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Aaron Rodgers,2241,QB,GB,1,84.8,33,35,5.5,2.13,0,2,4.9,65.7,23,0,3,17.9,35,5,10,12,79.0,66.5,65.6,,0,0,41,0,0.0,99.0,0.0,0,0,1,1,2,0,0.0,194,5.5
Tua Tagovailoa,60326,QB,MIA,1,68.6,35,35,9.9,2.43,0,0,0.0,60.0,21,0,5,12.5,38,3,12,17,79.0,55.0,57.8,47.6,0,0,38,1,0.0,92.7,0.0,0,3,0,0,1,3,7.9,261,7.5
Patrick Mahomes,11765,QB,KC,1,89.7,29,34,9.1,2.4,1,3,7.7,73.5,25,0,11,3.8,35,1,19,16,28.5,83.3,81.4,,0,1,40,0,9.1,132.4,2.9,1,0,0,4,3,2,5.0,423,12.4
Taylor Heinicke,9896,QB,WAS,1,64.5,31,33,7.1,2.49,1,2,6.1,60.6,20,0,18,0.0,35,0,11,32,27.7,34.7,33.0,61.3,0,1,36,1,5.6,85.5,2.9,1,1,0,1,2,5,13.9,201,6.1
Daniel Jones,39395,QB,NYG,1,75.0,28,30,6.5,3.07,1,1,2.9,63.3,19,0,17,9.5,37,2,14,21,31.7,74.6,60.7,90.0,0,0,43,0,5.9,94.0,2.7,1,6,0,1,1,2,4.7,202,6.7
Kyler Murray,38334,QB,ARZ,1,75.0,28,29,7.9,2.57,1,1,3.2,69.0,20,0,4,4.8,32,1,10,1,79.7,73.3,73.1,62.2,0,0,36,0,50.0,100.4,6.3,2,1,0,0,1,0,0.0,204,7.0
Jacoby Brissett,10725,QB,CLV,1,91.7,24,27,7.0,2.91,1,2,6.5,81.5,22,0,11,0.0,34,0,9,8,21.1,60.7,56.6,70.8,0,0,38,0,45.5,106.5,14.7,5,2,0,2,0,2,5.3,258,9.6
Derek Carr,8671,QB,LV,1,87.5,24,27,5.8,3.06,0,1,3.6,77.8,21,0,11,0.0,28,0,13,23,27.0,73.5,76.8,51.9,0,0,29,0,9.1,116.2,3.6,1,0,0,3,1,0,0.0,241,8.9
Geno Smith,7820,QB,SEA,1,80.0,25,27,8.4,2.65,0,2,5.9,74.1,20,0,11,0.0,30,0,11,29,79.0,59.6,56.8,67.7,0,1,37,0,18.2,105.5,6.7,2,1,0,2,2,2,5.4,210,7.8
Zach Wilson,82096,QB,NYJ,1,78.3,23,26,4.7,3.33,0,0,0.0,61.5,16,0,13,11.1,32,2,6,22,78.3,44.7,41.7,64.3,0,0,34,0,23.1,72.8,9.4,3,3,0,3,0,1,2.9,121,4.7
Jared Goff,10635,QB,DET,1,88.0,25,26,6.1,2.73,0,0,0.0,80.8,21,0,10,4.5,32,1,11,11,19.7,54.8,55.1,57.9,0,2,33,0,50.0,71.2,15.6,5,1,0,1,0,3,9.1,228,8.8
Dak Prescott,10769,QB,DAL,1,80.0,25,25,11.2,2.74,0,0,0.0,76.0,19,0,7,5.0,28,1,10,9,78.1,63.0,62.7,57.9,0,0,31,0,28.6,113.3,7.1,2,1,0,0,1,2,6.5,207,8.3
P.J. Walker,12134,QB,CAR,1,76.2,21,22,8.5,2.34,0,6,27.3,72.7,16,0,5,0.0,24,0,8,5,76.1,94.9,94.0,,0,0,24,0,20.0,126.5,4.2,1,0,0,1,2,0,0.0,177,8.0
Bailey Zappe,60396,QB,NE,1,73.7,19,22,10.1,2.67,3,1,4.3,63.6,14,0,5,0.0,23,0,8,19,25.7,49.9,59.5,33.2,0,2,25,0,20.0,67.4,4.3,1,0,0,0,1,1,4.0,185,8.4
Justin Fields,82118,QB,CHI,1,68.4,19,21,10.1,3.54,1,1,4.5,61.9,13,0,13,0.0,27,0,12,6,16.8,71.1,62.4,75.1,0,1,28,1,30.8,85.2,14.8,4,2,0,1,1,4,14.3,179,8.5
Ryan Tannehill,7014,QB,TEN,1,84.2,19,20,5.9,2.78,0,1,4.8,65.0,13,0,12,18.8,22,3,6,31,76.8,67.3,67.2,58.3,1,0,23,0,16.7,83.8,9.1,2,0,0,0,0,1,4.3,132,6.6
Lamar Jackson,46416,QB,BLT,1,76.9,13,16,8.0,3.44,2,1,5.9,56.3,9,0,10,10.0,21,1,6,3,78.0,75.8,69.0,73.8,1,0,22,0,30.0,80.2,14.3,3,2,0,0,0,0,0.0,120,7.5
Marcus Mariota,9435,QB,ATL,1,72.7,11,13,9.5,3.34,1,1,6.7,61.5,8,0,8,0.0,19,0,5,2,76.1,62.5,68.6,48.4,0,0,21,0,37.5,118.8,15.8,3,3,0,1,1,0,0.0,124,9.5
Brock Purdy,77672,QB,SF,1,55.6,9,9,10.1,3.25,0,0,0.0,44.4,4,0,3,20.0,10,1,4,28,71.4,50.1,52.0,58.3,0,1,10,0,0.0,30.1,0.0,0,1,0,0,0,1,10.0,66,7.3
Mac Jones,60323,QB,NE,1,66.7,6,6,10.5,3.38,0,0,0.0,50.0,3,0,2,25.0,9,1,2,19,71.9,35.4,32.0,59.2,0,1,11,0,0.0,16.7,0.0,0,3,0,0,0,1,9.1,13,2.2
Taysom Hill,12112,TE,NO,1,100.0,2,2,5.5,1.75,0,0,0.0,100.0,2,0,1,0.0,2,0,2,20,69.8,69.2,72.6,55.8,0,0,2,0,0.0,118.8,0.0,0,0,0,0,0,0,0.0,48,24.0
Chad Henne,4371,QB,KC,1,100.0,1,2,0.0,1.8,1,0,0.0,0.0,0,0,0,100.0,2,1,0,16,69.1,60.0,58.7,60.5,0,0,2,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Christian Kirk,47546,WR,JAX,1,0.0,1,1,-3.0,3.2,0,0,0.0,0.0,0,0,0,,1,0,0,15,71.3,77.3,60.3,56.2,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
