player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Patrick Mahomes,11765,QB,KC,1,85.7,35,35,7.6,3.12,0,2,5.6,74.3,26,0,13,13.3,40,4,19,16,79.4,91.4,91.3,63.0,0,1,41,0,0.0,129.6,0.0,0,5,0,0,4,1,2.4,331,9.5
Geno Smith,7820,QB,SEA,1,75.0,32,33,8.3,3.03,0,3,8.6,69.7,23,0,13,4.2,40,1,15,29,28.6,65.8,67.1,60.8,0,0,42,1,23.1,115.1,7.5,3,4,0,1,2,1,2.4,275,8.3
Tua Tagovailoa,60326,QB,MIA,1,80.6,31,32,7.9,2.35,0,3,8.8,78.1,25,0,7,0.0,32,0,16,17,78.1,91.1,90.8,60.0,0,0,34,0,0.0,135.0,0.0,0,0,0,1,3,0,0.0,285,8.9
Marcus Mariota,9435,QB,ATL,1,65.5,29,30,12.1,3.12,0,1,3.1,63.3,19,0,17,0.0,37,0,12,2,79.1,56.9,51.5,78.0,0,1,39,0,29.4,89.0,13.5,5,2,1,0,2,4,10.3,186,6.2
Kenny Pickett,60515,QB,PIT,1,73.1,26,30,7.8,3.29,0,2,5.7,60.0,18,0,17,5.3,40,1,11,25,80.5,67.1,59.3,81.1,0,0,45,0,35.3,79.7,15.0,6,4,0,4,0,0,0.0,199,6.6
Tom Brady,698,QB,TB,1,82.1,28,29,9.2,2.57,0,2,6.7,75.9,22,0,5,4.3,29,1,15,30,78.8,79.4,80.5,61.6,0,1,30,1,0.0,111.0,0.0,0,0,0,1,2,2,6.7,258,8.9
Taylor Heinicke,9896,QB,WAS,1,68.0,25,29,11.0,2.64,0,1,3.2,58.6,17,0,7,0.0,33,0,9,32,78.9,73.7,71.5,65.4,0,1,35,1,42.9,66.9,9.1,3,1,2,2,0,1,2.9,211,7.3
Matt Ryan,4317,QB,IND,1,81.5,27,28,5.9,2.28,0,0,0.0,75.0,21,0,4,4.5,30,1,11,14,78.8,71.5,65.0,79.3,0,0,34,0,25.0,109.5,3.3,1,1,0,1,1,0,0.0,222,7.9
Jimmy Garoppolo,8697,QB,SF,1,83.3,24,28,6.6,2.78,0,1,3.6,67.9,19,0,8,5.0,30,1,10,28,78.4,76.9,79.3,60.3,1,0,30,1,12.5,94.3,3.3,1,1,0,3,0,0,0.0,240,8.6
Andy Dalton,6187,QB,NO,1,70.4,27,27,9.6,2.51,0,0,0.0,63.0,17,0,9,10.5,30,2,8,20,77.8,70.1,71.1,54.5,0,2,32,0,22.2,62.9,6.7,2,1,0,0,1,1,3.1,174,6.4
Jalen Hurts,40291,QB,PHI,1,72.0,25,26,8.6,2.58,0,1,3.7,65.4,17,0,9,5.6,28,1,10,24,78.5,71.0,67.5,68.7,0,1,29,0,11.1,94.2,3.6,1,1,0,1,2,1,3.4,175,6.7
Jared Goff,10635,QB,DET,1,83.3,24,26,7.4,2.9,2,0,0.0,73.1,19,0,9,5.0,30,1,13,11,78.2,52.5,51.1,61.5,0,0,33,0,22.2,113.6,6.7,2,2,0,0,1,1,3.0,236,9.1
Justin Fields,82118,QB,CHI,1,75.0,16,20,10.6,4.25,1,0,0.0,60.0,12,0,10,0.0,26,0,8,6,28.7,67.8,56.9,76.2,0,1,27,0,30.0,99.4,11.5,3,3,0,3,2,2,7.4,167,8.4
Aaron Rodgers,2241,QB,GB,1,84.2,19,20,11.9,2.81,0,2,9.1,70.0,14,0,7,12.5,23,2,9,12,25.0,83.9,81.2,64.7,0,0,25,2,28.6,146.7,8.7,2,1,0,1,3,1,4.0,224,11.2
Daniel Jones,39395,QB,NYG,1,88.2,17,17,5.7,3.0,0,0,0.0,76.5,13,0,8,13.3,23,2,9,21,76.7,67.7,64.8,64.9,0,0,24,0,37.5,153.3,13.0,3,3,0,0,2,0,0.0,197,11.6
P.J. Walker,12134,QB,CAR,1,68.8,16,16,6.1,1.92,0,0,0.0,62.5,10,0,4,9.1,19,1,4,5,75.9,52.7,43.1,75.3,0,0,19,0,25.0,82.3,5.3,1,0,0,0,0,2,10.5,108,6.8
Chase Daniel,5214,QB,LAC,1,0.0,2,2,-4.5,2.67,0,0,0.0,0.0,0,0,3,,3,0,0,27,65.5,43.0,44.6,,0,0,3,0,33.3,39.6,33.3,1,0,0,0,0,0,0.0,0,0.0
Taysom Hill,12112,TE,NO,1,0.0,1,1,4.0,2.1,0,0,0.0,0.0,0,0,0,,1,0,0,20,68.2,45.0,59.8,52.8,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Skylar Thompson,60417,QB,MIA,1,100.0,1,1,3.0,2.0,0,0,0.0,100.0,1,0,0,0.0,1,0,1,17,68.2,62.9,60.1,60.5,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,17,17.0
Leonard Fournette,11759,HB,TB,1,0.0,1,1,15.0,2.2,0,0,0.0,0.0,0,0,1,,1,0,0,30,75.6,63.4,34.2,72.9,0,1,1,0,0.0,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Bryce Perkins,35299,QB,LA,1,100.0,1,1,-3.0,1.1,0,0,0.0,100.0,1,0,0,0.0,1,0,0,26,68.2,50.4,60.1,51.1,0,0,1,0,,79.2,0.0,0,0,0,0,0,0,0.0,-3,-3.0
