"gameTime","offTeam","offPressureRate","offSackRate","offYardsBco","offRunsInsideFive","offTdPctInsideFive","passBlockAdv","runBlockAdv","defTeam","defPressureRate","defSackRate","defYardsBco","defRunsInsideFive","defTdPctInsideFive"
"2021-10-24T20:25:00Z","ARZ","21","14","1.31","12","58","24","39","HST","28","11","2.55","15","47"
"2021-10-24T17:00:00Z","ATL","33","12","1.18","3","33","-33","21","MIA","29","11","1.35","12","33"
"2021-10-24T17:00:00Z","BLT","25","14","1.61","8","50","15","49","CIN","30","16","1.71","5","60"
"2021-10-24T17:00:00Z","CAR","26","13","1.33","11","45","3","4","NYG","28","18","1.54","7","29"
"2021-10-24T20:25:00Z","CHI","25","22","1.44","11","55","-13","30","TB","31","13","1.27","6","17"
"2021-10-24T17:00:00Z","CIN","23","17","1.1","4","50","-9","44","BLT","29","11","1.36","7","71"
"2021-10-22T00:20:00Z","CLV","23","14","1.33","12","50","-2","48","DEN","29","12","1.3","5","60"
"2021-10-22T00:20:00Z","DEN","23","19","1.61","7","29","-2","-2","CLV","31","17","1.27","4","50"
"2021-10-24T20:05:00Z","DET","29","9","1.44","7","57","-69","0","LA","33","16","0","16","44"
"2021-10-24T17:00:00Z","GB","22","20","1.39","5","40","-44","-13","WAS","29","10","1.23","6","50"
"2021-10-24T20:25:00Z","HST","28","9","1.19","6","33","-25","2","ARZ","31","14","1.47","5","20"
"2021-10-25T00:20:00Z","IND","25","13","1.48","13","15","-8","6","SF","28","17","1.13","6","67"
"2021-10-24T17:00:00Z","KC","22","10","1.7","5","80","13","62","TEN","30","17","1.31","13","46"
"2021-10-24T20:05:00Z","LA","22","11","1.61","9","56","20","70","DET","26","17","1.4","6","67"
"2021-10-24T20:05:00Z","LV","29","10","1.05","8","50","-30","-26","PHI","30","11","1.3","13","46"
"2021-10-24T17:00:00Z","MIA","30","8","1.21","7","14","-17","18","ATL","27","15","1.23","7","57"
"2021-10-24T17:00:00Z","NE","25","15","1.31","9","33","-20","21","NYJ","31","15","1.24","12","42"
"2021-10-26T00:15:00Z","NO","28","12","1.55","4","25","8","-6","SEA","31","11","2.09","9","44"
"2021-10-24T17:00:00Z","NYG","27","12","1.4","9","44","-48","9","CAR","32","20","1.49","4","50"
"2021-10-24T17:00:00Z","NYJ","29","9","1.24","7","43","8","42","NE","29","17","0.41","8","25"
"2021-10-24T20:05:00Z","PHI","28","4","1.72","8","38","-23","30","LV","34","17","1.37","8","25"
"2021-10-26T00:15:00Z","SEA","24","16","1.49","5","60","17","-7","NO","26","8","1.12","7","29"
"2021-10-25T00:20:00Z","SF","23","5","1.28","8","50","5","55","IND","29","14","1.21","6","17"
"2021-10-24T20:25:00Z","TB","19","6","1.3","11","45","9","58","CHI","30","21","1.34","6","33"
"2021-10-24T17:00:00Z","TEN","28","19","1.39","9","56","19","66","KC","26","8","1.59","11","55"
"2021-10-24T17:00:00Z","WAS","20","5","1.42","7","57","34","34","GB","30","14","1.51","8","50"
