"gameTime","offTeam","offPressureRate","offSackRate","offYardsBco","offRunsInsideFive","offTdPctInsideFive","passBlockAdv","runBlockAdv","defTeam","defPressureRate","defSackRate","defYardsBco","defRunsInsideFive","defTdPctInsideFive"
"2021-09-19T20:05:00Z","ARZ","18","0","1.45","1","100","35","22","MIN","26","38","1.39","2","50"
"2021-09-19T20:05:00Z","ATL","31","17","1.33","0","0","-31","17","TB","29","5","1.04","1","0"
"2021-09-20T00:20:00Z","BLT","27","14","1.82","0","0","-5","13","KC","29","25","1.19","4","75"
"2021-09-19T17:00:00Z","BUF","27","4","1.41","0","0","16","18","MIA","32","0","1.44","0","0"
"2021-09-19T17:00:00Z","CAR","26","8","1.36","2","50","-4","-8","NO","30","14","0.84","0","0"
"2021-09-19T17:00:00Z","CHI","25","25","1.29","2","100","-2","70","CIN","29","19","1.93","1","100"
"2021-09-19T17:00:00Z","CIN","21","40","1.29","2","50","-23","3","CHI","31","12","1.48","3","33"
"2021-09-19T17:00:00Z","CLV","18","29","1.32","4","75","43","138","HST","25","6","3.09","0","0"
"2021-09-19T20:25:00Z","DAL","25","0","1.29","1","0","3","28","LAC","31","10","2.29","0","0"
"2021-09-19T17:00:00Z","DEN","23","7","1.51","0","0","16","2","JAX","30","5","1.33","4","50"
"2021-09-21T00:15:00Z","DET","27","7","1.53","1","100","-12","44","GB","25","0","1.39","2","0"
"2021-09-21T00:15:00Z","GB","22","10","1.39","0","0","-8","37","DET","26","0","1.73","1","100"
"2021-09-19T17:00:00Z","HST","22","0","1.24","4","50","-13","17","CLV","30","14","1.34","0","0"
"2021-09-19T17:00:00Z","IND","23","19","1.53","1","0","-37","38","LA","30","21","1.28","2","100"
"2021-09-19T17:00:00Z","JAX","25","0","1.37","0","0","-20","-3","DEN","32","17","1.45","1","100"
"2021-09-20T00:20:00Z","KC","26","17","1.6","0","0","9","36","BLT","31","12","1.47","2","50"
"2021-09-19T17:00:00Z","LA","22","17","1.64","3","33","2","38","IND","31","17","1.29","0","0"
"2021-09-19T20:25:00Z","LAC","18","40","1.27","2","50","19","37","DAL","24","0","2.89","0","0"
"2021-09-19T17:00:00Z","LV","28","14","1.25","2","50","-77","-51","PIT","34","10","1.27","0","0"
"2021-09-19T17:00:00Z","MIA","25","0","1.43","1","100","-2","36","BUF","29","14","1.54","1","0"
"2021-09-19T20:05:00Z","MIN","25","20","1.46","1","100","-34","25","ARZ","31","30","1.26","2","0"
"2021-09-19T17:00:00Z","NE","24","0","1.54","0","0","-1","71","NYJ","31","6","1.42","2","50"
"2021-09-19T17:00:00Z","NO","25","0","1.73","2","0","-15","41","CAR","33","24","1.35","0","0"
"2021-09-17T00:20:00Z","NYG","32","10","1.42","1","100","-44","3","WAS","27","40","1.2","2","50"
"2021-09-19T17:00:00Z","NYJ","31","15","1.18","0","0","3","32","NE","29","10","0.44","1","100"
"2021-09-19T17:00:00Z","PHI","22","0","1.81","0","0","-13","17","SF","35","10","1.3","1","100"
"2021-09-19T17:00:00Z","PIT","22","17","1.27","1","0","-18","-5","LV","29","11","1.37","0","0"
"2021-09-19T20:25:00Z","SEA","26","12","1.37","0","0","13","32","TEN","29","17","1.29","1","100"
"2021-09-19T17:00:00Z","SF","24","0","1.45","1","100","-23","78","PHI","31","14","1.4","0","0"
"2021-09-19T20:05:00Z","TB","20","0","1.27","0","0","18","59","ATL","27","0","1.18","0","0"
"2021-09-19T20:25:00Z","TEN","28","35","1.3","2","0","2","16","SEA","31","17","1.86","1","0"
"2021-09-17T00:20:00Z","WAS","29","11","1.32","0","0","0","49","NYG","32","5","1.53","0","0"
