"gameTime","offTeam","offPressureRate","offSackRate","offYardsBco","offRunsInsideFive","offTdPctInsideFive","passBlockAdv","runBlockAdv","defTeam","defPressureRate","defSackRate","defYardsBco","defRunsInsideFive","defTdPctInsideFive"
"2021-11-21T21:25:00Z","ARZ","21","14","1.31","16","56","18","-16","SEA","31","11","2.14","15","40"
"2021-11-19T01:20:00Z","ATL","26","13","1.12","5","40","-3","29","NE","29","17","1.83","11","27"
"2021-11-21T18:00:00Z","BLT","26","13","1.67","12","50","2","27","CHI","29","20","1.33","13","46"
"2021-11-21T18:00:00Z","BUF","24","10","1.55","11","45","-12","9","IND","29","16","1.44","8","25"
"2021-11-21T18:00:00Z","CAR","33","11","1.29","16","44","-26","15","WAS","26","12","1.12","6","50"
"2021-11-21T18:00:00Z","CHI","23","20","1.54","13","46","-8","30","BLT","34","9","1.33","15","47"
"2021-11-21T21:05:00Z","CIN","27","17","1.1","8","50","-51","19","LV","36","14","1.4","15","20"
"2021-11-21T18:00:00Z","CLV","25","17","1.37","16","50","5","83","DET","25","14","1.41","12","67"
"2021-11-21T21:25:00Z","DAL","24","6","1.41","18","39","-17","74","KC","34","8","1.52","13","46"
"2021-11-21T18:00:00Z","DET","26","10","1.41","7","57","-30","27","CLV","33","18","1.29","10","50"
"2021-11-21T18:00:00Z","GB","24","16","1.38","12","42","-1","34","MIN","26","18","1.63","10","50"
"2021-11-21T18:00:00Z","HST","26","12","1.2","8","38","-15","8","TEN","31","19","1.32","17","41"
"2021-11-21T18:00:00Z","IND","25","10","1.86","24","25","-8","24","BUF","31","10","1.27","6","67"
"2021-11-21T18:00:00Z","JAX","25","7","1.51","13","46","-2","12","SF","31","17","1.15","12","58"
"2021-11-21T21:25:00Z","KC","24","10","1.67","12","42","23","78","DAL","28","10","1.77","14","43"
"2021-11-22T01:20:00Z","LAC","24","10","1.13","9","56","-1","39","PIT","29","19","1.46","5","20"
"2021-11-21T21:05:00Z","LV","30","8","1.21","11","45","-17","29","CIN","31","18","1.56","11","45"
"2021-11-21T18:00:00Z","MIA","32","10","1.24","11","27","-22","22","NYJ","29","18","1.52","27","44"
"2021-11-21T18:00:00Z","MIN","25","6","1.4","15","20","-23","16","GB","33","13","1.59","14","36"
"2021-11-19T01:20:00Z","NE","23","17","1.55","21","52","31","60","ATL","22","10","1.27","12","58"
"2021-11-21T18:00:00Z","NO","23","14","1.45","12","25","-7","27","PHI","29","12","1.11","18","44"
"2021-11-23T01:15:00Z","NYG","27","14","1.31","11","36","-22","23","TB","31","14","1.1","13","31"
"2021-11-21T18:00:00Z","NYJ","29","8","1.25","11","36","3","25","MIA","30","12","1.17","14","36"
"2021-11-21T18:00:00Z","PHI","26","7","1.71","23","43","-2","9","NO","29","12","1.01","10","30"
"2021-11-22T01:20:00Z","PIT","23","16","1.02","9","44","-8","7","LAC","29","12","2.29","17","47"
"2021-11-21T21:25:00Z","SEA","27","15","1.4","9","44","-24","69","ARZ","32","15","1.56","12","33"
"2021-11-21T18:00:00Z","SF","25","11","1.21","11","64","-1","77","JAX","32","12","1.31","21","43"
"2021-11-23T01:15:00Z","TB","18","9","1.34","15","40","22","51","NYG","30","16","1.6","10","30"
"2021-11-21T18:00:00Z","TEN","27","20","1.28","16","50","-19","52","HST","30","14","2.36","19","42"
"2021-11-21T18:00:00Z","WAS","23","13","1.41","14","43","5","36","CAR","31","22","1.41","7","43"
