"gameTime","offTeam","offPressureRate","offSackRate","offYardsBco","offRunsInsideFive","offTdPctInsideFive","passBlockAdv","runBlockAdv","defTeam","defPressureRate","defSackRate","defYardsBco","defRunsInsideFive","defTdPctInsideFive"
"2021-11-28T18:00:00Z","ATL","27","12","1.12","5","40","-16","38","JAX","33","12","1.26","23","39"
"2021-11-29T01:20:00Z","BLT","25","14","1.63","13","54","-26","34","CLV","32","18","1.39","10","50"
"2021-11-26T01:20:00Z","BUF","26","9","1.68","11","45","-1","-6","NO","29","13","1.11","12","33"
"2021-11-28T18:00:00Z","CAR","28","11","1.37","16","44","-12","1","MIA","30","12","1.11","15","33"
"2021-11-25T17:30:00Z","CHI","23","19","1.6","13","46","13","45","DET","24","14","1.47","12","67"
"2021-11-28T18:00:00Z","CIN","26","17","1.16","8","50","-2","10","PIT","28","19","1.52","9","22"
"2021-11-29T01:20:00Z","CLV","24","16","1.4","16","50","-14","65","BLT","34","11","1.38","15","47"
"2021-11-25T21:30:00Z","DAL","25","9","1.35","18","39","-39","58","LV","35","14","1.43","15","20"
"2021-11-28T21:05:00Z","DEN","24","18","1.29","14","36","-16","6","LAC","31","13","2.07","21","43"
"2021-11-25T17:30:00Z","DET","25","10","1.54","7","57","5","45","CHI","29","23","1.33","14","50"
"2021-11-28T21:25:00Z","GB","25","14","1.38","12","42","-60","-11","LA","36","19","1.11","21","48"
"2021-11-28T18:00:00Z","HST","27","10","1.06","9","33","-19","-10","NYJ","29","15","1.5","31","42"
"2021-11-28T18:00:00Z","IND","26","10","1.85","27","33","11","62","TB","32","13","1.25","14","29"
"2021-11-28T18:00:00Z","JAX","25","8","1.47","14","50","30","18","ATL","23","11","1.36","12","58"
"2021-11-28T21:25:00Z","LA","21","19","1.63","12","50","19","40","GB","30","13","1.52","15","40"
"2021-11-28T21:05:00Z","LAC","24","13","1.23","13","46","8","39","DEN","28","15","1.51","7","57"
"2021-11-25T21:30:00Z","LV","31","8","1.19","11","45","-16","28","DAL","32","10","1.9","16","50"
"2021-11-28T18:00:00Z","MIA","32","10","1.27","15","27","-41","26","CAR","31","24","1.42","8","38"
"2021-11-28T21:25:00Z","MIN","26","6","1.36","16","25","-26","20","SF","31","17","1.11","13","62"
"2021-11-28T18:00:00Z","NE","22","18","1.6","21","52","11","61","TEN","29","18","1.22","18","39"
"2021-11-26T01:20:00Z","NO","24","12","1.33","12","25","-30","-7","BUF","31","9","1.29","9","78"
"2021-11-28T18:00:00Z","NYG","28","14","1.35","12","33","-43","14","PHI","29","11","1.11","18","44"
"2021-11-28T18:00:00Z","NYJ","31","8","1.1","12","33","-25","41","HST","30","14","2.37","19","42"
"2021-11-28T18:00:00Z","PHI","24","7","1.76","25","44","20","45","NYG","29","15","1.58","10","30"
"2021-11-28T18:00:00Z","PIT","23","19","1","13","38","-23","24","CIN","31","17","1.51","11","45"
"2021-11-30T01:15:00Z","SEA","26","17","1.4","10","50","-3","24","WAS","26","13","1.18","6","50"
"2021-11-28T21:25:00Z","SF","27","14","1.17","13","54","-2","95","MIN","27","17","1.61","10","50"
"2021-11-28T18:00:00Z","TB","18","9","1.37","15","40","7","40","IND","29","15","1.49","8","25"
"2021-11-28T18:00:00Z","TEN","25","18","1.23","16","50","-4","46","NE","31","17","1.44","11","27"
"2021-11-30T01:15:00Z","WAS","25","14","1.46","15","40","32","1","SEA","30","12","2.17","18","39"
