"gameTime","offTeam","offPressureRate","offSackRate","offYardsBco","offRunsInsideFive","offTdPctInsideFive","passBlockAdv","runBlockAdv","defTeam","defPressureRate","defSackRate","defYardsBco","defRunsInsideFive","defTdPctInsideFive"
"2021-12-14T01:15:00Z","ARZ","19","16","1.3","23","48","-56","-15","LA","36","17","0.97","24","50"
"2021-12-12T18:00:00Z","ATL","26","13","1.19","6","33","-32","56","CAR","31","23","1.41","10","50"
"2021-12-12T18:00:00Z","BLT","25","12","1.62","16","50","-13","27","CLV","33","17","1.45","12","42"
"2021-12-12T21:25:00Z","BUF","24","11","1.56","12","42","20","28","TB","31","15","1.18","16","31"
"2021-12-12T18:00:00Z","CAR","28","12","1.38","18","44","11","26","ATL","22","10","1.4","12","58"
"2021-12-13T01:20:00Z","CHI","23","17","1.45","17","41","-17","37","GB","34","13","1.52","15","40"
"2021-12-12T21:25:00Z","CIN","26","17","1.01","12","50","-11","15","SF","31","18","1.07","19","47"
"2021-12-12T18:00:00Z","CLV","25","15","1.33","16","50","-18","68","BLT","33","12","1.26","15","47"
"2021-12-12T18:00:00Z","DAL","21","8","1.32","19","42","19","75","WAS","27","12","1.22","7","57"
"2021-12-12T21:05:00Z","DEN","24","17","1.4","16","31","6","36","DET","26","15","1.31","14","57"
"2021-12-12T21:05:00Z","DET","27","11","1.54","7","57","13","32","DEN","28","15","1.44","7","57"
"2021-12-13T01:20:00Z","GB","26","12","1.31","14","43","-4","23","CHI","30","21","1.34","18","44"
"2021-12-12T18:00:00Z","HST","25","15","0.97","9","33","5","-47","SEA","31","11","2.05","22","36"
"2021-12-12T18:00:00Z","JAX","24","9","1.43","15","53","22","8","TEN","31","19","1.27","18","39"
"2021-12-12T18:00:00Z","KC","24","11","1.68","14","50","-24","60","LV","34","14","1.42","16","25"
"2021-12-14T01:15:00Z","LA","22","18","1.58","15","47","-5","69","ARZ","32","16","1.46","16","38"
"2021-12-12T21:05:00Z","LAC","24","14","1.18","15","47","16","59","NYG","28","15","1.64","13","31"
"2021-12-12T18:00:00Z","LV","29","10","1.22","14","57","-26","13","KC","34","11","1.49","13","46"
"2021-12-10T01:20:00Z","MIN","26","7","1.34","19","21","-45","34","PIT","32","21","1.57","14","36"
"2021-12-12T18:00:00Z","NO","24","11","1.41","12","25","-6","16","NYJ","29","16","1.5","31","42"
"2021-12-12T21:05:00Z","NYG","28","14","1.32","12","33","-22","36","LAC","30","13","2.13","23","39"
"2021-12-12T18:00:00Z","NYJ","27","8","1.13","19","37","-1","11","NO","30","12","1.14","13","31"
"2021-12-10T01:20:00Z","PIT","23","17","1.11","13","38","5","20","MIN","26","16","1.5","12","58"
"2021-12-12T18:00:00Z","SEA","28","16","1.3","14","43","-19","32","HST","30","14","2.29","26","50"
"2021-12-12T21:25:00Z","SF","25","13","1.14","17","59","-7","99","CIN","32","19","1.47","13","46"
"2021-12-12T21:25:00Z","TB","17","9","1.35","21","43","26","50","BUF","31","10","1.3","9","78"
"2021-12-12T18:00:00Z","TEN","26","18","1.34","20","40","-9","75","JAX","31","12","1.39","26","38"
"2021-12-12T18:00:00Z","WAS","25","14","1.34","17","35","7","49","DAL","35","9","1.87","18","56"
