"gameTime","offTeam","offPressureRate","offSackRate","offYardsBco","offRunsInsideFive","offTdPctInsideFive","passBlockAdv","runBlockAdv","defTeam","defPressureRate","defSackRate","defYardsBco","defRunsInsideFive","defTdPctInsideFive"
"2021-10-17T20:05:00Z","ARZ","21","15","1.44","12","58","13","23","CLV","30","17","1.34","4","50"
"2021-10-17T17:00:00Z","BLT","25","13","1.61","7","43","-6","30","LAC","29","12","2.24","5","60"
"2021-10-19T00:15:00Z","BUF","27","4","1.62","6","50","9","40","TEN","28","17","1.35","11","55"
"2021-10-17T17:00:00Z","CAR","28","11","1.26","9","44","-26","-1","MIN","30","18","1.66","5","40"
"2021-10-17T17:00:00Z","CHI","23","26","1.32","9","56","1","24","GB","29","13","1.43","6","50"
"2021-10-17T17:00:00Z","CIN","23","18","1.24","4","50","-2","30","DET","25","17","1.45","6","67"
"2021-10-17T20:05:00Z","CLV","18","18","1.32","12","50","-30","96","ARZ","31","13","1.44","5","20"
"2021-10-17T20:25:00Z","DAL","24","6","1.59","11","45","7","68","NE","29","20","0.4","4","50"
"2021-10-17T20:25:00Z","DEN","22","15","1.62","7","29","-7","6","LV","31","13","1.38","8","25"
"2021-10-17T17:00:00Z","DET","29","10","1.55","6","50","-18","34","CIN","30","18","1.74","4","50"
"2021-10-17T17:00:00Z","GB","23","16","1.36","5","40","-6","12","CHI","30","20","1.33","6","33"
"2021-10-17T17:00:00Z","HST","27","8","1.03","6","33","3","-16","IND","31","16","1.19","6","17"
"2021-10-17T17:00:00Z","IND","25","14","1.47","10","10","12","39","HST","24","10","2.53","12","50"
"2021-10-17T13:30:00Z","JAX","27","6","1.3","9","44","0","-10","MIA","30","10","1.36","11","27"
"2021-10-17T17:00:00Z","KC","24","8","1.82","3","67","-42","29","WAS","29","9","1.26","4","25"
"2021-10-17T17:00:00Z","LA","22","7","1.67","7","57","19","52","NYG","27","15","1.58","5","20"
"2021-10-17T17:00:00Z","LAC","26","11","1.21","5","60","-14","68","BLT","30","10","1.47","7","71"
"2021-10-17T20:25:00Z","LV","29","11","1.04","6","50","-27","-44","DEN","30","14","1.44","3","67"
"2021-10-17T13:30:00Z","MIA","30","10","1.24","7","14","-14","5","JAX","28","13","1.25","15","47"
"2021-10-17T17:00:00Z","MIN","28","9","1.43","3","33","-44","25","CAR","33","22","1.47","3","67"
"2021-10-17T20:25:00Z","NE","26","12","1.33","6","17","-10","29","DAL","32","9","1.94","5","40"
"2021-10-17T17:00:00Z","NYG","28","7","1.45","8","38","-69","0","LA","33","14","0","15","40"
"2021-10-15T00:20:00Z","PHI","28","3","1.77","5","40","-4","64","TB","31","12","1.29","3","0"
"2021-10-18T00:20:00Z","PIT","22","12","1.11","6","50","11","-47","SEA","32","12","2.1","7","43"
"2021-10-18T00:20:00Z","SEA","25","12","1.44","2","100","-42","-5","PIT","35","10","1.43","1","0"
"2021-10-15T00:20:00Z","TB","19","7","1.31","7","43","3","45","PHI","30","13","1.43","9","44"
"2021-10-19T00:15:00Z","TEN","28","21","1.43","7","43","-20","76","BUF","34","12","1.42","1","0"
"2021-10-17T17:00:00Z","WAS","24","6","1.35","7","57","42","45","KC","26","10","1.56","11","55"
