"gameTime","offTeam","offPressureRate","offSackRate","offYardsBco","offRunsInsideFive","offTdPctInsideFive","passBlockAdv","runBlockAdv","defTeam","defPressureRate","defSackRate","defYardsBco","defRunsInsideFive","defTdPctInsideFive"
"2021-11-07T21:25:00Z","ARZ","23","15","1.35","15","53","-14","19","SF","30","16","1.19","11","55"
"2021-11-07T18:00:00Z","ATL","27","11","1.21","4","50","-17","-6","NO","30","10","1.05","7","29"
"2021-11-07T18:00:00Z","BLT","27","12","1.62","10","50","-1","24","MIN","28","17","1.53","7","43"
"2021-11-07T18:00:00Z","BUF","24","5","1.49","8","38","14","24","JAX","32","12","1.11","19","42"
"2021-11-07T18:00:00Z","CAR","30","12","1.36","12","42","-3","7","NE","29","17","0.17","10","30"
"2021-11-09T01:15:00Z","CHI","24","23","1.38","12","50","-39","0","PIT","32","18","1.39","4","25"
"2021-11-07T18:00:00Z","CIN","24","19","1.1","7","43","-30","7","CLV","31","18","1.25","5","40"
"2021-11-07T18:00:00Z","CLV","23","12","1.42","13","54","3","85","CIN","32","17","1.68","9","44"
"2021-11-07T18:00:00Z","DAL","27","6","1.51","15","33","-8","63","DEN","28","15","1.54","6","67"
"2021-11-07T18:00:00Z","DEN","23","19","1.5","7","29","1","27","DAL","29","10","1.74","9","44"
"2021-11-07T21:25:00Z","GB","23","18","1.34","8","38","-28","11","KC","33","10","1.48","12","50"
"2021-11-07T18:00:00Z","HST","29","12","1.1","7","43","-1","-31","MIA","28","9","1.25","13","38"
"2021-11-05T00:20:00Z","IND","23","11","1.54","18","28","8","41","NYJ","30","16","1.29","20","50"
"2021-11-07T18:00:00Z","JAX","25","7","1.34","10","50","5","5","BUF","30","10","1.32","4","75"
"2021-11-07T21:25:00Z","KC","24","12","1.77","7","71","3","64","GB","32","14","1.59","12","42"
"2021-11-08T01:20:00Z","LA","23","13","1.63","11","55","19","70","TEN","31","16","1.36","14","50"
"2021-11-07T21:05:00Z","LAC","25","11","1.1","6","67","-25","50","PHI","30","14","1.18","14","50"
"2021-11-07T18:00:00Z","LV","29","8","1.1","9","56","-4","-11","NYG","30","17","1.53","9","33"
"2021-11-07T18:00:00Z","MIA","30","8","1.33","8","25","-14","30","HST","28","13","2.54","19","42"
"2021-11-07T18:00:00Z","MIN","25","7","1.42","5","20","-18","46","BLT","29","9","1.28","7","71"
"2021-11-07T18:00:00Z","NE","21","14","1.44","16","50","-13","63","CAR","32","21","1.39","6","33"
"2021-11-07T18:00:00Z","NO","24","11","1.54","9","22","36","41","ATL","24","11","1.31","8","50"
"2021-11-07T18:00:00Z","NYG","26","14","1.3","11","36","-56","9","LV","35","16","1.38","12","25"
"2021-11-05T00:20:00Z","NYJ","28","8","1.23","10","30","-5","33","IND","28","17","1.25","6","17"
"2021-11-07T21:05:00Z","PHI","28","6","1.72","18","44","4","79","LAC","28","14","2.23","8","62"
"2021-11-09T01:15:00Z","PIT","22","15","1.11","9","44","-9","20","CHI","29","19","1.32","13","46"
"2021-11-07T21:25:00Z","SF","24","7","1.26","11","64","-18","98","ARZ","32","14","1.4","8","25"
"2021-11-08T01:20:00Z","TEN","27","18","1.31","10","50","-63","0","LA","34","18","0","17","47"
