"gameTime","offTeam","offPressureRate","offSackRate","offYardsBco","offRunsInsideFive","offTdPctInsideFive","passBlockAdv","runBlockAdv","defTeam","defPressureRate","defSackRate","defYardsBco","defRunsInsideFive","defTdPctInsideFive"
"2021-12-26T18:00:00Z","MIN","25","9","1.36","20","20","-75","17","LA","36","17","1.06","27","52"
"2021-12-26T18:00:00Z","NE","22","18","1.55","22","50","26","46","BUF","29","11","1.21","12","75"
"2021-12-28T01:15:00Z","NO","25","11","1.23","15","27","-13","-6","MIA","31","15","1.2","19","37"
"2021-12-26T18:00:00Z","NYG","26","13","1.39","13","31","-37","17","PHI","30","12","1.07","25","44"
"2021-12-26T18:00:00Z","NYJ","26","9","1.25","21","38","-7","53","JAX","31","13","1.22","27","41"
"2021-12-26T18:00:00Z","PHI","23","8","1.71","32","44","19","74","NYG","30","15","1.63","17","29"
"2021-12-26T21:25:00Z","PIT","22","19","1.04","17","41","0","19","KC","30","12","1.54","19","37"
"2021-12-26T21:05:00Z","SEA","31","14","1.41","15","47","-7","42","CHI","27","23","1.32","21","43"
"2021-12-24T01:20:00Z","SF","24","13","1.17","18","61","18","85","TEN","31","20","1.22","21","38"
"2021-12-26T18:00:00Z","TB","18","12","1.4","23","43","22","75","CAR","31","21","1.26","13","46"
"2021-12-24T01:20:00Z","TEN","29","20","1.31","22","45","-34","46","SF","34","16","1.02","21","43"
"2021-12-27T01:20:00Z","WAS","32","14","1.35","23","39","-5","50","DAL","35","10","1.85","21","52"
"2021-12-26T01:15:00Z","ARZ","26","15","1.39","25","48","-3","-8","IND","27","16","1.44","15","33"
"2021-12-26T18:00:00Z","ATL","28","11","1.16","11","27","-4","56","DET","24","16","1.48","19","53"
"2021-12-26T18:00:00Z","BLT","25","12","1.71","18","50","-4","50","CIN","33","19","1.41","13","46"
"2021-12-26T18:00:00Z","BUF","25","10","1.62","12","42","5","10","NE","31","17","1.46","15","20"
"2021-12-26T18:00:00Z","CAR","28","13","1.28","19","47","0","24","TB","31","14","1.2","16","31"
"2021-12-26T21:05:00Z","CHI","26","13","1.31","18","39","12","-1","SEA","30","13","2","23","35"
"2021-12-26T18:00:00Z","CIN","27","16","1.04","12","50","1","29","BLT","28","12","1.25","18","44"
"2021-12-25T21:30:00Z","CLV","21","14","1.18","18","50","-17","74","GB","34","11","1.6","17","35"
"2021-12-27T01:20:00Z","DAL","24","9","1.38","20","40","-1","66","WAS","30","13","1.34","11","55"
"2021-12-26T21:25:00Z","DEN","24","17","1.39","21","33","-22","25","LV","33","14","1.12","18","33"
"2021-12-26T18:00:00Z","DET","24","11","1.51","8","50","33","32","ATL","23","10","1.45","13","62"
"2021-12-25T21:30:00Z","GB","25","14","1.4","19","42","-19","-10","CLV","28","17","1.33","13","46"
"2021-12-26T18:00:00Z","HST","26","13","0.93","10","30","-7","10","LAC","30","13","1.92","26","35"
"2021-12-26T01:15:00Z","IND","31","11","1.77","32","41","-16","89","ARZ","30","17","1.32","16","38"
"2021-12-26T18:00:00Z","JAX","24","11","1.54","17","53","17","48","NYJ","28","15","1.46","36","42"
"2021-12-26T21:25:00Z","KC","25","12","1.59","17","47","-31","56","PIT","34","21","1.69","16","38"
"2021-12-26T18:00:00Z","LA","23","21","1.4","15","47","23","43","MIN","24","16","1.45","13","62"
"2021-12-26T18:00:00Z","LAC","26","12","1.26","24","38","25","55","HST","27","13","2.09","28","50"
"2021-12-26T21:25:00Z","LV","30","10","1.23","14","57","24","8","DEN","26","15","1.21","8","50"
"2021-12-28T01:15:00Z","MIA","32","10","1.16","19","37","-32","-11","NO","28","13","1.18","13","31"
