"gameTime","offTeam","offPressureRate","offSackRate","offYardsBco","offRunsInsideFive","offTdPctInsideFive","passBlockAdv","runBlockAdv","defTeam","defPressureRate","defSackRate","defYardsBco","defRunsInsideFive","defTdPctInsideFive"
"2021-09-26T17:00:00Z","ARZ","20","23","1.52","1","100","22","29","JAX","30","8","1.33","6","33"
"2021-09-26T17:00:00Z","ATL","28","13","1.26","1","0","-9","12","NYG","31","7","1.51","1","100"
"2021-09-26T17:00:00Z","BLT","24","14","1.8","5","60","-3","32","DET","29","17","1.64","3","67"
"2021-09-26T17:00:00Z","BUF","27","6","1.43","1","100","-30","12","WAS","28","19","1.25","2","50"
"2021-09-23T20:20:00Z","CAR","24","6","1.3","4","25","17","44","HST","25","10","2.73","2","50"
"2021-09-26T17:00:00Z","CHI","25","24","1.25","2","100","-25","10","CLV","31","9","1.31","2","0"
"2021-09-26T17:00:00Z","CIN","22","27","1.26","2","50","-45","-21","PIT","36","12","1.26","0","0"
"2021-09-26T17:00:00Z","CLV","18","33","1.32","6","67","-3","55","CHI","31","20","1.36","3","33"
"2021-09-28T00:15:00Z","DAL","26","5","1.47","3","67","-8","54","PHI","28","11","1.4","3","33"
"2021-09-26T20:05:00Z","DEN","26","11","1.36","2","0","-2","22","NYJ","30","14","1.2","5","20"
"2021-09-26T17:00:00Z","DET","26","5","1.61","1","100","-5","37","BLT","32","9","1.5","3","67"
"2021-09-27T00:20:00Z","GB","22","15","1.31","2","50","-7","10","SF","34","11","1.22","4","50"
"2021-09-23T20:20:00Z","HST","22","0","1.09","6","33","-7","0","CAR","34","24","1.32","1","0"
"2021-09-26T17:00:00Z","IND","24","15","1.48","6","0","10","28","TEN","29","23","1.25","3","100"
"2021-09-26T17:00:00Z","JAX","25","5","1.34","0","0","-26","24","ARZ","30","27","1.33","2","0"
"2021-09-26T17:00:00Z","KC","22","14","1.63","1","100","2","43","LAC","30","15","2.42","2","100"
"2021-09-26T20:25:00Z","LA","21","20","1.6","4","50","-19","48","TB","33","6","1.04","2","0"
"2021-09-26T17:00:00Z","LAC","22","10","1.27","2","50","-10","34","KC","27","17","1.25","9","67"
"2021-09-26T20:05:00Z","LV","28","12","1.05","2","50","0","-26","MIA","32","8","1.48","1","100"
"2021-09-26T20:05:00Z","MIA","30","0","1.4","1","100","-20","16","LV","31","11","1.32","2","50"
"2021-09-26T20:25:00Z","MIN","25","12","1.51","1","100","4","-2","SEA","31","16","1.88","3","33"
"2021-09-26T17:00:00Z","NE","27","10","1.43","3","0","-10","29","NO","29","14","0.64","2","0"
"2021-09-26T17:00:00Z","NO","27","11","1.55","3","0","22","41","NE","28","16","0.43","3","33"
"2021-09-26T17:00:00Z","NYG","32","8","1.65","1","100","-30","20","ATL","27","17","1.21","0","0"
"2021-09-26T20:05:00Z","NYJ","29","14","1.28","2","0","-34","24","DEN","33","13","1.46","1","100"
"2021-09-28T00:15:00Z","PHI","32","0","1.57","3","33","0","49","DAL","30","0","2.59","0","0"
"2021-09-26T17:00:00Z","PIT","23","11","1.09","3","33","10","34","CIN","28","26","1.9","1","100"
"2021-09-26T20:25:00Z","SEA","25","13","1.38","2","100","22","13","MIN","27","24","1.54","2","50"
"2021-09-27T00:20:00Z","SF","23","0","1.3","4","50","16","80","GB","28","0","1.49","2","0"
"2021-09-26T20:25:00Z","TB","20","7","1.26","0","0","-33","29","LA","30","16","1.24","7","29"
"2021-09-26T17:00:00Z","TEN","27","28","1.37","4","25","-17","23","IND","30","18","1.26","1","100"
"2021-09-26T17:00:00Z","WAS","25","8","1.41","1","100","14","77","BUF","29","10","1.47","1","0"
