"gameTime","offTeam","offPressureRate","offSackRate","offYardsBco","offRunsInsideFive","offTdPctInsideFive","passBlockAdv","runBlockAdv","defTeam","defPressureRate","defSackRate","defYardsBco","defRunsInsideFive","defTdPctInsideFive"
"2021-11-14T21:05:00Z","ARZ","20","14","1.31","16","56","-6","42","CAR","32","21","1.4","7","43"
"2021-11-14T18:00:00Z","ATL","26","11","1.12","5","40","-13","46","DAL","28","10","1.79","14","43"
"2021-11-12T01:20:00Z","BLT","27","13","1.65","12","50","-1","-5","MIA","30","11","1.23","14","36"
"2021-11-14T18:00:00Z","BUF","28","8","1.46","9","33","1","32","NYJ","29","16","1.45","25","40"
"2021-11-14T21:05:00Z","CAR","28","11","1.3","12","42","-32","59","ARZ","32","15","1.45","8","25"
"2021-11-14T18:00:00Z","CLV","24","12","1.36","15","53","7","66","NE","29","16","0.17","10","30"
"2021-11-14T18:00:00Z","DAL","24","6","1.45","15","33","30","75","ATL","21","12","1.32","9","56"
"2021-11-14T21:25:00Z","DEN","22","20","1.3","12","33","-11","-12","PHI","29","13","1.14","16","44"
"2021-11-14T18:00:00Z","DET","29","10","1.4","7","57","-52","3","PIT","32","18","1.51","5","20"
"2021-11-14T21:25:00Z","GB","24","17","1.41","8","38","17","-26","SEA","30","11","2.13","11","36"
"2021-11-14T18:00:00Z","IND","23","11","1.75","23","22","11","47","JAX","30","13","1.16","20","40"
"2021-11-14T18:00:00Z","JAX","23","9","1.25","11","45","-6","-2","IND","28","15","1.27","6","17"
"2021-11-15T01:20:00Z","KC","24","12","1.74","9","56","-29","72","LV","35","16","1.38","12","25"
"2021-11-16T01:15:00Z","LA","21","18","1.58","12","50","5","46","SF","31","16","1.16","12","58"
"2021-11-14T21:05:00Z","LAC","25","11","1.08","8","50","-13","74","MIN","30","19","1.59","9","44"
"2021-11-15T01:20:00Z","LV","29","8","1.21","10","50","-30","4","KC","33","8","1.52","12","50"
"2021-11-12T01:20:00Z","MIA","31","10","1.29","8","25","-24","24","BLT","29","8","1.37","12","50"
"2021-11-14T21:05:00Z","MIN","24","7","1.5","10","20","-6","31","LAC","28","14","2.22","12","58"
"2021-11-14T18:00:00Z","NE","21","16","1.44","17","53","-14","51","CLV","33","18","1.27","6","50"
"2021-11-14T18:00:00Z","NO","22","12","1.53","10","30","32","51","TEN","31","17","1.36","15","47"
"2021-11-14T18:00:00Z","NYJ","29","9","1.27","10","30","-2","37","BUF","29","11","1.25","5","60"
"2021-11-14T21:25:00Z","PHI","27","7","1.73","22","45","13","26","DEN","31","15","1.48","6","67"
"2021-11-14T18:00:00Z","PIT","22","18","1.11","9","44","4","32","DET","26","15","1.46","12","67"
"2021-11-14T21:25:00Z","SEA","26","19","1.37","9","44","-6","8","GB","32","14","1.57","14","36"
"2021-11-16T01:15:00Z","SF","24","13","1.14","11","64","-46","0","LA","35","19","0","21","48"
"2021-11-14T18:00:00Z","TB","19","10","1.37","15","40","-6","49","WAS","28","13","1.16","6","50"
"2021-11-14T18:00:00Z","TEN","29","19","1.27","14","50","-20","20","NO","29","11","0.98","8","25"
"2021-11-14T18:00:00Z","WAS","24","13","1.57","10","40","15","59","TB","30","13","1.16","9","22"
