"gameTime","offTeam","offPressureRate","offSackRate","offYardsBco","offRunsInsideFive","offTdPctInsideFive","passBlockAdv","runBlockAdv","defTeam","defPressureRate","defSackRate","defYardsBco","defRunsInsideFive","defTdPctInsideFive"
"2021-10-03T20:05:00Z","ARZ","20","16","1.45","6","67","-31","0","LA","30","14","0","10","40"
"2021-10-03T17:00:00Z","ATL","27","15","1.17","2","0","-44","4","WAS","28","9","1.34","4","25"
"2021-10-03T20:25:00Z","BLT","25","10","1.73","5","60","-19","11","DEN","32","14","1.43","1","100"
"2021-10-03T17:00:00Z","BUF","28","4","1.43","3","33","12","54","HST","28","9","2.62","6","50"
"2021-10-03T17:00:00Z","CAR","23","6","1.27","8","38","-11","38","DAL","35","5","2.37","0","0"
"2021-10-03T17:00:00Z","CHI","26","27","1.23","2","100","-23","39","DET","31","15","1.73","3","67"
"2021-10-01T00:20:00Z","CIN","23","24","1.25","2","50","2","-10","JAX","31","7","1.3","11","45"
"2021-10-03T17:00:00Z","CLV","18","33","1.31","6","67","19","63","MIN","29","17","1.65","2","50"
"2021-10-03T17:00:00Z","DAL","25","4","1.49","7","57","-22","61","CAR","33","25","1.27","1","0"
"2021-10-03T20:25:00Z","DEN","22","14","1.51","7","29","15","23","BLT","32","6","1.36","6","67"
"2021-10-03T17:00:00Z","DET","26","4","1.53","4","75","-32","32","CHI","31","28","1.28","3","33"
"2021-10-03T20:25:00Z","GB","23","16","1.34","3","67","-29","-6","PIT","33","11","1.24","0","0"
"2021-10-03T17:00:00Z","HST","23","0","1.07","6","33","1","26","BUF","33","10","1.42","1","0"
"2021-10-03T17:00:00Z","IND","25","15","1.56","6","0","5","19","MIA","28","8","1.36","4","50"
"2021-10-01T00:20:00Z","JAX","26","8","1.33","1","100","11","40","CIN","28","25","1.83","1","100"
"2021-10-03T17:00:00Z","KC","24","11","1.71","1","100","20","41","PHI","25","14","1.4","7","43"
"2021-10-03T20:05:00Z","LA","21","14","1.5","4","50","-29","64","ARZ","31","18","1.35","3","33"
"2021-10-05T00:15:00Z","LAC","22","6","1.23","3","33","-15","40","LV","32","11","1.36","4","25"
"2021-10-05T00:15:00Z","LV","27","11","0.99","5","40","-18","-8","LAC","30","10","2.58","2","100"
"2021-10-03T17:00:00Z","MIA","31","5","1.51","3","33","-23","-8","IND","29","11","1.25","1","100"
"2021-10-03T17:00:00Z","MIN","25","12","1.51","3","33","-23","26","CLV","32","23","1.31","2","0"
"2021-10-04T00:20:00Z","NE","26","8","1.49","3","0","-15","47","TB","32","7","1.03","2","0"
"2021-10-03T17:00:00Z","NO","27","17","1.49","4","25","-3","35","NYG","30","12","1.51","2","50"
"2021-10-03T17:00:00Z","NYG","29","12","1.56","2","100","-22","0","NO","27","10","1.19","2","0"
"2021-10-03T17:00:00Z","NYJ","29","11","1.27","2","0","8","37","TEN","27","19","1.31","3","100"
"2021-10-03T17:00:00Z","PHI","27","3","1.48","3","33","-3","24","KC","27","12","1.53","10","60"
"2021-10-03T20:25:00Z","PIT","23","10","1.04","3","33","3","-5","GB","30","9","1.43","5","40"
"2021-10-03T20:05:00Z","SEA","29","14","1.48","2","100","-13","12","SF","29","11","1.25","5","60"
"2021-10-03T20:05:00Z","SF","23","6","1.28","7","57","6","37","SEA","32","15","1.97","5","20"
"2021-10-04T00:20:00Z","TB","21","6","1.24","3","67","24","48","NE","30","20","0.41","4","50"
"2021-10-03T17:00:00Z","TEN","28","22","1.28","4","25","-21","38","NYJ","30","19","1.17","10","30"
"2021-10-03T17:00:00Z","WAS","23","6","1.38","1","100","16","53","ATL","24","19","1.2","1","100"
