"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","salary","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"1","Justin Jefferson","MIN","wr","13","DET","21.2","8100","0","0","0","0","0","0","0","0","0","10.1272","6.9816","98.2812","0.4943","0.0417","0.0208","0.0162","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2","Christian McCaffrey","SF","rb","9","BLT","20","9500","0","0","0","0","0","0","15.2416","71.8419","0.5402","5.1974","4.2289","34.0739","0.2083","0.0983","0.0491","0.0043","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","Stefon Diggs","BUF","wr","13","@LAC","20.8","0","0","0","0","0","0","0","0","0","0","10.234","7.1849","91.249","0.5461","0.064","0.032","0.0211","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4","Breece Hall","NYJ","rb","7","WAS","19.4","6100","0","0","0","0","0","0","15.2696","74.3491","0.5297","4.6036","3.5888","33.8815","0.1851","0.1128","0.0564","0.0102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5","Tee Higgins","CIN","wr","7","@PIT","20.2","0","0","0","0","0","0","0","0","0","0","9.6006","6.4317","90.6114","0.5789","0.0475","0.0237","0.0384","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6","Tyreek Hill","MIA","wr","10","DAL","19.2","9600","0","0","0","0","0","0","0.2108","0.9569","0.0137","10.0554","6.8425","85.2017","0.4478","0.0784","0.0392","0.0171","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7","A.J. Brown","PHI","wr","10","NYG","19","8700","0","0","0","0","0","0","0","0","0","9.3342","5.8372","88.6124","0.5302","0.0627","0.0313","0.0031","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8","Bijan Robinson","ATL","rb","11","IND","17.8","6300","0","0","0","0","0","0","13.2829","61.6287","0.4342","5.1365","4.1698","33.266","0.1856","0.1252","0.0626","0.0098","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9","Austin Ekeler","LAC","rb","5","BUF","17.5","0","0","0","0","0","0","0","11.8486","53.4275","0.4285","5.6201","4.7083","33.7852","0.2044","0.2247","0.1123","0.0247","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10","Cooper Kupp","LA","wr","10","NO","18.5","0","0","0","0","0","0","0","0","0","0","8.9174","6.6516","81.247","0.478","0.0759","0.038","0.0185","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
