"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","salary","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"1","Christian McCaffrey","SF","rb","9","NYG","20.1","0","0","0","0","0","0","0","12.6157","58.5412","0.4813","6.107","5.0218","40.9262","0.2908","0.0871","0.0436","0.005","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2","Justin Jefferson","MIN","wr","13","LAC","20.6","9300","0","0","0","0","0","0","0","0","0","9.7408","6.7608","95.1284","0.4891","0.0403","0.0202","0.0177","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","Ja'Marr Chase","CIN","wr","7","LA","19.9","8000","0","0","0","0","0","0","0","0","0","8.652","6.244","87.3995","0.6412","0.0959","0.048","0.0051","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4","Tony Pollard","DAL","rb","7","@ARZ","17.5","8000","0","0","0","0","0","0","16.1325","77.4364","0.5398","3.4724","2.8004","21.2676","0.1277","0.0732","0.0366","0.0061","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5","Travis Kelce","KC","te","10","CHI","16.4","7200","0","0","0","0","0","0","0","0","0","7.3082","5.5529","66.6636","0.6205","0.0667","0.0333","0.0112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6","Bijan Robinson","ATL","rb","11","@DET","16.5","7800","0","0","0","0","0","0","16.08","75.3223","0.5645","3.0949","2.4542","18.3848","0.0915","0.1257","0.0629","0.0136","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7","Josh Jacobs","LV","rb","13","PIT","16.3","7000","0","0","0","0","0","0","15.0399","68.8144","0.5799","3.3881","2.7786","20.0989","0.103","0.1047","0.0524","0.0015","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8","Tyreek Hill","MIA","wr","10","DEN","17.4","9000","0","0","0","0","0","0","0.716","3.2499","0.0532","8.4234","5.8648","73.5387","0.4801","0.0726","0.0363","0.0161","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9","Joe Mixon","CIN","rb","7","LA","15.7","6500","0","0","0","0","0","0","14.9204","62.2323","0.473","3.5138","3.0058","22.6458","0.1546","0.0506","0.0253","0.0011","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10","Jerome Ford","CLV","rb","5","TEN","15.6","4800","0","0","0","0","0","0","17.0486","73.9295","0.5837","2.3942","1.9043","14.5794","0.0736","0.1485","0.0742","0.0136","53.9485","0.0366","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11","Jahmyr Gibbs","DET","rb","9","ATL","15.5","6600","0","0","0","0","0","0","11.7113","51.4083","0.4416","4.2593","3.5063","27.5003","0.2021","0.1087","0.0543","0.0142","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12","Travis Etienne Jr.","JAX","rb","9","HST","15.4","6900","0","0","0","0","0","0","14.5373","70.8553","0.5135","2.8192","2.3136","17.2763","0.0946","0.1655","0.0828","0.017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13","Derrick Henry","TEN","rb","7","@CLV","15.2","7400","0","0","0","0","0","0","17.7079","76.9488","0.5752","2.1471","1.7227","12.9536","0.0449","0.1795","0.0897","0.0195","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14","Davante Adams","LV","wr","13","PIT","16.4","7800","0","0","0","0","0","0","0","0","0","8.2821","5.5604","70.4574","0.5271","0.0323","0.0162","0.0044","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15","Amon-Ra St. Brown","DET","wr","9","ATL","16.2","7900","0","0","0","0","0","0","0.4802","2.977","0.0342","8.0488","6.2084","63.415","0.4524","0.038","0.019","0.0109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"16","Aaron Jones","GB","rb","6","NO","14.9","6800","0","0","0","0","0","0","12.8769","58.3281","0.3624","4.218","3.3587","22.5871","0.1568","0.183","0.0915","0.0135","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"17","CeeDee Lamb","DAL","wr","7","@ARZ","16.1","7700","0","0","0","0","0","0","0.4856","2.8841","0.0271","7.7966","5.3831","69.8773","0.4399","0.0256","0.0128","0.0071","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"18","Rhamondre Stevenson","NE","rb","11","@NYJ","14.7","6700","0","0","0","0","0","0","13.687","62.7297","0.3644","3.9193","3.1683","20.872","0.0894","0.1339","0.0669","0.0042","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19","Stefon Diggs","BUF","wr","13","@WAS","15.8","8100","0","0","0","0","0","0","0","0","0","7.9423","5.493","69.4635","0.4588","0.0489","0.0245","0.0142","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20","Patrick Mahomes","KC","qb","10","CHI","22.9","8300","22.8471","34.3486","256.4996","2.1595","0.4425","1.1862","3.7793","20.4786","0.2351","0","0","0","0","0.3932","0.1966","0.0625","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21","Alexander Mattison","MIN","rb","13","LAC","13.9","5800","0","0","0","0","0","0","13.5733","62.7489","0.4692","2.672","2.2467","16.1486","0.0952","0.0965","0.0482","0.0065","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22","Kyren Williams","LA","rb","10","@CIN","13.8","5500","0","0","0","0","0","0","13.5438","57.6143","0.3144","3.5368","2.8364","21.0029","0.0881","0.1848","0.0924","0.0147","84.2784","0.0544","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23","Mark Andrews","BLT","te","13","IND","13.5","6000","0","0","0","0","0","0","0","0","0","6.9348","4.8476","58.5611","0.3975","0.0559","0.0279","0.0249","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24","Tee Higgins","CIN","wr","7","LA","14.9","6700","0","0","0","0","0","0","0","0","0","6.6962","4.7058","67.4286","0.4743","0.0347","0.0174","0.034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25","Josh Allen","BUF","qb","13","@WAS","22.3","8100","20.6283","32.7071","251.4957","1.6547","0.8355","2.0953","6.3931","39.9019","0.2666","0","0","0","0","0.5937","0.2968","0.0608","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"26","Breece Hall","NYJ","rb","7","NE","13.6","5600","0","0","0","0","0","0","11.9243","55.6029","0.3407","3.2269","2.5348","23.9372","0.122","0.0857","0.0428","0.0087","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27","Dameon Pierce","HST","rb","7","@JAX","13.4","5200","0","0","0","0","0","0","14.6252","62.995","0.3113","3.1492","2.5364","17.7879","0.0852","0.193","0.0965","0.008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28","Najee Harris","PIT","rb","6","@LV","13.3","5600","0","0","0","0","0","0","14.3527","57.7207","0.3661","3.0095","2.4557","18.3766","0.1217","0.0647","0.0324","0.0014","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29","Joe Burrow","CIN","qb","7","LA","21.9","6600","22.8315","32.9708","271.3077","2.0736","0.5364","2.558","3.8659","12.0329","0.1548","0","0","0","0","0.3598","0.1799","0.0682","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30","A.J. Brown","PHI","wr","10","@TB","14.4","7700","0","0","0","0","0","0","0","0","0","7.4061","4.5715","68.9112","0.3987","0.0491","0.0245","0.0027","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31","Kenneth Walker III","SEA","rb","5","CAR","13.1","6200","0","0","0","0","0","0","14.6528","66.8714","0.5057","1.9087","1.5998","9.8242","0.0485","0.0613","0.0306","0.0068","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"32","Jaylen Waddle","MIA","wr","10","DEN","14.3","7500","0","0","0","0","0","0","0.6205","3.6282","0.0408","7.1145","4.8534","61.6886","0.374","0.0572","0.0286","0.0058","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
