"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","salary","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"1","Breece Hall","NYJ","rb","7","HST","20.3","6200","0","0","0","0","0","0","16.1306","78.7374","0.6469","4.301","3.3492","31.4412","0.194","0.1152","0.0576","0.0101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2","Christian McCaffrey","SF","rb","9","SEA","20.2","9200","0","0","0","0","0","0","15.5708","72.5362","0.5696","5.1856","4.2098","33.6011","0.2129","0.1","0.05","0.0043","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","Ja'Marr Chase","CIN","wr","7","IND","21.3","7600","0","0","0","0","0","0","0","0","0","9.4279","6.74","94.1311","0.6508","0.1036","0.0518","0.0046","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4","Josh Jacobs","LV","rb","13","MIN","19.2","6900","0","0","0","0","0","0","16.4781","75.8988","0.5929","4.5465","3.7366","27.6526","0.1407","0.1215","0.0607","0.002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5","Austin Ekeler","LAC","rb","5","DEN","18.7","7600","0","0","0","0","0","0","12.7058","56.5197","0.4904","5.7322","4.8199","34.8842","0.2366","0.2339","0.117","0.0271","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6","Keenan Allen","LAC","wr","5","DEN","20","8600","0","0","0","0","0","0","0.2375","1.0618","0.0122","10.4798","7.6907","83.5191","0.4654","0.0831","0.0415","0.0069","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7","Stefon Diggs","BUF","wr","13","@KC","19.9","8800","0","0","0","0","0","0","0","0","0","10.1957","6.9473","87.4172","0.5127","0.0619","0.0309","0.0219","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8","Tyreek Hill","MIA","wr","10","TEN","19.9","9800","0","0","0","0","0","0","0.2205","1.0007","0.0154","10.0539","6.918","86.6093","0.512","0.0794","0.0397","0.0168","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9","Bijan Robinson","ATL","rb","11","TB","18","6500","0","0","0","0","0","0","13.3282","63.0292","0.4915","5.065","4.0773","31.6417","0.1741","0.1246","0.0623","0.0103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10","Davante Adams","LV","wr","13","MIN","19.3","7500","0","0","0","0","0","0","0","0","0","9.6052","6.5005","82.9337","0.5893","0.0378","0.0189","0.005","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11","Justin Jefferson","MIN","wr","13","@LV","19.2","8500","0","0","0","0","0","0","0","0","0","9.2943","6.3505","89.0779","0.473","0.0379","0.0189","0.0178","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12","Tony Pollard","DAL","rb","7","PHI","17.7","7000","0","0","0","0","0","0","16.437","80.3577","0.498","3.54","2.8749","22.2541","0.1143","0.0749","0.0375","0.0063","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13","Alvin Kamara","NO","rb","11","CAR","17.6","8200","0","0","0","0","0","0","14.4503","60.3304","0.4122","5.1035","4.1307","32.4122","0.2172","0.1278","0.0639","0.0026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14","Saquon Barkley","NYG","rb","13","GB","17.5","7200","0","0","0","0","0","0","15.7096","70.4533","0.5674","4.3328","3.5221","22.1117","0.1109","0.1085","0.0543","0.0123","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15","Zack Moss","IND","rb","11","@CIN","17.4","5900","0","0","0","0","0","0","17.239","74.4499","0.4621","4.3199","3.4146","24.4002","0.1056","0.1651","0.0826","0.0112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"16","A.J. Brown","PHI","wr","10","@DAL","18.6","8700","0","0","0","0","0","0","0","0","0","9.4605","5.8745","88.4213","0.4629","0.0631","0.0315","0.0038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"17","Cooper Kupp","LA","wr","10","@BLT","17.2","7400","0","0","0","0","0","0","0","0","0","8.727","6.3211","76.6113","0.4119","0.0721","0.0361","0.0157","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"18","Travis Kelce","KC","te","10","BUF","15.7","7800","0","0","0","0","0","0","0","0","0","7.3978","5.5633","66.5427","0.4906","0.0668","0.0334","0.012","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
