"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","salary","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"1","Ja'Marr Chase","CIN","wr","7","@SF","21.5","8100","0","0","0","0","0","0","0","0","0","10.0044","6.911","94.8123","0.6347","0.1062","0.0531","0.007","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2","Keenan Allen","LAC","wr","5","CHI","20.5","8500","0","0","0","0","0","0","0.2437","1.0897","0.0134","10.4562","7.7444","84.4136","0.5224","0.0837","0.0419","0.0065","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","Stefon Diggs","BUF","wr","13","TB","20.5","0","0","0","0","0","0","0","0","0","0","9.7713","6.8717","87.5277","0.6288","0.0612","0.0306","0.0161","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4","Austin Ekeler","LAC","rb","5","CHI","19.4","8300","0","0","0","0","0","0","13.0401","58.4847","0.5468","5.7193","4.8325","35.1974","0.2589","0.2366","0.1183","0.0257","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5","Tyreek Hill","MIA","wr","10","NE","20.1","9500","0","0","0","0","0","0","0.2137","0.9699","0.0157","10.061","6.9397","86.8093","0.5417","0.0795","0.0398","0.0209","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6","Christian McCaffrey","SF","rb","9","CIN","18.9","9200","0","0","0","0","0","0","14.3816","65.6105","0.4584","5.3934","4.3799","34.6791","0.1985","0.0942","0.0471","0.0054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7","Tony Pollard","DAL","rb","7","LA","18.5","7500","0","0","0","0","0","0","17.206","83.41","0.539","3.4978","2.8771","22.9317","0.1352","0.0764","0.0382","0.0058","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8","Davante Adams","LV","wr","13","@DET","19","8000","0","0","0","0","0","0","0","0","0","9.9281","6.553","82.5785","0.5514","0.0381","0.0191","0.0054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9","A.J. Brown","PHI","wr","10","@WAS","18.5","8000","0","0","0","0","0","0","0","0","0","9.2923","5.7428","86.6411","0.5098","0.0617","0.0308","0.0034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10","Breece Hall","NYJ","rb","7","@NYG","17","5900","0","0","0","0","0","0","14.8703","70.5878","0.5189","3.5255","2.7324","25.4193","0.1519","0.103","0.0515","0.0132","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11","Jahmyr Gibbs","DET","rb","9","LV","16.8","6600","0","0","0","0","0","0","13.516","60.4487","0.4857","4.3005","3.5322","27.6148","0.1814","0.1203","0.0602","0.0144","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12","Josh Jacobs","LV","rb","13","@DET","16.7","7100","0","0","0","0","0","0","15.2328","69.7504","0.5285","3.9441","3.1877","22.4972","0.0981","0.1097","0.0548","0.0018","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13","Bijan Robinson","ATL","rb","11","@TEN","16.6","6000","0","0","0","0","0","0","13.3673","60.4353","0.4242","4.9443","3.8808","29.3375","0.1383","0.1228","0.0614","0.0109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14","Travis Kelce","KC","te","10","@DEN","16.3","8400","0","0","0","0","0","0","0","0","0","7.4601","5.5749","66.625","0.5994","0.0669","0.0335","0.0135","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15","Derrick Henry","TEN","rb","7","ATL","16.1","7600","0","0","0","0","0","0","18.1001","76.8603","0.6945","2.1364","1.7409","13.7219","0.0694","0.1831","0.0916","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"16","Saquon Barkley","NYG","rb","13","NYJ","16","8000","0","0","0","0","0","0","15.1939","65.6498","0.4799","4.1878","3.4006","20.9466","0.0945","0.1049","0.0525","0.0169","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"17","CeeDee Lamb","DAL","wr","7","LA","16.8","7600","0","0","0","0","0","0","0.5011","2.9939","0.0265","7.8535","5.5865","73.5398","0.4476","0.0265","0.0133","0.0067","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"18","Cooper Kupp","LA","wr","10","@DAL","16.6","9000","0","0","0","0","0","0","0","0","0","8.4843","6.171","74.239","0.3925","0.0704","0.0352","0.0186","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19","Aaron Jones","GB","rb","6","MIN","15.2","6400","0","0","0","0","0","0","12.7844","58.0125","0.3614","4.3016","3.4488","23.8012","0.1753","0.1839","0.0919","0.0146","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20","Travis Etienne Jr.","JAX","rb","9","@PIT","15.2","7200","0","0","0","0","0","0","15.7628","74.6777","0.4186","2.8963","2.3504","17.1931","0.0769","0.1774","0.0887","0.0238","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21","Kenneth Walker III","SEA","rb","5","CLV","14.8","7000","0","0","0","0","0","0","16.0166","76.0404","0.585","2.0856","1.7221","9.9545","0.0367","0.0667","0.0334","0.0074","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22","Josh Allen","BUF","qb","13","TB","24.1","0","22.4083","34.7725","271.1716","1.8473","0.8337","1.9023","6.0864","39.3411","0.2776","0","0","0","0","0.5709","0.2855","0.0548","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23","D'Andre Swift","PHI","rb","10","@WAS","14.6","6300","0","0","0","0","0","0","14.5721","66.0075","0.4955","3.0098","2.4628","15.7658","0.0835","0.0859","0.043","0.0148","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24","Jonathan Taylor","IND","rb","11","NO","14.6","6200","0","0","0","0","0","0","13.8658","65.3978","0.4969","3.105","2.5674","16.1796","0.0804","0.1902","0.0951","0.002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25","James Cook","BUF","rb","13","TB","14.5","0","0","0","0","0","0","0","13.2403","63.0205","0.41","3.0314","2.4209","21.1077","0.1232","0.1127","0.0564","0.0073","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"26","Amon-Ra St. Brown","DET","wr","9","LV","15.5","8200","0","0","0","0","0","0","0","0","0","8.1267","6.2427","63.6393","0.4011","0.0332","0.0166","0.0097","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27","Joe Mixon","CIN","rb","7","@SF","14.3","5800","0","0","0","0","0","0","15.238","61.297","0.4332","3.1908","2.6621","18.6453","0.1116","0.0481","0.0241","0.0012","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28","Patrick Mahomes","KC","qb","10","@DEN","23.6","8400","24.7545","37.9217","271.7647","2.1161","0.5704","1.6144","3.8001","22.8113","0.2355","0","0","0","0","0.4127","0.2064","0.0812","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29","Garrett Wilson","NYJ","wr","7","@NYG","15.2","6300","0","0","0","0","0","0","0","0","0","7.9693","5.1893","67.7184","0.4448","0.0532","0.0266","0.0112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30","Jordan Addison","MIN","wr","13","@GB","15.2","5700","0","0","0","0","0","0","0","0","0","8.2986","5.4251","69.0769","0.377","0.0515","0.0258","0.0116","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31","Raheem Mostert","MIA","rb","10","NE","14","7700","0","0","0","0","0","0","12.8209","58.4449","0.3461","3.4207","2.7233","20.9704","0.1481","0.0989","0.0495","0.0084","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"32","Chris Olave","NO","wr","11","@IND","15","6400","0","0","0","0","0","0","0","0","0","7.6147","4.859","73.5314","0.3558","0.0678","0.0339","0.0208","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"33","Puka Nacua","LA","wr","10","@DAL","15","7900","0","0","0","0","0","0","0","0","0","8.6871","5.5557","69.8141","0.3153","0.0528","0.0264","0.0144","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"34","Rhamondre Stevenson","NE","rb","11","@MIA","13.8","5400","0","0","0","0","0","0","14.197","62.904","0.343","3.4429","2.775","18.2273","0.0785","0.1305","0.0652","0.0043","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"35","Mark Andrews","BLT","te","13","@ARZ","13.6","6400","0","0","0","0","0","0","0","0","0","7.0104","4.8287","57.992","0.4316","0.0557","0.0278","0.031","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"36","Alexander Mattison","MIN","rb","13","@GB","13.4","5600","0","0","0","0","0","0","12.751","55.9224","0.3927","3.2473","2.6678","18.7388","0.1039","0.0952","0.0476","0.0064","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"37","Jalen Hurts","PHI","qb","10","@WAS","22.6","8200","19.895","31.8708","240.6316","1.3816","0.6793","2.0009","9.006","47.0014","0.4301","0","0","0","0","0.6024","0.3012","0.0525","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"38","Mike Evans","TB","wr","5","@BUF","14.4","0","0","0","0","0","0","0","0","0","0","8.2422","4.7639","66.4562","0.4078","0.0223","0.0111","0.0063","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"39","Alvin Kamara","NO","rb","11","@IND","13.2","7300","0","0","0","0","0","0","12.5901","49.8479","0.2618","3.8688","3.1115","24.1235","0.145","0.1039","0.052","0.0022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40","Kareem Hunt","CLV","rb","5","@SEA","13.2","5200","0","0","0","0","0","0","13.9797","61.122","0.465","2.6671","2.1394","14.4803","0.0558","0.0959","0.048","0.0219","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41","Brandon Aiyuk","SF","wr","9","CIN","14.1","7000","0","0","0","0","0","0","0.2519","1.4643","0.0139","7.2212","4.7261","63.4896","0.3826","0.0562","0.0281","0.0238","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
