"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"80","Najee Harris","PIT","rb","6","@IND","9.9","0","0","0","0","0","0","12.1868","49.6655","0.2739","2.0178","1.6359","12.3001","0.069","0.0526","0.0263","0.0005","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"81","Terry McLaurin","WAS","wr","14","@LA","10.7","0","0","0","0","0","0","0","0","0","5.8567","3.8304","53.9405","0.2539","0.0197","0.0099","0.0039","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82","Rashid Shaheed","NO","wr","11","NYG","10.7","0","0","0","0","0","0","0","0","0","5.5669","3.8143","53.1098","0.2722","0.1077","0.0539","0.0089","61.3559","0.0431","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"83","Elijah Moore","CLV","wr","5","CHI","10.7","0","0","0","0","0","0","0","0","0","6.3509","3.8542","51.5536","0.2805","0.0941","0.047","0.0056","23.3352","0.022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"84","Khalil Herbert","CHI","rb","13","@CLV","9.8","0","0","0","0","0","0","10.4055","49.1909","0.2803","2.194","1.7499","11.587","0.0523","0.0544","0.0272","0.0043","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"85","Jayden Reed","GB","wr","6","TB","10.6","0","0","0","0","0","0","0","0","0","6.4255","3.9662","51.3482","0.2648","0.1195","0.0597","0.0076","75.0605","0.0557","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"86","DJ Moore","CHI","wr","13","@CLV","10.5","0","0","0","0","0","0","0","0","0","6.8204","4.0931","51.7172","0.2013","0.0331","0.0166","0.0112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"87","Jerry Jeudy","DEN","wr","9","@DET","10.5","0","0","0","0","0","0","0","0","0","6.2266","4.0892","50.3944","0.2332","0.0275","0.0138","0.0082","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"88","Miles Sanders","CAR","rb","7","ATL","9.4","0","0","0","0","0","0","9.7946","43.9801","0.2867","2.2175","1.8083","11.2269","0.054","0.0888","0.0444","0.0122","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"89","Kyle Pitts","ATL","te","11","@CAR","9.3","0","0","0","0","0","0","0","0","0","5.1921","3.2614","46.8876","0.2238","0.0273","0.0137","0.0061","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"90","Mitch Trubisky","PIT","qb","6","@IND","17.5","22.8057","34.4317","255.0446","1.4156","0.6763","1.9378","3.8959","15.3103","0.1442","0","0","0","0","0.4655","0.2328","0.066","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"91","Jerick McKinnon","KC","rb","10","@NE","9.3","0","0","0","0","0","0","7.6366","27.7692","0.1475","3.3049","2.7037","19.5019","0.1649","0.0794","0.0397","0.0103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"92","Evan Engram","JAX","te","9","BLT","9.2","0","0","0","0","0","0","0","0","0","5.1877","3.8936","36.3943","0.2701","0.0429","0.0215","0.0104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"93","Jordan Addison","MIN","wr","13","@CIN","10","0","0","0","0","0","0","0","0","0","5.8789","3.7982","48.2551","0.2233","0.0361","0.018","0.0075","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"94","Rashee Rice","KC","wr","10","@NE","9.9","0","0","0","0","0","0","0","0","0","5.601","3.7472","45.0142","0.2806","0.0356","0.0178","0.0062","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"95","Parker Washington","JAX","wr","9","BLT","9.9","0","0","0","0","0","0","0.437","2.8371","0.0251","5.3798","3.5933","42.9338","0.2657","0.11","0.055","0.0053","56.4321","0.0435","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"96","Devin Singletary","HST","rb","7","@TEN","9.1","0","0","0","0","0","0","11.0779","50.0267","0.2897","1.6036","1.2805","8.9834","0.0419","0.1795","0.0898","0.0019","63.6162","0.04","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"97","Dallas Goedert","PHI","te","10","@SEA","9","0","0","0","0","0","0","0","0","0","4.6727","3.4718","40.7624","0.2466","0.0456","0.0228","0.0081","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"98","Courtland Sutton","DEN","wr","9","@DET","9.8","0","0","0","0","0","0","0","0","0","5.7798","3.5049","48.6986","0.2387","0.0202","0.0101","0.0167","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"99","Pat Freiermuth","PIT","te","6","@IND","8.9","0","0","0","0","0","0","0","0","0","4.7964","3.5607","37.5259","0.2704","0.0389","0.0194","0.0101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100","Isaiah Likely","BLT","te","13","@JAX","8.8","0","0","0","0","0","0","0","0","0","4.9503","3.4217","36.875","0.2792","0.0376","0.0188","0.0121","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101","Robert Woods","HST","wr","7","@TEN","9.7","0","0","0","0","0","0","0","0","0","6.2886","4.2473","43.9353","0.189","0.113","0.0565","0.0155","27.3398","0.0257","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102","Kareem Hunt","CLV","rb","5","CHI","8.8","0","0","0","0","0","0","9.3139","41.7055","0.3627","1.5424","1.2584","8.8944","0.0432","0.0627","0.0314","0.014","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103","Brock Purdy","SF","qb","9","@ARZ","16.8","20.5816","31.563","240.1721","1.4812","0.7634","1.9821","2.2293","14.736","0.1056","0","0","0","0","0.3554","0.1777","0.0631","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104","AJ Dillon","GB","rb","6","TB","8.7","0","0","0","0","0","0","10.4782","45.5146","0.3624","1.2467","0.993","7.5976","0.0385","0.0546","0.0273","0.002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","Tyler Allgeier","ATL","rb","11","@CAR","8.7","0","0","0","0","0","0","9.3964","44.6457","0.2292","1.8131","1.4544","10.6388","0.051","0.0497","0.0249","0.0141","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106","Josh Downs","IND","wr","11","PIT","9.4","0","0","0","0","0","0","0","0","0","5.5759","3.713","42.8948","0.2254","0.0353","0.0176","0.0093","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"107","Matthew Stafford","LA","qb","10","WAS","16.7","24.0477","35.676","267.4433","1.5126","0.6875","1.8149","1.4398","3.0335","0.0661","0","0","0","0","0.3403","0.1702","0.0518","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","Derek Carr","NO","qb","11","NYG","16.7","21.5698","33.661","263.9783","1.5199","0.496","1.7676","0.7866","6.2675","0","0","0","0","0","0.397","0.1985","0.0566","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109","Sam Howell","WAS","qb","14","@LA","16.6","19.9776","31.1167","219.1939","1.1808","0.8397","2.9259","5.4065","30.1176","0.186","0","0","0","0","0.5599","0.28","0.0432","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110","Chase Brown","CIN","rb","7","MIN","8.3","0","0","0","0","0","0","6.9149","30.8691","0.2134","2.2599","1.8694","15.3467","0.093","0.0622","0.0311","0.0058","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111","Dameon Pierce","HST","rb","7","@TEN","8.3","0","0","0","0","0","0","11.2458","49.384","0.2526","1.2577","1.0099","7.0927","0.0333","0.1401","0.0701","0.0049","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112","Dalton Kincaid","BUF","te","13","DAL","8.2","0","0","0","0","0","0","0","0","0","4.4255","3.2009","35.2637","0.2399","0.0392","0.0196","0.0097","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"113","Nick Mullens","MIN","qb","13","@CIN","16.3","23.3594","37.099","266.4914","1.3252","1.3378","2.0515","1.6843","12.5817","0.0972","0","0","0","0","0.4899","0.245","0.0654","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"114","Tommy DeVito","NYG","qb","13","@NO","16.3","20.917","33.1433","233.3221","1.2328","0.9501","2.6338","6.1193","19.2261","0.2161","0","0","0","0","0.6889","0.3444","0.0671","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"115","Trevor Lawrence","JAX","qb","9","BLT","16.3","22.3217","34.4915","226.7095","1.4552","0.7788","1.5923","3.6477","16.6075","0.1281","0","0","0","0","0.6286","0.3143","0.0426","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"116","Zay Jones","JAX","wr","9","BLT","8.9","0","0","0","0","0","0","0","0","0","5.4439","3.5695","39.2639","0.2377","0.0202","0.0101","0.0076","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"117","Hunter Henry","NE","te","11","KC","8","0","0","0","0","0","0","0","0","0","4.2688","2.9496","35.3908","0.247","0.027","0.0135","0.0065","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"118","Tua Tagovailoa","MIA","qb","10","NYJ","16.1","23.5839","35.336","248.6947","1.4","0.8068","2.041","2.7303","10.0373","0.097","0","0","0","0","0.598","0.299","0.0457","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"119","Drake London","ATL","wr","11","@CAR","8.8","0","0","0","0","0","0","0","0","0","5.3569","3.2985","41.563","0.2202","0.0566","0.0283","0.0105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"120","Dontayvion Wicks","GB","wr","6","TB","8.8","0","0","0","0","0","0","0","0","0","5.0509","2.9863","44.5089","0.2284","0.0284","0.0142","0.0057","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"121","Logan Thomas","WAS","te","14","@LA","7.9","0","0","0","0","0","0","0","0","0","4.5361","3.3312","32.1808","0.2197","0.0439","0.022","0.0079","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"122","Dalton Schultz","HST","te","7","@TEN","7.9","0","0","0","0","0","0","0","0","0","4.5278","3.2228","33.5699","0.2186","0.0315","0.0158","0.0122","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"123","Jake Ferguson","DAL","te","7","@BUF","7.9","0","0","0","0","0","0","0","0","0","4.5226","3.2609","33.576","0.216","0.0381","0.019","0.014","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"124","Dak Prescott","DAL","qb","7","@BUF","16","21.8114","34.7102","247.6174","1.2346","0.7146","2.009","2.8465","12.4842","0.124","0","0","0","0","0.502","0.251","0.0588","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125","Brandin Cooks","DAL","wr","7","@BUF","8.7","0","0","0","0","0","0","0.248","1.0025","0.0125","5.1781","3.3699","40.6132","0.1782","0.0224","0.0112","0.0063","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"126","Taysom Hill","NO","te","11","NYG","7.8","0","0","0","0","0","0","5.074","27.1329","0.2775","1.8765","1.4023","14.343","0.107","0.0687","0.0343","0.0053","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"127","Russell Wilson","DEN","qb","9","@DET","15.9","20.2955","32.5002","223.7589","1.2434","0.5925","2.6357","3.8056","16.7396","0.1635","0","0","0","0","0.4382","0.2191","0.0603","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"128","Jared Goff","DET","qb","9","DEN","15.9","22.6056","34.0579","241.3009","1.5198","0.6509","1.5762","2.4001","3.9535","0.0858","0","0","0","0","0.51","0.255","0.0597","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"129","Jake Browning","CIN","qb","7","MIN","15.9","17.9789","26.767","214.4682","1.5531","0.7226","1.8082","3.2026","11.7749","0.1322","0","0","0","0","0.4351","0.2175","0.0527","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"130","Bryce Young","CAR","qb","7","ATL","15.9","19.3842","31.2045","219.1013","1.3865","0.8458","2.4216","3.1434","16.7892","0.1437","0","0","0","0","0.4339","0.217","0.0435","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"131","Gabe Davis","BUF","wr","13","DAL","8.6","0","0","0","0","0","0","0.2419","1.3934","0.0119","4.3279","2.4797","43.1732","0.2637","0.0268","0.0134","0.0033","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"132","Romeo Doubs","GB","wr","6","TB","8.6","0","0","0","0","0","0","0","0","0","5.5943","3.6262","39.2324","0.1855","0.0532","0.0266","0.0061","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"133","Wan'Dale Robinson","NYG","wr","13","@NO","8.6","0","0","0","0","0","0","0","0","0","5.1408","3.4859","39.4549","0.1951","0.0314","0.0157","0.0079","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"134","Zach Charbonnet","SEA","rb","5","PHI","7.8","0","0","0","0","0","0","6.1548","28.5642","0.1857","2.4119","1.9471","15.0113","0.066","0.0582","0.0291","0.0073","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"135","David Njoku","CLV","te","5","CHI","7.7","0","0","0","0","0","0","0","0","0","4.3549","3.1122","33.7263","0.2103","0.0368","0.0184","0.0064","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"136","Cole Kmet","CHI","te","13","@CLV","7.7","0","0","0","0","0","0","0","0","0","4.6026","3.1881","34.2349","0.1833","0.0276","0.0138","0.0062","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"137","Tutu Atwell","LA","wr","10","WAS","8.4","0","0","0","0","0","0","0.5716","3.3509","0.0338","4.5695","2.8763","37.9011","0.1984","0.0317","0.0159","0.0064","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"138","Jahan Dotson","WAS","wr","14","@LA","8.4","0","0","0","0","0","0","0","0","0","4.6509","2.9748","40.8787","0.2229","0.0253","0.0127","0.0104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"139","John Metchie III","HST","wr","7","@TEN","8.4","0","0","0","0","0","0","0","0","0","5.2195","3.3537","39.028","0.1836","0.0319","0.0159","0.0075","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"140","Gerald Everett","LAC","te","5","@LV","7.5","0","0","0","0","0","0","0","0","0","4.0437","3.1187","30.4498","0.2161","0.0434","0.0217","0.0103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"141","Aidan O'Connell","LV","qb","13","LAC","15.7","22.8127","34.311","242.4319","1.4523","0.9413","2.234","2.4791","7.3117","0.0741","0","0","0","0","0.414","0.207","0.064","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"142","Tyler Higbee","LA","te","10","WAS","7.4","0","0","0","0","0","0","0","0","0","4.4003","3.3768","29.653","0.1836","0.0358","0.0179","0.0074","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"143","Gardner Minshew","IND","qb","11","PIT","15.6","20.9413","32.5304","222.5764","1.2419","0.511","2.3742","6.8761","10.8082","0.2401","0","0","0","0","0.7847","0.3923","0.058","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"144","Justin Fields","CHI","qb","13","@CLV","15.6","15.7765","25.8198","166.7876","0.7246","0.8608","3.9851","9.5175","51.9161","0.364","0","0","0","0","1.1247","0.5623","0.0341","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"145","Keaton Mitchell","BLT","rb","13","@JAX","7.4","0","0","0","0","0","0","6.7096","30.541","0.2213","1.9571","1.5503","11.6062","0.0548","0.0577","0.0289","0.0065","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"146","Jaxon Smith-Njigba","SEA","wr","5","PHI","8.2","0","0","0","0","0","0","0","0","0","4.7032","3.093","39.3591","0.1898","0.0294","0.0147","0.009","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"147","Tyler Boyd","CIN","wr","7","MIN","8.1","0","0","0","0","0","0","0","0","0","4.0613","3.0058","36.4222","0.2415","0.0256","0.0128","0.0092","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"148","Michael Mayer","LV","te","13","LAC","7.2","0","0","0","0","0","0","0","0","0","3.9642","2.8717","31.1776","0.207","0.0352","0.0176","0.0099","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"149","Geno Smith","SEA","qb","5","PHI","15.3","21.1111","32.6639","238.1537","1.2689","1.197","2.6192","2.7812","17.1109","0.0431","0","0","0","0","0.4124","0.2062","0.0594","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"150","Jordan Love","GB","qb","6","TB","15.3","21.2066","33.646","235.1881","1.2842","1.0614","1.8981","2.2761","12.7221","0.1083","0","0","0","0","0.4633","0.2317","0.0528","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"151","Baker Mayfield","TB","qb","5","@GB","15.3","22.1117","36.0019","237.5766","1.2281","0.8819","2.7904","3.3008","11.278","0.1401","0","0","0","0","0.6035","0.3017","0.0482","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"152","Zach Wilson","NYJ","qb","7","@MIA","15.3","20.0128","32.4524","219.6399","1.227","0.8154","3.4028","3.0694","15.7181","0.1604","0","0","0","0","0.4355","0.2178","0.046","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"153","Jalen Guyton","LAC","wr","5","@LV","8","0","0","0","0","0","0","0","0","0","4.1831","2.6325","39.8581","0.2256","0.0227","0.0114","0.0042","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"154","Tucker Kraft","GB","te","6","TB","7.1","0","0","0","0","0","0","0","0","0","4.0599","2.8902","30.602","0.1893","0.0354","0.0177","0.0084","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"155","Justin Watson","KC","wr","10","@NE","7.9","0","0","0","0","0","0","0","0","0","4.1746","2.2963","41.6829","0.247","0.0201","0.01","0.0035","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"156","Gus Edwards","BLT","rb","13","@JAX","7.1","0","0","0","0","0","0","8.6677","41.035","0.2581","0.9785","0.7778","5.4779","0.0277","0.0688","0.0344","0.0059","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"157","Joe Flacco","CLV","qb","5","CHI","15.2","20.0826","32.9185","233.5761","1.3037","0.6074","1.8602","1.6084","9.3173","0.0934","0","0","0","0","0.5876","0.2938","0.034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"158","Jonathan Mingo","CAR","wr","7","ATL","7.8","0","0","0","0","0","0","0","0","0","4.4926","2.8343","37.4172","0.2106","0.0269","0.0135","0.0051","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"159","Chigoziem Okonkwo","TEN","te","7","HST","6.9","0","0","0","0","0","0","0","0","0","3.5711","2.5779","30.6984","0.2146","0.0287","0.0144","0.0107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"160","Will Levis","TEN","qb","7","HST","15.1","18.4424","28.9345","208.158","1.3299","0.7964","2.4008","2.9624","16.9689","0.114","0","0","0","0","0.4003","0.2002","0.0357","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"161","Jonnu Smith","ATL","te","11","@CAR","6.8","0","0","0","0","0","0","0","0","0","4.1482","3.178","25.0967","0.1928","0.0418","0.0209","0.0074","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
