"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","salary","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"1","Ja'Marr Chase","CIN","wr","7","PIT","21.5","8300","0","0","0","0","0","0","0","0","0","9.5372","6.766","93.961","0.6876","0.104","0.052","0.0074","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2","Christian McCaffrey","SF","rb","9","@SEA","19.1","0","0","0","0","0","0","0","15.4386","70.3349","0.4999","5.1587","4.1341","32.1167","0.1874","0.099","0.0495","0.0051","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","Breece Hall","NYJ","rb","7","MIA","18.9","0","0","0","0","0","0","0","14.9092","69.174","0.4545","5.0182","3.8974","36.2193","0.1895","0.1136","0.0568","0.011","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4","Tony Pollard","DAL","rb","7","WAS","18.7","0","0","0","0","0","0","0","17.7229","85.0006","0.5728","3.4561","2.8153","21.9308","0.129","0.0764","0.0382","0.0054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5","Austin Ekeler","LAC","rb","5","BLT","18.5","8300","0","0","0","0","0","0","12.4236","55.8186","0.462","5.7379","4.8456","35.4282","0.2319","0.2328","0.1164","0.0266","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6","Keenan Allen","LAC","wr","5","BLT","20.2","8900","0","0","0","0","0","0","0.2322","1.0382","0.0113","10.4901","7.7676","84.7529","0.4646","0.0838","0.0419","0.0069","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7","Stefon Diggs","BUF","wr","13","@PHI","20.2","8800","0","0","0","0","0","0","0","0","0","10.1295","7.0018","88.6467","0.5263","0.0624","0.0312","0.0205","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8","Josh Jacobs","LV","rb","13","KC","17.8","6700","0","0","0","0","0","0","14.4485","68.1056","0.5318","4.6338","3.7792","27.1649","0.1196","0.1114","0.0557","0.0026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9","Bijan Robinson","ATL","rb","11","NO","17.7","6500","0","0","0","0","0","0","13.2183","61.7499","0.4671","5.1312","4.1227","31.78","0.1688","0.1243","0.0622","0.0109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10","Davante Adams","LV","wr","13","KC","18.8","7800","0","0","0","0","0","0","0","0","0","9.7898","6.4999","82.0894","0.5265","0.0378","0.0189","0.0063","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
