"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","salary","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"1","Ja'Marr Chase","CIN","wr","7","HST","22.7","0","0","0","0","0","0","0","0","0","0","9.7478","6.8975","95.6058","0.8138","0.106","0.053","0.0074","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2","Stefon Diggs","BUF","wr","13","DEN","20.8","0","0","0","0","0","0","0","0","0","0","9.902","6.9621","88.6701","0.6347","0.062","0.031","0.017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","Christian McCaffrey","SF","rb","9","@JAX","18.9","0","0","0","0","0","0","0","15.3798","69.2446","0.4733","5.1736","4.1553","32.4167","0.1888","0.0987","0.0494","0.0052","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4","Josh Jacobs","LV","rb","13","NYJ","18.8","0","0","0","0","0","0","0","16.3239","73.9963","0.6182","4.4778","3.6512","26.1626","0.1292","0.1198","0.0599","0.0019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5","Keenan Allen","LAC","wr","5","DET","20.2","0","0","0","0","0","0","0","0.2263","1.0117","0.011","10.5723","7.8136","85.0472","0.4606","0.0842","0.0421","0.0079","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6","Tony Pollard","DAL","rb","7","NYG","18.6","0","0","0","0","0","0","0","17.3343","83.5023","0.569","3.5079","2.8655","22.4359","0.1344","0.0764","0.0382","0.006","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7","Austin Ekeler","LAC","rb","5","DET","18.3","0","0","0","0","0","0","0","12.1066","54.571","0.4536","5.7829","4.8815","35.4323","0.2289","0.2317","0.1158","0.0301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8","Bijan Robinson","ATL","rb","11","@ARZ","17.9","0","0","0","0","0","0","0","13.4565","63.596","0.5086","5.0186","3.9892","30.1998","0.1645","0.1245","0.0622","0.0109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9","Joe Mixon","CIN","rb","7","HST","17.5","0","0","0","0","0","0","0","17.7349","73.1927","0.6738","3.1089","2.6376","19.2857","0.1514","0.052","0.026","0.0013","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10","Davante Adams","LV","wr","13","NYJ","18.5","0","0","0","0","0","0","0","0","0","0","9.4602","6.2749","79.1763","0.5737","0.0365","0.0182","0.0047","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
