Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
20,Cole Kmet,CHI,25,TE,3,2,17,15,128,1,8,95,6.3,33,2.2,8.2,0,,0,0,1,93.1
21,Wan'Dale Robinson,NYG,23,WR,3,0,24,15,123,1,8,60,4,63,4.2,4.3,2,7.5,1,4.2,1,72
22,Garrett Wilson,NYJ,24,WR,3,3,26,15,150,1,9,91,6.1,59,3.9,9,2,7.5,2,7.7,1,71
23,Mike Gesicki,CIN,29,TE,3,1,18,14,156,0,7,82,5.9,74,5.3,7.6,0,,1,5.6,0,102.8
24,Justin Jefferson,MIN,25,WR,3,3,21,14,273,3,10,181,12.9,92,6.6,12.2,0,,0,0,0,149.3
25,Drake London,ATL,23,WR,3,3,19,14,136,2,7,97,6.9,39,2.8,8.2,0,,0,0,1,106.5
26,Trey McBride,ARI,25,TE,3,3,21,14,122,0,4,78,5.6,44,3.1,8.8,1,14,1,4.8,0,81.8
27,Jakobi Meyers,LVR,28,WR,3,3,17,14,152,1,8,115,8.2,37,2.6,9.8,0,,0,0,0,123.5
28,Khalil Shakir,BUF,24,WR,3,3,14,14,168,2,10,51,3.6,117,8.4,3.6,1,14,0,0,0,156.2
29,Tyreek Hill,MIA,30,WR,3,3,23,13,194,1,8,75,5.8,119,9.2,11.2,1,13,0,0,0,98.8
30,Diontae Johnson,CAR,28,WR,3,3,26,13,156,1,9,94,7.2,62,4.8,8.7,0,,0,0,2,49.5
31,CeeDee Lamb,DAL,25,WR,3,3,24,13,218,1,8,112,8.6,106,8.2,11.5,3,4.3,2,8.3,1,81.6
32,Tyler Lockett,SEA,32,WR,3,3,17,13,138,0,10,111,8.5,27,2.1,8.6,1,13,0,0,2,60
33,George Pickens,PIT,23,WR,3,3,18,13,171,0,9,153,11.8,18,1.4,12,0,,1,5.6,0,101.9
34,Deebo Samuel,SFO,28,WR,2,2,19,13,164,0,9,110,8.5,54,4.2,9,1,13,0,0,0,95.1
35,Jaylen Waddle,MIA,26,WR,3,3,14,13,176,0,7,107,8.2,69,5.3,8,0,,0,0,0,118.7
36,Amari Cooper,CLE,30,WR,3,3,29,12,113,2,6,95,7.9,18,1.5,12.8,0,,6,20.7,0,75.8
37,Zach Ertz,WAS,34,TE,3,3,13,12,128,0,6,105,8.8,23,1.9,8.6,0,,0,0,0,107.7
38,Pat Freiermuth,PIT,26,TE,3,1,13,12,99,0,6,46,3.8,53,4.4,4.7,0,,1,7.7,0,98.4
39,Hunter Henry,NWE,30,TE,3,3,18,12,136,0,9,67,5.6,69,5.8,5.6,0,,1,5.6,0,89.1
40,Jerry Jeudy,CLE,25,WR,3,2,21,12,125,1,6,111,9.3,14,1.2,12.2,0,,1,4.8,0,90.4
41,Aaron Jones,MIN,30,RB,3,3,14,12,97,1,3,-21,-1.8,118,9.8,-1.1,0,,0,0,0,119.3
42,Isaiah Likely,BAL,24,TE,3,3,16,12,141,1,7,45,3.8,96,8,7.9,0,,0,0,0,122.1
43,Terry McLaurin,WAS,29,WR,3,3,18,12,139,1,6,103,8.6,36,3,14.4,0,,0,0,0,108.3
44,Darnell Mooney,ATL,27,WR,3,3,18,12,169,1,7,90,7.5,79,6.6,9.8,2,6,0,0,0,115.3
45,Chris Olave,NOR,24,WR,3,3,14,12,178,1,10,140,11.7,38,3.2,11.9,0,,0,0,1,112.8
46,Courtland Sutton,DEN,29,WR,3,2,27,12,132,0,8,116,9.7,16,1.3,12,0,,0,0,3,19.9
47,Rachaad White,TAM,25,RB,3,3,13,12,98,0,2,-45,-3.8,143,11.9,-3.9,2,6,0,0,0,98.1
48,Brandon Aiyuk,SFO,26,WR,3,3,20,11,119,0,8,98,8.9,21,1.9,10,1,11,2,10,0,72.7
49,Greg Dortch,ARI,26,WR,3,1,16,11,93,0,6,41,3.7,52,4.7,9.3,1,11,1,6.3,0,83.6
50,Jahmyr Gibbs,DET,22,RB,3,1,13,11,76,1,4,-28,-2.5,104,9.5,-0.5,0,,1,7.7,0,116.7
51,George Kittle,SFO,31,TE,2,2,13,11,116,1,5,62,5.6,54,4.9,6.5,0,,0,0,0,129.5
52,Allen Lazard,NYJ,29,WR,3,3,16,11,148,3,10,78,7.1,70,6.4,9.4,0,,1,6.3,0,137.5
53,Elijah Moore,CLE,24,WR,3,2,17,11,70,0,3,39,3.5,31,2.8,5.5,1,11,2,11.8,2,33.6
54,Michael Pittman Jr.,IND,27,WR,3,3,20,11,88,0,3,61,5.5,27,2.5,10.3,2,5.5,0,0,2,26.7
55,Tony Pollard,TEN,27,RB,3,3,14,11,67,0,2,20,1.8,47,4.3,0.6,0,,1,7.1,0,86.6
56,Josh Reynolds,DEN,29,WR,3,1,15,11,174,0,7,139,12.6,35,3.2,12.1,0,,0,0,0,111.5
57,Bijan Robinson,ATL,22,RB,3,3,12,11,89,0,5,-33,-3,122,11.1,-2.4,0,,1,8.3,0,97.6
58,Brian Thomas,JAX,22,WR,3,2,17,11,189,1,8,128,11.6,61,5.5,11.3,0,,1,5.9,1,97.4
59,Tre Tucker,LVR,23,WR,3,2,14,11,131,1,5,60,5.5,71,6.5,8.9,1,11,0,0,0,129.5
60,Jameson Williams,DET,23,WR,3,2,23,11,209,1,6,109,9.9,100,9.1,14.1,2,5.5,0,0,1,76.2
61,Michael Wilson,ARI,24,WR,3,3,13,11,100,1,5,83,7.5,17,1.5,9.6,0,,1,7.7,0,124.4
62,Saquon Barkley,PHI,27,RB,3,3,11,10,53,1,4,16,1.6,37,3.7,1.5,0,,1,9.1,0,117
63,Zach Charbonnet,SEA,23,RB,3,2,12,10,76,1,2,5,0.5,71,7.1,0.2,0,,0,0,1,86.1
64,Mike Evans,TAM,31,WR,3,3,15,10,120,2,7,91,9.1,29,2.9,9.1,0,,1,6.7,2,91
65,Jerome Ford,CLE,25,RB,3,2,13,10,58,0,2,-7,-0.7,65,6.5,1.3,2,5,1,7.7,0,84.8
66,Marvin Harrison Jr.,ARI,22,WR,3,3,22,10,198,3,9,167,16.7,31,3.1,16.6,0,,2,9.1,1,98.1
67,Justice Hill,BAL,27,RB,3,0,12,10,83,0,4,-17,-1.7,100,10,-1.8,1,10,0,0,0,95.5
68,Lil'Jordan Humphrey,DEN,26,WR,3,1,14,10,87,0,3,31,3.1,56,5.6,5.2,1,10,1,7.1,0,87.5
69,Andrei Iosivas,CIN,25,WR,3,2,17,10,85,3,8,74,7.4,11,1.1,8.1,0,,2,11.8,0,111.5
70,Tyler Johnson,LAR,26,WR,3,1,14,10,119,0,3,38,3.8,81,8.1,5.1,0,,1,7.1,1,67.3
71,Quentin Johnston,LAC,23,WR,3,2,13,10,133,3,6,71,7.1,62,6.2,10.6,3,3.3,1,7.7,0,148.4
72,Alvin Kamara,NOR,29,RB,3,3,11,10,132,1,2,4,0.4,128,12.8,0.3,1,10,1,9.1,0,147
73,Christian Kirk,JAX,28,WR,3,3,17,10,108,0,6,81,8.1,27,2.7,12.1,0,,0,0,0,77.6
74,Ladd McConkey,LAC,23,WR,3,2,17,10,109,1,7,74,7.4,35,3.5,8.8,2,5,1,5.9,1,72.9
75,Jayden Reed,GNB,24,WR,3,1,14,10,197,1,4,81,8.1,116,11.6,6.8,2,5,1,7.1,0,137.5
76,Tyjae Spears,TEN,23,RB,3,0,10,10,76,0,3,-16,-1.6,92,9.2,-1.6,1,10,0,0,0,98.3
77,Jalen Tolbert,DAL,25,WR,3,3,16,10,136,1,7,126,12.6,10,1,14.4,0,,0,0,0,110.4
78,Javonte Williams,DEN,24,RB,3,3,11,10,77,0,2,-5,-0.5,82,8.2,0,1,10,0,0,0,95.8
79,Tank Dell,HOU,25,WR,3,1,17,9,99,0,5,66,7.3,33,3.7,11.5,0,,1,5.9,1,46
80,Demario Douglas,NWE,24,WR,3,1,12,9,81,0,4,55,6.1,26,2.9,6,0,,0,0,0,92.7
81,Austin Ekeler,WAS,29,RB,3,1,9,9,121,0,6,-15,-1.7,136,15.1,-1.7,2,4.5,0,0,0,118.7
82,Travis Etienne,JAX,25,RB,3,3,13,9,38,0,2,1,0.1,37,4.1,2.5,0,,1,7.7,0,72.3
83,Noah Fant,SEA,27,TE,3,2,13,9,85,0,4,44,4.9,41,4.6,5.3,0,,1,7.7,0,87
84,Jake Ferguson,DAL,25,TE,2,2,16,9,110,0,4,66,7.3,44,4.9,7.4,0,,0,0,0,77.6
85,Chuba Hubbard,CAR,25,RB,3,3,10,9,67,1,4,-21,-2.3,88,9.8,-2.3,1,9,0,0,0,127.9
86,Ray-Ray McCloud,ATL,28,WR,3,2,15,9,111,0,6,76,8.4,35,3.9,8.8,0,,0,0,1,55.1
87,Rome Odunze,CHI,22,WR,3,2,20,9,156,1,7,117,13,39,4.3,13.8,2,4.5,1,5,1,67.9
88,Alec Pierce,IND,24,WR,3,3,12,9,225,2,7,208,23.1,17,1.9,23.9,0,,0,0,1,121.5
89,Devin Singletary,NYG,27,RB,3,3,10,9,58,0,2,-41,-4.6,99,11,-3.9,1,9,1,10,0,90.8
90,Jonnu Smith,MIA,29,TE,3,0,12,9,78,0,3,39,4.3,39,4.3,4.8,1,9,1,8.3,0,91.7
91,Kyren Williams,LAR,24,RB,3,3,10,9,58,1,2,4,0.4,54,6,-0.4,1,9,0,0,0,124.2
92,Jordan Akins,CLE,32,TE,3,1,12,8,66,0,2,25,3.1,41,5.1,4.6,0,,0,0,0,80.6
93,Erick All,CIN,24,TE,3,2,8,8,54,0,3,24,3,30,3.8,3,0,,0,0,0,94.8
94,Rashod Bateman,BAL,25,WR,3,2,13,8,121,1,6,105,13.1,16,2,14.4,0,,0,0,1,85.7
95,Tyler Boyd,TEN,30,WR,3,2,14,8,77,0,5,44,5.5,33,4.1,8.2,1,8,1,7.1,1,42.9
96,James Cook,BUF,25,RB,3,3,9,8,97,1,5,8,1,89,11.1,3.4,0,,1,11.1,0,148.6
97,Brandin Cooks,DAL,31,WR,3,3,15,8,75,1,5,68,8.5,7,0.9,13.6,0,,0,0,0,89.6
98,Gabriel Davis,JAX,25,WR,3,3,16,8,123,0,6,98,12.3,25,3.1,12.6,0,,0,0,0,75.8
99,Romeo Doubs,GNB,24,WR,3,3,12,8,130,0,6,106,13.3,24,3,14,1,8,1,8.3,0,102.8
100,Rico Dowdle,DAL,26,RB,3,2,11,8,59,0,1,8,1,51,6.4,2.9,1,8,0,0,0,85
101,DeAndre Hopkins,TEN,32,WR,3,2,10,8,90,1,5,83,10.4,7,0.9,9.5,2,4,0,0,1,97.9
102,Travis Kelce,KAN,35,TE,3,3,12,8,69,0,4,48,6,21,2.6,6.1,0,,1,8.3,1,46.9
103,Dalton Kincaid,BUF,25,TE,3,3,11,8,85,1,3,21,2.6,64,8,3.4,2,4,0,0,0,125.2
104,Sam LaPorta,DET,23,TE,3,3,10,8,94,0,5,56,7,38,4.8,5.7,0,,0,0,0,105.8
105,David Montgomery,DET,27,RB,3,3,8,8,54,0,1,-3,-0.4,57,7.1,-0.4,0,,0,0,0,94.8
106,Zack Moss,CIN,27,RB,3,3,11,8,69,0,4,7,0.9,62,7.8,1.5,1,8,1,9.1,0,88.8
107,Cade Otton,TAM,25,TE,3,3,12,8,52,0,4,28,3.5,24,3,3.2,0,,1,8.3,0,75.7
108,Colby Parkinson,LAR,25,TE,3,3,12,8,80,0,5,36,4.5,44,5.5,4.8,0,,2,16.7,0,85.4
109,Kyle Pitts,ATL,24,TE,3,3,12,8,105,1,4,69,8.6,36,4.5,8.8,1,8,0,0,1,87.2
110,Calvin Ridley,TEN,30,WR,3,2,16,8,136,1,5,110,13.8,26,3.3,23.3,0,,1,6.3,1,74
111,Adam Thielen,CAR,34,WR,3,3,12,8,109,1,5,84,10.5,25,3.1,10.5,0,,0,0,1,88.5
112,Devaughn Vele,DEN,27,WR,1,0,8,8,39,0,1,17,2.1,22,2.8,2.1,0,,0,0,0,87
113,Tutu Atwell,LAR,25,WR,3,1,9,7,141,0,6,119,17,22,3.1,14.9,0,,1,11.1,0,118.7
114,DeAndre Carter,CHI,31,WR,3,0,12,7,60,0,3,29,4.1,31,4.4,12,2,3.5,0,0,1,36.8
115,Tyler Conklin,NYJ,29,TE,3,3,10,7,109,0,5,63,9,46,6.6,6,0,,0,0,0,105.8
116,Britain Covey,PHI,27,WR,3,0,7,7,34,0,2,6,0.9,28,4,0.9,0,,0,0,0,86.9
117,Will Dissly,LAC,28,TE,3,3,7,7,61,0,4,16,2.3,45,6.4,2.3,1,7,0,0,0,103
118,J.K. Dobbins,LAC,26,RB,3,2,7,7,14,0,0,-12,-1.7,26,3.7,-1.7,0,,0,0,0,79.2
119,Najee Harris,PIT,26,RB,3,3,9,7,30,0,0,-6,-0.9,36,5.1,-1,1,7,0,0,0,80.6
120,Alexander Mattison,LVR,26,RB,3,0,9,7,80,1,4,-1,-0.1,81,11.6,-1,3,2.3,0,0,1,101.2
121,Jalen Nailor,MIN,25,WR,3,2,9,7,106,3,7,95,13.6,11,1.6,11.8,0,,0,0,0,155.3
122,Chigoziem Okonkwo,TEN,25,TE,3,2,7,7,46,1,1,23,3.3,23,3.3,3.3,0,,0,0,0,133.6
123,Isiah Pacheco,KAN,25,RB,2,2,8,7,54,0,3,-28,-4,82,11.7,-2.1,1,7,1,12.5,0,94.8
124,Demarcus Robinson,LAR,30,WR,3,3,15,7,124,0,5,106,15.1,18,2.6,16.3,1,7,0,0,0,75.4
125,Luke Schoonmaker,DAL,26,TE,3,1,8,7,48,0,3,20,2.9,28,4,4.4,0,,0,0,0,91.7
126,Dalton Schultz,HOU,28,TE,3,2,11,7,48,0,2,27,3.9,21,3,7.6,0,,0,0,0,73.3
127,Rashid Shaheed,NOR,26,WR,3,3,14,7,169,2,5,104,14.9,65,9.3,18.8,0,,0,0,1,103.9
128,Darius Slayton,NYG,27,WR,3,1,10,7,66,0,5,62,8.9,4,0.6,9.8,0,,1,10,1,48.3
129,Braelon Allen,NYJ,20,RB,3,0,8,6,45,1,2,-4,-0.7,49,8.2,-0.5,0,,1,12.5,0,127.6
130,Mark Andrews,BAL,29,TE,3,1,8,6,65,0,5,49,8.2,16,2.7,11.1,0,,0,0,0,98.4
131,Calvin Austin,PIT,25,WR,3,0,9,6,108,1,3,48,8,60,10,9.9,0,,0,0,0,144.7
132,Noah Brown,WAS,28,WR,2,1,6,6,85,0,4,58,9.7,27,4.5,9.7,0,,0,0,0,118.7
133,Kyle Juszczyk,SFO,33,FB,3,3,9,6,65,0,2,53,8.8,12,2,7.3,0,,0,0,1,48.1
134,Tucker Kraft,GNB,24,TE,3,3,8,6,77,0,3,12,2,65,10.8,2.5,1,6,2,25,0,104.7
135,Xavier Legette,CAR,23,WR,3,0,10,6,77,0,3,46,7.7,31,5.2,13.1,0,,0,0,0,84.2
136,Luke McCaffrey,WAS,23,WR,3,1,6,6,62,0,3,25,4.2,37,6.2,4.2,1,6,0,0,0,109.7
137,Jaleel McLaughlin,DEN,24,RB,3,0,6,6,8,0,0,-21,-3.5,29,4.8,-3.5,0,,0,0,0,79.2
138,Jonathan Mingo,CAR,23,WR,3,2,11,6,59,0,2,24,4,35,5.8,5.5,0,,1,9.1,0,69.9
139,Joe Mixon,HOU,28,RB,2,2,8,6,44,0,2,-7,-1.2,51,8.5,-1.8,2,3,0,0,0,87.5
140,Curtis Samuel,BUF,28,WR,3,0,7,6,40,0,1,0,0,40,6.7,3.6,1,6,0,0,0,90.5
141,D'Andre Swift,CHI,25,RB,3,3,10,6,46,0,1,-6,-1,52,8.7,-1.5,0,,1,10,0,71.2
142,Tommy Tremble,CAR,24,TE,2,2,7,6,52,0,2,31,5.2,21,3.5,5.9,0,,0,0,0,97.6
143,Josh Whyle,TEN,25,TE,3,1,7,6,56,0,4,36,6,20,3.3,5.4,1,6,1,14.3,0,100
144,Xavier Worthy,KAN,21,WR,3,2,11,6,81,1,4,16,2.7,65,10.8,9.8,0,,0,0,1,70.6
145,A.J. Brown,PHI,27,WR,1,1,10,5,119,1,5,54,10.8,65,13,10.8,0,,0,0,1,87.1
146,Chase Brown,CIN,24,RB,3,0,6,5,19,0,0,6,1.2,13,2.6,0.3,0,,0,0,0,79.9
147,Keon Coleman,BUF,21,WR,3,2,7,5,75,1,3,59,11.8,16,3.2,12.3,0,,0,0,0,145.8
148,James Conner,ARI,29,RB,3,3,6,5,43,0,1,-11,-2.2,54,10.8,-2.8,2,2.5,0,0,0,96.5
149,Greg Dulcich,DEN,24,TE,3,2,11,5,28,0,,13,2.6,15,3,6.5,0,,2,18.2,0,52.5
150,Ezekiel Elliott,DAL,29,RB,3,1,7,5,31,0,2,-23,-4.6,54,10.8,-3.4,1,5,0,0,0,80.1
151,Hayden Hurst,LAC,31,TE,3,1,7,5,53,0,1,37,7.4,16,3.2,6.6,0,,0,0,0,93.2
152,Bucky Irving,TAM,22,RB,3,0,6,5,28,0,1,-9,-1.8,37,7.4,0.2,1,5,0,0,0,86.1
153,Foster Moreau,NOR,27,TE,3,3,6,5,45,1,3,35,7,10,2,5.5,0,,0,0,0,137.5
154,Johnny Mundt,MIN,30,TE,3,2,9,5,29,1,1,18,3.6,11,2.2,3.8,0,,0,0,0,98.8
155,Dare Ogunbowale,HOU,30,RB,3,0,5,5,51,0,2,6,1.2,45,9,1.2,0,,0,0,0,109.2
156,Samaje Perine,KAN,29,RB,3,0,7,5,28,0,1,-6,-1.2,34,6.8,-1,0,,0,0,0,78.3
157,Ja'Lynn Polk,NWE,22,WR,3,2,6,5,31,1,1,31,6.2,0,0,7.7,0,,0,0,0,127.8
158,Brian Robinson Jr.,WAS,25,RB,3,3,8,5,56,0,1,-11,-2.2,67,13.4,-1.8,1,5,0,0,0,83.3
159,Miles Sanders,CAR,27,RB,3,0,7,5,18,0,0,-11,-2.2,29,5.8,2.3,0,,0,0,0,74.1
160,Rhamondre Stevenson,NWE,26,RB,3,3,8,5,15,0,0,-6,-1.2,21,4.2,1.9,0,,0,0,0,66.7
161,Brenton Strange,JAX,24,TE,3,2,11,5,77,1,3,62,12.4,15,3,11,0,,3,27.3,0,99.4
162,KaVontae Turpin,DAL,28,WR,3,0,8,5,55,1,3,39,7.8,16,3.2,8.8,1,5,1,12.5,0,122.4
163,Jaylen Warren,PIT,26,RB,3,0,5,5,28,0,1,-6,-1.2,34,6.8,-1.2,2,2.5,0,0,0,90
164,Christian Watson,GNB,25,WR,3,3,7,5,80,1,3,57,11.4,23,4.6,14.3,0,,0,0,0,148.8
165,Zamir White,LVR,25,RB,3,3,6,5,16,0,1,-14,-2.8,30,6,-2.3,2,2.5,0,0,0,79.2
166,Jordan Whittington,LAR,24,WR,3,0,5,5,50,0,3,1,0.2,49,9.8,0.2,0,,0,0,0,108.3
167,Brock Wright,DET,26,TE,3,2,6,5,36,0,2,19,3.8,17,3.4,4.3,0,,0,0,1,52.1
168,Ameer Abdullah,LVR,31,RB,3,0,4,4,14,0,,-18,-4.5,32,8,-4.5,0,,0,0,0,81.2
169,Keenan Allen,CHI,32,WR,1,1,11,4,29,0,2,14,3.5,15,3.8,6.6,0,,1,9.1,0,44.9
170,Dyami Brown,WAS,25,WR,3,1,6,4,33,0,2,-6,-1.5,39,9.8,0.5,0,,0,0,0,80.6
171,Antonio Gibson,NWE,26,RB,3,0,4,4,15,0,1,-8,-2,23,5.8,-2,0,,0,0,0,82.3
172,Noah Gray,KAN,25,TE,3,1,5,4,50,0,3,26,6.5,24,6,8,0,,0,0,1,68.7
173,Elijah Higgins,ARI,24,TE,3,0,4,4,41,1,3,23,5.8,18,4.5,5.8,0,,0,0,0,149
174,Austin Hooper,NWE,30,TE,3,2,9,4,55,0,3,0,0,55,13.8,0.8,0,,0,0,0,64.6
175,Roschon Johnson,CHI,23,RB,2,0,5,4,32,0,1,11,2.8,21,5.3,2,1,4,0,0,0,93.3
176,Ty Johnson,BUF,27,RB,3,0,6,4,61,1,3,54,13.5,7,1.8,10.2,0,,0,0,0,139.6
177,Hunter Luepke,DAL,24,RB,3,0,5,4,59,0,3,15,3.8,44,11,3.6,0,,0,0,0,115.8
178,Jordan Mason,SFO,25,RB,3,3,4,4,20,0,3,13,3.3,7,1.8,3.3,0,,0,0,0,87.5
179,Michael Mayer,LVR,23,TE,3,2,7,4,21,0,3,13,3.3,8,2,4.1,0,,0,0,0,62.2
180,Puka Nacua,LAR,23,WR,1,1,4,4,35,0,1,18,4.5,17,4.3,4.5,0,,0,0,0,103.1
181,David Njoku,CLE,28,TE,1,1,5,4,44,0,1,16,4,28,7,4.2,0,,1,20,0,103.3
182,K.J. Osborn,NWE,27,WR,3,3,8,4,28,0,1,22,5.5,6,1.5,5,0,,1,12.5,0,58.3
183,Josh Palmer,LAC,25,WR,2,1,6,4,34,0,2,22,5.5,12,3,7.7,0,,1,16.7,0,81.2
184,Eric Saubert,SFO,30,TE,3,1,5,4,67,0,2,36,9,31,7.8,7.2,0,,0,0,0,118.7
185,Nick Vannett,TEN,31,TE,3,1,4,4,20,1,1,6,1.5,14,3.5,1.5,0,,0,0,0,127.1
186,Justin Watson,KAN,29,WR,3,1,5,4,60,0,3,41,10.3,19,4.8,12,0,,0,0,0,116.7
187,Mike Williams,NYJ,30,WR,3,1,5,4,53,0,3,43,10.8,10,2.5,10.4,0,,0,0,0,110.8
188,Emanuel Wilson,GNB,25,RB,3,0,5,4,37,1,2,-17,-4.3,54,13.5,-4,1,4,0,0,0,137.1
189,Olamide Zaccheaus,WAS,27,WR,3,1,6,4,29,0,2,8,2,21,5.3,3.8,0,,1,16.7,0,77.8
190,Jordan Addison,MIN,22,WR,1,1,4,3,35,0,2,35,11.7,0,0,11.8,0,,0,0,0,101
191,Nelson Agholor,BAL,31,WR,3,2,5,3,75,0,2,22,7.3,53,17.7,12.8,0,,0,0,0,104.2
192,AJ Barner,SEA,22,TE,3,1,3,3,13,0,2,2,0.7,11,3.7,0.7,0,,0,0,0,84.7
193,David Bell,CLE,24,WR,1,0,3,3,27,0,1,19,6.3,8,2.7,6.3,0,,0,0,0,104.2
194,Jalen Brooks,DAL,24,WR,3,0,7,3,52,0,3,27,9,25,8.3,14.4,1,3,0,0,1,29.2
195,Grant Calcaterra,PHI,26,TE,3,2,3,3,30,0,3,19,6.3,11,3.7,6.3,0,,0,0,0,108.3
196,Ty Chandler,MIN,26,RB,3,0,3,3,25,0,2,-3,-1,28,9.3,-1,0,,0,0,0,101.4
197,Ray Davis,BUF,25,RB,3,0,3,3,14,0,1,-14,-4.7,28,9.3,-4.7,0,,0,0,0,86.1
198,Jahan Dotson,PHI,24,WR,3,2,5,3,14,0,1,-4,-1.3,18,6,5.2,0,,0,0,0,64.6
199,Josh Downs,IND,23,WR,1,0,5,3,22,0,,3,1,19,6.3,2.8,0,,1,20,0,70.4
200,Gerald Everett,CHI,30,TE,3,3,5,3,0,0,,-9,-3,9,3,3,0,,1,20,0,64.6
201,Luke Farrell,JAX,27,TE,3,1,4,3,14,0,2,8,2.7,6,2,3,0,,0,0,0,79.2
202,Kenneth Gainwell,PHI,25,RB,3,0,4,3,22,0,1,-3,-1,25,8.3,0.3,2,1.5,0,0,0,87.5
203,Tee Higgins,CIN,25,WR,1,1,6,3,39,0,2,31,10.3,8,2.7,10.5,1,3,0,0,0,70.8
204,Julian Hill,MIA,24,TE,3,2,5,3,30,0,2,14,4.7,16,5.3,10.4,0,,1,20,0,77.1
205,Mack Hollins,BUF,31,WR,3,2,5,3,41,1,3,30,10,11,3.7,11,0,,0,0,0,125.8
206,Alec Ingold,MIA,28,FB,3,1,4,3,16,0,0,4,1.3,12,4,2.3,0,,0,0,0,81.2
207,Josh Jacobs,GNB,26,RB,3,3,4,3,25,0,1,-9,-3,34,11.3,-2.8,1,3,0,0,0,90.6
208,Van Jefferson,PIT,28,WR,3,3,5,3,15,0,,3,1,12,4,8.4,0,,0,0,0,64.6
209,Jalen McMillan,TAM,23,WR,3,3,6,3,59,1,3,51,17,8,2.7,15.7,0,,1,16.7,0,124.3
210,Tim Patrick,DET,31,WR,2,0,5,3,20,0,1,9,3,11,3.7,9,0,,0,0,1,29.2
211,Cordarrelle Patterson,PIT,33,RB,3,1,5,3,15,0,1,2,0.7,13,4.3,4,0,,0,0,1,25
212,Brandon Powell,MIN,29,WR,3,0,4,3,29,0,2,24,8,5,1.7,8.3,0,,0,0,0,94.8
213,Kalif Raymond,DET,30,WR,3,0,4,3,27,0,1,18,6,9,3,5.3,0,,0,0,0,92.7
214,Drew Sample,CIN,28,TE,3,2,3,3,28,0,1,10,3.3,18,6,3.3,0,,0,0,0,105.6
215,Ja'Tavion Sanders,CAR,21,TE,3,1,4,3,12,0,,0,0,12,4,1.5,0,,0,0,0,77.1
216,Laviska Shenault Jr.,SEA,26,WR,3,0,3,3,8,0,,-12,-4,20,6.7,-4,0,,0,0,0,79.2
217,Pierre Strong,CLE,26,RB,2,0,5,3,30,0,1,1,0.3,29,9.7,1.8,1,3,2,40,0,77.1
218,Jonathan Taylor,IND,25,RB,3,3,6,3,57,0,3,-5,-1.7,62,20.7,-0.2,1,3,1,16.7,0,83.3
