Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
1,Cooper Kupp,LAR,31,WR,1,1,21,14,110,1,6,69,4.9,41,2.9,7.3,0,,0,0,0,95.3
2,Isaiah Likely,BAL,24,TE,1,1,12,9,111,1,5,40,4.4,71,7.9,8.2,0,,0,0,0,130.9
3,Chris Godwin,TAM,28,WR,1,1,8,8,83,1,7,35,4.4,48,6,4.4,0,,0,0,0,149.5
4,Devaughn Vele,DEN,27,WR,1,0,8,8,39,0,1,17,2.1,22,2.8,2.1,0,,0,0,0,87
5,De'Von Achane,MIA,23,RB,1,0,7,7,76,0,2,-25,-3.6,101,14.4,-3.6,0,,0,0,0,111.9
6,Tyreek Hill,MIA,30,WR,1,1,12,7,130,1,4,46,6.6,84,12,11.9,0,,0,0,0,123.6
7,Rashee Rice,KAN,24,WR,1,1,9,7,103,0,5,30,4.3,73,10.4,5.3,0,,0,0,1,74.8
8,DeVonta Smith,PHI,26,WR,1,1,8,7,84,0,5,33,4.7,51,7.3,8,0,,0,0,1,70.8
9,Brock Bowers,LVR,22,TE,1,0,8,6,58,0,3,42,7,16,2.7,4.9,0,,0,0,0,94.8
10,Ja'Marr Chase,CIN,24,WR,1,1,6,6,62,0,3,38,6.3,24,4,6.3,0,,0,0,0,109.7
11,Nico Collins,HOU,25,WR,1,1,8,6,117,0,6,101,16.8,16,2.7,15.5,0,,1,12.5,0,116.7
12,Stefon Diggs,HOU,31,WR,1,1,6,6,33,2,3,9,1.5,24,4,1.5,0,,0,0,0,129.2
13,Greg Dortch,ARI,26,WR,1,1,8,6,47,0,4,29,4.8,18,3,8.9,0,,0,0,0,89.1
14,Zay Flowers,BAL,24,WR,1,1,10,6,37,0,1,9,1.5,28,4.7,5.8,0,,0,0,0,67.5
15,Jerome Ford,CLE,25,RB,1,1,7,6,25,0,0,-1,-0.2,26,4.3,2.6,0,,0,0,0,81.5
16,Justice Hill,BAL,27,RB,1,0,8,6,52,0,2,-7,-1.2,59,9.8,-1.5,0,,0,0,0,91.7
17,Allen Lazard,NYJ,29,WR,1,1,9,6,89,2,6,60,10,29,4.8,10.1,0,,0,0,0,138.4
18,Tyler Lockett,SEA,32,WR,1,1,7,6,77,0,5,69,11.5,8,1.3,12.4,1,6,0,0,1,72.9
19,George Pickens,PIT,23,WR,1,1,7,6,85,0,4,79,13.2,6,1,14.1,0,,0,0,0,117.3
20,Wan'Dale Robinson,NYG,23,WR,1,0,12,6,44,0,2,38,6.3,6,1,5.1,1,6,0,0,1,24.3
21,Rachaad White,TAM,25,RB,1,1,6,6,75,0,2,-31,-5.2,106,17.7,-5.2,0,,0,0,0,118.7
22,Garrett Wilson,NYJ,24,WR,1,1,11,6,60,0,3,33,5.5,27,4.5,9.1,0,,0,0,1,32.4
23,Davante Adams,LVR,32,WR,1,1,6,5,59,0,3,35,7,24,4.8,9.7,0,,0,0,0,107.6
24,A.J. Brown,PHI,27,WR,1,1,10,5,119,1,5,54,10.8,65,13,10.8,0,,0,0,1,87.1
25,Mike Evans,TAM,31,WR,1,1,6,5,61,2,4,53,10.6,8,1.6,10.7,0,,0,0,0,148.6
26,Breece Hall,NYJ,23,RB,1,1,6,5,39,0,2,-3,-0.6,42,8.4,-0.5,0,,0,0,0,93.7
27,Jauan Jennings,SFO,27,WR,1,0,5,5,64,0,4,54,10.8,10,2,10.8,0,,0,0,0,118.7
28,Tyler Johnson,LAR,26,WR,1,0,7,5,79,0,2,14,2.8,65,13,4.4,0,,0,0,1,69
29,Alvin Kamara,NOR,29,RB,1,1,5,5,27,0,0,-17,-3.4,44,8.8,-3.4,0,,0,0,0,89.2
30,CeeDee Lamb,DAL,25,WR,1,1,10,5,61,0,2,29,5.8,32,6.4,10.7,0,,0,0,0,69.2
31,Trey McBride,ARI,25,TE,1,1,9,5,30,0,2,28,5.6,2,0.4,8.3,0,,0,0,0,62.3
32,Ladd McConkey,LAC,23,WR,1,1,7,5,39,1,2,26,5.2,13,2.6,5.3,0,,0,0,0,124.4
33,Jaleel McLaughlin,DEN,24,RB,1,0,5,5,1,0,0,-21,-4.2,22,4.4,-4.2,0,,0,0,0,79.2
34,D.J. Moore,CHI,27,WR,1,1,8,5,36,0,2,24,4.8,12,2.4,6.6,0,,0,0,0,72.9
35,Malik Nabers,NYG,21,WR,1,1,7,5,66,0,2,44,8.8,22,4.4,7,0,,1,14.3,0,100.9
36,Josh Reynolds,DEN,29,WR,1,0,8,5,45,0,3,37,7.4,8,1.6,9.1,0,,0,0,0,77.6
37,Bijan Robinson,ATL,22,RB,1,1,5,5,43,0,3,-13,-2.6,56,11.2,-2.6,0,,0,0,0,102.5
38,Deebo Samuel,SFO,28,WR,1,1,9,5,54,0,3,19,3.8,35,7,9.4,0,,0,0,0,73.4
39,Jaylen Waddle,MIA,26,WR,1,1,5,5,109,0,4,72,14.4,37,7.4,14.4,0,,0,0,0,118.7
40,Jameson Williams,DET,23,WR,1,1,9,5,121,1,3,58,11.6,63,12.6,14.1,0,,0,0,0,137.5
41,Keenan Allen,CHI,32,WR,1,1,11,4,29,0,2,14,3.5,15,3.8,6.6,0,,0,0,0,44.9
42,Keon Coleman,BUF,21,WR,1,1,5,4,51,0,2,40,10,11,2.8,9.2,0,,0,0,0,109.2
43,Brandin Cooks,DAL,31,WR,1,1,7,4,40,1,2,35,8.8,5,1.3,11.3,0,,0,0,0,113.1
44,Romeo Doubs,GNB,24,WR,1,1,7,4,50,0,2,36,9,14,3.5,8.6,0,,1,14.3,0,79.5
45,Austin Ekeler,WAS,29,RB,1,0,4,4,52,0,2,-3,-0.8,55,13.8,-0.8,0,,0,0,0,118.7
46,Pat Freiermuth,PIT,26,TE,1,0,4,4,27,0,2,12,3,15,3.8,3,0,,0,0,0,94.8
47,Jahmyr Gibbs,DET,22,RB,1,0,6,4,34,0,2,-20,-5,54,13.5,0.2,0,,0,0,0,81.2
48,Dallas Goedert,PHI,29,TE,1,1,5,4,31,0,1,0,0,31,7.8,-0.8,0,,0,0,0,92.5
49,Justin Jefferson,MIN,25,WR,1,1,6,4,59,1,2,40,10,19,4.8,10.5,0,,0,0,0,138.2
50,George Kittle,SFO,31,TE,1,1,5,4,40,0,1,31,7.8,9,2.3,5.2,0,,0,0,0,100
51,Sam LaPorta,DET,23,TE,1,1,5,4,45,0,2,23,5.8,22,5.5,6,0,,0,0,0,104.2
52,Xavier Legette,CAR,23,WR,1,0,7,4,35,0,2,30,7.5,5,1.3,16,0,,0,0,0,70.5
53,Alexander Mattison,LVR,26,RB,1,0,6,4,43,1,2,-6,-1.5,49,12.3,-2.3,0,,0,0,1,87.5
54,Ray-Ray McCloud,ATL,28,WR,1,0,7,4,52,0,2,44,11,8,2,9.3,0,,0,0,1,41.1
55,Foster Moreau,NOR,27,TE,1,1,4,4,43,1,2,35,8.8,8,2,8.8,0,,0,0,0,151
56,Puka Nacua,LAR,23,WR,1,1,4,4,35,0,1,18,4.5,17,4.3,4.5,0,,0,0,0,103.1
57,David Njoku,CLE,28,TE,1,1,5,4,44,0,1,16,4,28,7,4.2,0,,0,0,0,103.3
58,Colby Parkinson,LAR,25,TE,1,1,5,4,47,0,3,17,4.3,30,7.5,2.2,0,,0,0,0,105.8
59,Michael Pittman Jr.,IND,27,WR,1,1,8,4,31,0,1,24,6,7,1.8,9.3,0,,0,0,0,59.9
60,Jayden Reed,GNB,24,WR,1,0,6,4,138,1,3,83,20.8,55,13.8,17.3,1,4,0,0,0,149.3
61,Demarcus Robinson,LAR,30,WR,1,1,7,4,42,0,3,34,8.5,8,2,11,0,,0,0,0,74.7
