Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
15,Rashee Rice,KAN,24,WR,2,2,15,12,178,1,8,58,4.8,120,10,6.1,1,12,0,0,1,110.6
16,Jahmyr Gibbs,DET,22,RB,2,1,13,11,56,0,4,-28,-2.5,84,7.6,-0.5,0,,1,7.7,0,84.6
17,George Kittle,SFO,31,TE,2,2,13,11,116,1,5,62,5.6,54,4.9,6.5,0,,0,0,0,129.5
18,Isaiah Likely,BAL,24,TE,2,2,15,11,137,1,7,42,3.8,95,8.6,8.3,0,,0,0,0,123.5
19,Trey McBride,ARI,25,TE,2,2,15,11,97,0,4,61,5.5,36,3.3,7.2,1,11,1,6.7,0,90.1
20,D.J. Moore,CHI,27,WR,2,2,18,11,89,0,5,26,2.4,63,5.7,9.2,2,5.5,0,0,1,50.5
21,Ja'Marr Chase,CIN,24,WR,2,2,11,10,97,0,5,57,5.7,40,4,5.5,1,10,0,0,0,103.4
22,Stefon Diggs,HOU,31,WR,2,2,12,10,70,2,4,31,3.1,39,3.9,5.7,0,,0,0,0,130.6
23,Mike Gesicki,CIN,29,TE,2,1,13,10,109,0,3,52,5.2,57,5.7,6.9,0,,1,7.7,0,101.1
24,Hunter Henry,NWE,30,TE,2,2,15,10,127,0,8,59,5.9,68,6.8,6.3,0,,1,6.7,0,92.9
25,Tyreek Hill,MIA,30,WR,2,2,18,10,154,1,6,45,4.5,109,10.9,12.3,1,10,0,0,0,102.5
26,Jameson Williams,DET,23,WR,2,2,20,10,200,1,5,114,11.4,86,8.6,12.8,2,5,0,0,1,81.2
27,Garrett Wilson,NYJ,24,WR,2,2,17,10,117,0,6,73,7.3,44,4.4,9.2,2,5,2,11.8,1,55.3
28,CeeDee Lamb,DAL,25,WR,2,2,17,9,151,1,5,62,6.9,89,9.9,11.9,3,3,1,5.9,1,78.3
29,Elijah Moore,CLE,24,WR,2,2,14,9,53,0,3,31,3.4,22,2.4,4.4,1,9,2,14.3,2,31.8
30,Josh Reynolds,DEN,29,WR,2,0,13,9,138,0,6,112,12.4,26,2.9,11.9,0,,0,0,0,104
31,Bijan Robinson,ATL,22,RB,2,2,10,9,68,0,4,-22,-2.4,90,10,-1.8,0,,0,0,0,95
32,Jaylen Waddle,MIA,26,WR,2,2,9,9,150,0,6,101,11.2,49,5.4,11.2,0,,0,0,0,118.7
33,Greg Dortch,ARI,26,WR,2,1,10,8,58,0,4,29,3.6,29,3.6,7.1,1,8,1,10,0,90.8
34,Mike Evans,TAM,31,WR,2,2,12,8,103,2,7,77,9.6,26,3.3,8.9,0,,1,8.3,1,98.3
35,Pat Freiermuth,PIT,26,TE,2,0,8,8,66,0,4,34,4.3,32,4,4.3,0,,0,0,0,101
36,Justice Hill,BAL,27,RB,2,0,10,8,62,0,2,-12,-1.5,74,9.3,-1.7,1,8,0,0,0,92.5
37,Justin Jefferson,MIN,25,WR,2,2,13,8,192,2,4,104,13,88,11,13,0,,0,0,0,145
38,Jerry Jeudy,CLE,25,WR,2,1,14,8,98,1,5,87,10.9,11,1.4,13.3,0,,1,7.1,0,102.7
39,Quentin Johnston,LAC,23,WR,2,1,11,8,89,2,4,48,6,41,5.1,10.5,3,2.7,1,9.1,0,136
40,Allen Lazard,NYJ,29,WR,2,2,13,8,100,2,7,69,8.6,31,3.9,10.8,0,,1,7.7,0,125
41,Tyler Lockett,SEA,32,WR,2,2,9,8,92,0,6,79,9.9,13,1.6,10.8,1,8,0,0,1,69.7
42,Drake London,ATL,23,WR,2,2,10,8,69,1,3,60,7.5,9,1.1,7.5,0,,0,0,1,89.2
43,Terry McLaurin,WAS,29,WR,2,2,12,8,39,0,2,14,1.8,25,3.1,9.3,0,,0,0,0,71.2
44,George Pickens,PIT,23,WR,2,2,11,8,114,0,6,102,12.8,12,1.5,13.4,0,,0,0,0,105.9
45,Alec Pierce,IND,24,WR,2,2,10,8,181,2,6,171,21.4,10,1.3,22.5,0,,0,0,1,118.7
46,Tony Pollard,TEN,27,RB,2,2,10,8,52,0,2,22,2.8,30,3.8,1.7,0,,1,10,0,88.3
47,Wan'Dale Robinson,NYG,23,WR,2,0,16,8,62,1,4,47,5.9,15,1.9,5.3,1,8,0,0,1,54.7
48,Khalil Shakir,BUF,24,WR,2,2,8,8,96,1,5,55,6.9,41,5.1,6.9,1,8,0,0,0,156.2
49,Devaughn Vele,DEN,27,WR,1,0,8,8,39,0,1,17,2.1,22,2.8,2.1,0,,0,0,0,87
50,Zach Charbonnet,SEA,23,RB,2,1,8,7,60,1,2,14,2,46,6.6,1,0,,0,0,0,137.5
51,Romeo Doubs,GNB,24,WR,2,2,10,7,112,0,5,90,12.9,22,3.1,11.4,1,7,1,10,0,107.1
52,Austin Ekeler,WAS,29,RB,2,0,7,7,99,0,4,-10,-1.4,109,15.6,-1.4,2,3.5,0,0,0,118.7
53,Zach Ertz,WAS,34,TE,2,2,8,7,90,0,4,72,10.3,18,2.6,9.9,0,,0,0,0,113.5
54,Jerome Ford,CLE,25,RB,2,1,9,7,25,0,0,-6,-0.9,31,4.4,2.3,0,,0,0,0,79.2
55,Dallas Goedert,PHI,29,TE,2,2,9,7,69,0,2,29,4.1,40,5.7,3.8,0,,0,0,0,98.6
56,Jauan Jennings,SFO,27,WR,2,0,9,7,101,0,5,85,12.1,16,2.3,12.1,0,,0,0,0,113.4
57,Tyler Johnson,LAR,26,WR,2,1,10,7,99,0,3,21,3,78,11.1,4.2,0,,1,10,1,62.1
58,Aaron Jones,MIN,30,RB,2,2,8,7,51,0,1,-20,-2.9,71,10.1,-1.6,0,,0,0,0,93.2
59,Alvin Kamara,NOR,29,RB,2,2,8,7,92,1,1,-20,-2.9,112,16,-2.6,1,7,1,12.5,0,154.2
60,Ray-Ray McCloud,ATL,28,WR,2,1,12,7,94,0,5,74,10.6,20,2.9,9.9,0,,0,0,1,48.6
61,Ladd McConkey,LAC,23,WR,2,1,11,7,65,1,4,38,5.4,27,3.9,8.1,2,3.5,0,0,1,72.2
62,Jakobi Meyers,LVR,28,WR,2,2,8,7,90,0,4,64,9.1,26,3.7,9.5,0,,0,0,0,113.5
63,Isiah Pacheco,KAN,25,RB,2,2,8,7,54,0,3,-28,-4,82,11.7,-2.1,1,7,1,12.5,0,94.8
64,Michael Pittman Jr.,IND,27,WR,2,2,15,7,52,0,2,42,6,10,1.4,10.8,0,,0,0,1,27.6
65,Calvin Ridley,TEN,30,WR,2,2,13,7,127,1,5,104,14.9,23,3.3,24.5,0,,1,7.7,0,113.3
66,Rashid Shaheed,NOR,26,WR,2,2,9,7,169,2,5,104,14.9,65,9.3,17.6,0,,0,0,0,158.3
67,Jonnu Smith,MIA,29,TE,2,0,9,7,60,0,2,23,3.3,37,5.3,4.6,1,7,1,11.1,0,94.4
68,Jalen Tolbert,DAL,25,WR,2,2,11,7,94,0,4,87,12.4,7,1,11.9,0,,0,0,0,90.7
69,Rachaad White,TAM,25,RB,2,2,7,7,80,0,2,-37,-5.3,117,16.7,-5.3,1,7,0,0,0,114.3
70,Kyren Williams,LAR,24,RB,2,2,8,7,31,0,1,-7,-1,38,5.4,-1.9,1,7,0,0,0,82.8
71,Brandon Aiyuk,SFO,26,WR,2,2,10,6,71,0,4,65,10.8,6,1,10.1,1,6,1,10,0,81.7
72,Mark Andrews,BAL,29,TE,2,1,7,6,65,0,5,45,7.5,20,3.3,10.6,0,,0,0,0,105.4
73,Saquon Barkley,PHI,27,RB,2,2,7,6,44,1,4,24,4,20,3.3,3.4,0,,0,0,0,132.4
74,Brandin Cooks,DAL,31,WR,2,2,9,6,59,1,4,52,8.7,7,1.2,10.7,0,,0,0,0,122
75,Britain Covey,PHI,27,WR,2,0,6,6,23,0,1,11,1.8,12,2,1.8,0,,0,0,0,82.6
76,Gabriel Davis,JAX,25,WR,2,2,10,6,105,0,5,79,13.2,26,4.3,14.8,0,,0,0,0,95.8
77,Sam LaPorta,DET,23,TE,2,2,8,6,58,0,3,31,5.2,27,4.5,4,0,,0,0,0,94.8
78,Joe Mixon,HOU,28,RB,2,2,8,6,44,0,2,-7,-1.2,51,8.5,-1.8,2,3,0,0,0,87.5
79,Chris Olave,NOR,24,WR,2,2,8,6,92,0,5,65,10.8,27,4.5,11.4,0,,0,0,1,72.9
80,Kyle Pitts,ATL,24,TE,2,2,7,6,46,1,2,35,5.8,11,1.8,5.6,1,6,0,0,0,133.6
81,Jayden Reed,GNB,24,WR,2,0,8,6,147,1,3,80,13.3,67,11.2,12.6,1,6,0,0,0,156.2
82,Demarcus Robinson,LAR,30,WR,2,2,11,6,92,0,4,84,14,8,1.3,12.1,0,,0,0,0,82.4
83,Luke Schoonmaker,DAL,26,TE,2,1,6,6,43,0,3,15,2.5,28,4.7,2.5,0,,0,0,0,96.5
84,Darius Slayton,NYG,27,WR,2,1,8,6,59,0,4,55,9.2,4,0.7,10.5,0,,0,0,1,55.7
85,Tyjae Spears,TEN,23,RB,2,0,6,6,22,0,1,-6,-1,28,4.7,-1,0,,0,0,0,81.9
86,Brian Thomas,JAX,22,WR,2,1,8,6,141,1,5,111,18.5,30,5,15,0,,1,12.5,0,156.2
87,Javonte Williams,DEN,24,RB,2,2,7,6,48,0,2,-4,-0.7,52,8.7,0.1,0,,0,0,0,95.2
88,Rashod Bateman,BAL,25,WR,2,1,9,5,93,0,4,83,16.6,10,2,17.4,0,,0,0,1,51.9
89,Tyler Boyd,TEN,30,WR,2,2,10,5,44,0,3,28,5.6,16,3.2,9.5,0,,0,0,1,22.5
90,A.J. Brown,PHI,27,WR,1,1,10,5,119,1,5,54,10.8,65,13,10.8,0,,0,0,1,87.1
91,Amari Cooper,CLE,30,WR,2,2,17,5,27,0,2,19,3.8,8,1.6,14.3,0,,4,23.5,0,39.6
92,Rico Dowdle,DAL,26,RB,2,1,6,5,35,0,0,11,2.2,24,4.8,5,0,,0,0,0,91
93,Greg Dulcich,DEN,24,TE,2,1,11,5,28,0,,13,2.6,15,3,6.5,0,,2,18.2,0,52.5
94,Travis Etienne,JAX,25,RB,2,2,7,5,21,0,2,-9,-1.8,30,6,-0.3,0,,0,0,0,74.1
95,Marvin Harrison Jr.,ARI,22,WR,2,2,11,5,134,2,4,105,21,29,5.8,16.5,0,,2,18.2,0,130.3
96,Andrei Iosivas,CIN,25,WR,2,1,10,5,33,2,4,30,6,3,0.6,7.4,0,,2,20,0,97.1
97,Diontae Johnson,CAR,28,WR,2,2,12,5,34,0,3,22,4.4,12,2.4,8.5,0,,0,0,2,9.7
98,Kyle Juszczyk,SFO,33,FB,2,2,8,5,59,0,2,48,9.6,11,2.2,7.6,0,,0,0,1,45.3
99,Dalton Kincaid,BUF,25,TE,2,2,6,5,44,0,1,-3,-0.6,47,9.4,-1.2,2,2.5,0,0,0,97.2
100,Cole Kmet,CHI,25,TE,2,1,6,5,31,0,1,19,3.8,12,2.4,7.7,0,,0,0,1,48.6
101,Jaleel McLaughlin,DEN,24,RB,2,0,5,5,1,0,0,-21,-4.2,22,4.4,-4.2,0,,0,0,0,79.2
102,David Montgomery,DET,27,RB,2,2,5,5,37,0,1,4,0.8,33,6.6,0.8,0,,0,0,0,97.5
103,Chigoziem Okonkwo,TEN,25,TE,2,2,5,5,31,1,1,16,3.2,15,3,3.2,0,,0,0,0,132.1
104,Colby Parkinson,LAR,25,TE,2,2,7,5,59,0,4,23,4.6,36,7.2,3.7,0,,2,28.6,0,96.7
105,Dalton Schultz,HOU,28,TE,2,1,6,5,37,0,1,22,4.4,15,3,6.5,0,,0,0,0,92.4
106,Devin Singletary,NYG,27,RB,2,2,6,5,15,0,1,-20,-4,35,7,-3,1,5,1,16.7,0,79.2
107,Rhamondre Stevenson,NWE,26,RB,2,2,8,5,15,0,0,-6,-1.2,21,4.2,1.9,0,,0,0,0,66.7
108,Courtland Sutton,DEN,29,WR,2,1,16,5,64,0,3,51,10.2,13,2.6,13.1,0,,0,0,3,5.2
109,Adam Thielen,CAR,34,WR,2,2,7,5,69,0,3,49,9.8,20,4,11.7,0,,0,0,1,63.1
110,Zamir White,LVR,25,RB,2,2,6,5,16,0,1,-14,-2.8,30,6,-2.3,2,2.5,0,0,0,79.2
111,Jordan Akins,CLE,32,TE,2,0,5,4,37,0,2,15,3.8,22,5.5,4.2,0,,0,0,0,97.5
112,Erick All,CIN,24,TE,2,1,4,4,32,0,1,18,4.5,14,3.5,4.5,0,,0,0,0,100
113,Keenan Allen,CHI,32,WR,1,1,11,4,29,0,2,14,3.5,15,3.8,6.6,0,,1,9.1,0,44.9
114,DeAndre Carter,CHI,31,WR,2,0,6,4,38,0,2,25,6.3,13,3.3,14.5,1,4,0,0,0,84
115,Keon Coleman,BUF,21,WR,2,2,6,4,51,0,2,40,10,11,2.8,11.2,0,,0,0,0,93.1
116,James Conner,ARI,29,RB,2,2,5,4,35,0,1,-9,-2.3,44,11,-3,2,2,0,0,0,95.8
117,James Cook,BUF,25,RB,2,2,4,4,49,1,2,0,0,49,12.3,0,0,,0,0,0,157.3
118,Tank Dell,HOU,25,WR,2,1,11,4,37,0,2,23,5.8,14,3.5,13.4,0,,1,9.1,0,46.4
119,Will Dissly,LAC,28,TE,2,2,4,4,42,0,3,11,2.8,31,7.8,2.8,1,4,0,0,0,110.4
120,J.K. Dobbins,LAC,26,RB,2,1,4,4,4,0,0,-12,-3,16,4,-3,0,,0,0,0,79.2
121,Ezekiel Elliott,DAL,29,RB,2,1,5,4,25,0,2,-18,-4.5,43,10.8,-3.6,1,4,0,0,0,87.5
122,Chuba Hubbard,CAR,25,RB,2,2,5,4,12,0,0,-8,-2,20,5,-2,1,4,0,0,0,79.2
123,Lil'Jordan Humphrey,DEN,26,WR,2,1,6,4,50,0,2,14,3.5,36,9,5,0,,1,16.7,0,92.4
124,Travis Kelce,KAN,35,TE,2,2,7,4,39,0,2,29,7.3,10,2.5,6.9,0,,1,14.3,1,33.3
125,Tucker Kraft,GNB,24,TE,2,2,5,4,53,0,2,8,2,45,11.3,2.4,0,,1,20,0,110.8
126,Xavier Legette,CAR,23,WR,2,0,7,4,35,0,2,30,7.5,5,1.3,16,0,,0,0,0,70.5
127,Alexander Mattison,LVR,26,RB,2,0,6,4,43,1,2,-6,-1.5,49,12.3,-2.3,3,1.3,0,0,1,87.5
128,Darnell Mooney,ATL,27,WR,2,2,10,4,103,1,4,66,16.5,37,9.3,15.3,0,,0,0,0,111.7
129,Foster Moreau,NOR,27,TE,2,2,4,4,43,1,2,35,8.8,8,2,8.8,0,,0,0,0,151
130,Johnny Mundt,MIN,30,TE,2,1,6,4,27,0,,16,4,11,2.8,3.3,0,,0,0,0,76.4
131,Puka Nacua,LAR,23,WR,1,1,4,4,35,0,1,18,4.5,17,4.3,4.5,0,,0,0,0,103.1
132,Jalen Nailor,MIN,25,WR,2,1,5,4,75,2,4,68,17,7,1.8,14.4,0,,0,0,0,158.3
133,David Njoku,CLE,28,TE,1,1,5,4,44,0,1,16,4,28,7,4.2,0,,1,20,0,103.3
134,K.J. Osborn,NWE,27,WR,2,2,8,4,28,0,1,22,5.5,6,1.5,5,0,,1,12.5,0,58.3
135,Josh Palmer,LAC,25,WR,2,1,6,4,34,0,2,22,5.5,12,3,7.7,0,,1,16.7,0,81.2
136,Brian Robinson Jr.,WAS,25,RB,2,2,7,4,52,0,1,-6,-1.5,58,14.5,-1.3,1,4,0,0,0,80.7
137,D'Andre Swift,CHI,25,RB,2,2,6,4,24,0,0,-7,-1.8,31,7.8,-2.5,0,,0,0,0,74.3
138,Tre Tucker,LVR,23,WR,2,2,5,4,35,0,1,5,1.3,30,7.5,3.4,1,4,0,0,0,95.8
139,Jaylen Warren,PIT,26,RB,2,0,4,4,32,0,1,-2,-0.5,34,8.5,-0.5,2,2,0,0,0,100
140,Xavier Worthy,KAN,21,WR,2,1,7,4,64,1,3,18,4.5,46,11.5,9.4,0,,0,0,1,87.8
141,Olamide Zaccheaus,WAS,27,WR,2,1,6,4,29,0,2,8,2,21,5.3,3.8,0,,1,16.7,0,77.8
142,Jordan Addison,MIN,22,WR,1,1,4,3,35,0,2,35,11.7,0,0,11.8,0,,0,0,0,101
143,Braelon Allen,NYJ,20,RB,2,0,5,3,32,1,2,-4,-1.3,36,12,-0.8,0,,1,20,0,118.3
144,Tutu Atwell,LAR,25,WR,2,0,4,3,48,0,3,48,16,0,0,13.8,0,,1,25,0,114.6
145,David Bell,CLE,24,WR,1,0,3,3,27,0,1,19,6.3,8,2.7,6.3,0,,0,0,0,104.2
146,Chase Brown,CIN,24,RB,2,0,3,3,12,0,0,9,3,3,1,3,0,,0,0,0,83.3
147,Noah Brown,WAS,28,WR,1,0,3,3,56,0,2,39,13,17,5.7,13,0,,0,0,0,118.7
148,Grant Calcaterra,PHI,26,TE,2,2,3,3,30,0,3,19,6.3,11,3.7,6.3,0,,0,0,0,108.3
149,Ty Chandler,MIN,26,RB,2,0,3,3,25,0,2,-3,-1,28,9.3,-1,0,,0,0,0,101.4
150,Gerald Everett,CHI,30,TE,2,2,4,3,0,0,,-9,-3,9,3,-1,0,,1,25,0,77.1
151,Noah Fant,SEA,27,TE,2,2,7,3,25,0,1,9,3,16,5.3,4.9,0,,1,14.3,0,52.7
152,Jake Ferguson,DAL,25,TE,1,1,5,3,15,0,,0,0,15,5,7.2,0,,0,0,0,64.6
153,Noah Gray,KAN,25,TE,2,1,3,3,37,0,2,21,7,16,5.3,7,0,,0,0,0,118.1
154,Elijah Higgins,ARI,24,TE,2,0,3,3,30,1,2,21,7,9,3,7,0,,0,0,0,147.9
155,Austin Hooper,NWE,30,TE,2,1,5,3,36,0,2,3,1,33,11,4.2,0,,0,0,0,82.1
156,Hayden Hurst,LAC,31,TE,2,1,5,3,38,0,1,28,9.3,10,3.3,7.4,0,,0,0,0,83.7
157,Van Jefferson,PIT,28,WR,2,2,5,3,15,0,,3,1,12,4,8.4,0,,0,0,0,64.6
158,Michael Mayer,LVR,23,TE,2,1,4,3,14,0,2,7,2.3,7,2.3,2.5,0,,0,0,0,79.2
159,Luke McCaffrey,WAS,23,WR,2,1,3,3,18,0,1,-2,-0.7,20,6.7,-0.7,0,,0,0,0,91.7
160,Jonathan Mingo,CAR,23,WR,2,1,7,3,41,0,1,24,8,17,5.7,6.3,0,,1,14.3,0,62.2
161,Zack Moss,CIN,27,RB,2,2,5,3,30,0,2,-3,-1,33,11,-0.2,1,3,1,20,0,77.1
162,Rome Odunze,CHI,22,WR,2,1,9,3,44,0,2,27,9,17,5.7,9.4,1,3,1,11.1,0,50.2
163,Dare Ogunbowale,HOU,30,RB,2,0,3,3,23,0,1,12,4,11,3.7,4,0,,0,0,0,98.6
164,Ja'Lynn Polk,NWE,22,WR,2,1,4,3,18,1,1,18,6,0,0,8.3,0,,0,0,0,122.9
165,Kalif Raymond,DET,30,WR,2,0,4,3,27,0,1,18,6,9,3,5.3,0,,0,0,0,92.7
166,Drew Sample,CIN,28,TE,2,2,3,3,28,0,1,10,3.3,18,6,3.3,0,,0,0,0,105.6
167,Curtis Samuel,BUF,28,WR,2,0,4,3,18,0,,0,0,18,6,6.3,0,,0,0,0,83.3
168,Ja'Tavion Sanders,CAR,21,TE,2,1,3,3,12,0,,0,0,12,4,0,0,,0,0,0,83.3
169,Miles Sanders,CAR,27,RB,2,0,5,3,5,0,0,-3,-1,8,2.7,4.8,0,,0,0,0,64.6
170,Brenton Strange,JAX,24,TE,2,1,6,3,65,0,2,54,18,11,3.7,13.7,0,,2,33.3,0,88.9
171,Pierre Strong,CLE,26,RB,2,0,5,3,30,0,1,1,0.3,29,9.7,1.8,1,3,2,40,0,77.1
172,Tommy Tremble,CAR,24,TE,1,1,4,3,23,0,1,5,1.7,18,6,3.8,0,,0,0,0,88.5
173,Christian Watson,GNB,25,WR,2,2,5,3,13,1,1,10,3.3,3,1,10.6,0,,0,0,0,104.2
174,Justin Watson,KAN,29,WR,2,0,3,3,47,0,2,28,9.3,19,6.3,9.3,0,,0,0,0,118.7
175,Dontayvion Wicks,GNB,23,WR,2,0,7,3,26,1,2,18,6,8,2.7,10.6,0,,2,28.6,0,92.9
176,Michael Wilson,ARI,24,WR,2,2,4,3,36,1,3,29,9.7,7,2.3,13.5,0,,1,25,0,141.7
177,Ameer Abdullah,LVR,31,RB,2,0,2,2,1,0,,-13,-6.5,14,7,-6.5,0,,0,0,0,79.2
178,Nelson Agholor,BAL,31,WR,2,1,4,2,19,0,1,16,8,3,1.5,14.5,0,,0,0,0,63.5
179,Calvin Austin,PIT,25,WR,2,0,4,2,13,0,1,13,6.5,0,0,8.5,0,,0,0,0,57.3
180,Trey Benson,ARI,21,RB,2,1,2,2,12,0,0,-10,-5,22,11,-5,0,,0,0,0,91.7
181,Jake Bobo,SEA,26,WR,2,0,2,2,15,0,,11,5.5,4,2,5.5,0,,0,0,0,97.9
182,Jalen Brooks,DAL,24,WR,2,0,4,2,28,0,2,19,9.5,9,4.5,20.3,1,2,0,0,1,33.3
183,Dyami Brown,WAS,25,WR,2,1,4,2,17,0,2,-3,-1.5,20,10,1.5,0,,0,0,0,61.5
184,Michael Burton,DEN,32,FB,2,0,2,2,4,0,,3,1.5,1,0.5,1.5,0,,0,0,0,79.2
185,Tyler Conklin,NYJ,29,TE,2,2,4,2,16,0,1,5,2.5,11,5.5,0.3,0,,0,0,0,60.4
186,Ray Davis,BUF,25,RB,2,0,2,2,13,0,1,-7,-3.5,20,10,-3.5,0,,0,0,0,93.7
187,Emari Demercado,ARI,25,RB,2,0,2,2,26,0,1,1,0.5,25,12.5,0.5,0,,0,0,0,118.7
188,Demario Douglas,NWE,24,WR,2,1,3,2,12,0,1,10,5,2,1,6,0,,0,0,0,74.3
189,Ashton Dulin,IND,27,WR,2,0,3,2,67,1,2,24,12,43,21.5,14.3,1,2,0,0,0,149.3
190,Luke Farrell,JAX,27,TE,2,1,2,2,13,0,2,7,3.5,6,3,3.5,0,,0,0,0,93.7
191,C.J. Ham,MIN,31,FB,2,1,2,2,11,0,,5,2.5,6,3,2.5,0,,0,0,0,89.6
192,Najee Harris,PIT,26,RB,2,2,4,2,14,0,0,0,0,14,7,-0.8,0,,0,0,0,58.3
193,Khalil Herbert,CHI,26,RB,2,0,2,2,4,0,0,-2,-1,6,3,-1,0,,0,0,0,79.2
194,Taysom Hill,NOR,34,TE,2,2,3,2,2,0,0,-1,-0.5,3,1.5,7,0,,0,0,0,70.1
195,Mack Hollins,BUF,31,WR,2,1,3,2,25,1,2,24,12,1,0.5,6,0,,0,0,0,131.9
196,DeAndre Hopkins,TEN,32,WR,2,2,3,2,17,0,,15,7.5,2,1,7.7,1,2,0,0,0,81.2
197,Tanner Hudson,CIN,30,TE,1,0,3,2,18,0,,8,4,10,5,4.3,0,,0,0,0,82.6
198,Bucky Irving,TAM,22,RB,2,0,3,2,14,0,0,-4,-2,18,9,2,0,,0,0,0,77.1
199,Trenton Irwin,CIN,29,WR,2,1,8,2,11,0,1,7,3.5,4,2,5.8,0,,0,0,0,39.6
200,Josh Jacobs,GNB,26,RB,2,2,3,2,20,0,1,-9,-4.5,29,14.5,-3.7,0,,0,0,0,85.4
201,Juwan Johnson,NOR,28,TE,2,0,3,2,26,1,1,22,11,4,2,14,0,,0,0,0,133.3
202,Brevin Jordan,HOU,24,TE,2,1,3,2,7,0,1,4,2,3,1.5,0.3,0,,0,0,0,70.1
203,Christian Kirk,JAX,28,WR,2,2,7,2,29,0,1,23,11.5,6,3,18.4,0,,0,0,0,44.3
204,Hunter Luepke,DAL,24,RB,2,0,2,2,18,0,1,-3,-1.5,21,10.5,-1.5,0,,0,0,0,104.2
205,Jordan Mason,SFO,25,RB,2,2,2,2,9,0,2,8,4,1,0.5,4,0,,0,0,0,85.4
206,Jalen McMillan,TAM,23,WR,2,2,5,2,53,1,2,50,25,3,1.5,18.6,0,,1,20,0,119.2
207,Adonai Mitchell,IND,22,WR,2,2,9,2,32,0,1,28,14,4,2,18.9,0,,1,11.1,0,41.9
208,Raheem Mostert,MIA,32,RB,1,1,3,2,10,0,1,-7,-3.5,17,8.5,-0.3,1,2,0,0,0,71.5
209,Josh Oliver,MIN,27,TE,2,2,2,2,27,0,1,26,13,1,0.5,13,0,,0,0,0,118.7
210,Tim Patrick,DET,31,WR,1,0,3,2,12,0,1,2,1,10,5,6.3,0,,0,0,0,74.3
211,Samaje Perine,KAN,29,RB,2,0,3,2,13,0,1,-5,-2.5,18,9,-2,0,,0,0,0,75.7
212,Brandon Powell,MIN,29,WR,2,0,2,2,16,0,2,11,5.5,5,2.5,5.5,0,,0,0,0,100
213,Eric Saubert,SFO,30,TE,2,0,3,2,26,0,2,15,7.5,11,5.5,5,0,,0,0,0,93.7
214,Laviska Shenault Jr.,SEA,26,WR,2,0,2,2,6,0,,-8,-4,14,7,-4,0,,0,0,0,79.2
215,Jonathan Taylor,IND,25,RB,2,2,4,2,32,0,2,1,0.5,31,15.5,-0.3,0,,0,0,0,77.1
216,Tyquan Thornton,NWE,24,WR,2,1,3,2,27,0,1,24,12,3,1.5,19,0,,0,0,0,95.1
217,Cedric Tillman,CLE,24,WR,2,0,3,2,5,0,,-2,-1,7,3.5,-3,0,,0,0,0,70.1
218,KaVontae Turpin,DAL,28,WR,2,0,5,2,4,0,,-7,-3.5,11,5.5,4.8,1,2,1,20,0,47.9
219,Nick Vannett,TEN,31,TE,2,0,2,2,11,0,,0,0,11,5.5,0,0,,0,0,0,89.6
220,Kenneth Walker III,SEA,24,RB,1,1,3,2,6,0,1,-9,-4.5,15,7.5,-3.7,0,,0,0,0,70.1
221,Darnell Washington,PIT,23,TE,2,1,2,2,10,1,1,9,4.5,1,0.5,4.5,0,,0,0,0,127.1
