Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
1,Ja'Marr Chase,CIN,24,WR,11,11,100,73,1056,12,47,575,7.9,481,6.6,9.5,6,12.2,4,4,4,129.8
2,Brock Bowers,LVR,22,TE,10,9,89,70,706,3,38,328,4.7,378,5.4,5.4,5,14,3,3.4,4,92.2
3,Garrett Wilson,NYJ,24,WR,11,11,108,69,722,5,40,440,6.4,282,4.1,9,3,23,4,3.7,4,83.2
4,CeeDee Lamb,DAL,25,WR,10,10,106,67,774,4,34,451,6.7,323,4.8,8.4,9,7.4,4,3.8,5,78.1
5,Amon-Ra St. Brown,DET,25,WR,10,10,78,65,685,9,45,460,7.1,225,3.5,7.3,1,65,3,3.8,1,136.4
6,Travis Kelce,KAN,35,TE,10,10,80,62,507,2,29,310,5,197,3.2,6.3,2,31,2,2.5,4,80.6
7,Drake London,ATL,23,WR,11,11,90,61,710,6,39,535,8.8,175,2.9,10.4,2,30.5,3,3.3,4,95.1
8,Malik Nabers,NYG,21,WR,8,7,94,61,607,3,34,410,6.7,197,3.2,10,3,20.3,7,7.4,0,93.7
9,Jaxon Smith-Njigba,SEA,22,WR,10,9,86,60,678,3,34,406,6.8,272,4.5,9.3,3,20,4,4.7,4,85.3
10,Justin Jefferson,MIN,25,WR,10,10,86,59,912,5,40,665,11.3,247,4.2,11.9,1,59,3,3.5,4,103.4
11,Wan'Dale Robinson,NYG,23,WR,10,4,84,56,394,2,21,184,3.3,210,3.8,4.3,4,14,4,4.8,1,80.2
12,Khalil Shakir,BUF,24,WR,10,6,66,56,599,2,26,139,2.5,460,8.2,3.6,6,9.3,1,1.5,1,108.3
13,Alvin Kamara,NOR,29,RB,11,11,73,55,443,1,14,-23,-0.4,466,8.5,0.4,1,55,6,8.2,0,94.7
14,Zay Flowers,BAL,24,WR,11,9,79,52,727,4,34,365,7,362,7,8.8,4,13,4,5.1,0,112.2
15,Josh Downs,IND,23,WR,9,5,71,50,567,4,30,344,6.9,223,4.5,7.4,0,,4,5.6,3,95.2
16,Chris Godwin,TAM,28,WR,7,7,62,50,576,5,33,226,4.5,350,7,5.7,4,12.5,2,3.2,1,125.5
17,Trey McBride,ARI,25,TE,9,9,65,49,552,0,27,348,7.1,204,4.2,7.5,2,24.5,2,3.1,0,100.3
18,Cade Otton,TAM,25,TE,10,10,70,49,456,4,25,230,4.7,226,4.6,5,3,16.3,5,7.1,1,100.7
19,Courtland Sutton,DEN,29,WR,11,8,85,49,647,3,32,520,10.6,127,2.6,12.8,1,49,4,4.7,3,78.9
20,Terry McLaurin,WAS,29,WR,11,11,68,48,721,6,36,551,11.5,170,3.5,14.4,2,24,1,1.5,1,128.4
21,Darnell Mooney,ATL,27,WR,11,11,81,48,711,5,34,510,10.6,201,4.2,12.3,6,8,6,7.4,1,103.5
22,George Pickens,PIT,23,WR,10,9,77,48,728,2,30,571,11.9,157,3.3,12.9,3,16,5,6.5,1,96.7
23,Stefon Diggs,HOU,31,WR,8,8,64,47,496,3,31,311,6.6,185,3.9,8.7,3,15.7,3,4.7,1,104.7
24,Cooper Kupp,LAR,31,WR,6,5,66,47,488,4,20,275,5.9,213,4.5,7.1,2,23.5,2,3,0,112.4
25,D.J. Moore,CHI,27,WR,10,10,73,47,460,3,21,229,4.9,231,4.9,8.6,3,15.7,0,0,2,84.3
26,De'Von Achane,MIA,23,RB,10,9,51,46,349,3,17,-51,-1.1,400,8.7,-1.1,1,46,1,2,0,114.8
27,Breece Hall,NYJ,23,RB,11,11,61,46,401,2,12,25,0.5,376,8.2,0.8,4,11.5,6,9.8,0,103.2
28,Hunter Henry,NWE,30,TE,11,11,66,46,491,1,29,295,6.4,196,4.3,6.8,1,46,2,3,0,96.2
29,Bijan Robinson,ATL,22,RB,11,11,50,45,359,1,17,-76,-1.7,435,9.7,-1.3,5,9,1,2,0,103.2
30,Davante Adams,2TM,32,,8,8,73,44,487,2,22,300,6.8,187,4.3,7.7,2,22,2,2.7,1,83.5
31,Demario Douglas,NWE,24,WR,11,4,60,44,415,1,21,164,3.7,251,5.7,6.6,1,44,5,8.3,2,83.7
32,Tyreek Hill,MIA,30,WR,10,10,68,44,523,3,27,330,7.5,193,4.4,11.6,1,44,1,1.5,0,102.8
33,Zach Ertz,WAS,34,TE,11,11,61,43,428,2,24,325,7.6,103,2.4,7.4,0,,3,4.9,1,94.2
34,Jake Ferguson,DAL,25,TE,9,9,58,43,369,0,15,140,3.3,229,5.3,4.2,5,8.6,1,1.7,0,90.4
35,George Kittle,SFO,31,TE,8,8,53,43,560,7,27,333,7.7,227,5.3,8.3,2,21.5,1,1.9,2,134.6
36,Ladd McConkey,LAC,23,WR,10,9,63,43,615,4,31,406,9.4,209,4.9,10.3,5,8.6,2,3.2,1,114.2
37,Jakobi Meyers,LVR,28,WR,8,8,60,43,458,2,26,322,7.5,136,3.2,8.1,2,21.5,1,1.7,1,97.8
38,Jauan Jennings,SFO,27,WR,8,4,58,42,588,4,30,451,10.7,137,3.3,9.7,4,10.5,2,3.4,0,127.7
39,D.K. Metcalf,SEA,27,WR,8,7,70,42,638,3,22,444,10.6,194,4.6,12.5,1,42,4,5.7,1,98.4
40,Brian Thomas,JAX,22,WR,11,10,63,42,689,5,30,421,10,268,6.4,11.9,0,,4,6.3,2,116.4
41,Ray-Ray McCloud,ATL,28,WR,11,10,55,41,381,1,18,211,5.1,170,4.1,6.8,0,,0,0,2,84
42,DeVonta Smith,PHI,26,WR,9,9,56,41,516,4,25,330,8,186,4.5,10.4,0,,1,1.8,3,103
43,Tank Dell,HOU,25,WR,10,6,63,39,448,2,23,305,7.8,143,3.7,10.1,2,19.5,6,9.5,3,74
44,Jerry Jeudy,CLE,25,WR,10,9,72,39,560,2,26,421,10.8,139,3.6,12.6,0,,5,6.9,2,77.3
45,Elijah Moore,CLE,24,WR,10,6,58,39,315,1,14,229,5.9,86,2.2,8.6,1,39,3,5.2,3,64.9
46,David Njoku,CLE,28,TE,7,7,52,39,336,2,15,160,4.1,176,4.5,4.3,2,19.5,4,7.7,0,104.3
47,Jonnu Smith,MIA,29,TE,10,2,52,39,448,3,27,199,5.1,249,6.4,5.8,3,13,5,9.6,0,119.7
48,Tee Higgins,CIN,25,WR,6,4,58,38,489,4,27,340,8.9,149,3.9,10.5,4,9.5,0,0,0,114.8
49,Jayden Reed,GNB,24,WR,10,5,49,38,643,4,21,348,9.2,295,7.8,8.6,2,19,6,12.2,0,146
50,Will Dissly,LAC,28,TE,10,7,48,37,352,1,17,134,3.6,218,5.9,4.9,3,12.3,4,8.3,0,103.8
51,Rachaad White,TAM,25,RB,9,9,41,37,291,4,13,-85,-2.3,376,10.2,-1.8,3,12.3,0,0,0,128.8
52,Nico Collins,HOU,25,WR,6,6,52,36,621,3,29,390,10.8,231,6.4,11.5,2,18,1,1.9,2,112.7
53,Evan Engram,JAX,30,TE,7,7,49,36,291,1,14,177,4.9,114,3.2,6.1,0,,3,6.1,0,94.9
54,Tyler Lockett,SEA,32,WR,10,8,56,36,475,2,29,380,10.6,95,2.6,10.8,1,36,4,7.1,3,80.6
55,Calvin Ridley,TEN,30,WR,10,9,74,36,541,3,23,429,11.9,112,3.1,16,2,18,4,5.4,3,69.7
56,Chase Brown,CIN,24,RB,11,5,44,35,207,2,12,24,0.7,183,5.2,0.5,1,35,2,4.5,0,101.4
57,Michael Pittman Jr.,IND,27,WR,10,8,65,35,412,2,17,294,8.4,118,3.4,12.2,2,17.5,1,1.5,3,64.4
58,Kyle Pitts,ATL,24,TE,11,11,52,35,494,3,16,267,7.6,227,6.5,8.4,3,11.7,2,3.8,2,101
59,Jalen Tolbert,DAL,25,WR,10,10,53,35,388,3,18,322,9.2,66,1.9,12.5,0,,0,0,2,90.8
60,Javonte Williams,DEN,24,RB,11,9,44,35,250,0,10,-20,-0.6,270,7.7,0.3,3,11.7,1,2.3,0,90.3
61,Mike Gesicki,CIN,29,TE,11,3,47,34,383,2,21,249,7.3,134,3.9,8.9,0,,2,4.3,0,110.5
62,Dalton Kincaid,BUF,25,TE,10,7,59,34,356,2,18,145,4.3,211,6.2,7.2,3,11.3,6,10.2,0,86.5
63,Rome Odunze,CHI,22,WR,10,8,60,34,479,1,23,322,9.5,157,4.6,14,4,8.5,3,5,1,81.2
64,Dalton Schultz,HOU,28,TE,11,7,55,34,343,0,16,210,6.2,133,3.9,8.7,0,,2,3.6,1,72
65,Rashod Bateman,BAL,25,WR,11,8,52,33,531,4,25,402,12.2,129,3.9,12.8,0,,4,7.7,1,115.1
66,A.J. Brown,PHI,27,WR,7,7,49,33,618,3,27,425,12.9,193,5.8,13.9,2,16.5,0,0,1,122.2
67,Marvin Harrison Jr.,ARI,22,WR,10,10,60,33,499,6,24,429,13,70,2.1,14,0,,4,6.7,1,109
68,Deebo Samuel,SFO,28,WR,9,9,52,33,490,1,20,233,7.1,257,7.8,7.8,2,16.5,2,3.8,0,100.6
69,Jaylen Waddle,MIA,26,WR,10,10,47,33,404,1,20,273,8.3,131,4,8.9,0,,7,14.9,1,94.6
70,Mark Andrews,BAL,29,TE,11,7,39,32,379,5,23,274,8.6,105,3.3,10,0,,2,5.1,1,136.1
71,DeAndre Hopkins,2TM,32,,10,5,42,32,373,3,22,318,9.9,55,1.7,9.9,3,10.7,1,2.4,2,106.5
72,Cole Kmet,CHI,25,TE,10,9,37,32,358,3,19,220,6.9,138,4.3,7.5,1,32,0,0,1,122.7
73,Chris Olave,NOR,24,WR,8,8,44,32,400,1,22,279,8.7,121,3.8,10.3,1,32,2,4.5,2,89.2
74,Darius Slayton,NYG,27,WR,9,7,50,32,469,1,25,385,12,84,2.6,12.6,3,10.7,4,8,1,92.8
75,Kenneth Walker III,SEA,24,RB,8,8,36,32,222,1,15,-22,-0.7,244,7.6,-0.6,1,32,2,5.6,1,90
76,Amari Cooper,2TM,30,,9,8,63,31,374,3,17,292,9.4,82,2.6,12.3,1,31,11,17.5,2,70.5
77,Romeo Doubs,GNB,24,WR,9,8,47,31,429,2,22,360,11.6,69,2.2,12.7,2,15.5,5,10.6,2,91.5
78,Austin Ekeler,WAS,29,RB,10,6,36,31,344,0,13,-48,-1.5,392,12.6,-1.3,3,10.3,1,2.8,0,106.5
79,Pat Freiermuth,PIT,26,TE,10,6,36,31,295,3,16,144,4.6,151,4.9,4.9,3,10.3,1,2.8,0,128.6
80,Dallas Goedert,PHI,29,TE,7,7,37,31,387,1,12,184,5.9,203,6.5,6.9,1,31,1,2.7,1,108
81,Justice Hill,BAL,27,RB,11,0,37,31,300,2,14,-27,-0.9,327,10.5,-0.1,2,15.5,0,0,1,107.2
82,Diontae Johnson,2TM,28,,10,8,62,31,363,3,20,276,8.9,87,2.8,10.8,1,31,3,4.8,5,50.7
83,Keenan Allen,CHI,32,WR,8,8,56,30,282,2,18,193,6.4,89,3,8.8,0,,3,5.4,0,79.6
84,Chuba Hubbard,CAR,25,RB,10,10,35,30,124,1,7,-46,-1.5,170,5.7,-1.4,6,5,0,0,0,91
85,Allen Lazard,NYJ,29,WR,7,7,44,30,412,5,23,291,9.7,121,4,10.3,0,,3,6.8,1,126.3
86,Tony Pollard,TEN,27,RB,10,10,40,30,168,0,7,18,0.6,150,5,0.1,2,15,4,10,0,82.1
87,Michael Wilson,ARI,24,WR,10,8,44,30,307,3,16,243,8.1,64,2.1,10.5,1,30,2,4.5,0,110.7
88,Tyler Conklin,NYJ,29,TE,11,11,44,29,252,2,12,116,4,136,4.7,4.9,0,,1,2.3,0,96
89,Aaron Jones,MIN,30,RB,10,10,33,29,262,1,11,8,0.3,254,8.8,1.7,1,29,0,0,1,97.2
90,Xavier Legette,CAR,23,WR,10,7,45,29,284,4,17,222,7.7,62,2.1,11.1,0,,4,8.9,1,102.5
91,Tucker Kraft,GNB,24,TE,10,10,40,28,376,5,15,117,4.2,259,9.3,5.4,6,4.7,5,12.5,1,128.7
92,Isaiah Likely,BAL,24,TE,10,6,39,28,346,3,18,133,4.8,213,7.6,7.7,1,28,1,2.6,0,124.5
93,Puka Nacua,LAR,23,WR,5,5,40,28,373,1,20,211,7.5,162,5.8,10.8,2,14,1,2.5,1,97.2
94,Rhamondre Stevenson,NWE,26,RB,10,9,33,28,118,1,4,-59,-2.1,177,6.3,-1.1,3,9.3,1,3,0,91.7
95,D'Andre Swift,CHI,25,RB,10,10,32,28,243,0,7,-12,-0.4,255,9.1,-0.7,1,28,1,3.1,0,98.3
96,Tre Tucker,LVR,23,WR,10,9,48,28,285,1,13,155,5.5,130,4.6,11.2,3,9.3,1,2.1,1,73.7
97,Tutu Atwell,LAR,25,WR,10,4,42,27,393,0,18,297,11,96,3.6,11.6,0,,2,4.8,2,74.8
98,Zach Charbonnet,SEA,23,RB,10,2,33,27,191,1,4,-13,-0.5,204,7.6,-0.8,0,,0,0,1,88.3
