Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
1,Brock Bowers,LVR,22,TE,12,11,113,84,884,4,43,439,5.2,445,5.3,5.6,5,16.8,3,2.7,4,93.7
2,Ja'Marr Chase,CIN,24,WR,12,12,109,79,1142,13,49,604,7.6,538,6.8,9.4,7,11.3,5,4.6,4,130.4
3,CeeDee Lamb,DAL,25,WR,12,12,124,79,880,4,40,508,6.4,372,4.7,7.9,9,8.8,7,5.6,5,78.7
4,Amon-Ra St. Brown,DET,25,WR,12,12,92,76,820,9,51,559,7.4,261,3.4,8,1,76,3,3.3,1,131.9
5,Travis Kelce,KAN,35,TE,12,12,101,75,637,2,36,377,5,260,3.5,6.3,3,25,4,4,4,80.3
6,Malik Nabers,NYG,21,WR,10,9,116,75,740,3,40,509,6.8,231,3.1,9.4,3,25,9,7.8,0,91.2
7,Garrett Wilson,NYJ,24,WR,12,12,118,74,763,5,43,456,6.2,307,4.1,9.1,3,24.7,5,4.2,5,77.8
8,Trey McBride,ARI,25,TE,11,11,92,73,781,0,42,449,6.2,332,4.5,6.7,4,18.3,2,2.2,0,102
9,Drake London,ATL,23,WR,12,12,106,70,796,6,45,588,8.4,208,3,10.7,3,23.3,3,2.8,7,79.8
10,Jaxon Smith-Njigba,SEA,22,WR,12,11,97,70,829,4,41,478,6.8,351,5,9,3,23.3,4,4.1,4,94.4
11,Justin Jefferson,MIN,25,WR,12,12,100,68,1038,5,45,733,10.8,305,4.5,11.4,4,17,3,3,4,102
12,Wan'Dale Robinson,NYG,23,WR,12,4,91,63,447,2,23,214,3.4,233,3.7,4.3,4,15.8,4,4.4,1,83
13,Courtland Sutton,DEN,29,WR,13,10,104,63,846,5,44,696,11,150,2.4,13.2,1,63,6,5.8,3,90.5
14,D.J. Moore,CHI,27,WR,12,12,96,62,663,5,28,311,5,352,5.7,8.6,4,15.5,2,2.1,2,93.4
15,Terry McLaurin,WAS,29,WR,13,13,82,61,896,9,43,649,10.6,247,4,13.6,2,30.5,1,1.2,1,141.1
16,Zay Flowers,BAL,24,WR,13,11,94,60,863,4,39,460,7.7,403,6.7,9.7,5,12,4,4.3,0,107.7
17,Khalil Shakir,BUF,24,WR,11,7,73,60,629,2,27,149,2.5,480,8,3.9,6,10,1,1.4,1,106
18,Alvin Kamara,NOR,29,RB,12,12,79,59,450,1,14,-25,-0.4,475,8.1,0.4,1,59,8,10.1,0,92.3
19,Jakobi Meyers,LVR,28,WR,10,10,86,59,676,2,36,476,8.1,200,3.4,8.5,2,29.5,1,1.2,2,90.1
20,Hunter Henry,NWE,30,TE,13,13,83,58,610,1,35,369,6.4,241,4.2,7.2,2,29,2,2.4,1,89.9
21,Cooper Kupp,LAR,31,WR,8,7,83,58,565,5,21,328,5.7,237,4.1,6.9,2,29,2,2.4,0,108.8
22,Ladd McConkey,LAC,23,WR,12,10,81,58,815,4,38,553,9.5,262,4.5,10.2,6,9.7,2,2.5,1,115
23,Jonnu Smith,MIA,29,TE,12,4,74,58,648,4,40,303,5.2,345,5.9,5.6,6,9.7,5,6.8,0,121.2
24,De'Von Achane,MIA,23,RB,12,11,64,57,429,6,22,-63,-1.1,492,8.6,-0.5,2,28.5,1,1.6,0,125.8
25,Tyreek Hill,MIA,30,WR,12,12,83,55,654,4,34,427,7.8,227,4.1,11.3,1,55,1,1.2,0,106.2
26,George Pickens,PIT,23,WR,12,10,90,55,850,3,35,651,11.8,199,3.6,13.1,4,13.8,5,5.6,2,94.2
27,Jerry Jeudy,CLE,25,WR,12,11,91,54,880,3,40,630,11.7,250,4.6,13,0,,5,5.5,2,93.7
28,Cade Otton,TAM,25,TE,12,12,80,54,506,4,27,255,4.7,251,4.6,4.8,3,18,8,10,2,90.9
29,Josh Downs,IND,23,WR,10,6,78,53,594,4,31,345,6.5,249,4.7,7.5,0,,4,5.1,3,91.5
30,Demario Douglas,NWE,24,WR,13,5,70,52,497,1,24,190,3.7,307,5.9,6.2,2,26,5,7.1,2,86.4
31,Zach Ertz,WAS,34,TE,13,13,75,52,501,4,29,375,7.2,126,2.4,7.5,0,,3,4,2,94.4
32,Darnell Mooney,ATL,27,WR,12,12,87,51,731,5,36,525,10.3,206,4,11.9,6,8.5,6,6.9,2,95.5
33,Bijan Robinson,ATL,22,RB,12,12,56,51,392,1,18,-85,-1.7,477,9.4,-1.3,5,10.2,1,1.8,0,101.8
34,Chris Godwin,TAM,28,WR,7,7,62,50,576,5,33,226,4.5,350,7,5.7,4,12.5,2,3.2,1,125.5
35,Jauan Jennings,SFO,27,WR,10,6,70,50,684,4,34,511,10.2,173,3.5,9.6,4,12.5,3,4.3,0,121.4
36,George Kittle,SFO,31,TE,10,10,61,50,649,8,31,390,7.8,259,5.2,8.1,2,25,2,3.3,2,136.9
37,D.K. Metcalf,SEA,27,WR,10,8,84,50,763,3,26,549,11,214,4.3,12.9,2,25,4,4.8,1,96.5
38,Elijah Moore,CLE,24,WR,12,8,77,50,447,1,19,341,6.8,106,2.1,8.8,1,50,4,5.2,5,57.7
39,Davante Adams,2TM,32,,9,9,85,49,553,3,27,347,7.1,206,4.2,8.4,3,16.3,3,3.5,1,84.1
40,Nico Collins,HOU,25,WR,8,8,72,49,832,4,37,520,10.6,312,6.4,10.8,2,24.5,3,4.2,3,108.1
41,David Njoku,CLE,28,TE,9,9,74,49,397,4,18,198,4,199,4.1,4.6,3,16.3,8,10.8,1,92
42,Stefon Diggs,HOU,31,WR,8,8,64,47,496,3,31,311,6.6,185,3.9,8.7,3,15.7,3,4.7,1,104.7
43,Breece Hall,NYJ,23,RB,12,12,62,46,401,2,12,25,0.5,376,8.2,0.9,4,11.5,7,11.3,0,101.6
44,Michael Pittman Jr.,IND,27,WR,12,10,79,46,550,2,21,359,7.8,191,4.2,11.6,3,15.3,1,1.3,4,67
45,Brian Thomas,JAX,22,WR,12,11,73,46,765,6,33,441,9.6,324,7,13.1,0,,5,6.8,3,108.5
46,Ray-Ray McCloud,ATL,28,WR,12,11,61,45,476,1,21,243,5.4,233,5.2,6.9,1,45,0,0,2,87.9
47,Jaylen Waddle,MIA,26,WR,12,12,60,45,601,2,30,419,9.3,182,4,9.5,0,,7,11.7,1,110.5
48,Keenan Allen,CHI,32,WR,10,10,79,44,441,5,25,306,7,135,3.1,9.2,0,,4,5.1,0,92.9
49,A.J. Brown,PHI,27,WR,9,9,62,44,793,4,37,537,12.2,256,5.8,13.5,6,7.3,0,0,1,128.1
50,Jayden Reed,GNB,24,WR,12,6,58,44,693,6,24,374,8.5,319,7.3,8.6,3,14.7,7,12.1,0,149.6
51,Mark Andrews,BAL,29,TE,13,9,51,43,490,7,29,360,8.4,130,3,9.6,0,,3,5.9,1,138.1
52,Tank Dell,HOU,25,WR,12,8,72,43,543,2,27,393,9.1,150,3.5,11.9,3,14.3,6,8.3,3,75.2
53,Evan Engram,JAX,30,TE,8,8,58,43,332,1,16,198,4.6,134,3.1,5.8,0,,3,5.2,0,93.5
54,Jake Ferguson,DAL,25,TE,9,9,58,43,369,0,15,140,3.3,229,5.3,4.2,5,8.6,1,1.7,0,90.4
55,Tee Higgins,CIN,25,WR,7,5,68,43,558,5,31,386,9,172,4,10.1,4,10.8,2,2.9,1,107.4
56,Calvin Ridley,TEN,30,WR,12,11,87,43,679,3,28,536,12.5,143,3.3,16.1,2,21.5,5,5.7,3,72.9
57,Cole Kmet,CHI,25,TE,12,11,50,42,448,3,23,284,6.8,164,3.9,7.7,1,42,1,2,1,115.7
58,Puka Nacua,LAR,23,WR,7,7,61,42,546,2,29,274,6.5,272,6.5,9.4,6,7,1,1.6,1,100.9
59,Will Dissly,LAC,28,TE,12,7,53,41,399,1,18,159,3.9,240,5.9,5.2,4,10.3,4,7.5,0,104.2
60,Pat Freiermuth,PIT,26,TE,12,7,47,41,422,4,21,221,5.4,201,4.9,5.4,3,13.7,2,4.3,0,132.4
61,Marvin Harrison Jr.,ARI,22,WR,12,12,78,41,606,7,30,513,12.5,93,2.3,13.8,0,,4,5.1,2,97.5
62,DeAndre Hopkins,2TM,32,,12,7,57,41,498,4,28,417,10.2,81,2,10.1,3,13.7,2,3.5,2,107.2
63,Tyler Lockett,SEA,32,WR,12,10,62,41,511,2,31,402,9.8,109,2.7,10.4,1,41,4,6.5,4,75.4
64,Rome Odunze,CHI,22,WR,12,9,76,41,543,1,27,360,8.8,183,4.5,14.2,4,10.3,3,3.9,1,75.7
65,Dalton Schultz,HOU,28,TE,13,9,64,41,424,1,21,255,6.2,169,4.1,8.3,0,,2,3.1,1,81.8
66,DeVonta Smith,PHI,26,WR,9,9,56,41,516,4,25,330,8,186,4.5,10.4,0,,1,1.8,3,103
67,Mike Evans,TAM,31,WR,9,9,63,39,521,7,32,405,10.4,116,3,11.1,1,39,3,4.8,3,105.3
68,Mike Gesicki,CIN,29,TE,12,3,52,39,436,2,24,279,7.2,157,4,8.6,0,,2,3.8,0,112.3
69,Jalen Tolbert,DAL,25,WR,12,12,61,39,451,4,21,368,9.4,83,2.1,12.3,0,,1,1.6,2,94.4
70,Rachaad White,TAM,25,RB,11,11,43,39,303,4,14,-98,-2.5,401,10.3,-2,3,13,0,0,0,127
71,Chase Brown,CIN,24,RB,12,6,47,38,237,2,14,19,0.5,218,5.7,0.4,1,38,2,4.3,0,101.9
72,Dallas Goedert,PHI,29,TE,9,9,46,38,441,2,16,210,5.5,231,6.1,6.7,2,19,1,2.2,1,112
73,Deebo Samuel,SFO,28,WR,11,11,61,38,531,1,21,231,6.1,300,7.9,7.4,3,12.7,5,8.2,1,88.9
74,Kenneth Walker III,SEA,24,RB,10,10,45,38,271,1,18,-40,-1.1,311,8.2,-0.9,5,7.6,2,4.4,1,89.9
75,Javonte Williams,DEN,24,RB,13,11,50,38,259,0,10,-23,-0.6,282,7.4,0,3,12.7,3,6,0,87
76,Justice Hill,BAL,27,RB,13,0,45,37,322,2,14,-44,-1.2,366,9.9,-0.4,4,9.3,1,2.2,1,102
77,Xavier Legette,CAR,23,WR,12,9,59,37,393,4,22,309,8.4,84,2.3,11.5,0,,6,10.2,1,97.6
78,Tony Pollard,TEN,27,RB,12,12,51,37,211,0,8,32,0.9,179,4.8,0.5,2,18.5,6,11.8,0,79.8
79,Michael Wilson,ARI,24,WR,12,10,55,37,416,3,20,338,9.1,78,2.1,11.5,1,37,2,3.6,2,92.7
80,Jordan Addison,MIN,22,WR,10,10,56,36,575,4,24,443,12.3,132,3.7,14.5,2,18,2,3.6,2,107.4
81,Tucker Kraft,GNB,24,TE,12,12,49,36,480,6,21,136,3.8,344,9.6,4.6,8,4.5,5,10.2,1,135.2
82,Tre Tucker,LVR,23,WR,12,10,57,36,425,2,19,238,6.6,187,5.2,11.2,3,12,1,1.8,1,90.2
83,Rashod Bateman,BAL,25,WR,13,10,55,35,574,5,26,444,12.7,130,3.7,13.4,0,,4,7.3,1,121.3
84,Noah Brown,WAS,28,WR,11,9,56,35,453,1,21,370,10.6,83,2.4,11.4,0,,4,7.1,1,86.4
85,Bucky Irving,TAM,22,RB,12,1,37,35,285,0,11,-88,-2.5,373,10.7,-2.2,5,7,1,2.7,0,98.8
86,Aaron Jones,MIN,30,RB,12,12,41,35,291,2,13,5,0.1,286,8.2,1.4,1,35,1,2.4,1,102.3
87,Kyle Pitts,ATL,24,TE,12,12,54,35,494,3,16,267,7.6,227,6.5,8.4,3,11.7,2,3.7,2,97.3
88,Amari Cooper,2TM,30,,10,8,66,34,386,3,18,303,8.9,83,2.4,11.9,1,34,11,16.7,2,71.9
89,Romeo Doubs,GNB,24,WR,10,9,53,34,483,2,25,390,11.5,93,2.7,12.8,2,17,6,11.3,2,90.4
90,Dalton Kincaid,BUF,25,TE,10,7,59,34,356,2,18,145,4.3,211,6.2,7.2,3,11.3,6,10.2,0,86.5
91,Darius Slayton,NYG,27,WR,11,8,58,34,477,1,25,392,11.5,85,2.5,13.1,3,11.3,4,6.9,1,83.8
92,Jameson Williams,DET,23,WR,10,7,55,34,630,4,24,311,9.1,319,9.4,12.8,2,17,2,3.6,2,110.4
93,Tyler Conklin,NYJ,29,TE,12,12,49,33,284,2,14,127,3.8,157,4.8,4.8,0,,1,2,0,96
94,Austin Ekeler,WAS,29,RB,11,6,39,33,346,0,13,-57,-1.7,403,12.2,-1.5,3,11,2,5.1,0,103.6
95,Isaiah Likely,BAL,24,TE,12,7,47,33,384,4,20,157,4.8,227,6.9,8.1,2,16.5,2,4.3,0,123
96,D'Andre Swift,CHI,25,RB,12,12,39,33,313,0,9,-2,-0.1,315,9.5,0.2,1,33,2,5.1,0,100.1
97,Devaughn Vele,DEN,27,WR,9,5,45,33,377,1,19,267,8.1,110,3.3,8.2,0,,2,4.4,0,105.5
98,Xavier Worthy,KAN,21,WR,12,9,61,33,407,4,23,186,5.6,221,6.7,11.7,0,,4,6.6,2,83.2
99,Tutu Atwell,LAR,25,WR,12,4,47,32,462,0,23,359,11.2,103,3.2,11.7,0,,2,4.3,2,82
100,Tyler Boyd,TEN,30,WR,12,8,43,32,310,0,16,170,5.3,140,4.4,7.2,1,32,2,4.7,1,84.4
101,James Conner,ARI,29,RB,12,12,39,32,301,0,10,-50,-1.6,351,11,-1.7,10,3.2,2,5.1,2,77.5
102,Rico Dowdle,DAL,26,RB,11,10,40,32,195,3,11,-10,-0.3,205,6.4,0.2,3,10.7,2,5,0,112
103,Chris Olave,NOR,24,WR,8,8,44,32,400,1,22,279,8.7,121,3.8,10.3,1,32,2,4.5,2,89.2
104,Noah Gray,KAN,25,TE,12,8,36,31,373,4,22,193,6.2,180,5.8,7.1,0,,0,0,2,123.7
105,Austin Hooper,NWE,30,TE,13,6,42,31,337,3,18,163,5.3,174,5.6,5.6,3,10.3,1,2.4,1,110.9
106,Chuba Hubbard,CAR,25,RB,12,12,40,31,126,1,7,-52,-1.7,178,5.7,-1,6,5.2,2,5,0,88.1
107,Diontae Johnson,2TM,28,,11,8,63,31,363,3,20,276,8.9,87,2.8,11,1,31,3,4.8,5,49.9
108,Sam LaPorta,DET,23,TE,11,11,44,31,391,5,19,182,5.9,209,6.7,6.4,2,15.5,0,0,2,116.8
109,Rhamondre Stevenson,NWE,26,RB,12,11,38,31,139,1,6,-57,-1.8,196,6.3,-0.8,3,10.3,1,2.6,0,90.7
110,Noah Fant,SEA,27,TE,9,6,36,30,311,0,15,160,5.3,151,5,4.9,2,15,1,2.8,0,102.7
111,Juwan Johnson,NOR,28,TE,12,3,39,30,313,2,15,193,6.4,120,4,7.6,2,15,2,5.1,0,116.7
112,Allen Lazard,NYJ,29,WR,7,7,44,30,412,5,23,291,9.7,121,4,10.3,0,,3,6.8,1,126.3
113,Saquon Barkley,PHI,27,RB,12,12,37,29,267,2,12,27,0.9,240,8.3,1.4,5,5.8,2,5.4,0,114.8
114,Zach Charbonnet,SEA,23,RB,12,2,36,29,204,1,4,-12,-0.4,216,7.4,-0.7,0,,0,0,1,88
115,Najee Harris,PIT,26,RB,12,12,37,29,249,0,11,-32,-1.1,281,9.7,-1.2,6,4.8,3,8.1,0,94.7
116,Lil'Jordan Humphrey,DEN,26,WR,13,5,42,29,267,1,10,80,2.8,187,6.4,6.2,3,9.7,3,7.1,1,84.1
117,Theo Johnson,NYG,23,TE,12,11,43,29,331,1,16,182,6.3,149,5.1,6.7,1,29,5,11.6,1,88.4
118,Alec Pierce,IND,24,WR,13,10,54,29,645,5,25,547,18.9,98,3.4,21.8,0,,3,5.6,3,104.3
119,Ja'Tavion Sanders,CAR,21,TE,11,6,35,29,302,1,11,133,4.6,169,5.8,5.2,1,29,2,5.7,0,112.1
120,Cedric Tillman,CLE,24,WR,11,6,49,29,339,3,15,235,8.1,104,3.6,11.1,4,7.3,3,6.1,2,83.6
121,J.K. Dobbins,LAC,26,RB,11,9,34,28,134,0,6,-41,-1.5,175,6.3,-1,1,28,2,5.9,0,83.1
122,Jahmyr Gibbs,DET,22,RB,12,1,36,28,282,1,12,-74,-2.6,356,12.7,0.2,1,28,1,2.8,1,97
123,Demarcus Robinson,LAR,30,WR,12,12,53,28,433,7,24,379,13.5,54,1.9,13.9,1,28,0,0,3,96.1
124,Jerome Ford,CLE,25,RB,10,4,32,27,147,0,5,-56,-2.1,203,7.5,-0.8,6,4.5,1,3.1,0,85.8
125,Josh Jacobs,GNB,26,RB,12,12,34,27,260,1,11,-36,-1.3,296,11,-0.5,9,3,0,0,1,96.1
126,Christian Kirk,JAX,28,WR,8,7,47,27,379,1,18,266,9.9,113,4.2,13.7,1,27,1,2.1,2,72.9
127,Joe Mixon,HOU,28,RB,10,10,40,27,244,1,10,-35,-1.3,279,10.3,-0.6,5,5.4,3,7.5,0,92.1
128,David Montgomery,DET,27,RB,12,12,29,27,277,0,12,-11,-0.4,288,10.7,-0.2,10,2.7,0,0,0,106.5
129,Chigoziem Okonkwo,TEN,25,TE,12,6,38,27,289,2,10,134,5,155,5.7,5.6,0,,3,7.9,2,88.6
130,Olamide Zaccheaus,WAS,27,WR,13,3,38,27,264,0,14,100,3.7,164,6.1,4.9,3,9,3,7.9,0,90.2
131,James Cook,BUF,25,RB,11,11,32,26,195,1,10,-11,-0.4,206,7.9,0.8,0,,2,6.3,0,102.5
132,Colby Parkinson,LAR,25,TE,12,8,40,26,256,1,14,120,4.6,136,5.2,5.5,1,26,2,5,0,91.2
133,Kyren Williams,LAR,24,RB,12,12,32,26,145,2,6,-18,-0.7,163,6.3,-1,2,13,1,3.1,0,106.4
134,Brandon Aiyuk,SFO,26,WR,7,7,47,25,374,0,19,267,10.7,107,4.3,11.9,2,12.5,4,8.5,2,61.8
135,Kayshon Boutte,NWE,22,WR,11,9,44,25,330,1,15,265,10.6,65,2.6,14.5,1,25,3,6.8,1,78.8
136,Greg Dortch,ARI,26,WR,12,2,38,25,193,1,10,47,1.9,146,5.8,5.4,4,6.3,3,7.9,0,86.8
137,Travis Etienne,JAX,25,RB,10,10,33,25,114,0,6,-23,-0.9,137,5.5,0.8,2,12.5,2,6.1,1,67
138,Alexander Mattison,LVR,26,RB,10,5,29,25,245,1,10,-9,-0.4,254,10.2,-0.4,5,5,1,3.4,1,99
139,Sterling Shepard,TAM,31,WR,10,2,39,25,224,1,9,145,5.8,79,3.2,8.9,0,,2,5.1,0,88
