,,,,,Games,,Rushing,,,,,,,,,
30,Jalen Hurts,PHI,26,QB,12,12,124,485,12,52,341,2.8,144,1.2,8,15.5
31,Javonte Williams,DEN,24,RB,13,11,124,446,4,26,220,1.8,226,1.8,4,31
32,Lamar Jackson,BAL,27,QB,13,13,111,678,3,36,484,4.4,194,1.7,6,18.5
33,Jayden Daniels,WAS,24,QB,13,13,108,590,6,36,449,4.2,141,1.3,7,15.4
34,Rachaad White,TAM,25,RB,11,11,103,419,2,21,148,1.4,271,2.6,2,51.5
35,Tank Bigsby,JAX,23,RB,11,1,102,547,4,23,195,1.9,352,3.5,11,9.3
36,Alexander Mattison,LVR,26,RB,10,5,97,320,3,20,156,1.6,164,1.7,6,16.2
37,Travis Etienne,JAX,25,RB,10,10,95,371,2,20,209,2.2,162,1.7,1,95
38,Tyler Allgeier,ATL,24,RB,12,0,93,445,2,28,204,2.2,241,2.6,2,46.5
39,Devin Singletary,NYG,27,RB,10,5,87,349,3,20,154,1.8,195,2.2,7,12.4
40,Nick Chubb,CLE,29,RB,6,6,82,243,3,14,124,1.5,119,1.5,4,20.5
41,Ray Davis,BUF,25,RB,12,0,80,342,3,20,170,2.1,172,2.2,3,26.7
42,Jaleel McLaughlin,DEN,24,RB,13,2,80,367,1,17,229,2.9,138,1.7,6,13.3
43,Antonio Gibson,NWE,26,RB,13,2,79,373,1,18,148,1.9,225,2.8,8,9.9
44,Jaylen Warren,PIT,26,RB,10,0,78,312,1,18,191,2.4,121,1.6,4,19.5
45,Cam Akers,2TM,25,,12,2,76,297,1,14,165,2.2,132,1.7,3,25.3
46,Zach Charbonnet,SEA,23,RB,12,2,75,266,5,19,114,1.5,152,2,6,12.5
47,Austin Ekeler,WAS,29,RB,11,6,74,355,4,18,226,3.1,129,1.7,3,24.7
48,Zack Moss,CIN,27,RB,8,6,74,242,2,13,166,2.2,76,1,4,18.5
49,Josh Allen,BUF,28,QB,12,12,70,334,6,34,221,3.2,113,1.6,3,23.3
50,Jerome Ford,CLE,25,RB,10,4,70,339,1,18,171,2.4,168,2.4,5,14
51,Anthony Richardson,IND,22,QB,9,9,70,383,4,28,276,3.9,107,1.5,7,10
52,Gus Edwards,LAC,29,RB,8,3,69,238,1,11,91,1.3,147,2.1,6,11.5
53,Emanuel Wilson,GNB,25,RB,12,0,68,332,1,17,175,2.6,157,2.3,7,9.7
54,Braelon Allen,NYJ,20,RB,12,1,67,240,2,17,93,1.4,147,2.2,3,22.3
55,Daniel Jones,NYG,27,QB,10,10,67,265,2,26,186,2.8,79,1.2,5,13.4
56,Bo Nix,DEN,24,QB,13,13,67,304,4,27,240,3.6,64,1,3,22.3
57,Raheem Mostert,MIA,32,RB,9,1,65,236,2,11,123,1.9,113,1.7,1,65
58,Zamir White,LVR,25,RB,8,5,65,183,1,4,93,1.4,90,1.4,4,16.3
59,Justin Fields,PIT,25,QB,9,6,61,281,5,19,206,3.4,75,1.2,2,30.5
60,Ezekiel Elliott,DAL,29,RB,11,2,59,189,2,10,105,1.8,84,1.4,1,59
61,Caleb Williams,CHI,23,QB,12,12,59,378,0,23,310,5.3,68,1.2,1,59
62,Jaylen Wright,MIA,21,RB,11,1,59,243,0,10,129,2.2,114,1.9,3,19.7
63,Trey Benson,ARI,21,RB,11,1,56,254,1,13,147,2.6,107,1.9,4,14
64,Kyler Murray,ARI,27,QB,12,12,55,428,4,19,337,6.1,91,1.7,1,55
65,Brock Purdy,SFO,25,QB,11,11,53,271,4,26,221,4.2,50,0.9,2,26.5
66,Sam Darnold,MIN,27,QB,12,12,52,187,1,21,133,2.6,54,1,1,52
67,Ty Chandler,MIN,26,RB,12,0,50,171,0,8,124,2.5,47,0.9,0,
68,Justin Herbert,LAC,26,QB,12,12,50,212,2,14,158,3.2,54,1.1,1,50
69,Christian McCaffrey,SFO,28,RB,4,4,50,202,0,12,116,2.3,86,1.7,3,16.7
70,Jeremy McNichols,WAS,29,RB,13,1,50,249,4,14,96,1.9,153,3.1,6,8.3
71,Roschon Johnson,CHI,23,RB,11,0,48,139,6,16,76,1.6,63,1.3,0,
72,Carson Steele,KAN,22,RB,12,2,48,158,0,14,77,1.6,81,1.7,2,24
73,Kenneth Gainwell,PHI,25,RB,12,0,47,219,1,10,129,2.7,90,1.9,2,23.5
74,Trey Sermon,IND,25,RB,13,3,47,131,2,13,67,1.4,64,1.4,1,47
75,D'Onta Foreman,CLE,28,RB,8,2,46,155,0,6,101,2.2,54,1.2,0,
76,Patrick Mahomes,KAN,29,QB,12,12,46,231,1,17,181,3.9,50,1.1,0,
77,Geno Smith,SEA,34,QB,12,12,45,226,2,14,209,4.6,17,0.4,0,
78,Tyjae Spears,TEN,23,RB,8,0,44,164,1,10,71,1.6,93,2.1,6,7.3
79,Justice Hill,BAL,27,RB,13,0,43,191,1,12,74,1.7,117,2.7,5,8.6
80,Baker Mayfield,TAM,29,QB,12,12,43,229,3,17,175,4.1,54,1.3,1,43
81,C.J. Stroud,HOU,23,QB,13,13,43,199,0,11,157,3.7,42,1,3,14.3
82,Isaac Guerendo,SFO,24,RB,12,0,42,246,2,9,97,2.3,149,3.5,2,21
83,Audric Estime,DEN,21,RB,9,0,41,191,0,9,89,2.2,102,2.5,2,20.5
84,Isiah Pacheco,KAN,25,RB,3,2,41,179,1,8,120,2.9,59,1.4,0,
85,Taysom Hill,NOR,34,TE,8,8,39,278,6,18,108,2.8,170,4.4,4,9.8
86,Will Levis,TEN,25,QB,9,9,38,172,0,18,121,3.2,51,1.3,4,9.5
87,Drake Maye,NWE,22,QB,9,8,38,345,1,17,261,6.9,84,2.2,2,19
88,Miles Sanders,CAR,27,RB,10,1,38,139,1,9,80,2.1,59,1.6,2,19
89,Blake Corum,LAR,24,RB,12,0,37,148,0,10,93,2.5,55,1.5,0,
90,Ameer Abdullah,LVR,31,RB,12,2,35,149,1,7,97,2.8,52,1.5,1,35
91,Joe Burrow,CIN,28,QB,12,12,33,160,1,13,129,3.9,31,0.9,0,
92,Jamaal Williams,NOR,29,RB,9,0,32,124,1,8,66,2.1,58,1.8,0,
93,Deshaun Watson,CLE,29,QB,7,7,31,148,1,8,109,3.5,39,1.3,1,31
94,D'Ernest Johnson,JAX,28,RB,11,1,30,117,0,6,59,2,58,1.9,0,
95,Sean Tucker,TAM,23,RB,12,0,30,189,2,11,135,4.5,54,1.8,0,
96,Tyler Goodson,IND,24,RB,12,0,27,128,1,4,82,3,46,1.7,0,
97,Ty Johnson,BUF,27,RB,12,1,27,145,1,10,84,3.1,61,2.3,0,
98,Deebo Samuel,SFO,28,WR,11,11,27,79,1,2,41,1.5,38,1.4,1,27
99,Trevor Lawrence,JAX,25,QB,10,10,26,119,3,13,89,3.4,30,1.2,2,13
100,Chris Rodriguez,WAS,24,RB,5,0,26,150,1,8,55,2.1,95,3.7,1,26
101,Jared Goff,DET,30,QB,12,12,25,40,0,7,37,1.5,3,0.1,0,
102,Dare Ogunbowale,HOU,30,RB,13,1,25,68,0,3,30,1.2,38,1.5,1,25
103,Emari Demercado,ARI,25,RB,12,0,24,223,1,8,86,3.6,137,5.7,3,8
104,Cordarrelle Patterson,PIT,33,RB,8,1,24,120,0,6,37,1.5,83,3.5,3,8
105,Kimani Vidal,LAC,23,RB,5,0,22,64,0,3,29,1.3,35,1.6,1,22
106,Bryce Young,CAR,23,QB,9,7,21,108,2,5,93,4.4,15,0.7,1,21
107,Chris Brooks,GNB,24,RB,10,0,20,92,0,5,26,1.3,66,3.3,3,6.7
108,Kirk Cousins,ATL,36,QB,12,12,20,0,0,2,-6,-0.3,6,0.3,0,
109,Jamycal Hasty,NWE,28,RB,13,0,20,69,0,4,38,1.9,31,1.6,0,
110,Will Shipley,PHI,22,RB,12,1,20,50,0,1,24,1.2,26,1.3,0,
111,Russell Wilson,PIT,36,QB,6,6,20,27,1,3,21,1.1,6,0.3,0,
112,Gardner Minshew II,LVR,28,QB,10,9,19,58,0,5,45,2.4,13,0.7,0,
113,Pierre Strong,CLE,26,RB,10,0,19,69,0,4,41,2.2,28,1.5,0,
114,Jameis Winston,CLE,30,QB,10,5,19,57,1,13,50,2.6,7,0.4,0,
115,Jordan Love,GNB,26,QB,10,10,18,48,1,7,23,1.3,25,1.4,0,
116,Julius Chestnut,TEN,24,RB,12,0,17,74,0,1,36,2.1,38,2.2,2,8.5
117,Sincere McCormick,LVR,24,RB,3,0,17,97,0,5,60,3.5,37,2.2,2,8.5
118,Matthew Stafford,LAR,36,QB,12,12,17,11,0,4,8,0.5,3,0.2,0,
119,Tyler Huntley,MIA,26,QB,3,3,16,67,1,6,60,3.8,7,0.4,0,
120,Cooper Rush,DAL,31,QB,8,4,16,10,0,3,4,0.3,6,0.4,0,
121,Malik Willis,GNB,25,QB,5,2,16,137,1,6,91,5.7,46,2.9,3,5.3
122,Jacoby Brissett,NWE,32,QB,7,5,15,62,0,5,49,3.3,13,0.9,0,
123,Derek Carr,NOR,33,QB,9,9,15,59,1,4,54,3.6,5,0.3,0,
124,Samaje Perine,KAN,29,RB,12,0,15,68,1,6,38,2.5,30,2,0,
125,Dameon Pierce,HOU,24,RB,7,0,15,100,1,2,22,1.5,78,5.2,3,5
126,Aaron Rodgers,NYJ,41,QB,12,12,15,56,0,4,55,3.7,1,0.1,1,15
127,Hassan Haskins,LAC,25,RB,12,0,14,26,1,6,8,0.6,18,1.3,0,
128,Jordan Mims,NOR,25,RB,9,0,14,42,0,1,25,1.8,17,1.2,0,
129,Tua Tagovailoa,MIA,26,QB,8,8,14,47,0,5,47,3.4,0,0,0,
130,Eric Gray,NYG,25,RB,12,0,13,25,0,1,14,1.1,11,0.8,0,
131,CeeDee Lamb,DAL,25,WR,12,12,13,69,0,4,36,2.8,33,2.5,1,13
132,Marcus Mariota,WAS,31,QB,2,0,13,36,0,3,30,2.3,6,0.5,0,
133,Jase McClellan,ATL,22,RB,2,0,13,32,0,2,13,1,19,1.5,0,
134,Dak Prescott,DAL,31,QB,8,8,13,54,1,5,48,3.7,6,0.5,0,
135,Jayden Reed,GNB,24,WR,12,6,13,128,1,6,87,6.7,41,3.2,1,13
136,Mason Rudolph,TEN,29,QB,4,3,13,61,1,6,53,4.1,8,0.6,0,
137,Craig Reynolds,DET,28,RB,12,0,12,51,0,3,38,3.2,13,1.1,1,12
138,Tyler Badie,DEN,24,RB,3,0,11,86,0,4,22,2,64,5.8,1,11
139,Andy Dalton,CAR,37,QB,6,5,11,34,0,2,15,1.4,19,1.7,1,11
140,Mitchell Trubisky,BUF,30,QB,7,0,11,-10,0,,-10,-0.9,0,0,0,
141,Deuce Vaughn,DAL,23,RB,6,0,11,33,0,,17,1.5,16,1.5,0,
142,Xavier Worthy,KAN,21,WR,12,9,11,49,2,2,35,3.2,14,1.3,0,
143,Mac Jones,JAX,26,QB,5,2,10,21,1,3,17,1.7,4,0.4,0,
144,Marvin Mims,DEN,22,WR,13,1,10,40,0,3,13,1.3,27,2.7,1,10
145,Ronnie Rivers,LAR,25,RB,12,0,10,51,0,5,35,3.5,16,1.6,0,
146,J.J. Taylor,HOU,26,RB,5,0,10,44,0,1,34,3.4,10,1,0,
147,Jake Haener,NOR,25,QB,6,0,9,16,0,0,16,1.8,0,0,0,
148,Khalil Herbert,2TM,26,,9,0,9,30,1,4,17,1.9,13,1.4,0,
149,Alec Ingold,MIA,28,FB,10,5,9,13,1,5,1,0.1,12,1.3,0,
150,Hunter Luepke,DAL,24,RB,11,3,9,23,0,4,8,0.9,15,1.7,0,
151,Kendre Miller,NOR,22,RB,2,0,9,52,0,2,16,1.8,36,4,2,4.5
152,Spencer Rattler,NOR,24,QB,3,3,9,61,0,3,17,1.9,44,4.9,0,
153,Jonathon Brooks,CAR,21,RB,2,0,8,25,0,0,11,1.4,14,1.8,1,8
154,Dalvin Cook,DAL,29,RB,2,0,8,20,0,0,12,1.5,8,1,0,
155,Derius Davis,LAC,24,WR,10,2,8,46,0,2,29,3.6,17,2.1,0,
156,Tank Dell,HOU,25,WR,12,8,8,28,0,2,20,2.5,8,1,0,
157,Joe Flacco,IND,39,QB,6,4,8,25,0,2,23,2.9,2,0.3,0,
158,Jameson Williams,DET,23,WR,10,7,8,56,0,4,35,4.4,21,2.6,0,
159,Jeff Wilson,MIA,29,RB,5,0,8,40,0,1,17,2.1,23,2.9,0,
160,Tommy DeVito,NYG,26,QB,1,1,7,32,0,1,28,4,4,0.6,0,
161,Zay Flowers,BAL,24,WR,13,11,7,44,0,1,17,2.4,27,3.9,1,7
162,Tyreek Hill,MIA,30,WR,12,12,7,47,0,2,40,5.7,7,1,1,7
163,Ray-Ray McCloud,ATL,28,WR,12,11,7,54,0,2,31,4.4,23,3.3,0,
164,D.J. Moore,CHI,27,WR,12,12,7,36,0,2,26,3.7,10,1.4,1,7
165,Sterling Shepard,TAM,31,WR,10,2,7,55,0,3,45,6.4,10,1.4,0,
166,Patrick Taylor,SFO,26,RB,8,0,7,25,0,1,14,2,11,1.6,0,
167,Tre Tucker,LVR,23,WR,12,10,7,47,1,3,38,5.4,9,1.3,0,
168,Tyson Bagent,CHI,24,QB,2,0,6,-7,0,,-7,-1.2,0,0,0,
169,Michael Burton,DEN,32,FB,13,2,6,5,1,3,2,0.3,3,0.5,0,
170,MarShawn Lloyd,GNB,23,RB,1,0,6,15,0,,12,2,3,0.5,0,
171,Bo Melton,GNB,25,WR,12,0,6,39,0,3,28,4.7,11,1.8,1,6
172,Rashid Shaheed,NOR,26,WR,6,5,6,29,0,2,21,3.5,8,1.3,0,
173,Aaron Shampklin,PIT,25,RB,3,0,6,17,0,1,8,1.3,9,1.5,0,
174,KaVontae Turpin,DAL,28,WR,12,1,6,16,0,1,10,1.7,6,1,0,
175,Sione Vaki,DET,23,RB,11,0,6,14,0,0,8,1.3,6,1,0,
176,Isaiah Davis,NYJ,22,RB,12,0,5,22,0,2,10,2,12,2.4,0,
177,Ashton Dulin,IND,27,WR,12,2,5,45,0,2,27,5.4,18,3.6,1,5
178,Mecole Hardman,KAN,26,WR,12,0,5,62,1,2,45,9,17,3.4,2,2.5
179,Hendon Hooker,DET,26,QB,3,0,5,2,0,1,2,0.4,0,0,0,
180,Terrell Jennings,NWE,23,RB,1,0,5,13,0,,6,1.2,7,1.4,0,
181,Xavier Legette,CAR,23,WR,12,9,5,22,0,2,16,3.2,6,1.2,1,5
182,Drew Lock,NYG,28,QB,4,1,5,70,1,4,42,8.4,28,5.6,0,
183,Malik Nabers,NYG,21,WR,10,9,5,2,0,1,-4,-0.8,6,1.2,0,
184,Brian Thomas,JAX,22,WR,12,11,5,30,0,2,23,4.6,7,1.4,0,
185,Clayton Tune,ARI,25,QB,4,0,5,-5,0,1,-6,-1.2,1,0.2,0,
186,DJ Turner,LVR,27,WR,12,6,5,33,1,1,10,2,23,4.6,2,2.5
187,Jonathan Ward,PIT,27,RB,4,0,5,22,0,1,12,2.4,10,2,1,5
188,Mike Boone,CAR,29,RB,2,0,4,7,0,,2,0.5,5,1.3,1,4
189,DeeJay Dallas,ARI,26,RB,12,0,4,12,0,1,2,0.5,10,2.5,0,
190,Kyle Juszczyk,SFO,33,FB,12,10,4,20,1,1,5,1.3,15,3.8,1,4
191,Trey Lance,DAL,24,QB,2,0,4,14,0,2,9,2.3,5,1.3,0,
192,Kenny McIntosh,SEA,24,RB,12,0,4,16,0,1,10,2.5,6,1.5,0,
193,Puka Nacua,LAR,23,WR,7,7,4,19,0,0,11,2.8,8,2,0,
194,Calvin Ridley,TEN,30,WR,12,11,4,32,1,2,23,5.8,9,2.3,1,4
195,Curtis Samuel,BUF,28,WR,11,1,4,13,0,0,9,2.3,4,1,0,
196,Malik Washington,MIA,23,WR,9,1,4,36,1,1,22,5.5,14,3.5,1,4
197,Jordan Addison,MIN,22,WR,10,10,3,20,1,1,10,3.3,10,3.3,1,3
198,Brandon Allen,SFO,32,QB,2,1,3,4,0,0,4,1.3,0,0,0,
199,Brock Bowers,LVR,22,TE,12,11,3,11,0,2,-2,-0.7,13,4.3,1,3
200,Stefon Diggs,HOU,31,WR,8,8,3,8,1,1,6,2,2,0.7,0,
201,Devin Duvernay,JAX,27,WR,8,0,3,10,0,1,3,1,7,2.3,0,
202,Myles Gaskin,MIN,27,RB,5,0,3,-1,0,,-2,-0.7,1,0.3,0,
203,Travis Homer,CHI,26,RB,8,0,3,16,0,1,12,4,4,1.3,0,
204,Josh Johnson,BAL,38,QB,3,0,3,2,0,,0,0,2,0.7,0,
205,Quentin Johnston,LAC,23,WR,10,8,3,6,0,0,1,0.3,5,1.7,1,3
206,Adonai Mitchell,IND,22,WR,13,7,3,16,0,1,12,4,4,1.3,0,
207,Jalen Nailor,MIN,25,WR,12,4,3,-4,0,1,-5,-1.7,1,0.3,0,
208,Rome Odunze,CHI,22,WR,12,9,3,15,0,1,6,2,9,3,0,
209,Kenny Pickett,PHI,26,QB,3,0,3,-1,0,1,-2,-0.7,1,0.3,0,
210,Jalen Reagor,LAC,25,WR,7,1,3,-3,0,0,-4,-1.3,1,0.3,0,
211,Wan'Dale Robinson,NYG,23,WR,12,4,3,18,0,1,3,1,15,5,0,
212,Dorian Thompson-Robinson,CLE,25,QB,3,0,3,44,0,2,36,12,8,2.7,0,
213,Jaylen Waddle,MIA,26,WR,12,12,3,6,0,0,2,0.7,4,1.3,0,
214,Mark Andrews,BAL,29,TE,13,9,2,4,0,2,1,0.5,3,1.5,0,
215,Tutu Atwell,LAR,25,WR,12,4,2,7,0,0,6,3,1,0.5,0,
216,Tim Boyle,MIA,30,QB,2,0,2,10,0,1,9,4.5,1,0.5,0,
217,Dyami Brown,WAS,25,WR,13,1,2,18,0,1,13,6.5,5,2.5,0,
218,Treylon Burks,TEN,24,WR,5,2,2,1,0,0,-5,-2.5,6,3,1,2
219,Brandin Cooks,DAL,31,WR,5,5,2,2,0,0,-3,-1.5,5,2.5,0,
220,Malachi Corley,NYJ,22,WR,8,1,2,26,0,1,26,13,0,0,0,
221,Greg Dortch,ARI,26,WR,12,2,2,10,0,0,7,3.5,3,1.5,0,
222,Demario Douglas,NWE,24,WR,13,5,2,10,0,0,6,3,4,2,0,
223,Troy Franklin,DEN,21,WR,12,5,2,8,0,0,6,3,2,1,0,
224,C.J. Ham,MIN,31,FB,12,3,2,10,1,1,8,4,2,1,0,
225,Diontae Johnson,2TM,28,,11,8,2,6,0,1,6,3,0,0,0,
226,Velus Jones Jr.,CHI,27,WR,1,0,2,11,0,1,6,3,5,2.5,0,
227,Tucker Kraft,GNB,24,TE,12,12,2,4,0,2,1,0.5,3,1.5,0,
228,Cooper Kupp,LAR,31,WR,8,7,2,10,0,1,9,4.5,1,0.5,0,
229,Tyreik McAllister,LVR,26,WR,3,0,2,11,0,1,9,4.5,2,1,0,
230,Terry McLaurin,WAS,29,WR,13,13,2,2,0,0,2,1,0,0,0,
231,Jalen McMillan,TAM,23,WR,8,7,2,28,0,2,14,7,14,7,1,2
232,Jakobi Meyers,LVR,28,WR,10,10,2,23,0,1,10,5,13,6.5,0,
233,Jonathan Mingo,2TM,23,,12,5,2,5,0,0,4,2,1,0.5,0,
234,George Pickens,PIT,23,WR,12,10,2,-6,0,0,-8,-4,2,1,0,
235,Kalif Raymond,DET,30,WR,11,2,2,0,0,1,-3,-1.5,3,1.5,0,
236,Desmond Ridder,LVR,25,QB,3,0,2,5,0,0,5,2.5,0,0,0,
237,Khalil Shakir,BUF,24,WR,11,7,2,4,0,0,1,0.5,3,1.5,1,2
238,Jonnu Smith,MIA,29,TE,12,4,2,-1,0,0,-1,-0.5,0,0,0,
239,Xavier Smith,LAR,27,WR,10,0,2,30,0,1,27,13.5,3,1.5,0,
240,Jaxon Smith-Njigba,SEA,22,WR,12,11,2,13,0,1,8,4,5,2.5,0,
241,Jarrett Stidham,DEN,28,QB,2,0,2,-2,0,,-2,-1,0,0,0,
242,Kadarius Toney,CLE,25,WR,2,0,2,-4,0,,-7,-3.5,3,1.5,1,2
243,Kyle Trask,TAM,26,QB,2,0,2,-2,0,,-2,-1,0,0,0,
244,Christian Watson,GNB,25,WR,11,11,2,0,0,0,-4,-2,4,2,1,2
245,Kevin Austin,NOR,24,WR,3,0,1,9,0,0,8,8,1,1,0,
246,Jake Bailey,MIA,27,P,12,0,1,0,0,,0,0,0,0,0,
247,Kendrick Bourne,NWE,29,WR,8,6,1,6,0,1,3,3,3,3,0,
248,Tyler Boyd,TEN,30,WR,12,8,1,3,0,1,2,2,1,1,0,
249,British Brooks,HOU,25,RB,5,0,1,2,0,,1,1,1,1,0,
250,Jake Browning,CIN,28,QB,2,0,1,-1,0,,-1,-1,0,0,0,
251,Ja'Marr Chase,CIN,24,WR,12,12,1,11,0,1,11,11,0,0,0,
252,Tyler Conklin,NYJ,29,TE,12,12,1,0,0,0,0,0,0,0,0,
253,Jahan Dotson,PHI,24,WR,12,4,1,13,0,1,13,13,0,0,0,
254,Josh Downs,IND,23,WR,10,6,1,12,0,0,12,12,0,0,0,
255,Chris Godwin,TAM,28,WR,7,7,1,2,0,1,1,1,1,1,0,
256,Matthew Hayball,NOR,27,P,12,0,1,11,0,1,11,11,0,0,0,
257,Jaden Hicks,KAN,22,DB,12,0,1,1,0,,0,0,1,1,0,
258,Tanner Hudson,CIN,30,TE,8,0,1,1,0,1,0,0,1,1,0,
259,Jermaine Jackson,NOR,24,WR,4,0,1,-1,0,,-1,-1,0,0,0,
260,Jha'Quan Jackson,TEN,24,WR,12,0,1,-5,0,0,-5,-5,0,0,0,
261,Justin Jefferson,MIN,25,WR,12,12,1,3,0,0,3,3,0,0,0,
262,Kameron Johnson,TAM,22,WR,4,0,1,0,0,,0,0,0,0,0,
263,Marcus Jones,NWE,26,CB,13,9,1,5,0,,5,5,0,0,0,
264,Travis Kelce,KAN,35,TE,12,12,1,1,0,0,0,0,1,1,0,
265,Charlie Kolar,BAL,25,TE,12,3,1,2,0,1,2,2,0,0,0,
266,Dylan Laube,LVR,25,RB,5,0,1,0,0,,0,0,0,0,0,
267,Drake London,ATL,23,WR,12,12,1,-3,0,0,-3,-3,0,0,0,
268,Trey McBride,ARI,25,TE,11,11,1,2,1,1,0,0,2,2,0,
269,Elijah Moore,CLE,24,WR,12,8,1,1,0,0,1,1,0,0,0,
270,Nick Mullens,MIN,29,QB,3,0,1,0,0,0,0,0,0,0,0,
271,Aidan O'Connell,LVR,26,QB,5,3,1,0,0,0,0,0,0,0,0,
272,Chris Olave,NOR,24,WR,8,8,1,7,0,1,7,7,0,0,0,
273,Cade Otton,TAM,25,TE,12,12,1,-4,0,0,-4,-4,0,0,1,1
274,Ricky Pearsall,SFO,24,WR,6,2,1,39,0,1,39,39,0,0,0,
275,Ja'Lynn Polk,NWE,22,WR,12,6,1,0,0,0,0,0,0,0,0,
276,Jalen Reeves-Maybin,DET,29,LB,8,0,1,1,0,,1,1,0,0,0,
277,Rashee Rice,KAN,24,WR,4,4,1,1,0,1,0,0,1,1,0,
278,Drew Sample,CIN,28,TE,12,10,1,-4,0,0,-4,-4,0,0,0,
279,JK Scott,LAC,29,P,12,0,1,0,0,,0,0,0,0,0,
280,Laviska Shenault Jr.,SEA,26,WR,11,1,1,1,0,0,0,0,1,1,0,
281,Steven Sims,HOU,27,WR,7,0,1,0,0,,0,0,0,0,0,
282,Darius Slayton,NYG,27,WR,11,8,1,11,0,1,8,8,3,3,0,
283,Ainias Smith,PHI,23,WR,5,1,1,2,0,,2,2,0,0,0,
284,Amon-Ra St. Brown,DET,25,WR,12,12,1,-4,0,0,-4,-4,0,0,0,
285,Tyrod Taylor,NYJ,35,QB,1,0,1,7,0,0,5,5,2,2,0,
286,Tavierre Thomas,TAM,28,CB,12,0,1,-2,0,,-2,-2,0,0,0,
287,Deven Thompkins,CAR,25,WR,4,0,1,-2,0,0,-2,-2,0,0,0,
288,Skylar Thompson,MIA,27,QB,3,1,1,4,0,0,4,4,0,0,0,
289,Cedric Tillman,CLE,24,WR,11,6,1,-5,0,0,-5,-5,0,0,0,
290,Garrett Wilson,NYJ,24,WR,12,12,1,5,0,1,0,0,5,5,1,1
