,,,,,Games,,Rushing,,,,,,,,,
20,Zach Charbonnet,SEA,23,RB,3,2,40,141,3,8,108,2.7,33,0.8,1,40
21,Jahmyr Gibbs,DET,22,RB,3,1,40,207,1,10,132,3.3,75,1.9,5,8
22,Joe Mixon,HOU,28,RB,2,2,39,184,1,10,121,3.1,63,1.6,2,19.5
23,Tony Pollard,TEN,27,RB,3,3,39,158,1,9,64,1.6,94,2.4,7,5.6
24,Jayden Daniels,WAS,24,QB,3,3,38,171,3,15,130,3.4,41,1.1,4,9.5
25,Chuba Hubbard,CAR,25,RB,3,3,37,192,0,11,140,3.8,52,1.4,0,
26,D'Andre Swift,CHI,25,RB,3,3,37,68,0,1,34,0.9,34,0.9,0,
27,Travis Etienne,JAX,25,RB,3,3,36,164,2,11,93,2.6,71,2,0,
28,Lamar Jackson,BAL,27,QB,3,3,35,254,1,14,214,6.1,40,1.1,3,11.7
29,Jalen Hurts,PHI,26,QB,3,3,34,143,1,10,105,3.1,38,1.1,3,11.3
30,Isiah Pacheco,KAN,25,RB,2,2,34,135,1,6,82,2.4,53,1.6,0,
31,Zack Moss,CIN,27,RB,3,3,33,136,2,12,80,2.4,56,1.7,2,16.5
32,Gus Edwards,LAC,29,RB,3,1,32,94,0,2,32,1,62,1.9,1,32
33,Zamir White,LVR,25,RB,3,3,32,102,0,2,61,1.9,41,1.3,3,10.7
34,Rachaad White,TAM,25,RB,3,3,31,66,0,2,11,0.4,55,1.8,1,31
35,Jerome Ford,CLE,25,RB,3,2,29,145,1,9,85,2.9,60,2.1,2,14.5
36,Justin Fields,PIT,25,QB,3,3,28,90,1,7,51,1.8,39,1.4,1,28
37,Carson Steele,KAN,22,RB,3,1,26,99,0,10,86,3.3,13,0.5,1,26
38,Ty Chandler,MIN,26,RB,3,0,25,112,0,5,94,3.8,18,0.7,0,
39,Bucky Irving,TAM,22,RB,3,0,25,154,0,5,87,3.5,67,2.7,3,8.3
40,Javonte Williams,DEN,24,RB,3,3,24,52,0,2,15,0.6,37,1.5,2,12
41,Rico Dowdle,DAL,26,RB,3,2,23,88,0,5,48,2.1,40,1.7,1,23
42,Antonio Gibson,NWE,26,RB,3,0,23,143,0,7,73,3.2,70,3,2,11.5
43,Emanuel Wilson,GNB,25,RB,3,0,21,105,0,6,52,2.5,53,2.5,4,5.3
44,Kenneth Walker III,SEA,24,RB,1,1,20,103,1,4,52,2.6,51,2.6,2,10
45,Jamaal Williams,NOR,29,RB,3,0,20,76,1,6,43,2.2,33,1.7,0,
46,Braelon Allen,NYJ,20,RB,3,0,19,96,1,5,61,3.2,35,1.8,0,
47,Tyler Allgeier,ATL,24,RB,3,0,19,106,0,6,78,4.1,28,1.5,0,
48,Ray Davis,BUF,25,RB,3,0,19,64,1,4,30,1.6,34,1.8,0,
49,Ezekiel Elliott,DAL,29,RB,3,1,19,62,1,4,36,1.9,26,1.4,0,
50,Daniel Jones,NYG,27,QB,3,3,19,67,0,4,44,2.3,23,1.2,2,9.5
51,Miles Sanders,CAR,27,RB,3,0,19,59,1,2,36,1.9,23,1.2,1,19
52,Jaleel McLaughlin,DEN,24,RB,3,0,18,40,1,4,14,0.8,26,1.4,3,6
53,Bo Nix,DEN,24,QB,3,3,18,107,2,11,99,5.5,8,0.4,0,
54,Anthony Richardson,IND,22,QB,3,3,18,117,1,8,96,5.3,21,1.2,1,18
55,Josh Allen,BUF,28,QB,3,3,17,85,2,9,64,3.8,21,1.2,0,
56,Cam Akers,HOU,25,RB,2,1,16,53,0,2,27,1.7,26,1.6,2,8
57,Trey Benson,ARI,21,RB,3,1,16,31,0,2,16,1,15,0.9,0,
58,D'Onta Foreman,CLE,28,RB,3,1,16,47,0,1,26,1.6,21,1.3,0,
59,Kyler Murray,ARI,27,QB,3,3,15,161,0,7,107,7.1,54,3.6,0,
60,Tank Bigsby,JAX,23,RB,3,0,14,82,0,3,51,3.6,31,2.2,2,7
61,Chase Brown,CIN,24,RB,3,0,14,104,0,5,60,4.3,44,3.1,3,4.7
62,Jaylen Warren,PIT,26,RB,3,0,14,54,0,3,28,2,26,1.9,1,14
63,Deshaun Watson,CLE,29,QB,3,3,14,85,1,5,53,3.8,32,2.3,1,14
64,Austin Ekeler,WAS,29,RB,3,1,13,83,1,3,56,4.3,27,2.1,1,13
65,Brock Purdy,SFO,25,QB,3,3,13,64,0,6,48,3.7,16,1.2,0,
66,Patrick Mahomes,KAN,29,QB,3,3,12,49,0,3,47,3.9,2,0.2,0,
67,Alexander Mattison,LVR,26,RB,3,0,12,27,2,2,12,1,15,1.3,0,
68,Tyjae Spears,TEN,23,RB,3,0,12,48,0,4,20,1.7,28,2.3,0,
69,Malik Willis,GNB,25,QB,3,2,12,114,1,5,92,7.7,22,1.8,3,4
70,Joe Burrow,CIN,28,QB,3,3,11,28,0,5,20,1.8,8,0.7,0,
71,Justin Herbert,LAC,26,QB,3,3,11,24,0,1,8,0.7,16,1.5,0,
72,Will Levis,TEN,25,QB,3,3,11,86,0,7,56,5.1,30,2.7,2,5.5
73,Geno Smith,SEA,34,QB,3,3,11,36,1,4,34,3.1,2,0.2,0,
74,Caleb Williams,CHI,23,QB,3,3,11,67,0,3,51,4.6,16,1.5,0,
75,Tyler Badie,DEN,24,RB,2,0,10,86,0,4,22,2.2,64,6.4,1,10
76,Justice Hill,BAL,27,RB,3,0,10,58,0,4,46,4.6,12,1.2,1,10
77,Cordarrelle Patterson,PIT,33,RB,3,1,10,49,0,2,14,1.4,35,3.5,1,10
78,Deebo Samuel,SFO,28,WR,2,2,10,13,1,1,-1,-0.1,14,1.4,0,
79,Jacoby Brissett,NWE,32,QB,3,3,9,38,0,3,31,3.4,7,0.8,0,
80,Blake Corum,LAR,24,RB,3,0,8,28,0,2,16,2,12,1.5,0,
81,Sam Darnold,MIN,27,QB,3,3,8,35,0,3,34,4.3,1,0.1,0,
82,Khalil Herbert,CHI,26,RB,3,0,8,16,1,3,6,0.8,10,1.3,0,
83,Taysom Hill,NOR,34,TE,2,2,8,53,0,5,18,2.3,35,4.4,1,8
84,Roschon Johnson,CHI,23,RB,2,0,8,30,0,3,18,2.3,12,1.5,0,
85,Baker Mayfield,TAM,29,QB,3,3,8,55,1,4,41,5.1,14,1.8,0,
86,C.J. Stroud,HOU,23,QB,3,3,8,24,0,0,8,1,16,2,1,8
87,Tyrone Tracy,NYG,25,RB,3,0,8,27,0,1,14,1.8,13,1.6,0,
88,Jeff Wilson,MIA,29,RB,3,0,8,40,0,1,24,3,16,2,0,
89,D'Ernest Johnson,JAX,28,RB,3,0,7,38,0,2,12,1.7,26,3.7,0,
90,Gardner Minshew II,LVR,28,QB,3,3,7,18,0,1,13,1.9,5,0.7,0,
91,Deuce Vaughn,DAL,23,RB,3,0,7,20,0,,9,1.3,11,1.6,0,
92,Jaylen Wright,MIA,21,RB,2,1,7,21,0,,13,1.9,8,1.1,0,
93,Kirk Cousins,ATL,36,QB,3,3,6,-2,0,0,-3,-0.5,1,0.2,0,
94,Jared Goff,DET,30,QB,3,3,6,18,0,3,17,2.8,1,0.2,0,
95,Isaac Guerendo,SFO,24,RB,3,0,6,19,0,,8,1.3,11,1.8,0,
96,Ty Johnson,BUF,27,RB,3,0,6,24,0,1,4,0.7,20,3.3,0,
97,MarShawn Lloyd,GNB,23,RB,1,0,6,15,0,,12,2,3,0.5,0,
98,Raheem Mostert,MIA,32,RB,1,1,6,9,0,0,2,0.3,7,1.2,0,
99,Samaje Perine,KAN,29,RB,3,0,6,25,0,1,25,4.2,0,0,0,
100,Aaron Rodgers,NYJ,41,QB,3,3,6,18,0,2,18,3,0,0,0,
101,Derek Carr,NOR,33,QB,3,3,5,17,1,2,14,2.8,3,0.6,0,
102,Tank Dell,HOU,25,WR,3,1,5,35,0,2,31,6.2,4,0.8,0,
103,Alec Ingold,MIA,28,FB,3,1,5,8,0,3,-1,-0.2,9,1.8,0,
104,Trevor Lawrence,JAX,25,QB,3,3,5,56,0,4,52,10.4,4,0.8,0,
105,Dak Prescott,DAL,31,QB,3,3,5,22,1,3,19,3.8,3,0.6,0,
106,Jayden Reed,GNB,24,WR,3,1,5,89,1,4,59,11.8,30,6,1,5
107,Xavier Worthy,KAN,21,WR,3,2,5,39,1,1,35,7,4,0.8,0,
108,Bryce Young,CAR,23,QB,2,2,5,18,1,1,18,3.6,0,0,0,
109,Mike Boone,CAR,29,RB,2,0,4,7,0,,2,0.5,5,1.3,1,4
110,Emari Demercado,ARI,25,RB,3,0,4,53,0,1,14,3.5,39,9.8,2,2
111,Jordan Mims,NOR,25,RB,3,0,4,11,0,,7,1.8,4,1,0,
112,Ronnie Rivers,LAR,25,RB,3,0,4,25,0,3,19,4.8,6,1.5,0,
113,Trey Sermon,IND,25,RB,3,0,4,16,1,2,9,2.3,7,1.8,0,
114,Jameis Winston,CLE,30,QB,2,0,4,5,0,3,4,1,1,0.3,0,
115,Chris Brooks,GNB,24,RB,1,0,3,3,0,,0,0,3,1,0,
116,Derius Davis,LAC,24,WR,3,1,3,17,0,1,9,3,8,2.7,0,
117,Isaiah Davis,NYJ,22,RB,3,0,3,6,0,1,6,2,0,0,0,
118,Zay Flowers,BAL,24,WR,3,2,3,17,0,0,10,3.3,7,2.3,1,3
119,Kenneth Gainwell,PHI,25,RB,3,0,3,8,0,0,4,1.3,4,1.3,0,
120,Eric Gray,NYG,25,RB,3,0,3,6,0,1,4,1.3,2,0.7,0,
121,Jake Haener,NOR,25,QB,2,0,3,-3,0,,-3,-1,0,0,0,
122,Hassan Haskins,LAC,25,RB,3,0,3,11,0,1,4,1.3,7,2.3,0,
123,Travis Homer,CHI,26,RB,2,0,3,16,0,1,12,4,4,1.3,0,
124,CeeDee Lamb,DAL,25,WR,3,3,3,25,0,2,20,6.7,5,1.7,0,
125,Kenny McIntosh,SEA,24,RB,3,0,3,11,0,1,11,3.7,0,0,0,
126,Dameon Pierce,HOU,24,RB,1,0,3,16,0,1,3,1,13,4.3,2,1.5
127,Rashid Shaheed,NOR,26,WR,3,3,3,13,0,1,8,2.7,5,1.7,0,
128,Pierre Strong,CLE,26,RB,2,0,3,5,0,1,1,0.3,4,1.3,0,
129,Tua Tagovailoa,MIA,26,QB,2,2,3,28,0,3,28,9.3,0,0,0,
130,Mitchell Trubisky,BUF,30,QB,2,0,3,-3,0,,-3,-1,0,0,0,
131,Jameson Williams,DET,23,WR,3,2,3,21,0,2,11,3.7,10,3.3,0,
132,Ameer Abdullah,LVR,31,RB,3,0,2,1,0,,-1,-0.5,2,1,0,
133,Treylon Burks,TEN,24,WR,3,1,2,1,0,0,-5,-2.5,6,3,1,2
134,Brandin Cooks,DAL,31,WR,3,3,2,2,0,0,-3,-1.5,5,2.5,0,
135,Andy Dalton,CAR,37,QB,2,1,2,-2,0,0,-2,-1,0,0,0,
136,Devin Duvernay,JAX,27,WR,3,0,2,7,0,1,3,1.5,4,2,0,
137,Audric Estime,DEN,21,RB,1,0,2,14,0,1,13,6.5,1,0.5,0,
138,Jamycal Hasty,NWE,28,RB,3,0,2,7,0,,5,2.5,2,1,0,
139,Velus Jones Jr.,CHI,27,WR,1,0,2,11,0,1,6,3,5,2.5,0,
140,Cooper Kupp,LAR,31,WR,2,2,2,10,0,1,9,4.5,1,0.5,0,
141,Drake Maye,NWE,22,QB,1,0,2,12,0,1,12,6,0,0,0,
142,Ray-Ray McCloud,ATL,28,WR,3,2,2,23,0,1,21,10.5,2,1,0,
143,Bo Melton,GNB,25,WR,3,0,2,8,0,1,3,1.5,5,2.5,1,2
144,Jonathan Mingo,CAR,23,WR,3,2,2,5,0,0,5,2.5,0,0,0,
145,D.J. Moore,CHI,27,WR,3,3,2,8,0,1,8,4,0,0,0,
146,Malik Nabers,NYG,21,WR,3,2,2,4,0,1,2,1,2,1,0,
147,Dare Ogunbowale,HOU,30,RB,3,0,2,3,0,0,2,1,1,0.5,0,
148,Kyle Trask,TAM,26,QB,1,0,2,-2,0,,-2,-1,0,0,0,
149,KaVontae Turpin,DAL,28,WR,3,0,2,3,0,0,3,1.5,0,0,0,
150,Jaylen Waddle,MIA,26,WR,3,3,2,7,0,0,3,1.5,4,2,0,
151,Brandon Allen,SFO,32,QB,1,0,1,-1,0,,-1,-1,0,0,0,
152,Tim Boyle,MIA,30,QB,1,0,1,6,0,0,6,6,0,0,0,
153,British Brooks,HOU,25,RB,3,0,1,2,0,,2,2,0,0,0,
154,Stefon Diggs,HOU,31,WR,3,3,1,6,0,0,4,4,2,2,0,
155,Greg Dortch,ARI,26,WR,3,1,1,4,0,0,3,3,1,1,0,
156,Demario Douglas,NWE,24,WR,3,1,1,9,0,0,9,9,0,0,0,
157,Myles Gaskin,MIN,27,RB,3,0,1,-3,0,,-3,-3,0,0,0,
158,Tyreek Hill,MIA,30,WR,3,3,1,12,0,1,10,10,2,2,0,
159,Kameron Johnson,TAM,22,WR,2,0,1,0,0,,0,0,0,0,0,
160,Travis Kelce,KAN,35,TE,3,3,1,1,0,0,0,0,1,1,0,
161,Jeremy McNichols,WAS,29,RB,3,0,1,1,0,,0,0,1,1,0,
162,Jakobi Meyers,LVR,28,WR,3,3,1,3,0,0,1,1,2,2,0,
163,Nick Mullens,MIN,29,QB,2,0,1,0,0,,0,0,0,0,0,
164,Puka Nacua,LAR,23,WR,1,1,1,7,0,0,3,3,4,4,0,
165,Jalen Nailor,MIN,25,WR,3,2,1,3,0,1,3,3,0,0,0,
166,Rome Odunze,CHI,22,WR,3,2,1,2,0,0,1,1,1,1,0,
167,Chris Olave,NOR,24,WR,3,3,1,7,0,1,7,7,0,0,0,
168,Cade Otton,TAM,25,TE,3,3,1,-4,0,0,-4,-4,0,0,1,1
169,George Pickens,PIT,23,WR,3,3,1,-10,0,0,-10,-10,0,0,0,
170,Ja'Lynn Polk,NWE,22,WR,3,2,1,0,0,0,0,0,0,0,0,
171,Kalif Raymond,DET,30,WR,3,0,1,12,0,1,9,9,3,3,0,
172,Rashee Rice,KAN,24,WR,3,3,1,1,0,1,1,1,0,0,0,
173,Calvin Ridley,TEN,30,WR,3,2,1,10,1,1,8,8,2,2,1,1
174,Wan'Dale Robinson,NYG,23,WR,3,0,1,14,0,1,3,3,11,11,0,
175,Cooper Rush,DAL,31,QB,2,0,1,-1,0,,-1,-1,0,0,0,
176,Curtis Samuel,BUF,28,WR,3,0,1,0,0,0,0,0,0,0,0,
177,Khalil Shakir,BUF,24,WR,3,3,1,2,0,0,1,1,1,1,0,
178,Laviska Shenault Jr.,SEA,26,WR,3,0,1,1,0,,0,0,1,1,0,
179,J.J. Taylor,HOU,26,RB,1,0,1,3,0,,3,3,0,0,0,
180,Tyrod Taylor,NYJ,35,QB,1,0,1,7,0,0,5,5,2,2,0,
181,Skylar Thompson,MIA,27,QB,2,1,1,4,0,0,4,4,0,0,0,
182,Sean Tucker,TAM,23,RB,3,0,1,4,0,,2,2,2,2,0,
183,Clayton Tune,ARI,25,QB,1,0,1,-6,0,,-6,-6,0,0,0,
184,DJ Turner,LVR,27,WR,3,0,1,2,0,,0,0,2,2,0,
185,Garrett Wilson,NYJ,24,WR,3,3,1,5,0,1,0,0,5,5,1,1
