Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
1,CeeDee Lamb,DAL,25,WR,11,11,118,77,841,4,38,488,6.3,353,4.6,7.9,9,8.6,4,3.4,5,79.8
2,Brock Bowers,LVR,22,TE,11,10,99,74,744,3,38,349,4.7,395,5.3,5.3,5,14.8,3,3,4,89
3,Ja'Marr Chase,CIN,24,WR,11,11,100,73,1056,12,47,575,7.9,481,6.6,9.5,6,12.2,4,4,4,129.8
4,Amon-Ra St. Brown,DET,25,WR,11,11,85,71,747,9,49,501,7.1,246,3.5,7.5,1,71,3,3.5,1,133.7
5,Garrett Wilson,NYJ,24,WR,11,11,108,69,722,5,40,440,6.4,282,4.1,9,3,23,4,3.7,4,83.2
6,Travis Kelce,KAN,35,TE,11,11,88,68,569,2,31,337,5,232,3.4,6.3,3,22.7,3,3.4,4,82.1
7,Malik Nabers,NYG,21,WR,9,8,103,67,671,3,37,463,6.9,208,3.1,10,3,22.3,7,6.8,0,93.1
8,Jaxon Smith-Njigba,SEA,22,WR,11,10,93,66,755,4,38,417,6.3,338,5.1,8.8,3,22,4,4.3,4,91.5
9,Justin Jefferson,MIN,25,WR,11,11,91,61,939,5,41,681,11.2,258,4.2,11.9,2,30.5,3,3.3,4,100.9
10,Drake London,ATL,23,WR,11,11,90,61,710,6,39,535,8.8,175,2.9,10.4,2,30.5,3,3.3,4,95.1
11,Trey McBride,ARI,25,TE,10,10,80,61,685,0,35,409,6.7,276,4.5,7.2,2,30.5,2,2.5,0,101.3
12,Wan'Dale Robinson,NYG,23,WR,11,4,89,61,441,2,23,212,3.5,229,3.8,4.4,4,15.3,4,4.5,1,82.7
13,Zay Flowers,BAL,24,WR,12,10,87,57,789,4,36,400,7,389,6.8,8.9,4,14.3,4,4.6,0,109.8
14,Courtland Sutton,DEN,29,WR,12,9,95,57,744,5,38,612,10.7,132,2.3,12.5,1,57,4,4.2,3,89.1
15,Khalil Shakir,BUF,24,WR,10,6,66,56,599,2,26,139,2.5,460,8.2,3.6,6,9.3,1,1.5,1,108.3
16,Alvin Kamara,NOR,29,RB,11,11,73,55,443,1,14,-23,-0.4,466,8.5,0.4,1,55,6,8.2,0,94.7
17,Cooper Kupp,LAR,31,WR,7,6,77,55,548,5,21,312,5.7,236,4.3,6.8,2,27.5,2,2.6,0,112.9
18,D.J. Moore,CHI,27,WR,11,11,80,54,566,4,25,254,4.7,312,5.8,8.2,3,18,0,0,2,94.1
19,Josh Downs,IND,23,WR,10,6,78,53,594,4,31,345,6.5,249,4.7,7.5,0,,4,5.1,3,91.5
20,Terry McLaurin,WAS,29,WR,12,12,74,53,823,7,37,594,11.2,229,4.3,14.4,2,26.5,1,1.4,1,134
21,Jakobi Meyers,LVR,28,WR,9,9,75,53,579,2,32,409,7.7,170,3.2,8.1,2,26.5,1,1.3,2,90.9
22,George Pickens,PIT,23,WR,11,9,84,52,776,2,32,619,11.9,157,3,13.6,3,17.3,5,6,1,95.1
23,Hunter Henry,NWE,30,TE,12,12,74,51,535,1,30,323,6.3,212,4.2,7.1,1,51,2,2.7,0,94.1
24,Chris Godwin,TAM,28,WR,7,7,62,50,576,5,33,226,4.5,350,7,5.7,4,12.5,2,3.2,1,125.5
25,Cade Otton,TAM,25,TE,11,11,73,50,486,4,26,249,5,237,4.7,5.2,3,16.7,7,9.6,1,99.5
26,De'Von Achane,MIA,23,RB,11,10,55,49,373,5,19,-64,-1.3,437,8.9,-0.8,1,49,1,1.8,0,125.2
27,Zach Ertz,WAS,34,TE,12,12,69,49,466,3,27,358,7.3,108,2.2,7.6,0,,3,4.3,1,97.9
28,Tyreek Hill,MIA,30,WR,11,11,74,49,571,3,30,367,7.5,204,4.2,11.2,1,49,1,1.4,0,102.9
29,George Kittle,SFO,31,TE,9,9,59,49,642,8,31,384,7.8,258,5.3,8.3,2,24.5,1,1.7,2,137.5
30,Ladd McConkey,LAC,23,WR,11,9,69,49,698,4,35,473,9.7,225,4.6,10.4,5,9.8,2,2.9,1,116.7
31,Demario Douglas,NWE,24,WR,12,4,66,48,477,1,23,182,3.8,295,6.1,6.4,1,48,5,7.6,2,85.2
32,Darnell Mooney,ATL,27,WR,11,11,81,48,711,5,34,510,10.6,201,4.2,12.3,6,8,6,7.4,1,103.5
33,Jonnu Smith,MIA,29,TE,11,3,63,48,535,4,33,228,4.8,307,6.4,5.4,3,16,5,7.9,0,122.1
34,Stefon Diggs,HOU,31,WR,8,8,64,47,496,3,31,311,6.6,185,3.9,8.7,3,15.7,3,4.7,1,104.7
35,Jauan Jennings,SFO,27,WR,9,5,65,47,628,4,31,474,10.1,154,3.3,9.3,4,11.8,2,3.1,0,123.1
36,Breece Hall,NYJ,23,RB,11,11,61,46,401,2,12,25,0.5,376,8.2,0.8,4,11.5,6,9.8,0,103.2
37,D.K. Metcalf,SEA,27,WR,9,7,75,46,697,3,24,494,10.7,203,4.4,12.9,1,46,4,5.3,1,99.7
38,Jerry Jeudy,CLE,25,WR,11,10,78,45,645,2,31,492,10.9,153,3.4,12.6,0,,5,6.4,2,82.5
39,Bijan Robinson,ATL,22,RB,11,11,50,45,359,1,17,-76,-1.7,435,9.7,-1.3,5,9,1,2,0,103.2
40,Davante Adams,2TM,32,,8,8,73,44,487,2,22,300,6.8,187,4.3,7.7,2,22,2,2.7,1,83.5
41,Jake Ferguson,DAL,25,TE,9,9,58,43,369,0,15,140,3.3,229,5.3,4.2,5,8.6,1,1.7,0,90.4
42,Tank Dell,HOU,25,WR,11,7,68,42,520,2,26,370,8.8,150,3.6,10.9,3,14,6,8.8,3,76.8
43,Elijah Moore,CLE,24,WR,11,7,63,42,336,1,14,249,5.9,87,2.1,8.7,1,42,3,4.8,4,58.7
44,Brian Thomas,JAX,22,WR,11,10,63,42,689,5,30,421,10,268,6.4,11.9,0,,4,6.3,2,116.4
45,Nico Collins,HOU,25,WR,7,7,61,41,713,4,32,457,11.1,256,6.2,11.2,2,20.5,1,1.6,3,108.2
46,Will Dissly,LAC,28,TE,11,7,52,41,399,1,18,159,3.9,240,5.9,5,3,13.7,4,7.7,0,105
47,Ray-Ray McCloud,ATL,28,WR,11,10,55,41,381,1,18,211,5.1,170,4.1,6.8,0,,0,0,2,84
48,Michael Pittman Jr.,IND,27,WR,11,9,72,41,508,2,21,350,8.5,158,3.9,12.1,3,13.7,1,1.4,3,70.8
49,Jayden Reed,GNB,24,WR,11,6,52,41,669,4,22,362,8.8,307,7.5,8.4,2,20.5,6,11.5,0,144.4
50,Calvin Ridley,TEN,30,WR,11,10,80,41,634,3,26,495,12.1,139,3.4,15.8,2,20.5,4,5,3,74.7
51,DeVonta Smith,PHI,26,WR,9,9,56,41,516,4,25,330,8,186,4.5,10.4,0,,1,1.8,3,103
52,Jaylen Waddle,MIA,26,WR,11,11,56,41,548,2,27,373,9.1,175,4.3,9.3,0,,7,12.5,1,108.3
53,David Njoku,CLE,28,TE,8,8,57,40,345,2,15,163,4.1,182,4.6,4.3,2,20,4,7,0,97.5
54,Keenan Allen,CHI,32,WR,9,9,71,39,368,3,22,248,6.4,120,3.1,8.6,0,,3,4.2,0,83.5
55,A.J. Brown,PHI,27,WR,8,8,56,39,727,4,33,485,12.4,242,6.2,13.3,5,7.8,0,0,1,128.6
56,Cole Kmet,CHI,25,TE,11,10,47,39,422,3,21,261,6.7,161,4.1,7.7,1,39,0,0,1,116.5
57,Rome Odunze,CHI,22,WR,11,9,70,39,518,1,25,337,8.6,181,4.6,13.6,4,9.8,3,4.3,1,78.2
58,Tee Higgins,CIN,25,WR,6,4,58,38,489,4,27,340,8.9,149,3.9,10.5,4,9.5,0,0,0,114.8
59,Tyler Lockett,SEA,32,WR,11,9,59,38,495,2,30,387,10.2,108,2.8,10.6,1,38,4,6.8,4,73.8
60,Rachaad White,TAM,25,RB,10,10,42,38,301,4,14,-92,-2.4,393,10.3,-1.9,3,12.7,0,0,0,128.3
61,Mark Andrews,BAL,29,TE,12,8,44,37,423,6,26,302,8.2,121,3.3,9.5,0,,2,4.5,1,136.8
62,DeAndre Hopkins,2TM,32,,11,6,48,37,408,4,26,348,9.4,60,1.6,9.6,3,12.3,1,2.1,2,112.2
63,Puka Nacua,LAR,23,WR,6,6,53,37,490,1,25,263,7.1,227,6.1,9.9,2,18.5,1,1.9,1,97.2
64,Jalen Tolbert,DAL,25,WR,11,11,57,37,410,4,20,329,8.9,81,2.2,12.3,0,,1,1.8,2,94.9
65,Javonte Williams,DEN,24,RB,12,10,48,37,256,0,10,-24,-0.6,280,7.6,0,3,12.3,1,2.1,0,88.5
66,Evan Engram,JAX,30,TE,7,7,49,36,291,1,14,177,4.9,114,3.2,6.1,0,,3,6.1,0,94.9
67,Marvin Harrison Jr.,ARI,22,WR,11,11,66,36,546,6,27,457,12.7,89,2.5,13.8,0,,4,6.1,1,106
68,Dalton Schultz,HOU,28,TE,12,8,57,36,363,0,17,229,6.4,134,3.7,8.8,0,,2,3.5,1,73.9
69,Kenneth Walker III,SEA,24,RB,9,9,42,36,274,1,18,-29,-0.8,303,8.4,-0.6,1,36,2,4.8,1,91.9
70,Rashod Bateman,BAL,25,WR,12,9,55,35,574,5,26,444,12.7,130,3.7,13.4,0,,4,7.3,1,121.3
71,Chase Brown,CIN,24,RB,11,5,44,35,207,2,12,24,0.7,183,5.2,0.5,1,35,2,4.5,0,101.4
72,Pat Freiermuth,PIT,26,TE,11,6,40,35,354,3,19,178,5.1,176,5,5.2,3,11.7,1,2.5,0,128.5
73,Dallas Goedert,PHI,29,TE,8,8,42,35,406,1,13,197,5.6,209,6,6.8,1,35,1,2.4,1,105
74,Kyle Pitts,ATL,24,TE,11,11,52,35,494,3,16,267,7.6,227,6.5,8.4,3,11.7,2,3.8,2,101
75,Tre Tucker,LVR,23,WR,11,9,56,35,367,1,18,200,5.7,167,4.8,10.7,3,11.7,1,1.8,1,80
76,Romeo Doubs,GNB,24,WR,10,9,53,34,483,2,25,390,11.5,93,2.7,12.8,2,17,5,9.4,2,90.4
77,Mike Gesicki,CIN,29,TE,11,3,47,34,383,2,21,249,7.3,134,3.9,8.9,0,,2,4.3,0,110.5
78,Dalton Kincaid,BUF,25,TE,10,7,59,34,356,2,18,145,4.3,211,6.2,7.2,3,11.3,6,10.2,0,86.5
79,Deebo Samuel,SFO,28,WR,10,10,56,34,511,1,21,229,6.7,282,8.3,7.9,2,17,2,3.6,1,89.2
80,Austin Ekeler,WAS,29,RB,11,6,39,33,346,0,13,-57,-1.7,403,12.2,-1.5,3,11,1,2.6,0,103.6
81,Justice Hill,BAL,27,RB,12,0,39,33,307,2,14,-29,-0.9,336,10.2,-0.2,2,16.5,0,0,1,105.9
82,Xavier Legette,CAR,23,WR,11,8,51,33,340,4,19,268,8.1,72,2.2,11.5,0,,4,7.8,1,101.8
83,Tony Pollard,TEN,27,RB,11,11,45,33,178,0,7,11,0.3,167,5.1,0,2,16.5,5,11.1,0,79.7
84,Jordan Addison,MIN,22,WR,9,9,50,32,521,4,22,404,12.6,117,3.7,14.6,0,,1,2,2,108.8
85,Noah Brown,WAS,28,WR,10,8,52,32,426,1,20,347,10.8,79,2.5,11.6,0,,4,7.7,1,85.9
86,Bucky Irving,TAM,22,RB,11,1,34,32,252,0,9,-76,-2.4,328,10.3,-2.1,5,6.4,1,2.9,0,97.5
87,Aaron Jones,MIN,30,RB,11,11,37,32,285,1,12,9,0.3,276,8.6,1.3,1,32,0,0,1,96.5
88,Chris Olave,NOR,24,WR,8,8,44,32,400,1,22,279,8.7,121,3.8,10.3,1,32,2,4.5,2,89.2
89,Darius Slayton,NYG,27,WR,10,7,52,32,469,1,25,385,12,84,2.6,12.7,3,10.7,4,7.7,1,89.3
90,Devaughn Vele,DEN,27,WR,8,5,41,32,361,1,18,251,7.8,110,3.4,8.1,0,,2,4.9,0,111.5
91,Michael Wilson,ARI,24,WR,11,9,48,32,361,3,18,291,9.1,70,2.2,11.4,1,32,2,4.2,1,101.1
92,Amari Cooper,2TM,30,,9,8,63,31,374,3,17,292,9.4,82,2.6,12.3,1,31,11,17.5,2,70.5
93,Mike Evans,TAM,31,WR,8,8,51,31,403,6,24,312,10.1,91,2.9,10.8,1,31,2,3.9,3,100.4
94,Chuba Hubbard,CAR,25,RB,11,11,40,31,126,1,7,-52,-1.7,178,5.7,-1,6,5.2,2,5,0,88.1
95,Diontae Johnson,2TM,28,,11,8,63,31,363,3,20,276,8.9,87,2.8,11,1,31,3,4.8,5,49.9
96,D'Andre Swift,CHI,25,RB,11,11,36,31,278,0,8,4,0.1,274,8.8,-0.1,1,31,1,2.8,0,98.8
97,Tutu Atwell,LAR,25,WR,11,4,45,30,423,0,21,320,10.7,103,3.4,11.4,0,,2,4.4,2,78.3
98,Tucker Kraft,GNB,24,TE,11,11,42,30,402,6,17,118,3.9,284,9.5,5.2,6,5,5,11.9,1,131.2
99,Allen Lazard,NYJ,29,WR,7,7,44,30,412,5,23,291,9.7,121,4,10.3,0,,3,6.8,1,126.3
100,Tyler Boyd,TEN,30,WR,11,7,39,29,273,0,14,143,4.9,130,4.5,6.9,1,29,2,5.1,1,82.5
101,Tyler Conklin,NYJ,29,TE,11,11,44,29,252,2,12,116,4,136,4.7,4.9,0,,1,2.3,0,96
102,James Conner,ARI,29,RB,11,11,35,29,288,0,10,-47,-1.6,335,11.6,-1.7,8,3.6,1,2.9,2,77.1
103,Rico Dowdle,DAL,26,RB,10,9,37,29,184,3,11,-1,0,185,6.4,0.4,3,9.7,2,5.4,0,114.4
104,Lil'Jordan Humphrey,DEN,26,WR,12,4,42,29,267,1,10,80,2.8,187,6.4,6.2,3,9.7,3,7.1,1,84.1
105,Ja'Tavion Sanders,CAR,21,TE,11,6,35,29,302,1,11,133,4.6,169,5.8,5.2,1,29,2,5.7,0,112.1
106,Cedric Tillman,CLE,24,WR,11,6,49,29,339,3,15,235,8.1,104,3.6,11.1,4,7.3,3,6.1,2,83.6
107,Jameson Williams,DET,23,WR,9,6,48,29,602,4,22,306,10.6,296,10.2,14.1,2,14.5,2,4.2,2,114.9
108,J.K. Dobbins,LAC,26,RB,11,9,34,28,134,0,6,-41,-1.5,175,6.3,-1.1,0,,1,2.9,0,83.1
109,Sam LaPorta,DET,23,TE,10,10,38,28,385,3,17,177,6.3,208,7.4,6.6,2,14,0,0,2,110.1
110,Isaiah Likely,BAL,24,TE,11,7,39,28,346,3,18,133,4.8,213,7.6,7.7,1,28,1,2.6,0,124.5
111,Rhamondre Stevenson,NWE,26,RB,11,10,35,28,118,1,4,-59,-2.1,177,6.3,-0.9,3,9.3,1,2.9,0,90.2
112,Xavier Worthy,KAN,21,WR,11,8,54,28,353,4,20,165,5.9,188,6.7,11.9,0,,4,7.4,2,81.8
113,Saquon Barkley,PHI,27,RB,11,11,33,27,257,2,12,32,1.2,225,8.3,1.7,5,5.4,2,6.1,0,119.3
114,Zach Charbonnet,SEA,23,RB,11,2,33,27,191,1,4,-13,-0.5,204,7.6,-0.8,0,,0,0,1,88.3
