,,,,,Games,,Rushing,,,,,,,,,
38,Chase Brown,CIN,24,RB,5,0,41,230,2,12,132,3.2,98,2.4,6,6.8
39,Kareem Hunt,KAN,29,RB,2,1,41,171,1,7,136,3.3,35,0.9,2,20.5
40,Joe Mixon,HOU,28,RB,2,2,39,184,1,10,121,3.1,63,1.6,2,19.5
41,Cam Akers,HOU,25,RB,4,2,38,148,1,5,86,2.3,62,1.6,2,19
42,Gus Edwards,LAC,29,RB,4,1,38,113,0,3,39,1,74,1.9,2,19
43,Kenneth Walker III,SEA,24,RB,3,3,37,202,4,9,101,2.7,101,2.7,3,12.3
44,Antonio Gibson,NWE,26,RB,5,1,35,207,0,9,119,3.4,88,2.5,3,11.7
45,Emanuel Wilson,GNB,25,RB,5,0,35,156,0,7,75,2.1,81,2.3,5,7
46,Tank Bigsby,JAX,23,RB,5,0,34,273,2,8,112,3.3,161,4.7,5,6.8
47,Daniel Jones,NYG,27,QB,5,5,34,108,0,8,83,2.4,25,0.7,2,17
48,Isiah Pacheco,KAN,25,RB,2,2,34,135,1,6,82,2.4,53,1.6,0,
49,Tyler Allgeier,ATL,24,RB,5,0,33,178,0,10,97,2.9,81,2.5,1,33
50,Jaleel McLaughlin,DEN,24,RB,5,0,33,108,1,5,55,1.7,53,1.6,5,6.6
51,Carson Steele,KAN,22,RB,5,2,33,117,0,12,62,1.9,55,1.7,1,33
52,Braelon Allen,NYJ,20,RB,5,0,32,143,1,8,59,1.8,84,2.6,2,16
53,Alexander Mattison,LVR,26,RB,5,1,32,125,2,6,61,1.9,64,2,4,8
54,Bo Nix,DEN,24,QB,5,5,31,119,3,13,111,3.6,8,0.3,0,
55,Ezekiel Elliott,DAL,29,RB,5,1,30,98,1,6,58,1.9,40,1.3,0,
56,Tyrone Tracy,NYG,25,RB,5,1,30,158,0,6,145,4.8,13,0.4,0,
57,D'Onta Foreman,CLE,28,RB,5,2,29,93,0,3,70,2.4,23,0.8,0,
58,Jaylen Wright,MIA,21,RB,4,1,29,139,0,6,115,4,24,0.8,2,14.5
59,Miles Sanders,CAR,27,RB,5,0,27,97,1,5,57,2.1,40,1.5,2,13.5
60,Tyjae Spears,TEN,23,RB,4,0,27,87,1,7,30,1.1,57,2.1,3,9
61,Josh Allen,BUF,28,QB,5,5,26,160,2,14,130,5,30,1.2,0,
62,Ray Davis,BUF,25,RB,5,0,26,75,1,5,30,1.2,45,1.7,0,
63,Trey Benson,ARI,21,RB,4,1,25,81,0,5,46,1.8,35,1.4,2,12.5
64,Roschon Johnson,CHI,23,RB,4,0,25,81,3,10,59,2.4,22,0.9,0,
65,Raheem Mostert,MIA,32,RB,2,1,25,89,0,3,82,3.3,7,0.3,0,
66,Deshaun Watson,CLE,29,QB,5,5,25,131,1,6,97,3.9,34,1.4,1,25
67,Jamaal Williams,NOR,29,RB,5,0,25,96,1,6,55,2.2,41,1.6,0,
68,Patrick Mahomes,KAN,29,QB,5,5,23,83,0,7,75,3.3,8,0.3,0,
69,Kyler Murray,ARI,27,QB,5,5,23,247,1,10,180,7.8,67,2.9,0,
70,Brock Purdy,SFO,25,QB,5,5,22,108,0,11,89,4,19,0.9,0,
71,Anthony Richardson,IND,22,QB,4,4,21,141,1,10,113,5.4,28,1.3,1,21
72,Caleb Williams,CHI,23,QB,5,5,21,113,0,7,91,4.3,22,1,0,
73,Sam Darnold,MIN,27,QB,5,5,20,61,0,7,57,2.9,4,0.2,0,
74,Geno Smith,SEA,34,QB,5,5,20,146,1,10,140,7,6,0.3,0,
75,Austin Ekeler,WAS,29,RB,4,1,19,150,1,5,123,6.5,27,1.4,1,19
76,Justice Hill,BAL,27,RB,5,0,19,93,0,8,51,2.7,42,2.2,3,6.3
77,Dare Ogunbowale,HOU,30,RB,5,1,19,40,0,1,15,0.8,25,1.3,0,
78,Trey Sermon,IND,25,RB,5,1,19,62,2,6,39,2.1,23,1.2,0,
79,Baker Mayfield,TAM,29,QB,5,5,18,107,2,8,91,5.1,16,0.9,0,
80,Jeremy McNichols,WAS,29,RB,5,0,16,113,3,6,68,4.3,45,2.8,2,8
81,Cordarrelle Patterson,PIT,33,RB,4,1,16,92,0,5,32,2,60,3.8,1,16
82,Deebo Samuel,SFO,28,WR,4,4,15,36,1,1,13,0.9,23,1.5,1,15
83,Joe Burrow,CIN,28,QB,5,5,14,39,0,6,31,2.2,8,0.6,0,
84,Justin Herbert,LAC,26,QB,4,4,14,24,0,2,7,0.5,17,1.2,0,
85,Taysom Hill,NOR,34,TE,3,3,14,77,2,9,32,2.3,45,3.2,1,14
86,C.J. Stroud,HOU,23,QB,5,5,14,68,0,4,36,2.6,32,2.3,3,4.7
87,Jaylen Warren,PIT,26,RB,3,0,14,54,0,3,28,2,26,1.9,1,14
88,Blake Corum,LAR,24,RB,5,0,13,53,0,5,33,2.5,20,1.5,0,
89,Will Levis,TEN,25,QB,4,4,13,91,0,8,57,4.4,34,2.6,2,6.5
90,Jacoby Brissett,NWE,32,QB,5,5,12,51,0,4,43,3.6,8,0.7,0,
91,Isaac Guerendo,SFO,24,RB,5,0,12,41,0,1,17,1.4,24,2,0,
92,Malik Willis,GNB,25,QB,3,2,12,114,1,5,92,7.7,22,1.8,3,4
93,Tyler Badie,DEN,24,RB,3,0,11,86,0,4,22,2,64,5.8,1,11
94,Tyler Huntley,MIA,26,QB,2,2,11,47,1,4,41,3.7,6,0.5,0,
95,Gardner Minshew II,LVR,28,QB,5,5,11,38,0,3,26,2.4,12,1.1,0,
96,Samaje Perine,KAN,29,RB,5,0,11,39,1,4,20,1.8,19,1.7,0,
97,Aaron Rodgers,NYJ,41,QB,5,5,11,44,0,3,43,3.9,1,0.1,1,11
98,D'Ernest Johnson,JAX,28,RB,5,0,10,39,0,2,20,2,19,1.9,0,
99,Ty Johnson,BUF,27,RB,5,0,10,42,1,3,22,2.2,20,2,0,
100,Trevor Lawrence,JAX,25,QB,5,5,10,65,0,6,57,5.7,8,0.8,0,
101,Ronnie Rivers,LAR,25,RB,5,0,10,51,0,5,35,3.5,16,1.6,0,
102,Derek Carr,NOR,33,QB,5,5,8,22,1,2,19,2.4,3,0.4,0,
103,Emari Demercado,ARI,25,RB,5,0,8,77,0,2,30,3.8,47,5.9,2,4
104,Jared Goff,DET,30,QB,4,4,8,16,0,3,15,1.9,1,0.1,0,
105,Eric Gray,NYG,25,RB,5,0,8,11,0,1,9,1.1,2,0.3,0,
106,Khalil Herbert,CHI,26,RB,5,0,8,16,1,3,6,0.8,10,1.3,0,
107,Dak Prescott,DAL,31,QB,5,5,8,24,1,3,21,2.6,3,0.4,0,
108,Jayden Reed,GNB,24,WR,5,3,8,110,1,5,79,9.9,31,3.9,1,8
109,Jeff Wilson,MIA,29,RB,4,0,8,40,0,1,17,2.1,23,2.9,0,
110,Ameer Abdullah,LVR,31,RB,5,0,7,43,1,2,36,5.1,7,1,0,
111,CeeDee Lamb,DAL,25,WR,5,5,7,35,0,2,20,2.9,15,2.1,0,
112,J.J. Taylor,HOU,26,RB,3,0,7,21,0,,16,2.3,5,0.7,0,
113,Deuce Vaughn,DAL,23,RB,4,0,7,20,0,,9,1.3,11,1.6,0,
114,Kirk Cousins,ATL,36,QB,5,5,6,-2,0,0,-3,-0.5,1,0.2,0,
115,Andy Dalton,CAR,37,QB,4,3,6,10,0,1,10,1.7,0,0,0,
116,Tank Dell,HOU,25,WR,4,2,6,30,0,2,26,4.3,4,0.7,0,
117,Alec Ingold,MIA,28,FB,5,2,6,11,1,4,2,0.3,9,1.5,0,
118,MarShawn Lloyd,GNB,23,RB,1,0,6,15,0,,12,2,3,0.5,0,
119,Xavier Worthy,KAN,21,WR,5,4,6,42,2,2,33,5.5,9,1.5,0,
120,Bryce Young,CAR,23,QB,3,2,6,26,1,1,26,4.3,0,0,0,
121,Joe Flacco,IND,39,QB,2,1,5,25,0,2,24,4.8,1,0.2,0,
122,Kenneth Gainwell,PHI,25,RB,4,0,5,17,0,1,10,2,7,1.4,0,
123,Tyler Goodson,IND,24,RB,4,0,5,26,0,1,19,3.8,7,1.4,0,
124,Jake Haener,NOR,25,QB,3,0,5,8,0,0,8,1.6,0,0,0,
125,Jamycal Hasty,NWE,28,RB,5,0,5,22,0,,12,2.4,10,2,0,
126,Rashid Shaheed,NOR,26,WR,5,4,5,27,0,2,20,4,7,1.4,0,
127,Aaron Shampklin,PIT,25,RB,2,0,5,19,0,1,10,2,9,1.8,0,
128,Jameis Winston,CLE,30,QB,3,0,5,2,0,3,1,0.2,1,0.2,0,
129,Mike Boone,CAR,29,RB,2,0,4,7,0,,2,0.5,5,1.3,1,4
130,Zay Flowers,BAL,24,WR,5,4,4,26,0,0,17,4.3,9,2.3,1,4
131,Tyreek Hill,MIA,30,WR,5,5,4,31,0,2,29,7.3,2,0.5,0,
132,Jordan Love,GNB,26,QB,3,3,4,16,0,2,-2,-0.5,18,4.5,0,
133,Hunter Luepke,DAL,24,RB,5,1,4,14,0,3,6,1.5,8,2,0,
134,Jordan Mims,NOR,25,RB,5,0,4,11,0,,7,1.8,4,1,0,
135,Pierre Strong,CLE,26,RB,3,0,4,7,0,1,3,0.8,4,1,0,
136,Tyson Bagent,CHI,24,QB,1,0,3,-4,0,,-4,-1.3,0,0,0,
137,Chris Brooks,GNB,24,RB,3,0,3,3,0,,0,0,3,1,0,
138,Derius Davis,LAC,24,WR,4,1,3,17,0,1,9,3,8,2.7,0,
139,Isaiah Davis,NYJ,22,RB,5,0,3,6,0,1,0,0,6,2,0,
140,Devin Duvernay,JAX,27,WR,5,0,3,10,0,1,3,1,7,2.3,0,
141,Myles Gaskin,MIN,27,RB,5,0,3,-1,0,,-2,-0.7,1,0.3,0,
142,Hassan Haskins,LAC,25,RB,4,0,3,11,0,1,4,1.3,7,2.3,0,
143,Travis Homer,CHI,26,RB,2,0,3,16,0,1,12,4,4,1.3,0,
144,Kenny McIntosh,SEA,24,RB,5,0,3,11,0,1,5,1.7,6,2,0,
145,Malik Nabers,NYG,21,WR,4,3,3,0,0,1,-2,-0.7,2,0.7,0,
146,Dameon Pierce,HOU,24,RB,1,0,3,16,0,1,3,1,13,4.3,2,1.5
147,Curtis Samuel,BUF,28,WR,5,0,3,6,0,0,2,0.7,4,1.3,0,
148,Tua Tagovailoa,MIA,26,QB,2,2,3,28,0,3,28,9.3,0,0,0,
149,Mitchell Trubisky,BUF,30,QB,4,0,3,-3,0,,-3,-1,0,0,0,
150,Tre Tucker,LVR,23,WR,5,4,3,11,1,1,9,3,2,0.7,0,
151,DJ Turner,LVR,27,WR,5,1,3,25,1,1,2,0.7,23,7.7,2,1.5
152,KaVontae Turpin,DAL,28,WR,5,0,3,-3,0,0,-3,-1,0,0,0,
153,Jameson Williams,DET,23,WR,4,3,3,21,0,2,11,3.7,10,3.3,0,
154,Treylon Burks,TEN,24,WR,4,2,2,1,0,0,-5,-2.5,6,3,1,2
155,Brandin Cooks,DAL,31,WR,4,4,2,2,0,0,-3,-1.5,5,2.5,0,
156,Stefon Diggs,HOU,31,WR,5,5,2,12,1,1,10,5,2,1,0,
157,Audric Estime,DEN,21,RB,1,0,2,14,0,1,13,6.5,1,0.5,0,
158,C.J. Ham,MIN,31,FB,5,1,2,10,1,1,8,4,2,1,0,
159,Diontae Johnson,CAR,28,WR,5,5,2,6,0,1,6,3,0,0,0,
160,Velus Jones Jr.,CHI,27,WR,1,0,2,11,0,1,6,3,5,2.5,0,
161,Cooper Kupp,LAR,31,WR,2,2,2,10,0,1,9,4.5,1,0.5,0,
162,Xavier Legette,CAR,23,WR,5,2,2,10,0,0,10,5,0,0,0,
163,Marcus Mariota,WAS,31,QB,1,0,2,2,0,,2,1,0,0,0,
164,Drake Maye,NWE,22,QB,1,0,2,12,0,1,12,6,0,0,0,
165,Tyreik McAllister,LVR,26,WR,2,0,2,11,0,1,9,4.5,2,1,0,
166,Ray-Ray McCloud,ATL,28,WR,5,4,2,23,0,1,10,5,13,6.5,0,
167,Bo Melton,GNB,25,WR,5,0,2,8,0,1,3,1.5,5,2.5,1,2
168,Jonathan Mingo,CAR,23,WR,5,3,2,5,0,0,4,2,1,0.5,0,
169,Adonai Mitchell,IND,22,WR,5,2,2,14,0,1,12,6,2,1,0,
170,D.J. Moore,CHI,27,WR,5,5,2,8,0,1,8,4,0,0,0,
171,Jalen Nailor,MIN,25,WR,5,2,2,3,0,1,2,1,1,0.5,0,
172,Calvin Ridley,TEN,30,WR,4,3,2,20,1,2,13,6.5,7,3.5,1,2
173,Wan'Dale Robinson,NYG,23,WR,5,1,2,18,0,1,7,3.5,11,5.5,0,
174,Kyle Trask,TAM,26,QB,1,0,2,-2,0,,-2,-1,0,0,0,
175,Sean Tucker,TAM,23,RB,5,0,2,7,0,0,3,1.5,4,2,0,
176,Jaylen Waddle,MIA,26,WR,5,5,2,7,0,0,3,1.5,4,2,0,
177,Jonathan Ward,PIT,27,RB,1,0,2,9,0,,7,3.5,2,1,0,
178,Jordan Addison,MIN,22,WR,3,3,1,7,1,1,0,0,7,7,1,1
179,Brandon Allen,SFO,32,QB,1,0,1,-1,0,,-1,-1,0,0,0,
180,Tutu Atwell,LAR,25,WR,5,3,1,7,0,0,6,6,1,1,0,
181,Jake Bailey,MIA,27,P,5,0,1,0,0,,0,0,0,0,0,
182,Brock Bowers,LVR,22,TE,5,4,1,12,0,1,0,0,12,12,1,1
183,Tim Boyle,MIA,30,QB,1,0,1,6,0,0,6,6,0,0,0,
184,British Brooks,HOU,25,RB,5,0,1,2,0,,1,1,1,1,0,
185,Greg Dortch,ARI,26,WR,5,1,1,4,0,0,3,3,1,1,0,
186,Demario Douglas,NWE,24,WR,5,1,1,9,0,0,5,5,4,4,0,
187,Ashton Dulin,IND,27,WR,5,2,1,9,0,0,7,7,2,2,0,
188,Chris Godwin,TAM,28,WR,5,5,1,2,0,1,1,1,1,1,0,
189,Kameron Johnson,TAM,22,WR,4,0,1,0,0,,0,0,0,0,0,
190,Quentin Johnston,LAC,23,WR,4,3,1,4,0,0,0,0,4,4,1,1
191,Travis Kelce,KAN,35,TE,5,5,1,1,0,0,0,0,1,1,0,
192,Charlie Kolar,BAL,25,TE,5,2,1,2,0,1,2,2,0,0,0,
193,Terry McLaurin,WAS,29,WR,5,5,1,2,0,0,2,2,0,0,0,
194,Jakobi Meyers,LVR,28,WR,5,5,1,3,0,0,1,1,2,2,0,
195,Marvin Mims,DEN,22,WR,5,1,1,17,0,1,0,0,17,17,1,1
196,Nick Mullens,MIN,29,QB,2,0,1,0,0,0,0,0,0,0,0,
197,Puka Nacua,LAR,23,WR,1,1,1,7,0,0,3,3,4,4,0,
198,Rome Odunze,CHI,22,WR,5,3,1,2,0,0,1,1,1,1,0,
199,Chris Olave,NOR,24,WR,5,5,1,7,0,1,7,7,0,0,0,
200,Cade Otton,TAM,25,TE,5,5,1,-4,0,0,-4,-4,0,0,1,1
201,George Pickens,PIT,23,WR,5,5,1,-10,0,0,-10,-10,0,0,0,
202,Ja'Lynn Polk,NWE,22,WR,5,4,1,0,0,0,0,0,0,0,0,
203,Kalif Raymond,DET,30,WR,4,0,1,12,0,1,9,9,3,3,0,
204,Rashee Rice,KAN,24,WR,4,4,1,1,0,1,0,0,1,1,0,
205,Cooper Rush,DAL,31,QB,2,0,1,-1,0,,-1,-1,0,0,0,
206,Khalil Shakir,BUF,24,WR,4,4,1,2,0,0,1,1,1,1,0,
207,Laviska Shenault Jr.,SEA,26,WR,5,0,1,1,0,0,0,0,1,1,0,
208,Steven Sims,HOU,27,WR,4,0,1,0,0,,0,0,0,0,0,
209,Jonnu Smith,MIA,29,TE,5,0,1,-1,0,0,-1,-1,0,0,0,
210,Matthew Stafford,LAR,36,QB,5,5,1,-1,0,0,-1,-1,0,0,0,
211,Tyrod Taylor,NYJ,35,QB,1,0,1,7,0,0,5,5,2,2,0,
212,Brian Thomas,JAX,22,WR,5,4,1,13,0,1,9,9,4,4,0,
213,Skylar Thompson,MIA,27,QB,2,1,1,4,0,0,4,4,0,0,0,
214,Clayton Tune,ARI,25,QB,1,0,1,-6,0,,-6,-6,0,0,0,
215,Garrett Wilson,NYJ,24,WR,5,5,1,5,0,1,0,0,5,5,1,1
