,,,,,Games,,Rushing,,,,,,,,,
23,Chase Brown,CIN,24,RB,10,4,118,521,5,21,329,2.8,192,1.6,12,9.8
24,Tyrone Tracy,NYG,25,RB,10,6,107,545,3,25,328,3.1,217,2,6,17.8
25,De'Von Achane,MIA,23,RB,9,8,105,457,2,20,253,2.4,204,1.9,4,26.3
26,Javonte Williams,DEN,24,RB,10,8,103,388,2,21,195,1.9,193,1.9,4,25.8
27,Brian Robinson Jr.,WAS,25,RB,7,6,101,461,6,27,194,1.9,267,2.6,7,14.4
28,Kenneth Walker III,SEA,24,RB,7,7,99,398,6,18,192,1.9,206,2.1,5,19.8
29,Bucky Irving,TAM,22,RB,10,1,96,492,4,26,260,2.7,232,2.4,7,13.7
30,Tank Bigsby,JAX,23,RB,10,1,95,519,4,21,188,2,331,3.5,11,8.6
31,Jalen Hurts,PHI,26,QB,9,9,93,378,10,40,266,2.9,112,1.2,7,13.3
32,Alexander Mattison,LVR,26,RB,9,5,92,301,3,19,149,1.6,152,1.7,6,15.3
33,Lamar Jackson,BAL,27,QB,10,10,91,538,2,28,384,4.2,154,1.7,6,15.2
34,Tyler Allgeier,ATL,24,RB,10,0,85,429,2,27,193,2.3,236,2.8,2,42.5
35,Jayden Daniels,WAS,24,QB,10,10,85,464,4,29,341,4,123,1.4,7,12.1
36,Rico Dowdle,DAL,26,RB,8,7,83,374,0,21,225,2.7,149,1.8,4,20.8
37,Rachaad White,TAM,25,RB,9,9,80,306,1,15,117,1.5,189,2.4,2,40
38,Devin Singletary,NYG,27,RB,8,4,78,323,2,17,142,1.8,181,2.3,7,11.1
39,Zack Moss,CIN,27,RB,8,6,74,242,2,13,166,2.2,76,1,4,18.5
40,Travis Etienne,JAX,25,RB,8,8,70,298,2,17,162,2.3,136,1.9,1,70
41,Daniel Jones,NYG,27,QB,10,10,67,265,2,26,186,2.8,79,1.2,5,13.4
42,Ray Davis,BUF,25,RB,10,0,64,268,2,14,130,2,138,2.2,2,32
43,Austin Ekeler,WAS,29,RB,9,5,63,326,4,17,207,3.3,119,1.9,3,21
44,Antonio Gibson,NWE,26,RB,10,2,62,262,0,11,100,1.6,162,2.6,5,12.4
45,Zach Charbonnet,SEA,23,RB,9,2,61,213,4,13,90,1.5,123,2,5,12.2
46,Bo Nix,DEN,24,QB,10,10,61,290,4,27,226,3.7,64,1,3,20.3
47,Braelon Allen,NYJ,20,RB,10,0,60,223,2,17,85,1.4,138,2.3,2,30
48,Zamir White,LVR,25,RB,7,4,60,174,1,4,90,1.5,84,1.4,4,15
49,Cam Akers,2TM,25,,9,2,59,231,1,11,131,2.2,100,1.7,2,29.5
50,Josh Allen,BUF,28,QB,10,10,55,261,4,27,195,3.5,66,1.2,0,
51,Justin Fields,PIT,25,QB,6,6,55,231,5,17,156,2.8,75,1.4,2,27.5
52,Jaleel McLaughlin,DEN,24,RB,10,2,55,220,1,10,120,2.2,100,1.8,5,11
53,Raheem Mostert,MIA,32,RB,6,1,55,214,2,11,109,2,105,1.9,1,55
54,Jaylen Warren,PIT,26,RB,7,0,55,217,0,12,131,2.4,86,1.6,4,13.8
55,Emanuel Wilson,GNB,25,RB,9,0,55,254,1,12,127,2.3,127,2.3,6,9.2
56,Ezekiel Elliott,DAL,29,RB,8,2,54,171,2,8,94,1.7,77,1.4,1,54
57,Jerome Ford,CLE,25,RB,7,4,52,269,1,17,145,2.8,124,2.4,4,13
58,Trey Benson,ARI,21,RB,9,1,49,216,1,12,119,2.4,97,2,4,12.3
59,Ty Chandler,MIN,26,RB,9,0,48,169,0,7,122,2.5,47,1,0,
60,Gus Edwards,LAC,29,RB,5,1,48,168,0,5,69,1.4,99,2.1,2,24
61,Trey Sermon,IND,25,RB,10,3,47,131,2,13,67,1.4,64,1.4,1,47
62,Jaylen Wright,MIA,21,RB,8,1,47,211,0,8,119,2.5,92,2,2,23.5
63,D'Onta Foreman,CLE,28,RB,8,2,46,155,0,6,101,2.2,54,1.2,0,
64,Kyler Murray,ARI,27,QB,10,10,46,371,4,17,286,6.2,85,1.8,0,
65,Brock Purdy,SFO,25,QB,9,9,46,227,3,23,184,4,43,0.9,2,23
66,Carson Steele,KAN,22,RB,9,2,46,152,0,13,76,1.7,76,1.7,2,23
67,Nick Chubb,CLE,29,RB,3,3,42,113,1,5,64,1.5,49,1.2,2,21
68,Anthony Richardson,IND,22,QB,6,6,41,242,1,17,193,4.7,49,1.2,1,41
69,Tyjae Spears,TEN,23,RB,6,0,40,161,1,10,69,1.7,92,2.3,6,6.7
70,Caleb Williams,CHI,23,QB,9,9,40,236,0,14,178,4.5,58,1.5,0,
71,Patrick Mahomes,KAN,29,QB,9,9,39,167,1,14,121,3.1,46,1.2,0,
72,Sam Darnold,MIN,27,QB,9,9,38,148,0,15,105,2.8,43,1.1,0,
73,Kenneth Gainwell,PHI,25,RB,9,0,38,154,0,7,96,2.5,58,1.5,2,19
74,Isaac Guerendo,SFO,24,RB,9,0,38,227,1,8,91,2.4,136,3.6,0,
75,Jeremy McNichols,WAS,29,RB,10,1,38,190,4,10,62,1.6,128,3.4,5,7.6
76,Miles Sanders,CAR,27,RB,10,1,38,139,1,9,80,2.1,59,1.6,2,19
77,Justin Herbert,LAC,26,QB,9,9,36,117,1,7,66,1.8,51,1.4,1,36
78,Roschon Johnson,CHI,23,RB,8,0,36,104,4,11,65,1.8,39,1.1,0,
79,Baker Mayfield,TAM,29,QB,10,10,36,192,2,13,151,4.2,41,1.1,1,36
80,Geno Smith,SEA,34,QB,9,9,36,193,1,12,176,4.9,17,0.5,0,
81,Justice Hill,BAL,27,RB,10,0,34,117,0,11,61,1.8,56,1.6,3,11.3
82,Isiah Pacheco,KAN,25,RB,2,2,34,135,1,6,82,2.4,53,1.6,0,
83,C.J. Stroud,HOU,23,QB,10,10,32,148,0,10,110,3.4,38,1.2,3,10.7
84,Jamaal Williams,NOR,29,RB,8,0,32,124,1,8,66,2.1,58,1.8,0,
85,Deshaun Watson,CLE,29,QB,7,7,31,148,1,8,109,3.5,39,1.3,1,31
86,Joe Burrow,CIN,28,QB,10,10,29,123,1,11,112,3.9,11,0.4,0,
87,Audric Estime,DEN,21,RB,6,0,29,148,0,8,70,2.4,78,2.7,2,14.5
88,D'Ernest Johnson,JAX,28,RB,10,1,28,114,0,6,57,2,57,2,0,
89,Tyler Goodson,IND,24,RB,9,0,27,128,1,4,82,3,46,1.7,0,
90,Taysom Hill,NOR,34,TE,6,6,27,130,3,13,60,2.2,70,2.6,1,27
91,Deebo Samuel,SFO,28,WR,8,8,26,80,1,2,42,1.6,38,1.5,1,26
92,Sean Tucker,TAM,23,RB,10,0,26,186,1,9,134,5.2,52,2,0,
93,Trevor Lawrence,JAX,25,QB,9,9,25,113,3,13,83,3.3,30,1.2,2,12.5
94,Drake Maye,NWE,22,QB,6,5,25,233,1,14,179,7.2,54,2.2,2,12.5
95,Dare Ogunbowale,HOU,30,RB,10,1,25,68,0,3,30,1.2,38,1.5,1,25
96,Blake Corum,LAR,24,RB,9,0,23,80,0,6,44,1.9,36,1.6,0,
97,Will Levis,TEN,25,QB,6,6,21,147,0,13,99,4.7,48,2.3,4,5.3
98,Emari Demercado,ARI,25,RB,10,0,20,197,1,7,67,3.4,130,6.5,3,6.7
99,Cordarrelle Patterson,PIT,33,RB,5,1,19,106,0,5,41,2.2,65,3.4,1,19
100,Will Shipley,PHI,22,RB,9,1,19,46,0,1,24,1.3,22,1.2,0,
101,Kirk Cousins,ATL,36,QB,10,10,18,-3,0,1,-8,-0.4,5,0.3,0,
102,Jared Goff,DET,30,QB,9,9,18,18,0,4,16,0.9,2,0.1,0,
103,Kimani Vidal,LAC,23,RB,4,0,18,44,0,2,24,1.3,20,1.1,0,
104,Jamycal Hasty,NWE,28,RB,10,0,17,52,0,2,23,1.4,29,1.7,0,
105,Ty Johnson,BUF,27,RB,10,1,17,99,1,7,59,3.5,40,2.4,0,
106,Pierre Strong,CLE,26,RB,7,0,17,64,0,4,39,2.3,25,1.5,0,
107,Ameer Abdullah,LVR,31,RB,9,0,16,81,1,3,64,4,17,1.1,0,
108,Julius Chestnut,TEN,24,RB,9,0,16,71,0,1,36,2.3,35,2.2,2,8
109,Tyler Huntley,MIA,26,QB,3,3,16,67,1,6,60,3.8,7,0.4,0,
110,Malik Willis,GNB,25,QB,4,2,16,137,1,6,91,5.7,46,2.9,3,5.3
111,Jacoby Brissett,NWE,32,QB,6,5,15,62,0,5,49,3.3,13,0.9,0,
112,Gardner Minshew II,LVR,28,QB,8,7,15,46,0,4,33,2.2,13,0.9,0,
113,Bryce Young,CAR,23,QB,7,5,15,71,1,3,65,4.3,6,0.4,1,15
114,Samaje Perine,KAN,29,RB,9,0,14,55,1,5,29,2.1,26,1.9,0,
115,Dameon Pierce,HOU,24,RB,4,0,14,98,1,2,22,1.6,76,5.4,3,4.7
116,Chris Brooks,GNB,24,RB,7,0,13,53,0,3,18,1.4,35,2.7,1,13
117,Jordan Love,GNB,26,QB,7,7,13,28,0,4,10,0.8,18,1.4,0,
118,Marcus Mariota,WAS,31,QB,2,0,13,36,0,3,30,2.3,6,0.5,0,
119,Christian McCaffrey,SFO,28,RB,1,1,13,39,0,1,35,2.7,4,0.3,1,13
120,Dak Prescott,DAL,31,QB,8,8,13,54,1,5,48,3.7,6,0.5,0,
121,Chris Rodriguez,WAS,24,RB,4,0,13,56,0,3,12,0.9,44,3.4,1,13
122,Mason Rudolph,TEN,29,QB,4,3,13,61,1,6,53,4.1,8,0.6,0,
123,Derek Carr,NOR,33,QB,7,7,12,39,1,2,36,3,3,0.3,0,
124,Eric Gray,NYG,25,RB,10,0,12,26,0,1,15,1.3,11,0.9,0,
125,Jordan Mims,NOR,25,RB,8,0,12,39,0,1,23,1.9,16,1.3,0,
126,Aaron Rodgers,NYJ,41,QB,10,10,12,43,0,3,42,3.5,1,0.1,1,12
127,Jameis Winston,CLE,30,QB,7,2,12,31,0,9,26,2.2,5,0.4,0,
128,Tyler Badie,DEN,24,RB,3,0,11,86,0,4,22,2,64,5.8,1,11
129,Andy Dalton,CAR,37,QB,6,5,11,34,0,2,15,1.4,19,1.7,1,11
130,CeeDee Lamb,DAL,25,WR,9,9,11,55,0,3,35,3.2,20,1.8,1,11
131,Jayden Reed,GNB,24,WR,9,4,11,110,1,5,79,7.2,31,2.8,1,11
132,Hassan Haskins,LAC,25,RB,9,0,10,22,1,6,7,0.7,15,1.5,0,
133,Ronnie Rivers,LAR,25,RB,9,0,10,51,0,5,35,3.5,16,1.6,0,
134,J.J. Taylor,HOU,26,RB,5,0,10,44,0,1,34,3.4,10,1,0,
135,Russell Wilson,PIT,36,QB,3,3,10,13,1,3,8,0.8,5,0.5,0,
136,Alec Ingold,MIA,28,FB,8,5,9,13,1,5,1,0.1,12,1.3,0,
137,Kendre Miller,NOR,22,RB,2,0,9,52,0,2,16,1.8,36,4,2,4.5
138,Spencer Rattler,NOR,24,QB,3,3,9,61,0,3,17,1.9,44,4.9,0,
139,Craig Reynolds,DET,28,RB,9,0,9,24,0,1,16,1.8,8,0.9,1,9
140,Tua Tagovailoa,MIA,26,QB,5,5,9,43,0,5,43,4.8,0,0,0,
141,Xavier Worthy,KAN,21,WR,9,7,9,37,2,2,26,2.9,11,1.2,0,
142,Dalvin Cook,DAL,29,RB,2,0,8,20,0,0,12,1.5,8,1,0,
143,Joe Flacco,IND,39,QB,6,4,8,25,0,2,23,2.9,2,0.3,0,
144,Khalil Herbert,2TM,26,,7,0,8,16,1,3,6,0.8,10,1.3,0,
145,Matthew Stafford,LAR,36,QB,9,9,8,-7,0,0,-7,-0.9,0,0,0,
146,Jeff Wilson,MIA,29,RB,4,0,8,40,0,1,17,2.1,23,2.9,0,
147,Tank Dell,HOU,25,WR,9,6,7,24,0,2,20,2.9,4,0.6,0,
148,Jake Haener,NOR,25,QB,5,0,7,18,0,0,18,2.6,0,0,0,
149,Tyreek Hill,MIA,30,WR,9,9,7,47,0,2,45,6.4,2,0.3,0,
150,Sterling Shepard,TAM,31,WR,8,2,7,55,0,3,45,6.4,10,1.4,0,
151,Patrick Taylor,SFO,26,RB,8,0,7,25,0,1,14,2,11,1.6,0,
152,Mitchell Trubisky,BUF,30,QB,6,0,7,-7,0,,-7,-1,0,0,0,
153,Deuce Vaughn,DAL,23,RB,5,0,7,20,0,,9,1.3,11,1.6,0,
154,Tyson Bagent,CHI,24,QB,2,0,6,-7,0,,-7,-1.2,0,0,0,
155,Derius Davis,LAC,24,WR,7,1,6,37,0,2,24,4,13,2.2,0,
156,Zay Flowers,BAL,24,WR,10,8,6,47,0,1,20,3.3,27,4.5,1,6
157,MarShawn Lloyd,GNB,23,RB,1,0,6,15,0,,12,2,3,0.5,0,
158,Hunter Luepke,DAL,24,RB,9,2,6,19,0,4,8,1.3,11,1.8,0,
159,Ray-Ray McCloud,ATL,28,WR,10,9,6,56,0,2,33,5.5,23,3.8,0,
160,Rashid Shaheed,NOR,26,WR,6,5,6,29,0,2,21,3.5,8,1.3,0,
161,Aaron Shampklin,PIT,25,RB,3,0,6,17,0,1,8,1.3,9,1.5,0,
162,Ashton Dulin,IND,27,WR,10,2,5,45,0,2,34,6.8,11,2.2,0,
163,Terrell Jennings,NWE,23,RB,1,0,5,13,0,,6,1.2,7,1.4,0,
164,Mac Jones,JAX,26,QB,3,1,5,8,1,2,6,1.2,2,0.4,0,
165,Xavier Legette,CAR,23,WR,10,7,5,22,0,2,16,3.2,6,1.2,1,5
166,Jase McClellan,ATL,22,RB,1,0,5,17,0,1,7,1.4,10,2,0,
167,Bo Melton,GNB,25,WR,9,0,5,34,0,3,23,4.6,11,2.2,1,5
168,D.J. Moore,CHI,27,WR,9,9,5,18,0,1,15,3,3,0.6,0,
169,Cooper Rush,DAL,31,QB,5,1,5,7,0,3,5,1,2,0.4,0,
170,Tre Tucker,LVR,23,WR,9,8,5,29,1,2,23,4.6,6,1.2,0,
171,Clayton Tune,ARI,25,QB,4,0,5,-5,0,1,-6,-1.2,1,0.2,0,
172,DJ Turner,LVR,27,WR,9,4,5,33,1,1,10,2,23,4.6,2,2.5
173,KaVontae Turpin,DAL,28,WR,9,1,5,14,0,1,9,1.8,5,1,0,
174,Jonathan Ward,PIT,27,RB,4,0,5,22,0,1,12,2.4,10,2,1,5
175,Mike Boone,CAR,29,RB,2,0,4,7,0,,2,0.5,5,1.3,1,4
176,DeeJay Dallas,ARI,26,RB,10,0,4,12,0,1,2,0.5,10,2.5,0,
177,Isaiah Davis,NYJ,22,RB,10,0,4,18,0,2,9,2.3,9,2.3,0,
178,Kenny McIntosh,SEA,24,RB,9,0,4,16,0,1,10,2.5,6,1.5,0,
179,Marvin Mims,DEN,22,WR,10,1,4,34,0,2,10,2.5,24,6,1,4
180,Malik Nabers,NYG,21,WR,8,7,4,-2,0,1,-4,-1,2,0.5,0,
181,Calvin Ridley,TEN,30,WR,9,8,4,32,1,2,23,5.8,9,2.3,1,4
182,Jameson Williams,DET,23,WR,7,5,4,32,0,3,19,4.8,13,3.3,0,
183,Jordan Addison,MIN,22,WR,7,7,3,20,1,1,10,3.3,10,3.3,1,3
184,Stefon Diggs,HOU,31,WR,8,8,3,8,1,1,6,2,2,0.7,0,
185,Devin Duvernay,JAX,27,WR,6,0,3,10,0,1,3,1,7,2.3,0,
186,Myles Gaskin,MIN,27,RB,5,0,3,-1,0,,-2,-0.7,1,0.3,0,
187,Travis Homer,CHI,26,RB,5,0,3,16,0,1,12,4,4,1.3,0,
188,Josh Johnson,BAL,38,QB,3,0,3,2,0,,0,0,2,0.7,0,
189,Quentin Johnston,LAC,23,WR,7,6,3,6,0,0,1,0.3,5,1.7,1,3
190,Kyle Juszczyk,SFO,33,FB,9,7,3,21,1,1,6,2,15,5,1,3
191,Trey Lance,DAL,24,QB,1,0,3,17,0,2,12,4,5,1.7,0,
192,Puka Nacua,LAR,23,WR,4,4,3,12,0,0,7,2.3,5,1.7,0,
193,Jalen Nailor,MIN,25,WR,9,3,3,-4,0,1,-5,-1.7,1,0.3,0,
194,Rome Odunze,CHI,22,WR,9,7,3,15,0,1,6,2,9,3,0,
195,Jalen Reagor,LAC,25,WR,4,1,3,-3,0,0,-4,-1.3,1,0.3,0,
196,Curtis Samuel,BUF,28,WR,9,1,3,6,0,0,2,0.7,4,1.3,0,
197,Brian Thomas,JAX,22,WR,10,9,3,15,0,1,10,3.3,5,1.7,0,
198,Dorian Thompson-Robinson,CLE,25,QB,1,0,3,44,0,2,36,12,8,2.7,0,
199,Jaylen Waddle,MIA,26,WR,9,9,3,6,0,0,2,0.7,4,1.3,0,
200,Tim Boyle,MIA,30,QB,2,0,2,10,0,1,9,4.5,1,0.5,0,
201,Treylon Burks,TEN,24,WR,5,2,2,1,0,0,-5,-2.5,6,3,1,2
202,Michael Burton,DEN,32,FB,10,1,2,-1,0,0,-1,-0.5,0,0,0,
203,Brandin Cooks,DAL,31,WR,4,4,2,2,0,0,-3,-1.5,5,2.5,0,
204,Troy Franklin,DEN,21,WR,9,4,2,8,0,0,6,3,2,1,0,
205,C.J. Ham,MIN,31,FB,9,3,2,10,1,1,8,4,2,1,0,
206,Mecole Hardman,KAN,26,WR,9,0,2,38,1,2,31,15.5,7,3.5,0,
207,Diontae Johnson,2TM,28,,9,7,2,6,0,1,6,3,0,0,0,
208,Velus Jones Jr.,CHI,27,WR,1,0,2,11,0,1,6,3,5,2.5,0,
209,Tucker Kraft,GNB,24,TE,9,9,2,4,0,2,1,0.5,3,1.5,0,
210,Cooper Kupp,LAR,31,WR,5,4,2,10,0,1,9,4.5,1,0.5,0,
211,Tyreik McAllister,LVR,26,WR,3,0,2,11,0,1,9,4.5,2,1,0,
212,Terry McLaurin,WAS,29,WR,10,10,2,2,0,0,2,1,0,0,0,
213,Jalen McMillan,TAM,23,WR,6,5,2,28,0,2,14,7,14,7,1,2
214,Jonathan Mingo,CAR,23,WR,9,5,2,5,0,0,4,2,1,0.5,0,
215,Adonai Mitchell,IND,22,WR,10,5,2,14,0,1,12,6,2,1,0,
216,George Pickens,PIT,23,WR,9,8,2,-6,0,0,-8,-4,2,1,0,
217,Kalif Raymond,DET,30,WR,9,1,2,0,0,1,-3,-1.5,3,1.5,0,
218,Wan'Dale Robinson,NYG,23,WR,10,4,2,18,0,1,3,1.5,15,7.5,0,
219,Khalil Shakir,BUF,24,WR,9,5,2,4,0,0,1,0.5,3,1.5,1,2
220,Xavier Smith,LAR,27,WR,7,0,2,30,0,1,27,13.5,3,1.5,0,
221,Jarrett Stidham,DEN,28,QB,1,0,2,-2,0,,-2,-1,0,0,0,
222,Kyle Trask,TAM,26,QB,1,0,2,-2,0,,-2,-1,0,0,0,
223,Malik Washington,MIA,23,WR,6,1,2,27,1,1,20,10,7,3.5,1,2
224,Brandon Allen,SFO,32,QB,1,0,1,-1,0,,-1,-1,0,0,0,
225,Tutu Atwell,LAR,25,WR,9,4,1,7,0,0,6,6,1,1,0,
226,Jake Bailey,MIA,27,P,9,0,1,0,0,,0,0,0,0,0,
227,Brock Bowers,LVR,22,TE,9,8,1,12,0,1,0,0,12,12,1,1
228,Tyler Boyd,TEN,30,WR,9,5,1,3,0,1,2,2,1,1,0,
229,British Brooks,HOU,25,RB,5,0,1,2,0,,1,1,1,1,0,
230,Jake Browning,CIN,28,QB,2,0,1,-1,0,,-1,-1,0,0,0,
231,Ja'Marr Chase,CIN,24,WR,10,10,1,11,0,1,11,11,0,0,0,
232,Malachi Corley,NYJ,22,WR,6,1,1,18,0,0,18,18,0,0,0,
233,Greg Dortch,ARI,26,WR,10,2,1,4,0,0,3,3,1,1,0,
234,Jahan Dotson,PHI,24,WR,9,3,1,13,0,1,13,13,0,0,0,
235,Demario Douglas,NWE,24,WR,10,3,1,9,0,0,5,5,4,4,0,
236,Josh Downs,IND,23,WR,8,4,1,12,0,0,12,12,0,0,0,
237,Chris Godwin,TAM,28,WR,7,7,1,2,0,1,1,1,1,1,0,
238,Matthew Hayball,NOR,27,P,10,0,1,11,0,1,11,11,0,0,0,
239,Jaden Hicks,KAN,22,DB,9,0,1,1,0,,0,0,1,1,0,
240,Hendon Hooker,DET,26,QB,2,0,1,-1,0,0,-1,-1,0,0,0,
241,Tanner Hudson,CIN,30,TE,6,0,1,1,0,1,0,0,1,1,0,
242,Jermaine Jackson,NOR,24,WR,4,0,1,-1,0,,-1,-1,0,0,0,
243,Jha'Quan Jackson,TEN,24,WR,9,0,1,-5,0,0,-5,-5,0,0,0,
244,Justin Jefferson,MIN,25,WR,9,9,1,3,0,0,3,3,0,0,0,
245,Kameron Johnson,TAM,22,WR,4,0,1,0,0,,0,0,0,0,0,
246,Travis Kelce,KAN,35,TE,9,9,1,1,0,0,0,0,1,1,0,
247,Charlie Kolar,BAL,25,TE,10,3,1,2,0,1,2,2,0,0,0,
248,Dylan Laube,LVR,25,RB,3,0,1,0,0,,0,0,0,0,0,
249,Drew Lock,NYG,28,QB,2,0,1,13,0,1,13,13,0,0,0,
250,Trey McBride,ARI,25,TE,9,9,1,2,1,1,0,0,2,2,0,
251,Jakobi Meyers,LVR,28,WR,7,7,1,3,0,0,1,1,2,2,0,
252,Nick Mullens,MIN,29,QB,2,0,1,0,0,0,0,0,0,0,0,
253,Chris Olave,NOR,24,WR,8,8,1,7,0,1,7,7,0,0,0,
254,Cade Otton,TAM,25,TE,10,10,1,-4,0,0,-4,-4,0,0,1,1
255,Ricky Pearsall,SFO,24,WR,3,2,1,39,0,1,39,39,0,0,0,
256,Kenny Pickett,PHI,26,QB,2,0,1,1,0,1,0,0,1,1,0,
257,Ja'Lynn Polk,NWE,22,WR,9,6,1,0,0,0,0,0,0,0,0,
258,Jalen Reeves-Maybin,DET,29,LB,8,0,1,1,0,,1,1,0,0,0,
259,Rashee Rice,KAN,24,WR,4,4,1,1,0,1,0,0,1,1,0,
260,Desmond Ridder,LVR,25,QB,2,0,1,2,0,0,2,2,0,0,0,
261,JK Scott,LAC,29,P,9,0,1,0,0,,0,0,0,0,0,
262,Laviska Shenault Jr.,SEA,26,WR,9,0,1,1,0,0,0,0,1,1,0,
263,Steven Sims,HOU,27,WR,7,0,1,0,0,,0,0,0,0,0,
264,Darius Slayton,NYG,27,WR,9,7,1,11,0,1,8,8,3,3,0,
265,Ainias Smith,PHI,23,WR,3,0,1,2,0,,2,2,0,0,0,
266,Jonnu Smith,MIA,29,TE,9,2,1,-1,0,0,-1,-1,0,0,0,
267,Tyrod Taylor,NYJ,35,QB,1,0,1,7,0,0,5,5,2,2,0,
268,Tavierre Thomas,TAM,28,CB,10,0,1,-2,0,,-2,-2,0,0,0,
269,Deven Thompkins,CAR,25,WR,2,0,1,-2,0,,-2,-2,0,0,0,
270,Skylar Thompson,MIA,27,QB,2,1,1,4,0,0,4,4,0,0,0,
271,Cedric Tillman,CLE,24,WR,9,4,1,-5,0,0,-5,-5,0,0,0,
272,Sione Vaki,DET,23,RB,8,0,1,5,0,0,4,4,1,1,0,
273,Christian Watson,GNB,25,WR,8,8,1,-4,0,0,-4,-4,0,0,0,
274,Garrett Wilson,NYJ,24,WR,10,10,1,5,0,1,0,0,5,5,1,1
