Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
1,Malik Nabers,NYG,21,WR,4,3,52,35,386,3,19,230,6.6,156,4.5,9.1,2,17.5,3,5.8,0,108.3
2,Garrett Wilson,NYJ,24,WR,5,5,56,33,292,2,18,170,5.2,122,3.7,8.1,2,16.5,3,5.4,2,69.9
3,Nico Collins,HOU,25,WR,5,5,45,32,567,3,27,372,11.6,195,6.1,12,2,16,1,2.2,1,126.4
4,Chris Godwin,TAM,28,WR,5,5,40,32,386,3,25,161,5,225,7,6,1,32,2,5,0,131.9
5,Drake London,ATL,23,WR,5,5,44,32,354,3,18,254,7.9,100,3.1,10,2,16,1,2.3,1,109.5
6,Wan'Dale Robinson,NYG,23,WR,5,1,47,32,230,2,13,112,3.5,118,3.7,4.6,3,10.7,2,4.3,1,84.5
7,Stefon Diggs,HOU,31,WR,5,5,41,31,315,2,19,174,5.6,141,4.5,7.1,1,31,3,7.3,1,103.2
8,Ja'Marr Chase,CIN,24,WR,5,5,36,29,493,5,20,260,9,233,8,8.7,4,7.3,1,2.8,2,135.2
9,Jaxon Smith-Njigba,SEA,22,WR,5,5,40,29,257,1,15,132,4.6,125,4.3,7,1,29,1,2.5,1,87.2
10,Brock Bowers,LVR,22,TE,5,4,36,28,313,1,15,152,5.4,161,5.8,6.1,2,14,1,2.8,2,89
11,D.K. Metcalf,SEA,27,WR,5,5,43,28,421,2,13,267,9.5,154,5.5,11.8,1,28,2,4.7,0,112.6
12,D.J. Moore,CHI,27,WR,5,5,42,27,294,3,13,166,6.1,128,4.7,9.7,2,13.5,0,0,1,98.7
13,Amon-Ra St. Brown,DET,25,WR,4,4,38,27,252,2,15,185,6.9,67,2.5,7.7,1,27,2,5.3,1,95.5
14,Justin Jefferson,MIN,25,WR,5,5,43,26,450,4,18,316,12.2,134,5.2,13.3,0,,3,7,0,127.1
15,CeeDee Lamb,DAL,25,WR,5,5,41,25,378,2,13,203,8.1,175,7,9.5,5,5,2,4.9,2,87.2
16,Jakobi Meyers,LVR,28,WR,5,5,36,25,273,1,15,204,8.2,69,2.8,8.8,2,12.5,1,2.8,0,100.8
17,Zay Flowers,BAL,24,WR,5,4,39,24,269,1,13,148,6.2,121,5,7.8,3,8,2,5.1,0,90.7
18,Dallas Goedert,PHI,29,TE,4,4,28,24,301,0,8,134,5.6,167,7,6.1,1,24,1,3.6,0,111.5
19,Travis Kelce,KAN,35,TE,5,5,31,24,228,0,10,137,5.7,91,3.8,6.7,0,,1,3.2,2,70.4
20,Darnell Mooney,ATL,27,WR,5,5,40,24,330,3,15,218,9.1,112,4.7,12.3,3,8,5,12.5,1,101
21,Rashee Rice,KAN,24,WR,4,4,29,24,288,2,15,102,4.3,186,7.8,5.2,4,6,1,3.4,1,116.7
22,Mike Evans,TAM,31,WR,5,5,36,23,276,5,18,212,9.2,64,2.8,9.6,1,23,1,2.8,2,103.7
23,Tyreek Hill,MIA,30,WR,5,5,39,23,286,1,12,146,6.3,140,6.1,11.8,1,23,1,2.6,0,90.3
24,Diontae Johnson,CAR,28,WR,5,5,45,23,262,2,14,183,8,79,3.4,9.7,1,23,1,2.2,3,56
25,Alvin Kamara,NOR,29,RB,5,5,28,23,214,1,7,28,1.2,186,8.1,1.1,1,23,2,7.1,0,110.4
26,George Kittle,SFO,31,TE,4,4,29,23,225,3,13,143,6.2,82,3.6,6.9,1,23,1,3.4,1,119.1
27,Terry McLaurin,WAS,29,WR,5,5,36,23,303,2,14,232,10.1,71,3.1,14.8,0,,0,0,1,97.3
28,George Pickens,PIT,23,WR,5,5,36,23,310,0,13,251,10.9,59,2.6,11.7,0,,2,5.6,0,91.2
29,Jake Ferguson,DAL,25,TE,4,4,30,22,229,0,9,113,5.1,116,5.3,5.7,0,,0,0,0,95
30,Jauan Jennings,SFO,27,WR,5,2,31,22,377,3,16,307,14,70,3.2,12.3,2,11,1,3.2,0,144.2
31,Tyler Lockett,SEA,32,WR,5,5,32,22,274,0,17,213,9.7,61,2.8,9.4,1,22,0,0,2,69
32,Chris Olave,NOR,24,WR,5,5,28,22,275,1,16,197,9,78,3.5,9.7,1,22,1,3.6,2,89.7
33,Michael Pittman Jr.,IND,27,WR,5,4,37,22,238,1,10,158,7.2,80,3.6,9.6,2,11,0,0,2,64.9
34,Brian Thomas,JAX,22,WR,5,4,34,22,397,3,16,248,11.3,149,6.8,12.7,0,,1,2.9,2,109.6
35,De'Von Achane,MIA,23,RB,5,4,23,21,186,1,8,-21,-1,207,9.9,-1,1,21,0,0,0,114.9
36,Brandon Aiyuk,SFO,26,WR,5,5,37,21,314,0,16,219,10.4,95,4.5,11.7,2,10.5,3,8.1,2,62.2
37,Breece Hall,NYJ,23,RB,5,5,28,21,148,1,4,17,0.8,131,6.2,1.7,1,21,2,7.1,0,98.5
38,Christian Kirk,JAX,28,WR,5,5,33,21,257,1,12,195,9.3,62,3,13.5,0,,0,0,0,97.7
39,Cole Kmet,CHI,25,TE,5,4,24,21,219,1,12,146,7,73,3.5,8.2,0,,0,0,1,101.2
40,Ray-Ray McCloud,ATL,28,WR,5,4,31,21,229,0,10,142,6.8,87,4.1,7.5,0,,0,0,2,62.4
41,Jayden Reed,GNB,24,WR,5,3,28,21,414,2,12,237,11.3,177,8.4,9.3,2,10.5,3,10.7,0,140.5
42,DeVonta Smith,PHI,26,WR,3,3,28,21,239,1,13,162,7.7,77,3.7,10.8,0,,0,0,3,72.5
43,Jaylen Waddle,MIA,26,WR,5,5,28,21,258,0,11,162,7.7,96,4.6,8.3,0,,1,3.6,0,103
44,Amari Cooper,CLE,30,WR,5,5,47,20,208,2,10,166,8.3,42,2.1,12.7,0,,8,17,1,61.3
45,Josh Downs,IND,23,WR,3,2,26,20,173,1,11,105,5.3,68,3.4,6,0,,2,7.7,0,106.7
46,Jerome Ford,CLE,25,RB,5,3,23,20,87,0,2,-52,-2.6,139,7,-1.2,4,5,1,4.3,0,82.4
47,Pat Freiermuth,PIT,26,TE,5,3,23,20,178,2,10,90,4.5,88,4.4,4.8,3,6.7,1,4.3,0,127.9
48,Allen Lazard,NYJ,29,WR,5,5,34,20,240,4,15,141,7.1,99,5,9.4,0,,3,8.8,1,107.5
49,Trey McBride,ARI,25,TE,4,4,30,20,175,0,6,105,5.3,70,3.5,8.1,1,20,1,3.3,0,81.9
50,Jalen Tolbert,DAL,25,WR,5,5,29,20,247,2,12,202,10.1,45,2.3,12.7,0,,0,0,1,103.7
51,Jerry Jeudy,CLE,25,WR,5,4,33,19,213,1,11,188,9.9,25,1.3,11.8,0,,2,6.1,0,87.1
52,Colby Parkinson,LAR,25,TE,5,5,32,19,165,0,8,77,4.1,88,4.6,5.3,0,,2,6.3,0,73
53,Rashid Shaheed,NOR,26,WR,5,4,34,19,338,3,11,241,12.7,97,5.1,16.6,0,,0,0,2,95
54,Michael Wilson,ARI,24,WR,5,5,26,19,216,1,10,169,8.9,47,2.5,11.7,1,19,2,7.7,0,110.4
55,Davante Adams,LVR,32,WR,3,3,27,18,209,1,10,164,9.1,45,2.5,9.6,0,,1,3.7,1,86.8
56,Zach Charbonnet,SEA,23,RB,5,2,22,18,134,1,2,8,0.4,126,7,-0.4,0,,0,0,1,88.3
57,Demario Douglas,NWE,24,WR,5,1,24,18,153,0,8,92,5.1,61,3.4,6.9,0,,1,4.2,0,91.1
58,Tee Higgins,CIN,25,WR,3,2,30,18,182,2,13,137,7.6,45,2.5,9.9,1,18,0,0,0,99.6
59,Cooper Kupp,LAR,31,WR,2,2,27,18,147,1,7,82,4.6,65,3.6,7.2,2,9,1,3.7,0,92.7
60,Bijan Robinson,ATL,22,RB,5,5,19,18,151,0,8,-56,-3.1,207,11.5,-2.7,1,18,1,5.3,0,99.8
61,Khalil Shakir,BUF,24,WR,4,4,19,18,230,2,11,89,4.9,141,7.8,5.2,1,18,0,0,0,152.2
62,Darius Slayton,NYG,27,WR,5,3,26,18,244,1,14,215,11.9,29,1.6,12,0,,2,7.7,1,95.7
63,Tre Tucker,LVR,23,WR,5,4,25,18,190,1,8,98,5.4,92,5.1,9.8,3,6,0,0,1,90.4
64,Jordan Whittington,LAR,24,WR,5,2,23,18,201,0,10,75,4.2,126,7,3.9,1,18,0,0,0,103.1
65,Tutu Atwell,LAR,25,WR,5,3,25,17,281,0,12,232,13.6,49,2.9,12,0,,1,4,1,88.9
66,Tyler Conklin,NYJ,29,TE,5,5,27,17,181,0,8,88,5.2,93,5.5,6,0,,1,3.7,0,82.5
