,,,,,Games,,Rushing,,,,,,,,,
91,Blake Corum,LAR,24,RB,6,0,16,64,0,6,44,2.8,20,1.3,0,
92,Tyler Huntley,MIA,26,QB,3,3,16,67,1,6,60,3.8,7,0.4,0,
93,Trevor Lawrence,JAX,25,QB,7,7,16,95,0,9,76,4.8,19,1.2,1,16
94,Will Levis,TEN,25,QB,5,5,16,106,0,9,69,4.3,37,2.3,2,8
95,Cordarrelle Patterson,PIT,33,RB,4,1,16,92,0,5,32,2,60,3.8,1,16
96,Pierre Strong,CLE,26,RB,5,0,15,56,0,4,34,2.3,22,1.5,0,
97,Taysom Hill,NOR,34,TE,3,3,14,77,2,9,32,2.3,45,3.2,1,14
98,Ty Johnson,BUF,27,RB,7,1,14,76,1,5,45,3.2,31,2.2,0,
99,Emari Demercado,ARI,25,RB,7,0,13,116,0,5,56,4.3,60,4.6,2,6.5
100,Jared Goff,DET,30,QB,6,6,13,17,0,3,15,1.2,2,0.2,0,
101,Marcus Mariota,WAS,31,QB,2,0,13,36,0,3,30,2.3,6,0.5,0,
102,Samaje Perine,KAN,29,RB,6,0,13,45,1,4,26,2,19,1.5,0,
103,Dameon Pierce,HOU,24,RB,3,0,13,94,1,2,21,1.6,73,5.6,3,4.3
104,Jacoby Brissett,NWE,32,QB,5,5,12,51,0,4,43,3.6,8,0.7,0,
105,Eric Gray,NYG,25,RB,7,0,12,26,0,1,17,1.4,9,0.8,0,
106,Gardner Minshew II,LVR,28,QB,6,5,12,40,0,4,28,2.3,12,1,0,
107,Malik Willis,GNB,25,QB,3,2,12,114,1,5,92,7.7,22,1.8,3,4
108,Ameer Abdullah,LVR,31,RB,7,0,11,67,1,2,53,4.8,14,1.3,0,
109,Tyler Badie,DEN,24,RB,3,0,11,86,0,4,22,2,64,5.8,1,11
110,Nick Chubb,CLE,29,RB,1,1,11,22,1,1,15,1.4,7,0.6,0,
111,Kirk Cousins,ATL,36,QB,7,7,11,-8,0,0,-9,-0.8,1,0.1,0,
112,Andy Dalton,CAR,37,QB,6,5,11,34,0,2,15,1.4,19,1.7,1,11
113,Aaron Rodgers,NYJ,41,QB,7,7,11,44,0,3,43,3.9,1,0.1,1,11
114,Jamycal Hasty,NWE,28,RB,7,0,10,32,0,0,17,1.7,15,1.5,0,
115,Drake Maye,NWE,22,QB,3,2,10,68,0,5,45,4.5,23,2.3,1,10
116,Jayden Reed,GNB,24,WR,7,4,10,110,1,5,79,7.9,31,3.1,1,10
117,Ronnie Rivers,LAR,25,RB,6,0,10,51,0,5,35,3.5,16,1.6,0,
118,Audric Estime,DEN,21,RB,3,0,9,56,0,4,37,4.1,19,2.1,0,
119,Jordan Love,GNB,26,QB,5,5,9,29,0,4,11,1.2,18,2,0,
120,Dak Prescott,DAL,31,QB,6,6,9,25,1,3,22,2.4,3,0.3,0,
121,Spencer Rattler,NOR,24,QB,2,2,9,61,0,3,17,1.9,44,4.9,0,
122,Derek Carr,NOR,33,QB,5,5,8,22,1,2,19,2.4,3,0.4,0,
123,Khalil Herbert,CHI,26,RB,6,0,8,16,1,3,6,0.8,10,1.3,0,
124,Alec Ingold,MIA,28,FB,6,3,8,10,1,4,0,0,10,1.3,0,
125,CeeDee Lamb,DAL,25,WR,6,6,8,37,0,2,22,2.8,15,1.9,0,
126,Will Shipley,PHI,22,RB,6,1,8,15,0,,6,0.8,9,1.1,0,
127,Jeff Wilson,MIA,29,RB,4,0,8,40,0,1,17,2.1,23,2.9,0,
128,Chris Brooks,GNB,24,RB,5,0,7,24,0,1,6,0.9,18,2.6,0,
129,Hassan Haskins,LAC,25,RB,6,0,7,18,0,4,7,1,11,1.6,0,
130,J.J. Taylor,HOU,26,RB,3,0,7,21,0,,16,2.3,5,0.7,0,
131,Deuce Vaughn,DAL,23,RB,4,0,7,20,0,,9,1.3,11,1.6,0,
132,Kimani Vidal,LAC,23,RB,2,0,7,21,0,2,13,1.9,8,1.1,0,
133,Xavier Worthy,KAN,21,WR,6,5,7,47,2,2,38,5.4,9,1.3,0,
134,Tyson Bagent,CHI,24,QB,2,0,6,-7,0,,-7,-1.2,0,0,0,
135,Tank Dell,HOU,25,WR,6,4,6,30,0,2,26,4.3,4,0.7,0,
136,Joe Flacco,IND,39,QB,3,2,6,26,0,2,24,4,2,0.3,0,
137,Zay Flowers,BAL,24,WR,7,6,6,47,0,1,38,6.3,9,1.5,1,6
138,MarShawn Lloyd,GNB,23,RB,1,0,6,15,0,,12,2,3,0.5,0,
139,Kendre Miller,NOR,22,RB,1,0,6,36,0,1,25,4.2,11,1.8,1,6
140,Craig Reynolds,DET,28,RB,6,0,6,21,0,1,17,2.8,4,0.7,1,6
141,Rashid Shaheed,NOR,26,WR,6,5,6,29,0,2,21,3.5,8,1.3,0,
142,Aaron Shampklin,PIT,25,RB,3,0,6,17,0,1,8,1.3,9,1.5,0,
143,Bryce Young,CAR,23,QB,4,2,6,26,1,1,26,4.3,0,0,0,
144,Derius Davis,LAC,24,WR,5,1,5,31,0,2,21,4.2,10,2,0,
145,Jake Haener,NOR,25,QB,4,0,5,8,0,0,8,1.6,0,0,0,
146,Tyreek Hill,MIA,30,WR,6,6,5,36,0,2,34,6.8,2,0.4,0,
147,Terrell Jennings,NWE,23,RB,1,0,5,13,0,,6,1.2,7,1.4,0,
148,Jase McClellan,ATL,22,RB,1,0,5,17,0,1,7,1.4,10,2,0,
149,Bo Melton,GNB,25,WR,7,0,5,34,0,3,23,4.6,11,2.2,1,5
150,Jordan Mims,NOR,25,RB,6,0,5,16,0,0,12,2.4,4,0.8,0,
151,Mason Rudolph,TEN,29,QB,2,1,5,13,0,1,13,2.6,0,0,0,
152,Patrick Taylor,SFO,26,RB,7,0,5,16,0,1,10,2,6,1.2,0,
153,Jonathan Ward,PIT,27,RB,3,0,5,22,0,1,12,2.4,10,2,1,5
154,Jameis Winston,CLE,30,QB,5,0,5,2,0,3,1,0.2,1,0.2,0,
155,Mike Boone,CAR,29,RB,2,0,4,7,0,,2,0.5,5,1.3,1,4
156,Julius Chestnut,TEN,24,RB,6,0,4,17,0,,16,4,1,0.3,0,
157,Isaiah Davis,NYJ,22,RB,7,0,4,18,0,2,12,3,6,1.5,0,
158,Hunter Luepke,DAL,24,RB,6,1,4,14,0,3,6,1.5,8,2,0,
159,Sterling Shepard,TAM,31,WR,5,1,4,31,0,1,23,5.8,8,2,0,
160,Tre Tucker,LVR,23,WR,7,6,4,22,1,2,20,5,2,0.5,0,
161,Clayton Tune,ARI,25,QB,2,0,4,-4,0,1,-4,-1,0,0,0,
162,DJ Turner,LVR,27,WR,7,3,4,29,1,1,6,1.5,23,5.8,2,2
163,KaVontae Turpin,DAL,28,WR,6,1,4,3,0,0,1,0.3,2,0.5,0,
164,Jameson Williams,DET,23,WR,6,4,4,32,0,3,19,4.8,13,3.3,0,
165,Devin Duvernay,JAX,27,WR,5,0,3,10,0,1,3,1,7,2.3,0,
166,Myles Gaskin,MIN,27,RB,5,0,3,-1,0,,-2,-0.7,1,0.3,0,
167,Travis Homer,CHI,26,RB,2,0,3,16,0,1,12,4,4,1.3,0,
168,Xavier Legette,CAR,23,WR,7,4,3,16,0,1,10,3.3,6,2,0,
169,Ray-Ray McCloud,ATL,28,WR,7,6,3,26,0,1,13,4.3,13,4.3,0,
170,Kenny McIntosh,SEA,24,RB,7,0,3,11,0,1,5,1.7,6,2,0,
171,Malik Nabers,NYG,21,WR,5,4,3,0,0,1,-2,-0.7,2,0.7,0,
172,Calvin Ridley,TEN,30,WR,6,5,3,29,1,2,20,6.7,9,3,1,3
173,Curtis Samuel,BUF,28,WR,7,0,3,6,0,0,2,0.7,4,1.3,0,
174,Matthew Stafford,LAR,36,QB,6,6,3,-3,0,0,-3,-1,0,0,0,
175,Tua Tagovailoa,MIA,26,QB,2,2,3,28,0,3,28,9.3,0,0,0,
176,Brian Thomas,JAX,22,WR,7,6,3,15,0,1,11,3.7,4,1.3,0,
177,Dorian Thompson-Robinson,CLE,25,QB,1,0,3,44,0,2,36,12,8,2.7,0,
178,Mitchell Trubisky,BUF,30,QB,4,0,3,-3,0,,-3,-1,0,0,0,
179,Russell Wilson,PIT,36,QB,1,1,3,3,1,2,3,1,0,0,0,
180,Tim Boyle,MIA,30,QB,2,0,2,10,0,1,9,4.5,1,0.5,0,
181,Treylon Burks,TEN,24,WR,5,2,2,1,0,0,-5,-2.5,6,3,1,2
182,Brandin Cooks,DAL,31,WR,4,4,2,2,0,0,-3,-1.5,5,2.5,0,
183,Stefon Diggs,HOU,31,WR,7,7,2,12,1,1,10,5,2,1,0,
184,Ashton Dulin,IND,27,WR,7,2,2,21,0,1,17,8.5,4,2,0,
185,C.J. Ham,MIN,31,FB,6,1,2,10,1,1,8,4,2,1,0,
186,Mecole Hardman,KAN,26,WR,6,0,2,38,1,2,38,19,0,0,0,
187,Diontae Johnson,CAR,28,WR,7,7,2,6,0,1,6,3,0,0,0,
188,Quentin Johnston,LAC,23,WR,5,4,2,4,0,0,0,0,4,2,1,2
189,Velus Jones Jr.,CHI,27,WR,1,0,2,11,0,1,6,3,5,2.5,0,
190,Kyle Juszczyk,SFO,33,FB,7,6,2,20,1,1,15,7.5,5,2.5,0,
191,Cooper Kupp,LAR,31,WR,2,2,2,10,0,1,9,4.5,1,0.5,0,
192,Tyreik McAllister,LVR,26,WR,3,0,2,11,0,1,9,4.5,2,1,0,
193,Terry McLaurin,WAS,29,WR,7,7,2,2,0,0,2,1,0,0,0,
194,Jonathan Mingo,CAR,23,WR,7,5,2,5,0,0,4,2,1,0.5,0,
195,Adonai Mitchell,IND,22,WR,7,4,2,14,0,1,12,6,2,1,0,
196,D.J. Moore,CHI,27,WR,6,6,2,8,0,1,8,4,0,0,0,
197,Jalen Nailor,MIN,25,WR,6,3,2,3,0,1,2,1,1,0.5,0,
198,Wan'Dale Robinson,NYG,23,WR,7,2,2,18,0,1,3,1.5,15,7.5,0,
199,Cooper Rush,DAL,31,QB,3,0,2,1,0,1,1,0.5,0,0,0,
200,Xavier Smith,LAR,27,WR,4,0,2,30,0,1,30,15,0,0,0,
201,Jarrett Stidham,DEN,28,QB,1,0,2,-2,0,,-2,-1,0,0,0,
202,Kyle Trask,TAM,26,QB,1,0,2,-2,0,,-2,-1,0,0,0,
203,Jaylen Waddle,MIA,26,WR,6,6,2,7,0,0,3,1.5,4,2,0,
204,Jordan Addison,MIN,22,WR,4,4,1,7,1,1,0,0,7,7,1,1
205,Brandon Allen,SFO,32,QB,1,0,1,-1,0,,-1,-1,0,0,0,
206,Tutu Atwell,LAR,25,WR,6,4,1,7,0,0,6,6,1,1,0,
207,Jake Bailey,MIA,27,P,6,0,1,0,0,,0,0,0,0,0,
208,Brock Bowers,LVR,22,TE,7,6,1,12,0,1,0,0,12,12,1,1
209,British Brooks,HOU,25,RB,5,0,1,2,0,,1,1,1,1,0,
210,Ja'Marr Chase,CIN,24,WR,7,7,1,11,0,1,11,11,0,0,0,
211,Greg Dortch,ARI,26,WR,7,1,1,4,0,0,3,3,1,1,0,
212,Jahan Dotson,PHI,24,WR,6,3,1,13,0,1,13,13,0,0,0,
213,Demario Douglas,NWE,24,WR,7,2,1,9,0,0,5,5,4,4,0,
214,Josh Downs,IND,23,WR,5,2,1,-1,0,0,-1,-1,0,0,0,
215,Troy Franklin,DEN,21,WR,6,4,1,5,0,0,3,3,2,2,0,
216,Chris Godwin,TAM,28,WR,7,7,1,2,0,1,1,1,1,1,0,
217,Jaden Hicks,KAN,22,DB,6,0,1,1,0,,1,1,0,0,0,
218,Hendon Hooker,DET,26,QB,1,0,1,-1,0,0,-1,-1,0,0,0,
219,Justin Jefferson,MIN,25,WR,6,6,1,3,0,0,3,3,0,0,0,
220,Kameron Johnson,TAM,22,WR,5,0,1,0,0,,0,0,0,0,0,
221,Travis Kelce,KAN,35,TE,6,6,1,1,0,0,0,0,1,1,0,
222,Charlie Kolar,BAL,25,TE,7,2,1,2,0,1,2,2,0,0,0,
223,Tucker Kraft,GNB,24,TE,7,7,1,2,0,1,0,0,2,2,0,
224,Dylan Laube,LVR,25,RB,3,0,1,0,0,,0,0,0,0,0,
225,Drew Lock,NYG,28,QB,2,0,1,13,0,1,13,13,0,0,0,
226,Jalen McMillan,TAM,23,WR,5,4,1,11,0,1,8,8,3,3,0,
227,Jakobi Meyers,LVR,28,WR,5,5,1,3,0,0,1,1,2,2,0,
228,Marvin Mims,DEN,22,WR,7,1,1,17,0,1,0,0,17,17,1,1
229,Nick Mullens,MIN,29,QB,2,0,1,0,0,0,0,0,0,0,0,
230,Puka Nacua,LAR,23,WR,1,1,1,7,0,0,3,3,4,4,0,
231,Rome Odunze,CHI,22,WR,6,4,1,2,0,0,1,1,1,1,0,
232,Chris Olave,NOR,24,WR,6,6,1,7,0,1,7,7,0,0,0,
233,Cade Otton,TAM,25,TE,7,7,1,-4,0,0,-4,-4,0,0,1,1
234,George Pickens,PIT,23,WR,7,6,1,-10,0,0,-10,-10,0,0,0,
235,Ja'Lynn Polk,NWE,22,WR,7,5,1,0,0,0,0,0,0,0,0,
236,Kalif Raymond,DET,30,WR,6,0,1,12,0,1,9,9,3,3,0,
237,Jalen Reagor,LAC,25,WR,1,0,1,-1,0,,-1,-1,0,0,0,
238,Jalen Reeves-Maybin,DET,29,LB,6,0,1,1,0,,1,1,0,0,0,
239,Rashee Rice,KAN,24,WR,4,4,1,1,0,1,0,0,1,1,0,
240,Khalil Shakir,BUF,24,WR,6,5,1,2,0,0,1,1,1,1,0,
241,Laviska Shenault Jr.,SEA,26,WR,7,0,1,1,0,0,0,0,1,1,0,
242,Steven Sims,HOU,27,WR,5,0,1,0,0,,0,0,0,0,0,
243,Jonnu Smith,MIA,29,TE,6,0,1,-1,0,0,-1,-1,0,0,0,
244,Tyrod Taylor,NYJ,35,QB,1,0,1,7,0,0,5,5,2,2,0,
245,Skylar Thompson,MIA,27,QB,2,1,1,4,0,0,4,4,0,0,0,
246,Cedric Tillman,CLE,24,WR,7,2,1,-5,0,0,-5,-5,0,0,0,
247,Sione Vaki,DET,23,RB,6,0,1,5,0,0,4,4,1,1,0,
248,Christian Watson,GNB,25,WR,6,6,1,-4,0,0,-4,-4,0,0,0,
249,Garrett Wilson,NYJ,24,WR,7,7,1,5,0,1,0,0,5,5,1,1
