"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","salary","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"1","Christian McCaffrey","SF","rb","9","@LV","22.1","9000","0","0","0","0","0","0","20.7729","89.0748","0.7141","4.5801","3.7362","29.5041","0.1745","0.1332","0.0666","0.0083","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2","Ezekiel Elliott","DAL","rb","9","@TEN","18.7","0","0","0","0","0","0","0","21.0581","78.6182","0.6752","3.8272","3.0904","20.9221","0.1267","0.218","0.109","0.0342","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","James Conner","ARZ","rb","13","@ATL","18.7","7200","0","0","0","0","0","0","18.2346","71.4843","0.818","3.8909","3.2103","21.415","0.1147","0.2553","0.1277","0.0132","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4","Dalvin Cook","MIN","rb","7","@GB","18.3","7000","0","0","0","0","0","0","18.0306","79.4819","0.6237","3.8411","3.174","20.402","0.0914","0.2343","0.1171","0.0321","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5","Saquon Barkley","NYG","rb","9","IND","18.3","8000","0","0","0","0","0","0","16.9163","66.7333","0.5489","5.0509","4.1889","27.3238","0.1525","0.1249","0.0625","0.0144","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6","Austin Ekeler","LAC","rb","8","LA","18.1","8500","0","0","0","0","0","0","15.6974","61.3438","0.4945","5.0442","4.2981","30.1313","0.2077","0.2125","0.1062","0.0286","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7","Tyreek Hill","MIA","wr","11","@NE","20.5","8900","0","0","0","0","0","0","0.8015","3.8307","0.0407","9.5899","6.6237","88.3182","0.5582","0.0622","0.0311","0.0008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8","Kenneth Walker III","SEA","rb","11","NYJ","17.4","6200","0","0","0","0","0","0","19.0923","83.2038","0.7177","2.6512","2.2445","12.7683","0.0548","0.1045","0.0522","0.0116","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9","Travis Etienne","JAX","rb","11","@HST","16.9","6400","0","0","0","0","0","0","18.277","83.4686","0.5617","2.5628","2.1271","15.7488","0.0884","0.2143","0.1071","0.0329","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10","Stefon Diggs","BUF","wr","7","@CIN","19.6","8100","0","0","0","0","0","0","0.0875","0.4143","0.0025","9.6628","6.7228","83.3918","0.589","0.0383","0.0192","0.0252","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
