"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","salary","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"11","Derrick Henry","TEN","rb","6","@IND","16.8","8300","0","0","0","0","0","0","20.5236","82.5596","0.6636","2.2684","1.8931","13.4431","0.0652","0.1995","0.0998","0.0356","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12","Dalvin Cook","MIN","rb","7","@NO","16.6","0","0","0","0","0","0","0","18.3762","77.4651","0.562","3.0863","2.6135","16.2511","0.0759","0.2711","0.1356","0.0418","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13","Najee Harris","PIT","rb","9","NYJ","16.6","6700","0","0","0","0","0","0","16.1316","67.2163","0.5688","3.6332","2.9952","21.8739","0.1314","0.0594","0.0297","0.0039","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14","Brandin Cooks","HST","wr","6","LAC","18.6","5800","0","0","0","0","0","0","0.103","0.4479","0.0052","9.4359","6.4247","83.1195","0.4737","0.0331","0.0165","0.0139","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15","Travis Kelce","KC","te","8","@TB","16.6","7700","0","0","0","0","0","0","0.1255","0.5363","0.0071","7.9724","5.7531","72.5528","0.4668","0.0518","0.0259","0.024","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"16","Joe Mixon","CIN","rb","10","MIA","16","0","0","0","0","0","0","0","16.8845","62.8849","0.4334","3.9719","3.3949","24.2734","0.1499","0.1019","0.051","0.0026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"17","Ja'Marr Chase","CIN","wr","10","MIA","18.5","0","0","0","0","0","0","0","0.3763","2.2513","0.0131","7.9774","5.5303","83.0187","0.5745","0.0885","0.0442","0.0125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"18","Deebo Samuel","SF","wr","9","LA","18.4","7800","0","0","0","0","0","0","4.1816","26.2861","0.2408","7.3277","5.0752","67.1255","0.3346","0.1288","0.0644","0.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19","Alvin Kamara","NO","rb","14","MIN","15.6","0","0","0","0","0","0","0","12.5448","53.1895","0.4659","4.2729","3.498","27.4989","0.1583","0.0868","0.0434","0.0013","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20","Davante Adams","LV","wr","6","DEN","17.8","8300","0","0","0","0","0","0","0.1928","0.8888","0.0082","8.9329","6.487","73.1886","0.5243","0.0349","0.0175","0.0053","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21","Mike Williams","LAC","wr","8","@HST","17.7","7000","0","0","0","0","0","0","0","0","0","8.2587","5.2118","80.4197","0.5919","0.0288","0.0144","0.019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22","Mike Evans","TB","wr","11","KC","17.6","6700","0","0","0","0","0","0","0","0","0","8.2969","5.462","77.4442","0.6074","0.0255","0.0127","0.0125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23","Josh Allen","BUF","qb","7","@BLT","26.5","8400","25.5094","37.7562","290.179","2.1217","0.7929","1.8549","7.4436","38.2318","0.3419","0","0","0","0","0.5964","0.2982","0.0823","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24","D.K. Metcalf","SEA","wr","11","@DET","17.5","6800","0","0","0","0","0","0","0.0436","0.2517","0.0014","8.4086","5.4424","78.7363","0.5601","0.0786","0.0393","0.0085","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25","Josh Jacobs","LV","rb","6","DEN","14.7","5500","0","0","0","0","0","0","15.9077","66.0788","0.5101","2.887","2.4196","17.363","0.075","0.1273","0.0636","0.0017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"26","Tyler Lockett","SEA","wr","11","@DET","17.1","5900","0","0","0","0","0","0","0.1091","0.5551","0.004","7.9451","5.9085","76.2695","0.4546","0.0455","0.0228","0.0279","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27","Nick Chubb","CLV","rb","9","@ATL","14.4","7900","0","0","0","0","0","0","14.2242","69.61","0.6316","1.8767","1.5558","11.2192","0.066","0.067","0.0335","0.0015","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28","Chris Olave","NO","wr","14","MIN","16.9","0","0","0","0","0","0","0","0.0498","0.3181","0.0017","8.6111","5.6478","78.9682","0.4156","0.0732","0.0366","0.0351","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29","Aaron Jones","GB","rb","14","NE","14.1","7500","0","0","0","0","0","0","11.155","51.2285","0.4132","3.5356","2.9619","23.2967","0.1652","0.1408","0.0704","0.0025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30","A.J. Brown","PHI","wr","7","JAX","16.7","7400","0","0","0","0","0","0","0.1278","0.8549","0.0064","7.9948","5.1105","75.4552","0.5332","0.029","0.0145","0.0041","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31","Mark Andrews","BLT","te","10","BUF","14.7","7100","0","0","0","0","0","0","0.0484","0.2633","0.0019","7.7488","5.2519","64.7613","0.3985","0.0747","0.0373","0.0307","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"32","Jaylen Waddle","MIA","wr","11","@CIN","16.6","0","0","0","0","0","0","0","0.5163","3.1121","0.0223","8.954","6.3004","67.468","0.3902","0.1239","0.0619","0.0187","62.3126","0.0494","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"33","Ezekiel Elliott","DAL","rb","9","WAS","13.9","6100","0","0","0","0","0","0","14.4063","58.2249","1.194","0.3145","0.2559","1.7","0.0248","0.1731","0.0866","0.0528","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"34","Darren Waller","LV","te","6","DEN","14.5","5600","0","0","0","0","0","0","0","0","0","7.6082","5.4815","62.7902","0.3865","0.0637","0.0319","0.0291","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"35","Khalil Herbert","CHI","rb","14","@NYG","13.8","5700","0","0","0","0","0","0","12.2032","55.8914","0.4241","3.2686","2.6293","18.921","0.0754","0.1635","0.0817","0.0102","91.9674","0.0656","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"36","Jalen Hurts","PHI","qb","7","JAX","25.3","8200","20.1277","32.4284","253.3059","1.6467","0.6936","2.0438","10.4184","48.8413","0.6029","0","0","0","0","0.9405","0.4703","0.0353","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"37","James Conner","ARZ","rb","13","@CAR","13.4","6300","0","0","0","0","0","0","12.5041","47.5243","0.5344","3.1906","2.655","19.2891","0.1082","0.1605","0.0802","0.0094","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"38","Javonte Williams","DEN","rb","9","@LV","13.3","6600","0","0","0","0","0","0","11.1869","49.2489","0.2937","4.1003","3.4042","22.6882","0.1236","0.1336","0.0668","0.0069","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"39","Antonio Gibson","WAS","rb","14","@DAL","13.1","6000","0","0","0","0","0","0","14.0227","57.6236","0.4959","2.777","2.2629","14.5409","0.0621","0.1981","0.099","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40","Michael Pittman Jr.","IND","wr","14","TEN","15.4","7200","0","0","0","0","0","0","0.2992","1.7651","0.0109","7.6612","5.5229","67.8843","0.3918","0.0675","0.0337","0.0128","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41","Marquise Brown","ARZ","wr","13","@CAR","15.4","6900","0","0","0","0","0","0","0.0489","0.2839","0.0018","8.1612","5.5779","65.6705","0.4521","0.0603","0.0301","0.0049","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42","Cordarrelle Patterson","ATL","rb","14","CLV","12.4","6500","0","0","0","0","0","0","9.9457","42.6337","0.3661","3.2758","2.5757","21.7874","0.1217","0.0866","0.0433","0.0056","82.0065","0.0469","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"43","Kyle Pitts","ATL","te","14","CLV","13","5000","0","0","0","0","0","0","0.2617","1.5932","0.01","6.9692","4.3682","64.6451","0.2435","0.0452","0.0226","0.015","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"44","T.J. Hockenson","DET","te","6","SEA","12.9","4100","0","0","0","0","0","0","0","0","0","6.644","4.7981","50.8564","0.4534","0.0381","0.019","0.0198","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"45","Justin Herbert","LAC","qb","8","@HST","23.9","7100","25.9805","38.538","293.4689","2.2038","0.7413","2.1066","2.8057","14.2294","0.2082","0","0","0","0","0.2628","0.1314","0.0751","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"46","Rashaad Penny","SEA","rb","11","@DET","12.1","4900","0","0","0","0","0","0","13.3708","63.4984","0.4221","1.7876","1.5005","10.1952","0.0492","0.1011","0.0505","0.0102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"47","Amari Cooper","CLV","wr","9","@ATL","14.6","6300","0","0","0","0","0","0","0.0532","0.2634","0.002","7.5068","5.0989","63.3117","0.4544","0.0416","0.0208","0.009","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"48","D.J. Moore","CAR","wr","13","ARZ","14.5","5300","0","0","0","0","0","0","0.3687","2.4237","0.0112","7.4663","4.8049","67.4629","0.345","0.0427","0.0213","0.0195","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"49","DeVonta Smith","PHI","wr","7","JAX","14.5","5800","0","0","0","0","0","0","0.1023","0.6318","0.0041","7.2163","4.5899","67.2454","0.4268","0.0504","0.0252","0.0113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50","Tee Higgins","CIN","wr","10","MIA","14.5","0","0","0","0","0","0","0","0","0","0","6.6983","4.5753","67.0432","0.4456","0.0501","0.0251","0.0219","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"51","Drake London","ATL","wr","14","CLV","14.5","6100","0","0","0","0","0","0","0","0","0","8.318","5.3867","65.1073","0.3485","0.0523","0.0261","0.0317","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"52","Diontae Johnson","PIT","wr","9","NYJ","14.4","6000","0","0","0","0","0","0","0.3068","1.8824","0.0126","8.4101","5.651","57.328","0.3924","0.0772","0.0386","0.0226","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"53","D.J. Chark Jr.","DET","wr","6","SEA","14.4","5000","0","0","0","0","0","0","0.0988","0.5734","0.0051","7.2954","4.4881","62.8869","0.5107","0.0367","0.0184","0.008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"54","Kareem Hunt","CLV","rb","9","@ATL","11.6","6000","0","0","0","0","0","0","7.471","32.9432","0.366","3.4765","2.8691","21.2653","0.1644","0.0678","0.0339","0.0191","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"55","Zach Ertz","ARZ","te","13","@CAR","12.2","4700","0","0","0","0","0","0","0.0489","0.2208","0.002","6.9522","4.9618","46.6839","0.3863","0.0389","0.0194","0.0182","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"56","Gerald Everett","LAC","te","8","@HST","12.2","4000","0","0","0","0","0","0","0","0","0","6.2213","4.7327","48.4188","0.4028","0.0812","0.0406","0.0115","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"57","Dameon Pierce","HST","rb","6","LAC","11.5","5600","0","0","0","0","0","0","14.3793","60.2327","0.4506","1.4223","1.1744","9.1391","0.0478","0.1568","0.0784","0.0163","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"58","Tyler Higbee","LA","te","7","@SF","12.1","4400","0","0","0","0","0","0","0","0","0","6.6136","4.9104","48.3056","0.3621","0.0525","0.0262","0.0206","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"59","Lamar Jackson","BLT","qb","10","BUF","23","8300","20.1333","31.4243","229.7328","1.304","0.6981","3.0095","10.0556","62.0147","0.3484","0","0","0","0","0.5902","0.2951","0.0676","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60","Miles Sanders","PHI","rb","7","JAX","11.3","6000","0","0","0","0","0","0","11.8893","54.2777","0.3429","2.3356","1.9458","12.6518","0.0566","0.133","0.0665","0.0328","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"61","Jeff Wilson Jr.","SF","rb","9","LA","11.2","5400","0","0","0","0","0","0","16.2736","60.5246","0.4147","1.3662","1.0898","8.5412","0.0563","0.1683","0.0842","0.0075","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"62","A.J. Dillon","GB","rb","14","NE","11.2","6000","0","0","0","0","0","0","10.5325","43.8049","0.3356","2.5862","2.1839","18.1312","0.1102","0.1006","0.0503","0.006","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"63","Chase Edmonds","MIA","rb","11","@CIN","11.1","0","0","0","0","0","0","0","10.0207","42.9927","0.2736","3.146","2.5418","19.116","0.092","0.0942","0.0471","0.0078","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"64","Tom Brady","TB","qb","11","KC","22.7","6100","26.4957","39.4878","311.8313","2.1186","0.5692","1.5037","1.629","1.5383","0.0759","0","0","0","0","0.29","0.145","0.0853","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"65","Aaron Rodgers","GB","qb","14","NE","22.7","6300","24.0544","34.3353","278.5636","2.1789","0.3907","1.967","3.3808","6.263","0.2233","0","0","0","0","0.2876","0.1438","0.0671","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"66","J.D. McKissic","WAS","rb","14","@DAL","11","5100","0","0","0","0","0","0","3.7703","15.459","0.1133","5.4217","4.3393","32.8121","0.1693","0.0893","0.0446","0.0175","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"67","Josh Palmer","LAC","wr","8","@HST","13.6","5000","0","0","0","0","0","0","0.1921","1.2109","0.0068","6.8398","4.7452","58.0994","0.4233","0.0449","0.0224","0.0102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"68","Joe Burrow","CIN","qb","10","MIA","22.5","0","24.7283","36.0279","289.3834","2.0342","0.6647","3.0981","5.1396","11.5729","0.1813","0","0","0","0","0.6243","0.3121","0.0888","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"69","Allen Lazard","GB","wr","14","NE","13.5","6200","0","0","0","0","0","0","0.1494","0.8771","0.0059","6.1874","4.349","57.9559","0.4727","0.0346","0.0173","0.0111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70","J.K. Dobbins","BLT","rb","10","BUF","10.8","5300","0","0","0","0","0","0","11.2345","49.8035","0.4438","1.811","1.4673","11.2613","0.0463","0.1086","0.0543","0.0276","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"71","Breece Hall","NYJ","rb","10","@PIT","10.8","5400","0","0","0","0","0","0","8.8956","37.7416","0.2568","3.5008","2.7623","20.9208","0.0922","0.0843","0.0421","0.0084","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"72","Curtis Samuel","WAS","wr","14","@DAL","13.3","5700","0","0","0","0","0","0","1.8521","10.8971","0.1077","6.7441","4.8828","48.5342","0.2683","0.0784","0.0392","0.0091","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"73","Courtland Sutton","DEN","wr","9","@LV","13.3","6400","0","0","0","0","0","0","0.0482","0.2623","0.0017","6.9983","4.2907","63.7763","0.3471","0.0326","0.0163","0.0216","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"74","Clyde Edwards-Helaire","KC","rb","8","@TB","10.6","6200","0","0","0","0","0","0","9.6807","41.6268","0.3091","2.7303","2.2358","16.2799","0.0907","0.0726","0.0363","0.0096","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"75","Christian Kirk","JAX","wr","11","@PHI","13.2","6600","0","0","0","0","0","0","0.0446","0.2429","0.0014","7.3905","4.7166","61.0695","0.329","0.0299","0.015","0.0076","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"76","Brandon Aiyuk","SF","wr","9","LA","13.2","5100","0","0","0","0","0","0","0.2663","1.5806","0.0103","7.1725","4.5911","59.298","0.3416","0.067","0.0335","0.0223","9.5429","0.0108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
