"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","salary","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"1","Derrick Henry","TEN","rb","6","IND","20.4","8200","0","0","0","0","0","0","22.2551","92.3533","0.8656","2.9169","2.4325","18.0959","0.0914","0.2045","0.1023","0.0313","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2","Austin Ekeler","LAC","rb","8","SEA","19.7","8300","0","0","0","0","0","0","14.236","59.862","0.5223","5.5572","4.7957","35.9328","0.2926","0.1779","0.089","0.0431","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","Saquon Barkley","NYG","rb","9","@JAX","17.8","7900","0","0","0","0","0","0","16.9037","68.8816","0.5185","4.6458","3.7919","25.945","0.1426","0.1608","0.0804","0.017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4","Leonard Fournette","TB","rb","11","@CAR","17.2","7700","0","0","0","0","0","0","15.6577","60.4976","0.5774","4.3335","3.6074","26.3185","0.1643","0.0372","0.0186","0.0026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5","Josh Jacobs","LV","rb","6","HST","17.1","6500","0","0","0","0","0","0","17.2575","75.2258","0.698","2.8471","2.4002","17.3154","0.0886","0.1246","0.0623","0.0023","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6","Tyreek Hill","MIA","wr","11","PIT","20","8000","0","0","0","0","0","0","1.3685","6.5401","0.0805","9.4406","6.4589","83.7362","0.518","0.0779","0.0389","0.0048","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7","Joe Mixon","CIN","rb","10","ATL","16.7","7000","0","0","0","0","0","0","16.1086","63.6925","0.6232","3.6022","3.0691","21.0373","0.1641","0.0883","0.0441","0.0026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8","Davante Adams","LV","wr","6","HST","19.3","8700","0","0","0","0","0","0","0.2027","0.9396","0.0092","9.1853","6.6588","77.2484","0.6595","0.0516","0.0258","0.0052","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9","Kenneth Walker III","SEA","rb","11","@LAC","15.8","5800","0","0","0","0","0","0","15.2784","73.742","0.4684","3.2191","2.6813","17.8411","0.0848","0.1176","0.0588","0.0178","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10","Alvin Kamara","NO","rb","14","@ARZ","15.6","0","0","0","0","0","0","0","13.1538","55.4073","0.4323","4.3096","3.5152","27.4589","0.1468","0.0997","0.0498","0.001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11","Mike Evans","TB","wr","11","@CAR","18.9","6900","0","0","0","0","0","0","0.0249","0.1176","0.001","8.5549","5.6212","79.8625","0.7382","0.0247","0.0123","0.0074","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12","Jonathan Taylor","IND","rb","14","@TEN","15.5","8100","0","0","0","0","0","0","17.0482","73.7095","0.4958","2.8755","2.4092","16.3028","0.0759","0.1528","0.0764","0.0022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13","Ja'Marr Chase","CIN","wr","10","ATL","18.7","8200","0","0","0","0","0","0","0.3882","2.3596","0.0174","7.9048","5.4302","79.7225","0.6807","0.0835","0.0418","0.0106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14","Travis Kelce","KC","te","8","@SF","16.7","8000","0","0","0","0","0","0","0.1304","0.5597","0.0079","7.7985","5.6496","70.5057","0.55","0.0471","0.0235","0.022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15","Mike Williams","LAC","wr","8","SEA","18.6","7200","0","0","0","0","0","0","0","0","0","8.4266","5.45","82.9658","0.6517","0.0268","0.0134","0.0211","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"16","Eno Benjamin","ARZ","rb","13","NO","14.7","0","0","0","0","0","0","0","15.2268","59.0096","0.4367","3.4557","2.8858","20.9156","0.1053","0.1419","0.0709","0.0096","51.3174","0.0339","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"17","Chris Godwin","TB","wr","11","@CAR","17.6","6300","0","0","0","0","0","0","0.0249","0.1365","0.0012","8.3681","6.3261","74.0867","0.5334","0.0832","0.0416","0.0094","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"18","Aaron Jones","GB","rb","14","@WAS","14.1","7600","0","0","0","0","0","0","11.4947","50.8859","0.3563","4.0465","3.3137","24.3347","0.1516","0.1457","0.0729","0.0022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19","DeAndre Hopkins","ARZ","wr","13","NO","17.2","0","0","0","0","0","0","0","0.0494","0.2194","0.0023","8.354","5.8872","73.4491","0.5425","0.0839","0.042","0.0067","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20","Raheem Mostert","MIA","rb","11","PIT","13.7","5600","0","0","0","0","0","0","14.0587","60.5054","0.3956","3.025","2.4238","18.8776","0.0975","0.1097","0.0549","0.0097","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21","Breece Hall","NYJ","rb","10","@DEN","13.7","6200","0","0","0","0","0","0","13.5968","58.3796","0.3357","3.492","2.6588","23.5263","0.084","0.1001","0.0501","0.0091","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22","Ezekiel Elliott","DAL","rb","9","DET","13.6","6000","0","0","0","0","0","0","13.2825","56.2622","0.5436","2.7621","2.2594","15.5444","0.1048","0.1653","0.0827","0.0252","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
