"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","salary","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"1","Derrick Henry","TEN","rb","6","@LAC","22.5","8000","0","0","0","0","0","0","23.367","102.6026","0.9224","3.2396","2.6812","19.4667","0.0853","0.2032","0.1016","0.0342","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2","Alvin Kamara","NO","rb","14","ATL","20.1","6800","0","0","0","0","0","0","16.1897","66.8257","0.647","4.9208","4.1193","33.6475","0.2486","0.1509","0.0755","0.0004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","Tyreek Hill","MIA","wr","11","@BUF","21.8","0","0","0","0","0","0","0","0.7423","3.587","0.0349","10.225","7.1119","94.7344","0.5613","0.0688","0.0344","0.002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4","Dalvin Cook","MIN","rb","7","IND","18.8","0","0","0","0","0","0","0","18.8556","79.9373","0.642","3.82","3.2516","21.365","0.1206","0.227","0.1135","0.032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5","Travis Kelce","KC","te","8","@HST","19","7800","0","0","0","0","0","0","0.1464","0.6361","0.0099","7.8829","5.9451","76.3088","0.7627","0.0567","0.0283","0.0236","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6","Jonathan Taylor","IND","rb","14","@MIN","17.9","0","0","0","0","0","0","0","19.021","80.6582","0.5852","3.5756","3.0154","18.8319","0.096","0.2","0.1","0.0032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7","Justin Jefferson","MIN","wr","7","IND","20.8","0","0","0","0","0","0","0","0.3009","1.7887","0.0147","9.089","6.2446","93.9389","0.5931","0.051","0.0255","0.0173","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8","Stefon Diggs","BUF","wr","7","MIA","20.7","0","0","0","0","0","0","0","0.094","0.443","0.0035","9.3894","6.7428","84.8327","0.7257","0.0393","0.0197","0.0266","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9","Patrick Mahomes","KC","qb","8","@HST","28.1","8100","25.8235","38.4412","305.6467","2.8417","0.5189","1.7431","3.7409","21.8873","0.2067","0","0","0","0","0.3804","0.1902","0.0879","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10","Austin Ekeler","LAC","rb","8","TEN","17.4","8500","0","0","0","0","0","0","14.8557","56.6016","0.4036","5.1831","4.4428","31.9427","0.2276","0.2204","0.1102","0.0362","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11","Josh Allen","BUF","qb","7","MIA","27.7","0","24.3527","36.2498","283.7202","2.3655","0.8202","1.9844","7.546","39.7956","0.4099","0","0","0","0","0.5958","0.2979","0.0811","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12","Josh Jacobs","LV","rb","6","NE","16.8","8100","0","0","0","0","0","0","18.4407","78.7068","0.5826","2.8704","2.4015","17.6232","0.0761","0.1139","0.0569","0.002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13","Joe Mixon","CIN","rb","10","@TB","16.7","7200","0","0","0","0","0","0","15.409","60.7004","0.5104","4.2798","3.6145","25.3375","0.1701","0.083","0.0415","0.0033","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14","James Conner","ARZ","rb","13","@DEN","16.7","6900","0","0","0","0","0","0","18.5241","69.7671","0.5629","3.9007","3.2123","21.5892","0.083","0.2767","0.1383","0.0136","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15","Jalen Hurts","PHI","qb","7","@CHI","27.1","8200","21.5485","33.524","257.1581","1.8571","0.6749","1.9559","10.1962","53.0071","0.6336","0","0","0","0","0.8906","0.4453","0.052","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"16","Christian McCaffrey","SF","rb","9","@SEA","16","0","0","0","0","0","0","0","13.1097","56.652","0.5177","4.0943","3.2826","26.0675","0.1702","0.0952","0.0476","0.0065","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"17","Davante Adams","LV","wr","6","NE","18.9","9000","0","0","0","0","0","0","0.3314","1.5361","0.0121","9.2604","6.5589","79.4489","0.565","0.0417","0.0208","0.001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"18","Ja'Marr Chase","CIN","wr","10","@TB","18.9","8300","0","0","0","0","0","0","0.3249","2.0024","0.0113","8.2465","5.6752","82.459","0.6258","0.0817","0.0409","0.0118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19","Isiah Pacheco","KC","rb","8","@HST","15.3","5900","0","0","0","0","0","0","15.9827","72.1263","0.7032","1.8357","1.5392","11.8029","0.0856","0.157","0.0785","0.0086","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20","Nick Chubb","CLV","rb","9","BLT","15.2","0","0","0","0","0","0","0","15.7647","73.3536","0.5548","2.4337","2.0083","14.7247","0.0658","0.0837","0.0418","0.0177","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21","Saquon Barkley","NYG","rb","9","@WAS","15.1","7800","0","0","0","0","0","0","14.9431","59.563","0.3975","4.4126","3.5813","22.4234","0.0889","0.1172","0.0586","0.0146","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22","Latavius Murray","DEN","rb","9","ARZ","14.9","5100","0","0","0","0","0","0","16.3318","66.8689","0.605","2.6498","2.1913","13.9868","0.0754","0.0753","0.0377","0.0041","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23","Kenneth Walker III","SEA","rb","11","SF","14.6","0","0","0","0","0","0","0","16.9809","70.0006","0.5215","2.7543","2.328","12.8763","0.0476","0.1012","0.0506","0.0151","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24","Travis Etienne","JAX","rb","11","DAL","14.5","6000","0","0","0","0","0","0","16.1634","71.9233","0.4099","2.6011","2.1286","16.1521","0.0706","0.1669","0.0835","0.0347","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25","Mike Evans","TB","wr","11","CIN","17.4","6200","0","0","0","0","0","0","0.0221","0.1034","0.0008","8.5594","5.4869","78.0107","0.5395","0.0175","0.0088","0.0094","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"26","Aaron Jones","GB","rb","14","LA","14.3","7000","0","0","0","0","0","0","14.6639","60.585","0.4228","3.1681","2.6199","19.0193","0.139","0.1742","0.0871","0.0123","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27","Jaylen Waddle","MIA","wr","11","@BUF","16.8","0","0","0","0","0","0","0","0.4666","2.8628","0.0182","8.7192","5.9603","71.8975","0.3854","0.1337","0.0669","0.0189","76.8119","0.0495","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28","CeeDee Lamb","DAL","wr","9","@JAX","16.6","7300","0","0","0","0","0","0","0.5052","3.1066","0.0219","8.0745","5.37","70.8895","0.5111","0.0386","0.0193","0.0084","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29","Joe Burrow","CIN","qb","10","@TB","24","7000","25.277","37.4556","297.234","2.2836","0.7575","3.0335","3.9393","11.902","0.1751","0","0","0","0","0.4685","0.2342","0.1065","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30","Tony Pollard","DAL","rb","9","@JAX","13.4","7100","0","0","0","0","0","0","10.7163","49.3191","0.394","3.5734","2.9246","21.2357","0.1322","0.0615","0.0307","0.0035","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31","David Montgomery","CHI","rb","14","PHI","13.4","6300","0","0","0","0","0","0","13.3651","55.8794","0.4084","3.1921","2.5681","20.3187","0.0716","0.0728","0.0364","0.0295","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"32","Chris Godwin","TB","wr","11","CIN","16","6700","0","0","0","0","0","0","0.0221","0.1195","0.0009","8.364","6.2497","68.9821","0.3788","0.0739","0.0369","0.0121","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"33","Zonovan Knight","NYJ","rb","10","DET","13","5300","0","0","0","0","0","0","14.3871","66.1012","0.5112","1.725","1.418","10.6575","0.0542","0.0989","0.0494","0.0118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"34","Rachaad White","TB","rb","11","CIN","13","5400","0","0","0","0","0","0","13.5699","56.8925","0.3514","3.0095","2.5301","18.3084","0.0885","0.1075","0.0537","0.024","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"35","Miles Sanders","PHI","rb","7","@CHI","12.9","6500","0","0","0","0","0","0","11.2298","56.5477","0.4972","2.5915","2.1338","13.9475","0.0663","0.1006","0.0503","0.0348","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"36","Chris Olave","NO","wr","14","ATL","15.5","6500","0","0","0","0","0","0","0","0","0","6.9087","4.5663","72.0394","0.5022","0.0527","0.0264","0.0287","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"37","Rhamondre Stevenson","NE","rb","10","@LV","12.5","7000","0","0","0","0","0","0","15.1245","62.9643","0.4039","2.1536","1.8001","12.2335","0.0619","0.07","0.035","0.0061","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"38","A.J. Brown","PHI","wr","7","@CHI","15.4","8000","0","0","0","0","0","0","0.134","0.8869","0.0063","7.2125","4.6321","68.3216","0.5416","0.0481","0.024","0.0028","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"39","DeAndre Hopkins","ARZ","wr","13","@DEN","15.1","7700","0","0","0","0","0","0","0","0","0","8.3192","5.6334","68.6341","0.351","0.1025","0.0512","0.0052","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40","Keenan Allen","LAC","wr","8","TEN","15.1","6800","0","0","0","0","0","0","0","0","0","7.9015","5.9076","61.5121","0.443","0.1041","0.0521","0.016","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41","Tee Higgins","CIN","wr","10","@TB","15","6900","0","0","0","0","0","0","0","0","0","6.9243","4.7094","67.7812","0.4964","0.0448","0.0224","0.0258","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42","Najee Harris","PIT","rb","9","@CAR","12","5700","0","0","0","0","0","0","13.3391","51.8559","0.3497","2.8272","2.2966","16.5278","0.0899","0.0463","0.0231","0.0014","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"43","Justin Herbert","LAC","qb","8","TEN","22.5","7200","26.4961","38.5671","281.2643","1.9735","0.7048","2.0382","4.3722","15.061","0.2245","0","0","0","0","0.3984","0.1992","0.0781","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"44","Pat Freiermuth","PIT","te","9","@CAR","12.9","4500","0","0","0","0","0","0","0","0","0","6.8612","4.9515","52.3976","0.4091","0.0546","0.0273","0.016","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
